,questions,answers
10,Q.11. How are food insecured people disproportionately large in some regions of the country?,"Ans. (i) There are some states which are economically backward with high incidence of poverty. (ii) These are the tribal and remote areas, and regions more prone to natural disasters, etc. (iii) In fact, the states of UP, Bihar, Jharkhand, Odisha, West Bengal, Chhattisgarh, parts of Madhya Pradesh and Maharashtra account for the largest number of food insecure people in the country."
11,Q.12. Cite evidences which explain that India is self-sufficient in food grain production.,"Ans. India has become self-sufficient in food grain production during the last thirty years. (i) This is because of a variety of crops grown all over the country. (ii) The availability of food grains even in adverse weather conditions or otherwise, has further been ensured with a carefully designed food security system by the government. (iii) This system has two components: (a) Buffer stocks and (b) Public distribution system."
12,Q.13. Why is the Public Distribution System criticised? ,"Ans. The PDS has been criticised because: (i) Instances of hunger are prevalent despite overflowing granaries. (ii) The FCI godowns are overflowing with grains where some are rotting away and some are eaten by rats. (iii) Shopkeepers of fair price shops are black marketing the goods in the retail market, though they are not allowed to do so."
13,Q.14. What do you know about Antyodaya Anna Yojana?,"Ans. (i) The AAY was launched in December 2000. (ii) Under this scheme, one crore of the poorest among the BPL (Below Poverty Line) families covered under the targeted PDS system were identified. (iii) Thirty-five kilograms of foodgrains were made available to each eligible family at a highly subsidised rate."
14,Q.15. How is food security ensured in a country?,Ans. Food security is ensured in a country only if: (i) Enough food is available for all the persons. (ii) All persons have the capacity to buy food of acceptable quality. (iii) There is no barrier on the access of food.
15,Q.16. What does ‘Seasonal Hunger’ mean?,"Ans. (i) Seasonal hunger is related to cycles of food growing and harvesting. (ii) This is prevalent in rural areas because of the seasonal nature of agricultural activities and in urban areas because of the casual labour, e.g., there is less work for casual construction labour during the rainy season. (iii) This type of hunger exists when a person is unable to get work for the entire year."
16,Q.17. What are the three important Food Intervention Programmes?,"Ans. (i) Public Distribution System (PDS) gives provision of food grains for the poor at subsidised cost. It was existing earlier also but strengthened thereafter. (ii) Integrated Child Development Science (ICDS). It was introduced in 1975 on an experimental basis.  (iii) Food For Work (FFW) was introduced in 1977-78. Over the years, several new programmes have been launched and some have been restructured with the growing experience of administering of the programme."
17,Q.18. Why were the FCI granaries overflowing with food grains and how was the situation controlled?,"Ans. (i) In July 2002, the stock of wheat and rice with FCI was 63 million tonnes which was much more than the minimum buffer norms of 24.3 million tonnes. (ii) The stock eased after 2002-03 due to relief operations undertaken by the government as the year was declared as draught year due to failure of monsoon. (iii) The decline in stocks continued in subsequent years. However, these remained consistently higher than the buffer norms. The situation improved with the distribution of food grains under different schemes launched by the government."
18,Q.19. What buffer norms are to be followed by the government?,"Ans. (i) There is a general consensus that high level of buffer stocks of food grains is very undesirable and can be wasteful. (ii) The storage of massive food stocks has been responsible for high carrying cost, in addition to wastage and deterioration in grain quality. (iii) Freezing of Minimum Support Price (MSP) for a few years should be considered seriously. The rising MSP has raised the maintenance cost of procuring food grains by the government."
19,Q.20. How can you help poor people in providing food security?,Ans. (i) By providing standard level of nutrition. (ii) By aiming to raise awareness about self-sufficiency in foodgrains. (iii) By opening consumer cooperative stores.  
