,questions,answers
20,"Q. 9. (i) A non-metal X exists in two different forms Y and Z. Y is the hardest natural substance whereas Z is a good conductor of electricity. Identity X, Y, Z.  (ii) A element, X, on reaction with oxygen forms an oxide XO2. The oxide when dissolved in water turns blue litmus red. State whether element X is a metal or a non-metal. (iii) Name the metal which is alloyed with copper to make bronze. ","Ans. (i) X — Carbon, Y — Diamond, Z — Graphite (ii) Non-metal (iii) Tin. "
21,"Q. 10. A non-metal A is an important constituent of our food and forms two oxides B and C. Oxide B is toxic whereas C causes global warming. (NCERT Exemplar 2017) (i) Identify A, B and C. (ii) To which group of periodic table does A belong ?","Ans. (i) A = Carbon (C), B = Carbon monoxide (CO), C = Carbon dioxide (CO2). (ii) Carbon (or A) has atomic number = 6 Its electronic configuration is 2, 4. It is present in 14th group (10 + valence electron) of the periodic table."
22,"Q. 11. State reason for the following : (i) Non-metals cannot displace hydrogen from the acids. (ii) Hydrogen is not a metal, yet it is placed in the activity series of metals. (iii) Aluminium is more reactive than iron, yet its corrosion is less than that of iron. ","Ans. (i) Non-metals are electron accepters, they cannot supply electrons so as to convert H+ ion to H2(g). (ii) Like metals, hydrogen can lose an electron to form positive H+ ion. (iii) Aluminium is covered with a strong protective layer of oxide which protects the metal from further corrosion."
23,"Q. 12. Give reasons for the following : (i) Metals conduct electricity. (ii) Reaction of nitric acid with metals generally does not evolve hydrogen gas. (iii) For making gold ornaments, 22 carat gold is preferred to 24 carat gold.","Ans. (i) Metals conduct electricity because they have electrons which are free to move. They offer little resistance to the flow of current. Silver and copper are the best conductors of electricity. (ii) Reaction of metals with nitric acid does not evolve hydrogen gas. It is because HNO3 is a strong oxidising agent. It oxidises H2 to produce water and itself gets reduced to any of its oxides such as N2O, NO or NO2. (iii) Pure gold is 24 carat and is very soft. Therefore, it is not suitable for making jewellery. It is alloyed with Cu or Ag to make it hard. Generally, 22 carat gold is used for making ornaments, which contains 22 parts of pure gold and 2 parts of either Cu or Ag. 3"
24,Q. 13. Give reasons for the following : (i) Aluminium is a reactive metal but is still used for packing food articles. (ii) Calcium starts floating when water is added to it. ,Ans. (i) Because it forms a protective oxide layer around itself preventing complete reaction and also does not affect the food at all. (ii) Calcium floats over water because the bubbles of hydrogen gas formed sticks on the surface of the metal.
25,Q. 14. Write one example of each of the following : (i) Most malleable metal and most ductile metal. (ii) The best conductor of heat and the poorest conductor of heat. (iii) A metal with highest melting point and a metal with lowest melting point. ,"Ans. (i) Gold and silver are most malleable metal and most ductile metal. (ii) Silver is the best conductor of heat and lead is the poorest conductor of heat. (iii) Metal with highest melting point — Tungsten, iron. Metal with lowest melting point — Gallium, Cesium."
26,"Q. 15. Write balanced equations for the reaction of : (i) Aluminium when heated in air. Write the name of the product. (ii) Iron with steam. Name the product obtained. (iii) Calcium with water. Why does calcium start floating in water ? [Board Term-I, Set (38) 2012]","Ans. (i) 4Al + 3O2  → 2Al2O3, Aluminium oxide (ii) 3Fe + 4H2O  → Fe3O4 + 4H2, Ferric oxide (iii) Ca + 2H2O  → Ca(OH)2 + H2, because hydrogen sticks to calcium."
27,"Q. 16. Write the balanced chemical equation for the following reactions : (i) When copper is heated in air. (ii) When aluminium is heated in air. (iii) Aluminium oxide reacts with sodium hydroxide. [Board Term-I, Set (44) 2012]",Ans. (i) 2Cu + O2  → 2CuO (ii) 4Al + 3O2  → 2Al2O3 (iii) Al2O3 + 2NaOH  → 2NaAlO2 + H2O
28,"Q. 17. (a) Arrange the following metals in the order of their decreasing activities : Aluminium, Gold, Sodium, Copper (b) Give chemical equation for the reaction of aluminium powder with manganese dioxide on heating. ",Ans. (a) Sodium (Na) > Aluminium (Al) > Copper (Cu) > Gold (Au). (b) 3MnO2(s) + 4Al(s) ∆ → 3Mn(l) + 2Al2O3(s) + Heat
29,"Q. 18. Describe an activity to show that the rusting of iron occurs in the presence of air and moisture. [Board Term-I, Set (41) 2012]","Ans. (i) Take three test-tubes. Place clean iron nails in each test-tube. (ii) Pour some water in test-tube-1, cork it. (iii) Pour water (boiled/distilled) in test-tube-2, add some oil and cork it. (iv) Put some anhydrous calcium chloride in test-tube-3 and cork it. (v) After 2-3 days, we observe that the nails in test-tube 1 rust because they are exposed to air and water both, while nail in test-tube 2 and 3 do not rust. This shows that rusting of iron takes place in the presence of air and moisture both."
30,"Q. 19. You are given samples of three metals : Sodium, magnesium and copper. Suggest any two activities to arrange them in order to their decreasing reactivity. ","Ans. Different metals react with oxygen at different rates. e.g., Sodium (Na) and potassium (K) catch fire, if left in open. Hence, these are the most reactive metals. To prevent accidental fires, these metals are kept immersed in kerosene oil. Magnesium burns in air only by heating. So, it is less reactive than sodium and potassium. Copper (Cu) does not burn on heating but blister copper burns. Hence the order of reactivity of these metals with oxygen is : Na > Mg > Cu. Metals react with water to produce a metal oxide and hydrogen gas. Sodium (Na) and potassium (K) react violently with cold water. So the reaction is violent and exothermic. Magnesium (Mg) does not react with cold water. It reacts with hot water. Metals like lead, copper, silver do not react with water at all. The reactivity series of metals towards water is : Na > Mg > Cu."
