,questions,answers
10,Q. 1. (i) Who proposed Modern Periodic Law ? (ii) What was the basis of arranging the elements in it ? (iii) State the Modern Periodic Law. ,Ans. (i) Henry Moseley (ii) Atomic number (iii) Modern Periodic Law : Properties of elements are the periodic functions of their atomic numbers.  1 + 1 + 1
11,"Q. 2. State the main aim of classifying elements. Which is the more fundamental property of elements that is used in the development of Modern Periodic Table ? Name and state the law based on this fundamental property. On which side of the periodic table one can find metals, non-metals and metalloids ? ",Ans. (i) Aim of classification : Systematic study of the known elements. (ii) Basic property : Atomic number. (iii) Properties of the elements are a periodic function of their atomic numbers. (iv) Metals on the left. (v) Non–metals on the right. (vi) Metalloids at the border of metals and beginning of non-metals.  6 × ½ = 3 (3 marks each)
12,Q. 3. (a) Which two criteria did Mendeleev use to classify the elements in his periodic table ? (b) State Mendeleev’s periodic law. (c) Why is it not possible to give a fixed position to hydrogen in Mendeleev’s periodic table ? ,Ans. (a) (i) Increasing order of atomic mass as physical properties and similarities in chemical properties of elements. (ii) The formulae and nature of hydrides and oxides formed by elements was treated as basic chemical properties for its classification. (b) Mendeleev’s Periodic Law : The properties of elements are the periodic function of their atomic masses. (c) It is because it resembles both with alkali metals as well as halogens.
13,"Q. 4. Write the main aim of classifying elements. Name the basic property of elements used in the development of Modern Periodic Table. State the Modern Periodic Law. On which side (part) of the Modern Periodic Table do you find metals, metalloids and non-metals ? ",Ans. (i) For systematic and simplified study of elements and their compounds. (ii) Basic property : Atomic Number. (iii) Modern periodic Law : The properties of elements are a periodic function of their atomic number. ½ (iv) Metals are found on the left side and centre of the Modern Periodic Table. (v) Metalloids are found in a zig-zag manner between the metals and the non-metals. (vi) Non-metals are found on the right side of the Modern Periodic Table. 
14,Q. 5. (i) What are metalloids ? (ii) Name any four metalloids ? ,"Ans. (i) Borderline elements which are intermediate in properties between metals and non-metals are called metalloids. (ii) Boron, silicon, germanium and arsenic."
15,Q. 6. Give an account of the process adopted by Mendeleev for the classification of elements. How did he arrive at “Periodic Law” ? ,"Ans. (i) When Mendeleev started his work, 63 elements were known. He studied the compounds of these elements with oxygen and hydrogen. He selected hydrogen and oxygen as they are very reactive and formed compounds with most elements. The formulae of the hydrides and oxides formed by an element were treated as one of the basic properties of an element for its classification. (ii) Elements with similar properties were arranged in a group. (iii) Mendeleev observed that elements were automatically arranged in the order of increasing atomic masses."
16,"Q. 7. How does the tendency of the elements to lose electrons change in the Modern Periodic Table in (i) a group, (ii) a period and why ? ","Ans. (i) Increases down a group. Reason : At each succeeding element down a group the number of shells increases, so the distance of the valence shell from the nucleus increases, the effective nuclear force of attraction decreases on the last shell, so it becomes easy for the atom to lose electrons. (ii) Decreases in a period from left to right. Reason : As the effective nuclear charge on the valence electron increases, the attraction between the valence electron and nucleus increases, so it becomes difficult to lose electrons.  1"
17,"Q. 8. (i) In Mendeleev’s Periodic Table, the elements were arranged in the increasing order of atomic masses. However, cobalt with atomic mass of 58.93 a.m.u. was placed before nickel having an atomic mass of 58.71 a.m.u. Give reason for the same. (ii) Write the formula of chlorides of Eka-silicon and Eka-aluminium, the elements predicted by Mendeleev. ",Ans. (i) It was because elements with similar properties were grouped together and increasing order of atomic mass could not be followed. (ii) Germanium is Eka-silicon. The formula is GeCl4. Gallium is Eka-aluminium. The formula is GaCl3.
18,Q. 9. An element ‘M’ has atomic number 12. (i) (ii) Write its electronic configuration and valency. Is ‘M’ a metal or a non-metal ? Give reason in support of your answer. (iii) Write the formula and nature (acidic/basic) of the oxide of M. (Delhi 31/1/2017 Comptt.),"Ans. (i) Electronic Configuration — 2, 8, 2 Valency — 2. (ii) Metal There are two electrons in its outermost shell and it easily loses them to form a positive ion. (iii) M O M2O2 = MO It is a basic oxide."
19,Q. 10. Write the electronic configuration of two elements P (atomic number 17) and Q (atomic number 19) and determine their group numbers and period numbers in the Modern Periodic Table. (OD Comptt 31/1 2017),"Ans. Electronic Configuration of ‘P’ — 2, 8, 7 Group number — 17 Period number — 3rd Period Electronic Configuration of ‘Q‘ — 2, 8, 8, 1 Group number — 1 Period number — 4th Period  1 + 1"
20,"Q. 11. An element ‘X’ with electronic configuration (2, 8, 2) combines separately with two radicals, (NO3)– and (SO4)2–. (i) Is ‘X’ a metal or a non-metal ? Write the nature of its oxide. (ii) Write the formula of the compounds of ’X’ formed by the combination of these radicals. Are these compounds covalent or electrovalent ? (OD Comptt. 2017)","Ans. (i) X is a metal. Nature of its Basic. (ii) X(NO3)2, XSO4 These compounds are Ionic/electrovalent. 1+1+1"
21,"Q. 12. Consider (a) (b) the following elements (atomic numbers are given in parenthesis) Ca(20); K(19); F(9); Be(4) (OD Comptt 31/3 2017) Select : (i) the element having one electron in the outermost shell. (ii) two element of the same group. Write the number of this group. Write the formula of the compound formed by the union of Ca(20) and the element X(2, 8, 7).","Ans. (a) (i) K (Potassium — 2, 8, 8, 1) (ii) Be and Ca in same group because both have same number of valence electrons in their outermost shell. (b) Ca Valency 2 Ca1X2 = CaX2"
22,"Q. 13. (i) Predict which of the following elements will form cation and will form anions ? (i) Na, (ii) Al, (iii) Cl, (iv) O. (ii) Name two elements that are inert in nature. ",Ans. (i) Cations are Na and Al (Sodium and Aluminium) Anions are Cl and O (Chlorine and Oxygen) (ii) Inert elements are He and Ne (Helium and Neon)  1 + 1 + 1
23,Q. 14. Give an example of : (i) A metal that is liquid at room temperature. (ii) A non-metal that is liquid at room temperature. (iii) An inert gas (At. no < 20) ,Ans. (i) Mercury (ii) Bromine (iii) Helium or Neon or Argon. (Any one) 1 + 1 + 1 
24,"Q. 15. (i) How does the electronic configuration of an atom relates to its position (period and group) in the modern periodic table ?  (ii) Would you place the two isotopes of chlorine, Cl – 35 and Cl – 37, in different slots because of their different atomic masses or in the same slot because their chemical properties are the same ? Justify your answer. ","Ans. (i) In the periodic table, elements are placed according to their electronic configuration. If an element has only one shell in its electronic configuration, it is placed in the first period. If the element has two shells then it is placed in the second period, and so on. Vertical columns in the periodic table are called groups. There are eighteen groups and in a group, all the elements have same number of valence electrons. (ii) They will be placed at the same slot as their atomic number is same, valence electron and valency are same and have same chemical properties. "
25,Q. 16. An element P (atomic number 20) reacts with an element Q (atomic number 17) to form a compound. Answer the following questions giving reason : Write the position of P and Q in the Modern Periodic Table.,"Ans. Position of P Position of Q Formula Group-2 Because it has 2 valence electrons/ 2, 8, 8, 2 Period-4 Because it has 4 shells/2, 8, Group-17 Because it has 7 valence electrons/ 2, 8, 7 Period-3 Because it has 3 shells/ 2, 8, PQ2 Because valency of P is 2 and that of Q is 1  3"
26,Q. 17. The atomic number of an element is 20. (a) Write its electronic configuration and determine its valency. (b) It it is metal or a non-metal ? (c) Write the formula of its chloride ? (d) Is it more reactive or less reactive than Mg (atomic number 12) ? Give reason for your answer. (Foreign Set 31/2/1 2017),"Ans. (a) X(20)-2, 8, 8, 2 Valence electrons- 2 Hence valency is 2 (b) It is a metal (c) XCl2 (d) It is more reactive than Mg as reactivity increases down the group Mg- III Period And X20 (Ca)- IV Period"
27,Q. 18. How could the Modern Periodic Table remove various anomalies of Mendeleev’s Periodic Table?,"Ans. Modification in Mendeleev’s Periodic Table : With the adoption of atomic number as the basis of classification of elements, some of the anomalies in the Mendeleev’s Periodic Table now disappeared. These are : (i) Position of Hydrogen : The atomic number of hydrogen is 1 and hence, it should occupy the first position in group 1 of the periodic Table. But because of its chemical similarity with elements of group 1 and group 17, the position of hydrogen in the periodic table is still not confirmed. (ii) Position of Isotopes : As the isotopes of an element have the same atomic number, they should occupy the same place in the periodic table. (iii) Position of Anomalous Pairs : The position of anomalous pairs of elements i.e., pairs of elements in which the element with the higher atomic mass proceeds the element with lower atomic mass, is also decided. When these elements are arranged according to their atomic number, they occupy their right places in the periodic table."
28,Q. 19. How does the electronic configuration of an atom related to its position in the modern periodic table ?,"Ans. (i) The group number of elements having up to two valence electrons is equal to the number of valence electrons. (ii) The group number of elements having more than two valence electrons is equal to the number of valence electrons plus 10. For example : Number of Valence Electrons Group number in Periodic Table  Group number = number of elec2 tron.  Group number = number of electrons + 10. (iii) For those elements, which do not have the same number of valence electrons but same number of shells, the number of shells is equal to the period number to which they belong in the periodic table. For example : 2nd Period : Li Be Ne"
29,Q. 20. What were the limitations of Newlands law of Octaves ?,"Ans. The limitations of Newlands Law of Octaves are : (i) The law was applicable to elements up to calcium (Ca) only. (ii) It contained only 56 elements. Further it was assumed by Newlands that only 56 elements existed in nature and no more elements would be discovered in the future. (iii) In order to fit elements into the table, Newlands adjusted two elements in the same column as fluorine, chlorine and bromine which have very different properties than these elements. Iron, which resembles cobalt and nickel in properties, has been placed differently away from these elements."
