questions,answers
List two characteristics of cork. How is it formed ? Mention its role in trees. ," Non-living  Compactly arranged  No intercellular spaces  Multilayered  Contains suberin  A strip of secondary meristem replaces the epidermis. Cells on the outside are cut forming cork. Protection, makes the plant impervious to gases prevents loss of water, prevents mechanical injury or infection.  2 + 1"
"Label the following and give one function of each part labelled ,  and .    "," Lateral meristem : for increase in growth of plant parts.  Intercalary meristem : for formation of leaves, branches etc.  Apical meristem : increases length of the stem and the root. "
Mention three characteristic features and three functions of xylem. ,"Consists of tracheids, vessels, parenchyma and xylem fibres.  Transport of water and minerals vertically.  Parenchyma stores food.  Fibres provide support. "
Explain in brief any three roles of epidermis in plants. ," Collenchyma,  Aerenchyma,  Sclerenchyma. Location : Collenchyma : leaf stalks below the epidermis. Aerenchyma : stem and leaves of aquatic plants. Sclerenchyma : hard part of the plant (seed coat, mid rib etc.)  ½ + ½"
" Draw a labelled diagram of longitudinal section of sclerenchyma.  Name any two regions in the plant, where this tissue is present. ",
Explain how the bark of a tree is formed. How does it act as a protective tissue ? ,"As plants grow older, the outer protective tissue undergoes certain changes. A strip of secondary meristem replaces the epidermis of stem. Cells on the outside are cut off from this layer. This forms the several layered thick cork or bark. They also have a chemical called suberin in their wall which makes them impervious to gases and water.  2 + 1"
What are the small pores observed in the epidermis of the leaf called ? Write its two main functions. ,Small pores are called stomata. Function : Exchange of gases and transpiration. 		  1 + 1 + 1
"Give reasons for the following :  Bark of a tree is impervious to gases and water.  In desert plants, epidermis has a thick waxy coating.  Epidermal cells of the roots generally have hair like parts. ", Cells of bark are dead and compactly arranged without intercellular spaces. They have a chemical called suberin in their walls that make them impervious to gases and water.  The thick waxy coating on epidermis is of cutin on its outer surface which is a chemical substance with water-proof quality. This helps in protection against loss of water and parasitic fungi.  Function of epidermal cells in roots is water absorption. Hair like parts greatly increase the total absorptive surface area. 
   Primary Thick secondary cell wall cell wall Two regions : Stems/Around vascular bundles/ Veins of leaves/Hard covering of seeds and nuts.  1 + 2 Observe and identify the following plant cell. Explain two characteristic features of this cell. Suggest one part of the plant where such cells are present. ," Collenchyma,  Flexibility and mechanical support,  Leaf stalks, below epidermis. "
Give reasons for the following :  Cells of sclerenchyma tissue have a narrow lumen.  Branches of a tree move and bend freely in high wind velocity.  It is difficult to pull out the husk of coconut. ," Sclerenchyma tissues have cell wall thickened due to lignin and hence have narrow lumen.  Branches of a tree have collenchymas which provide flexibility.  Husk of coconut is composed of sclerenchyma and these fibres are closely packed.  1 × 3 TISSUES, ORGANS, ORGAN SYSTEM, ORGANISM"
