questions,answers
Mention the colour of FeSO4.7H2O crystals. How does this colour change upon heating ? Give balanced chemical equation for the change. ,Light green is the colour of crystalline FeSO4.7H2O. Light green changes to reddish brown or brown upon heating.  FeSO .7H O → FeSO + 7H O Heat  2FeSO4 → Fe2O3 + SO2 + SO3 
"Write balanced equation for the reaction between magnesium and hydrochloric acid. Name the product obtained, identify the type of reaction.  → MgCl2 + H2",Mg + 2HCl   Reaction is a displacement reaction. 
Barium chloride reacts with aluminium sulphate to give aluminium chloride and barium sulphate.  State the two types in which the above reaction can be classified.  Translate the above statement into a chemical equation. , Double displacement reaction and Precipitation reaction. → 2AlCl3 + 3BaSO4 1  3BaCl2 + Al23  
What are two conditions which promotes corrosion ? ,"Two conditions which promotes corrosion are :  Substance is exposed to air, water  Metal gets oxidised to metal oxide."
Identify the type of reaction from the following equations : → CO2 + 2H2O  CH4 + 2O2  → PbI2 + 2KNO3  Pb2 + 2KI  → Ca2  CaO + H2O  → ZnSO4 + Cu  CuSO4 + Zn  , Exothermic/oxidation Reaction  Double Displacement Reaction  Combination Reaction  Displacement Reaction. 
"When hydrogen gas is passed over heated copper  oxide, copper and steam are formed. Write the balanced chemical equation for this reaction and state  the substance oxidized and  the substance reduced in the reaction. ",Balanced equation : Reduction CuO + H2 Cu + H2O Oxidation  Substance oxidised = H2  Substance reduced = CuO.
Write the balanced chemical equation for the following reaction and identify the type of reaction and define it. ‘Iron III oxide reacts with aluminium and gives molten iron and aluminium oxide’.  → Al2O3 + 2Fe,Fe2O3 + 2Al  Displacement reaction is the reaction in which one element displaces another element. 
Identify the oxidising agents  in the following reactions : → 3PbCl2 + Cl2 + 4H2O  Pb3O4 + 8HCl  → Cu + ZnSO4  CuSO4 + Zn  , Pb3O4 = Oxidising agent  CuSO4 = Oxidising agent
A silver article generally turns black when kept in the open for a few days. The articles when rubbed with toothpaste again starts shining.  Why do they turn black ? Name the phenomenon involved.  Name the black substance formed and write its formula. ," Silver article reacts with sulphur compounds such as H2S present in air. The phenomenon is called corrosion. For silver particularly, it is called tarnishing of silver.  The black substance is silver sulphide ."
What is rancidity ? Mention any two ways by which rancidity can be prevented.  ,The oxidation of oils or fats in a food resulting into bad smell and bad taste is called rancidity. It can be prevented by—  adding anti-oxidants.  flushing with nitrogen gas. 
What is meant by a precipitation reaction ? Explain by giving an example. Also give a balanced chemical equation for the reaction stating the states of the reactants and the products formed. ,"On mixing the clear solution of two ionic compounds, a substance which is insoluble in water, is formed. This insoluble substance is known as a precipitate and the reaction in which precipitate is formed is called precipitation reaction. Example : When sodium sulphate solution is mixed with barium chloride solution, a white precipitate of a substance  is formed. → BaSO4 + 2NaCl Na2SO4 + BaCl2   1+1+1"
What is Redox reaction ? Write down a chemical reaction representing it.  ,"The addition of oxygen to substance and the removal of hydrogen from a substance is called oxidation reaction. The addtion of hydrogen to substance or the removal of oxygen from a substance is called reduction reaction. So, when oxidation and reduction take place together it is called redox reaction. Example : Oxidation CuO + H2 Heat Cu + H2O Reduction"
Name the term used to indicate the development of unpleasant smell and taste in fat and oil containing food due to oxidation. What are antioxidants ? Why are they added to fat and oil containing food. ,"Rancidity. Anti-oxidant is a substance which prevents oxidation, actually reducing agents. When added to food, the fats and oils present in the food do not get oxidized easily, hence do not turn rancid and remain good to eat for longer time.  3 Detailed Answer : Rancidity. Antioxidants are substances that inhibit oxidation, especially one used to counteract the deterioration of stored food products. Antioxidants are added to the food materials containing fats and oils to prevent their oxidation. Oxidation of food materials containing fats and oils is known as rancidity because of which they become unfit for consumption and develop bad odour."
"A solution of copper sulphate was kept in an iron pot. After few days, the iron pot was found to have a number of holes in it. Explain the reaction with the help of a chemical equation. ","Iron is more reactive than copper. Iron displaces copper from copper sulphate solution and forms iron sulphate, hence holes appear on the pot equation : Fe + CuSO4 → FeSO4 + Cu"
"Give an example, each for thermal decomposition and photochemical decomposition reactions. Write balanced equation for the same. ",Thermal Decomposition : Heating of lime stone CaCO3 → CaO + CO2 Photochemical Decomposition : Action of light on silver bromide. 2 AgBr → 2 Ag + Br2
"Some articles made of silver, copper and iron get coloured coating over them when they are exposed to air. Identify the colour and chemical name of the substance of coating in each case. ", Silver : Colour — Black 		Chemical name — Silver sulphide  Copper : Colour — Green 		Chemical name — Copper oxide  Iron : Colour — Reddish Brown 		Chemical name — Ferric oxide.
"Write one equation each for decomposition reactions where energy is supplied in the form of heat, light and electricity. ", CaCO3 Heat → CaO + CO2  oxide) dioxide) Sunlight  2AgCl → 2Ag + Cl2    Electric current  2H2O → 2H2 + O2   
Write balanced equation for the following reactions and also name the type of chemical reaction in each case :  Magnesium ribbon is burnt in air.  Lime stone is heated.  → 2MgO, 2Mg + O2  → Mg2 MgO + H2O  Oxidation reaction/Combination reaction → CaO + CO2  CaCO3    Decomposition reaction.
In the reaction CuO + H2 → Cu + H2O   Name the oxidised substance  Name the reduced substance  Name the oxidizing agent. , Hydrogen is oxidised to Water  Copper oxide is reduced to Copper  Copper oxide is the oxidising agent.
Select  combination reaction  decomposition reaction and  displacement reaction from the following chemical equations : → ZnO + CO2  ZnCO3  → PbCl2 + Cu  Pb + CuCl2  → AgBr + NaNO3  NaBr + AgNO3  → 2HCl  H2 + Cl2  → Al2O3 + 2Fe  Fe2O3 + 2Al  → 2NH3  3H2 + N2  , Decomposition reaction  Displacement reaction  Double displacement reaction  Combination reaction  Displacement reaction  Combination reaction
State the kind of chemical reactions in the following examples :  Digestion of food in stomach  Combustion of coal in air  Heating of limestone., Decomposition reaction and Exothermic reaction → 6CO2 + 6H2O + Energy C6H12O6 + 6O2   Combination reaction → CO2 C + O2    Decomposition reaction CaCO3 Heat → CaO + CO2
Differentiate between a combination reaction and a decomposition reaction. Write one chemical equation each for these reactions. ,"The chemical reaction in which a single product is formed from two or more reactants and energy is evolved, is known as combination reaction. Example : 2Mg + O2 Burn → 2MgO When a single reactant on gaining energy decomposes to give two or more simpler products, such a reaction is called a decomposition reaction. Example : CaCO ∆ → CaO + CO "
The following diagram displays a chemical reaction. Observe carefully and answer the following questions : Silver chloride  Identify the type of chemical reaction that will take place and define it. How will the colour of the salt change ?  Write the chemical equation of the reaction that takes place.  Mention one commercial use of this salt. ," Photochemical decomposition : A single reactant breaks down to give simpler products. White silver chloride changes to grey, as it decomposes to silver and chlorine in presence of sunlight.  2AgCl Sunlight → 2Ag + Cl2  Black and white photography. "
When is a chemical reaction considered a double displacement reaction ? Explain giving example. State a difference between displacement and double displacement reaction.  ,"A reaction is considered a double displacement reaction if during the chemical reaction an exchange of ions takes place between two ionic substances. → BaSO4 + 2NaCl Example : BaCl2 + Na2SO4  In a displacement reaction, a more reactive element displaces or removes another less reactive element. → FeSO4 from its compound e.g. Fe + CuSO4  + Cu whereas in a double displacement reaction, the compounds react by exchanging their ions and form two new compounds. "
Name two metals which do not corrode easily. Give an example in each of the following case to support that :  Corrosion of some metals is an advantage.  Corrosion of a metal is a serious problem. ,"Gold and platinum.  Corrosion of aluminium is useful. A protective layer of aluminium oxide is formed on the surface of the metal which renders the metal passive and prevents is further corrosion.  Corrosion of iron is a serious problem. Every year large amount of money is spent to replace damaged iron and steel structures. Here, corrosion is a serious problem. "
In the electrolysis of water :  Name the gas collected at the cathode and anode respectively.   Why is the volume of one gas collected at one electrode is double than that at the other ? Name this gas.   How will you test the evolved gases ? ," At Cathode : hydrogen gas  At Anode : oxygen gas  Electric current  Since 2H2O → 2H2 + O2 2 molecules of H2 combine with 1 mol of O2 to form H2O, so the volume of H2, liberated is double that of O2.  When a burning splinter is brought near the mouth of the liberated gases, the burning splinter extinguishes near the H2 gas while the burning splinter keeps burning more near the O2 gas. "
A small amount of calcium oxide is taken in a beaker and water is added slowly to it.  Will there be any change in temperature of the contents ? Explain.  Name and define the type of reaction taking place.  Write chemical equation for the above reaction. ," Yes, temperature rises as the beaker gets hot. This is because large amount of heat is released or the reaction is exothermic.  Combination reaction. Reaction in which a single product is obtained from two or more reactants. 1 → Ca2 + heat 1 CaO + H2O    "
"2 g of lead nitrate powder is taken in a boiling tube. The boiling tube is heated over a flame. Now answer the following :  State the colour of the fumes evolved and the residue left.  Name the type of chemical reaction that has taken place, stating its balanced equation.  "," Brown fumes, white residue.  Decomposition reaction → 2PbO + 4NO2 + O2 2Pb2  "
In the following chemical reaction ‘‘zinc oxide reacts with carbon to produce zinc metal and carbon monoxide.’’ → Zn + CO ZnO + C   Identify the substance getting oxidised and the one getting reduced.  State the reason for choosing the substances in .  Name the type of reaction and give another example of similar type of reaction. ," C is getting oxidized to CO, ZnO is getting reduced to Zn.  As carbon is gaining oxygen and ZnO is losing oxygen.  It is a redox reaction or oxidation and reduction reaction. → Cu + H2O CuO + H2  "
Name the salts that are used in black and white photography. Give reactions when they are exposed to light. Define the type of chemical reaction taking place. ,Silver chloride  and Silver bromide  2AgCl Sunlight → 2Ag + Cl2 2AgBr Sunlight → 2Ag + Br2 Those reactions in which energy is absorbed  to break down the reactants is called decomposition reaction. 
"When food containing fat or oil is not used and left for a long time, their smell and taste changes. Name the process which is responsible for this change. List two methods to prevent or slow down the above change. ","When food containing fat or oil is not used and left over for a long time, their smell and taste changes because fats and oils are getting slowly oxidized. This process is called rancidity. Two methods which are used to slow down the oxidation process are :  keeping food in airtight container.  flushing the bags containing food with nitrogen gas.  1"
‘‘Combination reaction is the reverse of decomposition reaction.’’ Justify this statement with the help of appropriate chemical equation of each. ,Combination reaction : Single product is formed from two or more reactants. → Ca2 CaO + H2O  Decomposition reaction : A single reactant breaks down to give simpler products. CaCO ∆ → CaO + CO 
" Give an example for a combination reaction which is exothermic.  Identify the oxidising agent, reducing agent in the following reaction : → 2HCl + S H2S + Cl2   Name the phenomenon due to which the taste and smell of oily food changes when kept for a long time in open. Suggest one method to prevent it. "," Any suitable exothermic reaction like → Ca2 + heat CaO + H2O   Oxidising agent —Cl2 Reducing agent —H2S  Rancidity, keep food in airtight containers. ½+½ "
Write balanced chemical equation for the reactions that take place during respiration. Identify the type of combination reaction that takes place during this process and justify the name. Give one more example of this type of reaction.  2012 → 6CO2 + 6H2O + Energy 1,C6H12O6 + 6O2  It is exothermic reaction because a large amount of heat is released. Example : Decomposition of vegetable matter into compost.  1
