questions,answers
"What are the three factors that determine the outcome of social divisions on politics ? Explain.  Or 		 Describe the factors which decide the outcomes of the politics of social division ? [Board Term 1, 2012 , 2011","Ans.		Factors that determine the outcome of politics of social divisions :  As social groups view their identities to be exclusive and superior, it becomes difficult to accommodate them.  It depends upon the type of demands raised by the political leaders on behalf of a community. It is easier to accomodate demands that are within the constitutional framework and are not at the cost of another community.  Reaction of the government to the demands of different communities determine the outcome. If the rulers are willing to share power and accomodate the reasonable demands of minority community, social divisions become less threatening for the country.  "
Distinguish between Civil Rights Movements  and The Black Power  Movement in the USA. ,"Ans.		Civil Rights Movement :  Refers to a set of events and reform movements aimed at legally abolishing racial discrimination against African-Americans. Led by Martin Luther King Junior, this movement practised non-violent methods. 		The Black Power : This Movement emerged in 1966 and lasted till 1975, which was more militant anti-racist movement advocating even violence if necessary to end racism in the U.S.  1½×2=3"
"Taking the example of Carlos, Smith and Norman, explain how social differences divide similar people from one another but also unite very different people. ","Ans.		Social differences divide similar people from one another, but they also unite different people. People belonging to different social groups share differences and similarities cutting across the boundaries of their groups. People belonging to the same religion may feel different. Yet people from different religions may have similar views, e.g.,  Carlos and Smith were similar in one way because both were African-Americans and thus different from Norman who was white.  But they were all similar in other way that they were all athletes who stood against racial discrimination.  "
What did the African-American athletes do in order to draw international attention to “black poverty” in the Mexico Olmpic ?  Or 		What were the black gloved and raised clenched fists meant to ? Why did athletes do so ?  Or 		What problem was raised by Smith and Carlos of U.S.A. ? With what gesture did they draw international attention towards the social problems in U.S.A. ?  Or 		How did the African-American athletes in Mexico Olympics 1968 try to draw international attention to racial discrimination in the United States ?  Or What did the African-American athletes in Mexico Olympic do in order to draw international attention to racial discrimination in the United States ? ,"Ans.		To draw international attention to racial discrimination in the United States, the AfricanAmerican athletes performed following activities :  They received their models wearing black socks and no shoes to represent Black poverty.  When American national anthem was played, these two African-American athletes stood with clenched fists upraised and heads bowed.  The black gloved and raised clenched fists were meant to symbolise black power.  Peter wore a human rights badge on his shirt to show his support.   "
Who was the leader of the Civil Rights Movement ? Describe the importance of this movement.  Or 		Explain briefly the Civil Rights Movement which took place in the U.S.A. between 1954 and 1968. 		 ,Ans.		Martin Luther King Junior was the leader of the Civil Rights Movement. This movement was started in 1954 and lasted till 1968. 		Importance of Civil Rights Movement :  It was a reform movement with the aim to abolish legal racial discrimination against AfricanAmericans.  It practised non-violent methods of civil disobedience.  
How do social division affect politics ? Give two examples.  Or 		Explain with examples how social division affect politics ?  Or 		How do social divisions affect politics ? Explain. ,"Ans.		Social divisions affect politics in both negative and positive ways : 		Negative ways :  In Northern Ireland, there has been a violent and bitter ethno-political conflict for many years. Northern Ireland population was divided into Protestant  and Roman Catholics . The Catholics were represented by Nationalist parties who wanted to be unified with the Republic of Ireland. In contrast Protestants were represented by Unionists who wanted to remain with the U.K. Hundreds of civilians, militants and security forces were killed in the fight between unionists and nationalists.  Disintegration of Yugoslavia into six independent countries due to ethnic and religious differences is another example. Positive ways :  Every expression of social division in politics does not lead to disasters because wherever social divisions exist, they are reflected in politics. In many countries, there are parties that focus only on one community, e.g., D.M.K., AIADMK and BSP in India.  1½+1½=3"
“We have different identities in different contexts.” Support the statement with three facts. ,We have different identities in different contexts. It can be proved by the following points :  It is fairly common for people belonging to the same religions to feel that they do not belong to the same community because their caste is different.  It is also possible for people from different religions to have the same caste and feel close to each other.  Rich and poor persons from same family often do not keep close relations with each other for they feel they are different.
What are the features of a homogeneous society ? Mention the name of any one country having such society ? ,Features of a homogeneous society :  A society has similar kinds of people.  There are no significant ethnic differences. Germany and Sweden have homogenous societies.
What was the Black Power Movement ? Explain. , The black power movement was emerged in USA between 1966 and lasted till 1975.  It was more militant and anti-racist movement.  Main aim of this movement was to end racism in the U.S.
“Social divisions exist in most of the countries.” Explain. ,"Social division of one kind or the other exists in most of the countries.  Social divisions exist whether the country is big or small. India is a vast country with many communities. Belgium is a small country with many communities.  Countries such as Germany and Sweden, that were once highly homogeneous are undergoing rapid change with influx of people from other parts of the world.  Migrants bring with them their own culture and tend to form a different social community. In this sense, most countries of the world are multicultural and as much have social division. "
