questions,answers
Explain the ways by which crop-production can be increased. ,"While designing a shelter for cattle we must have a shelter that is :  Well ventilated,  Protects animals from rain, heat and cold,  The floor of the cattle shed needs to be sloping so as to stay dry and facilitate cleaning. 		  1 + 1 + 1"
State two advantages of composite fish culture. What is the application of hormonal stimulation in fish culture ? ,Advantages of composite fish culture :  It helps to get a variety in fish yield.  Food in the pond gets evenly used up due to different varieties of fish having different food habits present in a pond.  Fish do not compete for food as all type of fish get their kind of food.  Hormonal stimulation ensures the supply of pure fish seed in desired quantities. 
 Name one indigenous and one exotic breed of domestic fowl.  What are the two main products obtained from raising domestic fowl ?  Name two vitamins that should be included in high amount in poultry feed. ," Indigenous breed — Aseel, Exotic breed — Leghorn.  Egg, chicken meat,  Vitamin A, Vitamin K. "
 State two characteristics of an ideal cattle shed.  Cattles are mainly reared for milk or performing agricultural tasks. What are these two categories of cattle known as ?  Name two indigenous breeds of cattle. ," Two characteristics of an ideal cattle shed are : well roofed/well ventilated/sloppy floor   Milch animals, draught animals.  Red Sindhi, Sahiwal "
Mention three different ways in which crop plants can be attacked by insect pests. Also suggest one control measure and two preventive measures against pests. ,Three ways in which crop plants can be attacked by insect pests :  eat up the plant parts  suck the cell sap from various parts  bore into stem and fruits. Control measure : Spraying pesticides. Preventive measure :  Use of resistant varieties  Summer ploughing. 
" Besides causing ill health and death, how do diseases affect the dairy animals ?  In a cattle farm, there are fifteen cattles. How can you differentiate between diseased and healthy cattle without conducting diagnostic tests ?  Cattle feed should include right amount of concentrates. What do concentrates in cattle feed refer to ? ", Diseases reduce milk production.  Diseased cattle don’t take regular feed and don’t show normal posture.  Concentrates : Animal feed with high protein and low fibre content with other nutrients.  1 × 3
Define draught animals. Mention the desired qualities which will be seen in a cross-breed between a Brown Swiss and a Sahiwal ? ,The animals which are used for farm labour are called draught animals. Desired qualities : Long lactation period and excellent resistance to diseases. 
 Differentiate between broilers and layers.  Nutritional requirements of broilers differ from those of egg layers. Justify the statement.  Mention any two factors that can cause diseases to poultry fowls. ," Broilers are raised for chicken, meat and egg. Layers are raised for eggs.  Broilers need more proteins with adequate fat. Egg layers are given more of vitamin A and K.  Virus, bacteria, fungi, parasites, nutritional deficiencies. "
Name two local and exotic breeds of bees used for commercial production of honey. List any three qualities for which foreign breed are adopted. , Indian bee – Apis cerana indica   The rock bee – Apis dorsata   Italian bee variety – Apis mellifera. Three qualities for which foreign breed are adopted are :  Higher honey collecting capacity  Sting less  Stays in a given beehive for long period  Breeds well.  ½ × 3 + ½ × 3
Explain the term “animal husbandry”? Differentiate between milch and draught animals. Name the two species of Indian cattle. ,"Animal husbandry is the scientific management of animal livestock. It includes various aspects such as breeding, feeding and disease control. Milch Animals : Milk producing female animals. Draught Animals : Animals used for farm labour. Bos indicus and Bos bubalis are the two species of Indian cattle. "
Define capture fishing and culture fishery. Why are prawns and oysters cultivated ? ,Capture fishing : Fishing from natural resources. Culture fishery : Fish farming. Oysters are cultivated for pearls. Prawns are cultivated as a food item. 1 + 1 + 1 
 Classify three major groups of activities for improving crop yields.  Name another way of improving crop variety. How is it done? ,  Crop production management 		 Crop improvement 		 Crop protection management  Another way of improving crop variety is hybridization. It is done by crossing genetically dissimlar plants. 
" Distinguish between :  Inland fishery and marine fishery,  Culture fishery and capture fishery.  List one problem associated with composite fish culture. ",  Marine fisheries are concerned with obtaining fish from oceans and seas and inland fishers include capturing fish from fresh water resources.
