,questions,answers
10,"Q. 11. State three reasons why Europeans fled to America in 19th century. 		 [Board Term 1, 2013 (BHTK) 2011 (42), 2010 (B1)]","Ans. Europeans fled to America in 19th century because : (i) Until the 19th century, power and hunger were common in Europe. (ii) Cities were crowded and deadly diseases were underspread. (iii) Religious conflicts were common and religious dissenters were persecuted. (iv) In America, plantations were growing cotton and sugar for the European market. These plantations were worked on by slaves. (Any three) 1×3=3  (CBSE Marking Scheme, 2013)"
11,"Q. 12. How did Henry Ford revolutionize mass production in the U.S. ? [Board Term-1, 2012]","Ans. (i) Henry Ford adopted the assembly line of a Chicago slaughter house to his new car plant in Detroit. (ii) The assembly line allowed a faster and cheaper way of producing vehicles. It forced workers to repeat a single task mechanically and continuously. (iii) This increased their efficiency in the single task and the speed of production too. (iv) Standing in front of the conveyor belt, no worker could delay the motion or take a break. (v) In the beginning many workers quits, since they could not cope up with the stress of work. (vi) Henry Ford doubled their wages and against that, he not only increased the speed of the production time but also banned trade unions. (Any three)  1×3=3"
12,"Q. 13. Give three examples to show that the pre-modern world changed with the discovery of new sea routes to America.  [Board Term 1, 2012 (40), 2011 (30, 31, 37)]","Ans. Three examples are as follows : (i) Many common foods, e.g. potatoes, soya, tomatoes, maize, etc., were introduced to Europe from America. These crops made a difference between life and death. The poor began to eat better and live longer in England with the introduction of potatoes. (ii) Religious dissenters from Europe fled due to the fear of persecution in Europe and migrated to America. (iii) Slave trade was started. European traders captured slaves in Africa and took them to America where they worked on plantations. Europe became the centre of the world trade. (iv) Precious metals, e.g., silver from mines located in present day Peru and Mexico also enhanced Europe’s wealth and financed its trade.  (Any three) 1×3=3 (CBSE Marking Scheme, 2012) "
13,"Q. 14. The First World War was a war like no other before. Explain any three features about the war that support the statement.  [Board Term 1, 2012 (50)]","Ans. (i) It involved the leading industrial nations. (ii) This war was the first modern industrial war. Machine guns, tanks, aircrafts, chemical weapons, were used on a massive scale. (iii) Most of those who were aimed were men of working age. The scale of death and destruction was great. These deaths and injuries reduced the workforce. (iv) Industries during the war were restructured to produce war-related products. (v) The war led to the snapping of economic links between the world’s largest economic powers which were now fighting with each other to pay for them. The war transformed the US from being an international debtor to an international creditor. (Any three) 1×3=3"
14,"Q. 15. “Food offer many examples of long distance cultural exchange.” Justify this statement.  [Board Term 1, 2011 (12, 17)]","Ans. (i) Traders and travellers introduced new crops to the lands they travelled. (ii) Noodles travelled west from China to become spaghetti and Arab traders took pasta to Sicily. (iii) Most of the common Indian food such as maize, tomatoes, groundnuts, potatoes, soya and chillies were not known to our ancestors. They were introduced to Europe from America. 1×3=3"
15,"Q. 16. Why did European employers find it difficult to recruit labour in Africa ? Give two methods they used to recruit and retain labour. 		 [Board Term 1, 2011 (19, 29, 34, 40), 2010 (A1)]",Ans. (i) Because of shortage of labour willing to work for wages and due to plenty of land and livestock which were available for Africans. (ii) Two methods used by the Europeans to recruit and retain labour were :  (a) Heavy taxes were imposed which could be paid only by working for wages on plantations and mines.  (b) Inheritance laws were changed so that peasants were displaced from land. 1×3=3
16,"Q. 17. How did the global transfer of disease in the premodern world help in the colonization of the Americans ? (NCERT)  [Board Term 1, 2011 (13, 25, 45), 2010 (C2)]","Ans. (i) America was not conquered and colonized by Europeans with the help of superior fire power alone. (ii) Germs, such as those of small pox were a help to great extent. (iii) Americans had no immunity against them as a result of long isolation. Once introduced, the germs spread deep into the continent decimating whole communities and paving way for conquest. 1×3=3  THE MAKING OF A GLOBAL WORLD "
17,"Q. 18. What is meant by ‘Trade Surplus’ ? Why did Britain have a trade surplus with India ?   [Board Term 1, 2010 (A1)] ","Ans. Definition of trade surplus (ii) Over the 19th century, British manufacturers flooded the Indian market. Foodgrains and raw material exports from India to Britain and the rest of the world got increased. But the value of British exports to India was much higher than the value of British imports from India. Thus, Britain had a ‘trade surplus’ with India. 1+2=3"
18,"Q. 19. Explain the effect of the death of men of working age in Europe because of the First World War ?  [Board Term 1, 2010 (A2)]","Ans. (i) Majority of the people killed in the first World War were the men of working age. It reduced able bodied workforce in Europe. (ii) With fewer members within the family, household incomes declined. (iii) Women stepped in to undertake jobs that earlier only men were expected used to do. 1×3=3"
19,Q. 20. What role did technology play in shaping the nineteenth century world ?,"Ans. (i) Important inventions such as railways and steamships boosted the economic growth in 19th century. (ii) Colonization stimulated new investments and improvements in transport. (iii) Faster railways, lighter wagons and larger ships helped to move food more cheaply and quickly from far away farms to final markets. 1×3=3  5 marks each"
