questions,answers
What is ozone ? How and where is it formed in the atmosphere ? Explain how does it affect an ecosystem. ,Ozone is a molecule containing three atoms of oxygen (O3)/ a highly poisonous gas present in the upper layer of the atmosphere. Formation of ozone — The UV radiations split some molecular oxygen (O2) apart into free oxygen atoms (O + O). These atoms then combine with molecular oxygen to form ozone. Or O2  → O +O () O + O2 → O3 				 (Ozone) Effect — Ozone layer shields the surface of the earth from damaging UV radiations of the sun. 1 
Explain the role of UV radiation in formation of ozone with the help of a chemical reaction. Name the pollutant and write its role in depletion of ozone layer. ,The high energy of UV radiations breakdown some molecules of O2 into atoms of oxygen. One atom of oxygen binds to one molecule of O to form O3. Ozone prevents UV rays to reach earth surface. O2 U.V. → O + O O2 + O → O3 (Ozone) Example : Chlorofluorocarbons.
Damage to the ozone layer is a cause for concern. Justify this statement. Suggest any two steps to limit this damage.  Why is damage to the ozone layer a cause for concern ? What steps are being taken to limit this damage ? ,"Due to ozone layer depletion, the ultraviolet rays reaches earth and causes certain ill-effects which are bad for us and for crops. Exposure to U-V rays can lead to greater incidence of skin cancer, cataracts and damages to the eye and immune deficiency. 1 Two steps to limit this damage are : (i) Minimizing the use of CFCs. (ii) CFC’s released into air accumulates in the upper atmosphere and reacts with ozone resulting in reduction in the thickness of the ozone layer."
You have been selected to talk on “ozone layer (a) (b) and its protection’‘ in the school assembly on ‘Environment Day.‘  Why should ozone layer be protected to save the environment ? List any two ways that you would stress in your talk to bring in awareness amongst your fellow friends that would also help in protection of ozone layer as well as the environment.,"(a) Because Ozone layer protects/shields earth from harmful UV radiations of the sun. (b) Conducting poster making competition highlighting effects of ozone layer depletion. Conducting street plays highlighting the ways of environment protection.  Detailed Answer : (i) Ozone layer helps in shielding the Earth from the harmful UV radiations coming from sun. If ozone layer gets depleted, UV radiations can directly reach the Earth's surface and drastically affect the life on Earth. (ii) Ozone layer can be protected by : (a) Stopping the release of Chlorofluorocarbon (b) Removing the pollutant nitrogen monoxide (c) Reduce the usage of air conditioners."
Explain how carbon dioxide and ozone layer of the atmosphere are important to life.,"Importance of carbon dioxide gas : Carbon dioxide gas shows greenhouse effect and maintains the atmospheric temperature suitable for life on earth. It keeps the air hot. Importance of ozone layer : Ozone layer in the atmosphere absorbs the harmful radiations. Ultra– violet radiations, coming from sun prevents the life on earth from their harmful radiations that cause skin cancer, damage the new cells and create chromosomal disorder in the livings."
When did the amount of Ozone in the atmosphere begin to drop sharply ? Why did this happen ? How was this problem taken care of by UNEP ?,"The amount of Ozone in the atmosphere began to drop sharply in the 1980s. This decrease is due to the synthetic chemicals like chlorofluorocarbons which are used as refrigerants and in fire extinguishers. In 1987, United Nations Environment Programme, (UNEP) succeeded in forging an agreement to freeze CFC production at 1986 levels."
What are the problems caused by the non- biodegradable wastes that we generate ? ,(i) They cause biomagnification and increases pollution. (ii) They make environment unclean. (iii) They kill useful micro-organisms.
"Differentiate between biodegradable and non- biodegradable substances with the help of one example each. List two changes in habit that people must adopt to dispose non-biodegradable waste, for saving the environment. ","Difference between biodegradable and non– biodegradable substances :  S. No. Biodegradable Substance Non–biodegradable Substance (i) The substance which are broken down into simpler, harmless substance in nature in due course of time by the biological processes such as action of micro-organisms. The substances which cannot be broken down into simpler, harmless substances in nature. These substances may be in solid, liquid or gaseous form and may be inert and accumulate in the environment. (ii) Examples : Domestic E x a m p l e s – D D T a n d waste products, sew- polythene bags. age. Two methods of disposal of non–biodegradable waste are : (i) Recycling : The wastes are treated and same value materials are extracted for reuse. (ii) Incineration : Medical and toxic waste are burnt at high temperature in incineration. Incinerators transform the waste into ashes."
It is the responsibility of the government to arrange for the management and disposal of waste. As an individual you have no role play. Do you agree ? Support your answers with two reasons.,"I do not agree. As an individual, I also have the responsibility and can contribute in the following ways : (i) Cut down waste generation. (ii) Make compost pit for bio-degradable waste. (iii) Recycle non biodegradable waste."
Explain why the use of plastic bags are banned in many places ? What could be more environment-friendly alternative ?,Plastic is a non-biodegradable substance. Hence a plastic bag will persist in the environment and lead to several environmental problems. It would be better to use paper bags or cloth bags instead of polythene bags.
How can you help in reducing the problem of waste disposal ? Give any two methods.,We can help in reducing the problem of waste disposal in the following ways : (i) Biodegradable waste should be used to obtain biogas and manure. (ii) The wastes from industries should be treated at the plant–site before disposal.
Give reasons : (i) Kulhads have been banned for serving tea on platform. (ii) Decomposers are not included in any food chain. (iii) Producers are transducers of energy.,"(i) As the top layer of soil is used up in making kulhads, it leads to infertility of the soil. (ii) As decomposers, e.g., bacteria and fungi act on all trophic levels when the organisms occupying that level dies. (iii) Producers are green plants, so they can convert solar energy into chemical energy in the form of food molecules."
