questions,answers
Differentiate between Metals and Non-metals based on : (a) Malleability (b) Electrical Conduction (KVS 2017),Metals Non-Metals (a) Malleability Metals can be beaten into thin sheets. Non-metals are non-malleable. (b) Electrical Conductivity Metals are good conductors of heat and electricity. Non-metals are poor conductors of heat and electricity.
"Why are aluminium and copper metals used for making cooking vessels ? [Board Term-I, Set (50) 2012]",Aluminium and copper metals are used for making cooking vessels because they are good conductors of heat and they have high melting points.
(a) Why Cesium and Gallium melt in our palm ? (b) Why Magnesium ribbon starts floating in hot water ? ,(a) Some metals are more like liquids. A chip of gallium or caesium melts on our palm because the melting point of these metals is just below thirty degrees Celsius (86°F). They have very low melting point. (b) Magnesium reacts with hot water and starts floating due to the bubbles of hydrogen gas sticking to its surface.
"List three properties of sodium in which it differs from the general physical properties of most metals. [Board Term-I, Set (52), 2012]",Three properties of sodium are : (i) Sodium is so soft that it can be cut with a knife. 1 () (ii) It has low density. (iii) It has low melting points.
"(a) Compare the properties of a typical metal and a non-metal on the basis of the following : (i) Nature of the oxide formed by them (ii) Conductivity. (b) Name a non-metal which is lustrous and a metal which is liquid at the room temperature. [Board Term-I, Set (44), 2012]",(a) Oxides of metal are basic / amphoteric. 		(i) Oxides of non-metal are acidic/neutral. 		(ii) Metals are good conductors whereas nonmetals are poor conductors. (b) Iodine and Mercury.
Write three differences between metals and non-metals on the basis of chemical properties. ,Three differences between metals and non-metals on the basis of chemical properties : S. No. Basis Metals Non-metals Reaction with oxygen Almost all metals react with oxygen Non-metals react with oxygen to to form metal oxide. form acidic oxides. 4Na + O2  C + O2   → 2Na2O → CO2 Reaction with water Only reactive metals react with Non-metals do not displace water to form oxides or hydroxides hydrogen from water too. and liberate hydrogen gas. 2K(s) + 2H2O(l)  → 2KOH(aq) + H2(g)
(a) (b) (c) Reaction with diluted acid All metals react with diluted acids to Non-metals do not react with dilute produce salt and hydrogen gas. acids Zn + 2HCl(dil)  → ZnCl2 + H2 What happen when— Zinc reacts with copper sulphate solution Aluminium reacts with steam Sodium reacts with water. Given balanced equations for each.,(a) Zn + CuSO4 → ZnSO4 + Cu (b) 2Al + 3H2O → Al2O3 + 3H2 (c) 2Na + 2H2O → 2NaOH + H2
Complete the following chemical reactions— (a) 3Fe + 4H2O → (b) Ca + H2O → (c) K + H2O → (DDE 2017),(a) 3Fe + 4H2O → Fe3O4 + 4H2 (b) Ca + H2O → Ca(OH)2 + H2 (c) K + H2O → 2KOH + H2
"An element A reacts with water to form a compound B which is used in white washing. The compound B on heating forms and oxide C which on treatment with water gives back B. Identify A, B and C and give the reactions involved. ",(A) Calcium (B) Calcium hydroxide (C) Calcium oxide (a) Ca + 2H2O → Ca(OH)2 + H2(g) (A) (B) Ca(OH)2 ∆ → CaO + H2O.
"An alkali metal A gives a compound B (molecular mass = 40) on reacting with water. The compound B gives a soluble compound C on treatment with aluminium oxide. Identify A, B and C and C give the reaction involved.","Let the atomic weight of alkali metal A be x. When it reacts with water, it forms a compound B having molecular mass 40. Let the reaction be : 2A + 2H2O → 2AHO + H2 ↑"
"(i) A non-metal X exists in two different forms Y and Z. Y is the hardest natural substance whereas Z is a good conductor of electricity. Identity X, Y, Z.  (ii) A element, X, on reaction with oxygen forms an oxide XO2. The oxide when dissolved in water turns blue litmus red. State whether element X is a metal or a non-metal. (iii) Name the metal which is alloyed with copper to make bronze. ","(i) X — Carbon, Y — Diamond, Z — Graphite (ii) Non-metal (iii) Tin. "
"A non-metal A is an important constituent of our food and forms two oxides B and C. Oxide B is toxic whereas C causes global warming. (NCERT Exemplar 2017) (i) Identify A, B and C. (ii) To which group of periodic table does A belong ?","(i) A = Carbon (C), B = Carbon monoxide (CO), C = Carbon dioxide (CO2). (ii) Carbon (or A) has atomic number = 6 Its electronic configuration is 2, 4. It is present in 14th group (10 + valence electron) of the periodic table."
"State reason for the following : (i) Non-metals cannot displace hydrogen from the acids. (ii) Hydrogen is not a metal, yet it is placed in the activity series of metals. (iii) Aluminium is more reactive than iron, yet its corrosion is less than that of iron. ","(i) Non-metals are electron accepters, they cannot supply electrons so as to convert H+ ion to H2(g). (ii) Like metals, hydrogen can lose an electron to form positive H+ ion. (iii) Aluminium is covered with a strong protective layer of oxide which protects the metal from further corrosion."
"Give reasons for the following : (i) Metals conduct electricity. (ii) Reaction of nitric acid with metals generally does not evolve hydrogen gas. (iii) For making gold ornaments, 22 carat gold is preferred to 24 carat gold.","(i) Metals conduct electricity because they have electrons which are free to move. They offer little resistance to the flow of current. Silver and copper are the best conductors of electricity. (ii) Reaction of metals with nitric acid does not evolve hydrogen gas. It is because HNO3 is a strong oxidising agent. It oxidises H2 to produce water and itself gets reduced to any of its oxides such as N2O, NO or NO2. (iii) Pure gold is 24 carat and is very soft. Therefore, it is not suitable for making jewellery. It is alloyed with Cu or Ag to make it hard. Generally, 22 carat gold is used for making ornaments, which contains 22 parts of pure gold and 2 parts of either Cu or Ag. 3"
Give reasons for the following : (i) Aluminium is a reactive metal but is still used for packing food articles. (ii) Calcium starts floating when water is added to it. ,(i) Because it forms a protective oxide layer around itself preventing complete reaction and also does not affect the food at all. (ii) Calcium floats over water because the bubbles of hydrogen gas formed sticks on the surface of the metal.
Write one example of each of the following : (i) Most malleable metal and most ductile metal. (ii) The best conductor of heat and the poorest conductor of heat. (iii) A metal with highest melting point and a metal with lowest melting point. ,"(i) Gold and silver are most malleable metal and most ductile metal. (ii) Silver is the best conductor of heat and lead is the poorest conductor of heat. (iii) Metal with highest melting point — Tungsten, iron. Metal with lowest melting point — Gallium, Cesium."
"Write balanced equations for the reaction of : (i) Aluminium when heated in air. Write the name of the product. (ii) Iron with steam. Name the product obtained. (iii) Calcium with water. Why does calcium start floating in water ? [Board Term-I, Set (38) 2012]","(i) 4Al + 3O2  → 2Al2O3, Aluminium oxide (ii) 3Fe + 4H2O  → Fe3O4 + 4H2, Ferric oxide (iii) Ca + 2H2O  → Ca(OH)2 + H2, because hydrogen sticks to calcium."
"Write the balanced chemical equation for the following reactions : (i) When copper is heated in air. (ii) When aluminium is heated in air. (iii) Aluminium oxide reacts with sodium hydroxide. [Board Term-I, Set (44) 2012]",(i) 2Cu + O2  → 2CuO (ii) 4Al + 3O2  → 2Al2O3 (iii) Al2O3 + 2NaOH  → 2NaAlO2 + H2O
"(a) Arrange the following metals in the order of their decreasing activities : Aluminium, Gold, Sodium, Copper (b) Give chemical equation for the reaction of aluminium powder with manganese dioxide on heating. ",(a) Sodium (Na) > Aluminium (Al) > Copper (Cu) > Gold (Au). (b) 3MnO2(s) + 4Al(s) ∆ → 3Mn(l) + 2Al2O3(s) + Heat
"Describe an activity to show that the rusting of iron occurs in the presence of air and moisture. [Board Term-I, Set (41) 2012]","(i) Take three test-tubes. Place clean iron nails in each test-tube. (ii) Pour some water in test-tube-1, cork it. (iii) Pour water (boiled/distilled) in test-tube-2, add some oil and cork it. (iv) Put some anhydrous calcium chloride in test-tube-3 and cork it. (v) After 2-3 days, we observe that the nails in test-tube 1 rust because they are exposed to air and water both, while nail in test-tube 2 and 3 do not rust. This shows that rusting of iron takes place in the presence of air and moisture both."
"You are given samples of three metals : Sodium, magnesium and copper. Suggest any two activities to arrange them in order to their decreasing reactivity. ","Different metals react with oxygen at different rates. e.g., Sodium (Na) and potassium (K) catch fire, if left in open. Hence, these are the most reactive metals. To prevent accidental fires, these metals are kept immersed in kerosene oil. Magnesium burns in air only by heating. So, it is less reactive than sodium and potassium. Copper (Cu) does not burn on heating but blister copper burns. Hence the order of reactivity of these metals with oxygen is : Na > Mg > Cu. Metals react with water to produce a metal oxide and hydrogen gas. Sodium (Na) and potassium (K) react violently with cold water. So the reaction is violent and exothermic. Magnesium (Mg) does not react with cold water. It reacts with hot water. Metals like lead, copper, silver do not react with water at all. The reactivity series of metals towards water is : Na > Mg > Cu."
