,questions,answers
20,Q. 7. V-I graph for a conductor is as shown in figure. (i) What do you infer from this graph ? (ii) State the law expressed here. (iii) Name the physical quantity represented by the slope of this graph and state its SI unit. ,"Ans. (i) Inference V a I (ii) The states that the current passing through a conductors is directly proportional to the potential difference across its ends, provided the physical conditions like temperature, density, etc, remain unchanged. This is ohm’s law. (iii) Slope : Resistance, unit ohm. (CBSE Marking Scheme 2015)"
21,Q. 8. Which is the better way to connect lights and other appliances in domestic wiring and why ? ,"Ans. (i) Silver is a better conductor, lower resistivity. (ii) Copper, economical / low resistivity. "
22,"Q. 13. Explain the following : (i) The elements of electric heating devices such as bread-toasters and electric iron are made of an alloy rather than of a pure metal. (ii) Series arrangement is not used for domestic circuits. (iii) Copper and aluminium wires are usually employed for electricity transmission. [Board Term I, Set-(36), 2012]","Ans. (i) Resistivity of an alloy is generally higher and it does not oxidize easily. (ii) In series arrangement, same current will flow through all the appliances which is not required and the equivalent resistance becomes higher, hence the current drawn becomes less. (iii) They are extremely good conductors having a low value of resistivity. "
23,Q. 14. Can you run electric geysor with power rating 2 kW; 220 V on a 5 A line ? Give reason to justify your answer.  P 2000,"Ans. I = = 9.09 A V 220 No, we cannot run. Current needed is more than 5 A"
24,Q. 15. Derive an expression for the combination of two resistances connected in series.,"Ans. Two resistors of resistance R 1 and R 2 are connected in series. Let I be the current flowing through the circuit. The current through each resistor is also I. The two resistors joined in series is replaced by an equivalent single resistor of resistance R such that the potential difference V across it, and the current I through the circuit remains same. (Resistors in series) 		As, V = IR, V1 = IR1, V2 = IR2 IR = IR1 + IR2 IR = I (R1 + R2) ⇒ R – R1 + R2. 1"
25,"Q. 16. Three resistors of 10 Ω, 15 Ω and 20 Ω are connected in series in a circuit. If the potential drop across the 15 Ω resistor is 3 V, find the current in the circuit and potential drop across the 10 Ω resistor. ",Ans. In series circuit same current flows through all the resistors current through 15 Ω resistor 3V I = 15Ω = 0.2 A ∴ Current in the circuit = 0.2 A ∴ Potential drop across 10 Ω resistor is I = V = IR = 0.2 A × 10Ω = 2V 
26,"Q. 17. A circuit has a line of 5 A. How many lamps of rating 40W, 200V can simultaneously run on this line safely ? ","Ans. Given, V = 200 V, P = 40 W, I = 5A, n = ? nP = VI n= 25 Lamps.  3"
27,Q. 18. Calculate the resistance of a 1 Km long copper wire of area of cross section 2 × 10–2 cm2. The resistivity of copper is 1.623 × 10–8 ohm-meter. ,Ans. R = ρ l 2×10 −2×10 −4 m 2 = 0.81 × 10Ω = 8.1Ω. 
28,Q. 19. Two devices of rating 44W; 200V and 11W; 220V are connected in series. The combination is connected across a 440V mains. The fuse of which of the two devices is likely to burn when switch is on ? Justify your answer. ,"Ans. The fuse of device of rating 11W; 220V will burn. V2 R= , ∴ Resistance of 11W device will be four times than that of the device of 44W. ∴ Voltage across 11W = 352V ∴		 Voltage across 44W = 88V 352V across the device of 11W; 220V rating is sufficient to burn the fuse of the device."
29,"Q. 20. Semi-conductors are certain type of metals which allow only partial current to pass through them in one direction only. In a solar cell, the pieces (wafers) of semi-conductor materials containing impurities are so arranged that potential difference develops between two regions of the semi-conductors when light falls on it. A lead storage battery is connected in the circuit which gets charged and can be used as and when desired. (i) How does conductivity of semi-conductors increases ? (ii) Name any four materials which act as a semiconductor.","Ans. (i) Conductivity of semi-conductors increases when light falls on them and certain impurities are added to them. (ii) Materials like Silicon, Selenium, Cadmium sulphide and Copper sulphide acts as semi-conductors."
30,Q. 21. A bulb is rated at 200V – 40W. What is its resistance ? 5 such bulbs are lighted for 5 hours. Calculate the electrical energy consumed ? Find the cost if the rate is 5.10 per KWh. ,"Ans. Total Power Time V = 200 V, P = 40W P = VI I = R = = 200 × 5 = 1000Ω = 40 W × 5 = 200w = 5 hrs Electrical energy Cost of 1 Kwh"
31,Q. 22 = 200 W × 5 hrs. = 1000 Wh = 1 KWh. = 5.10 Rs.  Find the effective resistance between the points A and B in the network shown in the figure. ,"Ans. Resistance R1= 2 Ω, R2 = 6 Ω, and R3 = 3 Ω, 			= R2 and R3 are in parallel combination = = Ω R4 = 2 Ω. 		Resistance R1 and R4 are in series combination Req = R1 + R4 				= 2 + 2 = 4 Ω "
32,Q. 23. Find the current drawn from the battery by the network of four resistors shown in the figure. 10 Ω 10 Ω 10 Ω 10 Ω ,Ans. Two combinations of two parallel resistors of 10Ω each connected in series. R1 R 2 10 10 R5 R5 = 5Ω R 3 R 4 10 10 R6 R6 = 5Ω Req = R5 + R6 = 5Ω + 5Ω = 10Ω Potential V = 3V V 3 = 0.3 Amp. I= R 10
33,"Q. 45. The resistance offered by a wire of unit length and unit cross-sectional area is called resistivity. For a material irrespective of length and area, the resistivity is a constant. It is also called specific resistance of the material. Metals and alloys have low resistivity while insulators have high resistivity. Resistivity of two elements A and B are 1.62 × 10–8 Wm and 520 × 10–8 Wm respectively. Out of these two, name the element that can be used to make : (i) filament of electric bulb. (ii) wires for electrical transmission lines.",Ans. (i) Element B ∴ It has more resistivity (520 × 10–8 Wm) (ii) Element A ∴ It has less resistivity and hence less heating effect. Dissipation of energy during transmission of power.
