questions,answers
Differentiate between mixture and compound. ,S. Mixture No. Elements or compounds Combination of two just mix together to form or more elements. a mixture and no new compounds is formed. Variable composition. Shows the properties New substance has of the constituent totally different substances. properties. Constituents can be Constituents can separated fairly easily by be separated by physical methods. only chemical or electrochemical reaction.
"Compare solution, suspension and colloids in terms of :  Stability  Filterability  Tyndall effect","S.No. Compounds Solutions  Suspension Colloids  Stability Stable Unstable Stable  Filterability Cannot be filtered Can be filtered Cannot be filtered  Tyndall effect Do not show tyndall effect Do not show tyndall effect Shows Tyndall effect  1 × 3  Identify metals from the following : boron, sodium, mercury, carbon."
 State any one difference between pure and impure substances.    What will you observe when : 		 Carbon disulphide is added compound iron sulphide ? to the 		 Dil. hydrochloric acid is added to a mixture of iron filings and sulphur powder. ," Pure substances contain only one kind of particles or two or more particles in a fixed ratio while impure substance contain more than one kind of particles.   No reaction,  Evolution of gas."
 Compare metals and non-metals based on their physical properties .  What are metalloids. Give two example., Differences between Metals and Non-Metals : S. Metal No.  They have lustre.    Non-Metals They are not lustrous. They are ductile. They are non-ductile. They are malleable. Non-malleable. Conduct heat and Poor conductors of electricity. heat and electricity.  They are sonorous. They are nonsonorous   Metalloids : Some elements have intermediate properties between those of metals and nonmetals. e.g. Boron/Silicon etc.  Sodium and mercury are metals.
Name the three categories in which elements can be normally divided. Give any one property of each element belonging to each category. ,"Metals, non-metal, metalloids. Metals have lustre / conduct heat / ductile / malleable / sonorous / conduct electricity etc. Non-metals have variety of colours / poor conductors of heat and electricity etc. Metalloids have properties intermediate between those of metals and non-metals.   1½ + 1½"
"Classify sol, aerosol and gel, from the following list : Milk of magnesia, smoke, cheese, mist, mud, butter. ","Milk of magnesia - Sol, Smoke- Aerosol, Cheese - Gel, Mist - Aerosol, Mud- Sol, Butter - Gel. ½ × 6 "
"You are provided with soda water, milk and muddy water. How can you differentiate between them in terms of :  Homogeneity,  Filtration,  Tyndall effect. ",S. No. Property Soda water Milk Muddy water  Homogeneity Homogeneous Heterogeneous Heterogeneous  Filtration Cannot be separated Cannot be separated Cannot be separated  Tyndall effect Does not show Shows Shows  
"Give reasons :   Survival of fish and other aquatic animals become difficult during summers ? 		 When a beam of light is thrown on a clear solution of copper sulphate kept in a dark room, it does not glow.  Give two reasons why crystallization is better than simple evaporation. ","  Because at high temperature solubility of a gas in a liquid decreases. Thus, less amount of dissolved oxygen is available. 		 Because it doesn’t show Tyndall effect.   Some solids decompose on heating to dryness. 			On evaporation these contaminate the solid. 		 Some impurities may remain dissolved in the solution even after filtration. 			On evaporation these contaminate the solid. 		  1 + 1 + 1"
List three differences between properties of metals and non-metals. ,"Metals :  Metals are sonorous i.e., they produce sound.  Metals can be beaten into thin sheets i.e., malleable.  Metals can be drawn into wires i.e., ductile. Non-metals :  Non-metals are non-sonorous as they do not produce any sound.  Non-metals are fragile.  Non-metals are non-ductile."
 Write one point of difference between concentration and solubility.  What is the effect of temperature on the rate of solubility ? , Concentration of solution is the amount of solute present in a given amount of solution or the amount of solute dissolved in a given mass or volume of the solvent. Solubility is the maximum amount of solute that can be dissolved in a given solution at a given temperature.  The rate of solubility increases with increase in temperature. 
" Classify the following as homogeneous or heterogeneous mixture : Air, Soil, Filtered tea, Wood.   Which of the following materials categorized as pure substance :  Mercury,  Milk,  Calcium oxide,  Ink. are"," Air, filtered tea : Homogeneous. Soil, Wood : Heterogeneous.  Mercury & Calcium oxide : Pure substances.  1 + 1 + 1"
Is air a mixture or a compound ? State three reasons in support of your answer. ,"Air is a mixture.  Air can be separated into its constituents like oxygen, nitrogen etc. by the physical process of fractional distillation.  Air shows the properties of all the gases present in it.  Air has a variable composition.  Liquid air does not have a fixed boiling point.  1 × 3  IS MATTER AROUND US PURE ?"
