questions,answers
(a) Mention the four informations given by an equation. (b) State the law of conservation of mass as applicable in a chemical reaction. ,"(a) (i) Physical state of reactants and products. (ii) Conditions such as temperature, pressure, heat etc. (iii) Catalyst involved. (iv) Change in state. (b) Total mass of the elements present in the products in a chemical reaction has to be equal to the total mass of elements present in the reactants or Mass can neither be created nor destroyed in a chemical reaction.  1"
"When a copper wire was left in silver nitrate solution for sometime, it was observed that the solution turned bluish green. (i) Explain the observation. (ii) Write the balanced chemical equation to represent the change taking place. ","(i) Copper is more reactive than silver. Hence, when copper wire is dipped in silver nitrate solution, it displaces silver from AgNO3 solution forming copper nitrate which is bluish green in colour. (ii) Cu + 2AgNO3 → Cu(NO3)2 + 2Ag Copper (II) nitrate Silver bluish green  1½ + 1½"
2 g ferrous sulphate crystals are heated in a dry boiling tube. (i) List any two observations. (ii) Name the type of chemical reaction taking place. (iii) Write the chemical equation of the reaction. ,"(i) Before heating, it is pale green. After heating, it is brown or reddish brown. Two observations are : 		(a) Change in state and colour. 		(b) Evolution of gas. (ii) Decomposition reaction. Heat → Fe2O3(s) + SO2(g) + SO3(g) (iii) 2FeSO4(s) "
"(a) In the following reactions, name the reactants, which undergo oxidation and reduction : → Cu(s) + H2O(g) (i) CuO(s) + H2(g)  → ZnO(s) + Cu(s) (ii) CuO(s) + Zn(s)  (b) State one industrial application of reduction. ",(a) (i) The reactants are copper oxide and hydrogen. Copper oxide undergoes reaction and hydrogen (H2) undergoes oxidation. (ii) The reactants are copper oxide and zinc. Zinc undergoes oxidation and copper oxide undergoes reduction. (b) Calcium carbonate is reduced in industries to get CaO and CO2.
(a) Write chemical equations. (i) When carbon dioxide gas is passed through lime water. (ii) When excess of carbon dioxide gas is passed through lime water. (b) List two natural forms of calcium carbonate.  → CaCO3 + H2O,(a) (i) Ca(OH)2 + CO2  → CaCO3(s) + (ii) Ca(OH)2(aq) + CO2(g)  H2O(l) → Ca(HCO3)2 (aq) CaCO3(s) + H2O(l) + CO2(g)  (b) Aragonite and calcite
Identify the type of each of the following reactions. Also write balanced chemical equation for each. (i) The reaction mixture becomes warm. (ii) An insoluble substance is formed. ,(i) Exothermic Reaction → Ca(OH)2 CaO + H2O  (ii) Double displacement reaction. → BaSO4 + 2NaCl 1½ + 1½ BaCl2 + Na2SO4  
(i) Solution of a substance ‘X’ is used for testing carbon dioxide. Write the equation of the reaction of ‘X’ with carbon dioxide. (ii) How is ‘X’ obtained ? Write chemical equation. ,(i) Substance X-Calcium Hydroxide. → CaCO3(s) + H2O Ca(OH)2(aq) + CO2(g)  (White ppt.) (ii) Calcium hydroxide is obtained by reaction of calcium oxide and water. → Ca(OH)2(aq) + Heat 1 + 2 CaO(s) + H2O(l) 
What happens when : (i) Dilute hydrochloric acid is added to solid sodium carbonate. (ii) Quicklime is treated with water. (iii) Sodium chloride solution is added to lead nitrate solution. Also write the chemical equation in each case.  → 2NaCl(aq) +,(i) Na2CO3(s) + 2HCl(aq)  H2O(l) + CO2(g) → Ca(OH)2(aq) + Heat (ii) CaO(s) + H2O(l)  → PbCl2(s) + (iii) Pb(NO3)2(aq) + NaCl(aq)  2NaNO3(aq) 
Write the chemical equation of the reaction with an example each in which the following change has taken place : (i) Change in colour (ii) Change in temperature (iii) Formation of precipitate. ,"(i) Change in colour : Reaction between lead nitrate solution and potassium iodide solution. → PbI2(s) + 2KNO3(aq) Pb(NO3)2(aq) + 2KI  In this reaction, colour changes from colourless to yellow. (ii) Change in temperature : Action of dilute sulphuric acid on zinc. → ZnSO4(aq) + H2 Zn(s) + H2SO4(aq)  In this reaction, heat is evolved (iii) Formation of precipitate : Action of barium chloride on sodium sulphate. → BaSO4(s) + 2NaCl(aq) BaCl2(aq) + Na2SO4(aq)  ppt.  1+1+1"
Complete and balance the following chemical equations : (i) CaCO3 + HCl (ii) Al + HCl (iii) MnO2 + HCl  → CaCl2(s) + H2O(l),(i) CaCO3(s) + 2HCl(aq)  + CO2(g) → 2AlCl3(aq) + 3H2(g) (ii) 2Al(s) + 6HCl(aq)  → MnCl2 + 2H2O(l) + (iii) MnO2 + 4HCl(aq)  Cl2(g) 1+1+1 
Write balanced chemical equations for the following reactions : (i) dilute sulphuric acid reacts with aluminium powder. (ii) dilute hydrochloric acid reacts with sodium carbonate. (iii) Carbon-dioxide is passed through lime water.  → Al2(SO4)3 + 3H2,(i) 2Al + 3H2SO4  → 2NaCl + H2O + CO2 (ii) Na2CO3 + 2HCl  → CaCO3 + H2O (iii) Ca(OH)2 + CO2  
Balance the following chemical equations and state whether they are exothermic or endothermic : (i) Na + H2O → NaOH + H2 (ii) FeSO4 → Fe2O3 + SO2 + SO3 ,(i) 2Na + 2H2O → 2NaOH + H2 It is an exothermic reaction. → Fe2O3 + SO2(g) + SO3(g) (ii) 2FeSO4(s)  It is an endothermic reaction.
Write the chemical equations involved in the following chemical reactions : (i) White washing. (ii) Black and white photography. ,"(i) In white washing, quicklime reacts with water to form slaked lime. CaO + H2O → Ca(OH)2 + Heat Quick lime Slaked lime (ii) Silver bromide, when exposed to light decomposes to silver and bromine. Sunlight 2 AgBr(s) → 2 Ag(s) + (Silver bromide) (Silver) Br2(g) (Bromine)  1½ + 1½"
2 g of ferrous sulphate crystals are heated in a boiling tube. (i) State the colour of ferrous sulphate crystals both before heating and after heating. (ii) Name the gases produced during heating. (iii) Write the chemical equation for the reaction. ,(i) Before heating : Pale green After heating : Brown or reddish brown. (ii) SO2 and SO3. (iii) 2FeSO4(s) Heat → Fe2O3(s) + SO2(g) + SO3(g) 
