,questions,answers
10,Q. 11. Large scale use of nuclear energy becomes prohibitive due to some hazards. State any two major hazards associated with a nuclear power plant. ,Ans. Storage and disposal of spent or used fuels which decay into sub-atomic particles with harmful radiations. Nuclear waste storage and disposal result in environment contamination or accidental leakage of nuclear radiations.
11,"Q. 12. Wood takes a long time to grow, but even then it is considered a renewable source of energy. Comment.","Ans. Although wood takes a long time, approximately 20 years, to grow, it is considered a renewable source of energy because the time taken is much smaller as compared to non-renewable sources of energy like– coal, petroleum, etc which take millions of years. 2"
12,Q. 13. Why does a car parked in sunlight remains hot from inside even when there is no sunlight in the car ?,"Ans. The glass windows have the peculiar property to pass radiations which have wavelength near to the visible light or shorter wavelength. It does not allow infra-red radiations of higher wavelength. Since the sun sends infra-red radiations of lower wavelengths, these pass through the glass windows, and gets trapped inside the car in the form of heat. This heat or infra-red radiations can not pass out and thus gets trapped in the car for longer time, making it hot from inside."
13,"Q. 4. Out of the two elements A and B with mass number 2 and 235 respectively, which one is suitable for making : (i) a nuclear reactor (ii) a hydrogen bomb. Name the nuclear reaction involved in each case. Write one difference between the two types of nuclear reactions. ","Ans. S. No. Renewable Energy Non-Renewable Energy (i) Sources that can be Sources that will get regenerated. depleted. (ii) These are inex- These are exhaustible as haustible sources. they are limited. (iii) eg. energy from sun, e.g. coal, petroleum. wind. 		  1 + 1 + 1"
14,Q. 2. Explain the principle and working of a biogas plant. ,"Ans. The waste of living organisms like cow dung, various plant materials like the residue after harvesting of crops, vegetable waste and sewage etc. form biomass. During the decay of biomass, in the absence of oxygen, biogas is produced in the biogas plant. A slurry of cow dung and water is made in the mixing tank from where it is fed into the digester. In the digester tank, anaerobic micro-organisms decompose complex molecules of cowdung slurry and produce biogas.  3 Nuclear Fission Nuclear Fusion A large nucleus breaks Two smaller nuclei fuse or into two smaller nuclei join together to form own and releases a large nucleus and releases large amount of energy. amount of energy. (CBSE Marking Scheme, 2012) 1"
15,"Q. 5. Draw a neat diagram of a biogas plant and label (i) inlet of slurry, (ii) digester and (iii) gas outlet. ",Ans. Slurry of cattle dung and water Mixing Slab cover tank Dome
16,Q. 3. Name the process by which nuclear energy is generated and also name one substance used for it. Give two advantages and two hazards of nuclear energy. ,"Ans. The process is nuclear fission. Substances are uranium, plutonium, thorium. ½ Advantages : (i) For a given amount of fuel, the amount of energy released is extraordinarily large. (ii) Nuclear power plants can be set up at any place.½ Hazards : (i) Improper nuclear waste storage and disposal result in environmental contamination. (ii) Further there is a risk of accidental leakage of nuclear radiation.  (3 marks each) Ground level Inlet chamber Dung and water mixture Underground digester tank Cutlet for Slab bio-gas cover Gas valve Over flow tank Spent slurry Brick lining Outlet chamber Concrete  3"
17,"Q. 6. If energy can neither be created nor destroyed, explain with an example why we should worry about our energy resources ? ","Ans. Energy used is dissipated in less usable form. The energy used is consumed and cannot be used again. Example : Burning of candle → light + heat but products cannot produce chemical energy (Or any other example)  3 Detailed Answer : The law of conservation of energy states that energy can neither be created nor be destroyed. But, it can only be converted from one form to another. Despite this fact, the world is facing energy crisis. The reason behind it is that energy is converted into non-usable forms. Fossil fuels like coal, petroleum etc. are the sources of energy which have accumulated in nature over a long time and cannot be replaced. We should worry about such sources because these sources of energy are getting depleted and sooner or late, will no longer be available to us."
18,Q. 7. Write two points of differences between renewable and non-renewable sources of energy. Give one example of each. ,"Ans. Renewable - Supply can be renewed, Environment friendly. Eg : wind, sun, water (Any one) Non-Renewable - Supply is limited, cause environment pollution. Eg : coal, petroleum (Any one)  3 Detailed Answer : S. No. Renewable source of energy Non-renewable source of energy (i) Produced continuously Takes long time for proin nature and are inex- duction and may get haustible. exhausted. (ii) These sources of en- These sources are the ergy do not cause any major cause of environpollution. mental pollution. (iii) Example - Wind, Sun, Example - Coal, PetroWater leum"
19,Q. 8. Make a list of three features due to which L.P.G is considered to be a good fuel ? ,Ans. (i) Releases large amount of energy on burning (ii) easy to store (iii) easy to transport (iv) does not produce smoke (v) environment friendly (Any three)  1×3
20,Q. 9. List two ways in which animal dung can be utilized as a fuel. Out of these two which one do you think is better ? Justify your answer. ,"Ans. Two ways : (i) as cowdung cakes, (ii) as biogas. Biogas is better than cowdung cakes because it has high heating capacity and are non-polluting as it burns without smoke and leaves no residue like ash. Slurry left in the biogas plant is a good manure for fields. "
21,"Q. 10. List any three parameters, which categorizes any source of energy as a good source of energy. ",Ans. (i) Does large amount of work per unit volume or mass. (ii) Easy to store and transport. (iii) It should be economical and easily accessible.  1 + 1 + 1
22,Q. 11. List any three qualities of an ideal source of energy. ,Ans. An ideal source of energy has following qualities : (i) Production of large amount of heat/energy. (ii) Easily accessible and easy to store within less space. (iii) Less or no production of toxic by products.1 + 1 + 1
23,Q. 12. State any three advantages of using charcoal over wood ? ,Ans. (i) It produces large amount of heat energy. (ii) It is smokeless and pollution free. (iii) It is easy to store and transport.
24,Q. 13. (a) List any two criteria for selecting a good fuel. (b) Explain how does burning of fossil fuels cause air and soil pollution. ,"Ans. (a) Criteria for selecting a good fuel : 		(i) Would do a large amount of work per unit volume or mass. 		(ii) be easily accessible. 		(iii) be easy to store and transport. (any one) (b) Burning of fuels releases gases like CO2, SO2, NO2. These causes air pollution. With rain, these pollutants fall as acid rain and causes soil pollution.  1"
25,Q. 14. Biomass is the material contained in the bodies of plants and animals. It includes the waste from trees and grass crops forestry agricultural and urban wastes. The excreta of living organisms and their bodies after death also contributes biomass. (i) Comment on the statement ‘‘Biomass is a fuel”. Justify the statement by giving two reasons. (ii) What is Bagasse ?,Ans.(i) Reasons : (a) It is a traditional source of energy which is used in domestic as well as industrial area. (b) Usually firewood is burnt in traditional Chulhas. 2 (ii) Baggage is a residue of sugarcane after extracting juice from them.
