questions,answers
Distinguish between: Respiration and Photorespiration.,S. No.  Respiration  (i)  It is a bio-chemical process where energy and CO2 is released during oxidation of food. Glucose is main substance of it.  (ii)  This process is intitiated in the presence of respiratory enzymen like oxidases and decarbosylases.  Photorespiration it is the reversal of photosynthetic reaction where abundant of CO2 is liberated from the photosynthetic tissues in the presence of light. Enzyme RuBP carboxylase initiates the photoripiration. Glycolate is the main substrate it. 
What is the aignificance of photolysis of water in phulophosphorylation? What happens to each product of this process? ,"(i) The photochemical phase is Hill reaction. It oceurs in presence of light. It includes excitation of chlorophyll, photolysis of water molecule, photophosphorylation and reduction of NADP to 15 NADPH2. (ii) The excited chlorophyll transfers an electron from chlorophyll in many steps. Chlorophyll loses an electron from the water molecule in E.T.S. system. Water splits into H + and O H − ions. O2 is released in it. (iii) The fomation of ATP by linking ADP and Pi is called photophosphorylation in photosynthetic ETC. ADP + Pi → ATP. It includes two sets of photochemical reactions catalysed in pigment systems PS-I and PS-II. NADP is then reduced is NADPH2."
What are the various events which are responsible for causing proton gradient across the membrane ?,"The various events that cause the proton gradient across the membrane are: (i) The splitting of water molecule takes place on the inner side of the membrane. The protone (H + ions) that are produced by the splitting of water accumulate within the lumen of thylakoids. (ii) As electrons move through the photosystems, protons are transported across the membrane. This happens because the primary acceptor of electron which is located towards the outer side of the membrane, transfers its electron carrier to a proton (H + ) carrier. (iii) The NADP reductase enzyme is located on the stroma side of the membrane. Along with electrons, protons are necessary for the reduction of NADP + to NADPH + H + ."
what led to the evolution of 𝐂𝟒 pathway of photosynthesis? Describe in detail.,"Source of 𝐎𝟐 In Photosynthesis is water:  (i) It was previouly assumed that the source of oxygen in photosyntheshn was CO2 and not H2 O molecules. (ii) According to recent studies, oxygen is evolved from water and not from CO2 . (iii) It was proved by the use of radioactive elements For example, the water containing heavy oxygen (H2 O18 ) was supplied to the leaves in place of natural osygen, (H2 O16 ). (iv) On observation it was found that oxygen evolved in photosynthesis was heavy oxygen 18 O2 and not the natural osygen. (v) Now, the bheavy isotope of carbon dioxide ( C14 O2 ) was supplied to the plant. (vi) Thus it showed that in photosynthesis, oxygen is evolved from water molecules and not from carbon dicnide."
Q. 16 Why are 𝐂𝟒 plants preferred in the tropical region ?   ,"𝐂𝟒 plants preferred in tropical region because: (i) They consume 30 ATPs (12 ATPs more than C3 plants) to produce one molecule of glucose favoured im tropical region. (ii) In these plants.photorespiration is the mechanism not to lose the photosynthetic carbon. (iii) In the process of photorespiration, RuBP is catabolised to a 3-carbon atom compound instead of combining with CO2 . (iv) More than 50% CO2 fixed by photosynthesis is lost in photorespiration. (v) Photorespiration acts to undo the work of photosynthesis as no energy rich compound is produced during this process. (vi) Thus C4 plants are better photosynthesizers than C3 plants and C4 pathway is of adaptive advantage in tropical region and thus these plants are preferred."
How does carboxylation take place in a sugarcane plant ?,"Sugarcane is a monocotyledonous plant. It has developed an additional C4 cycle. Carboxylation in sugarcane: (i) Three molecules of RuBP (Ribulose 1-5 biphosphate) reacts with three molecules of carbon dioxide to produce short lived si-carbon intermediates. This process is called carboxylation and involves the enzyme RuBP carboxylase (or RubisCo) (ii) The bcarbon intermediate are immediately broken down into 6 molecules of 3 phosphoglyceric and (3PGA), a 3 carbon compound. RuBisCO is a large protein molecule. (iii) It comprises 16% of the chloroplast protein and is the most important protein on earth.  For every three molecules of CO2 that entar the cycle, the net output is one molecule d glyceraldehyde phosphate, a three-carbon sugar. To fix the three CO2 molecules, the cycle spends nine molecules of ATP and six molecules of NADPH."
Distinguish between : Carboxylation and Oxygenation.,"S. No.  Carboxylation  Oxygenation  (i)  It is the first step of Calvin cycle (C3 in biosynthetic phase). Ribulose 1, 5 bisphosphate is acceptor molecule in it. Ribulose 1, 5 biphosphate combines with a molecule of CO2 in presence of light regulated enzyme RuBP carboxylase Fixation of CO2 is called carboxylation.  The oxygenation of RuBP in presence of O2 : is the first reaction of photorespiration. The initial acceptor molecule is RuBP. The photorespiration is initiated in the chloroplasts in light only.  (ii) (iii)  (iv)  The activity of RuBP to catalyse the combination of O2 with RuBP is oxygenation. "
When and why does photorespiration take place in plants ? How does this process result in a loss to the plant ?,Photorespiration : (i) It is a threat to plants although it occurs in angiosperms because it has some disadvantages. (ii) No energy rich compound is produced in this process. (iii) Half of the photosynthetically fixed CO2 may be lost by photorespiration. (iv) Moreover it is a ks to the net productivity of green and C3 plants.  (v) To evercome the photcrespinatory loses in angloxperms like sugareane.they have developed an additiomal cycle called as C4 pathway or Hatch Sluck pathway. (vi) C4 pathway requires 30 ATP molecules (more energy).
who proposed the hypothesis that all photosynthetic organisms require a source of hydregrn and in plants this source wan water and the oxygen is evolved by splitting of water ? What observation led to propose this hypothesis?,"Van Niel in 1931 proposed the hypothesis that all photosynthetic organisms require a source of hydrogen and in plants this source is water and the oxygen is evolved by the splitting of water. (i) Van Niel observed that green sulphur photosynthetic bacteria fixed carbon dioxide in presence of hydrogen sulphide. (ii) Okygen was not evolved instead globules of sulphur was formed. (iii) From this observation he concluded that during bacterial photosynthesis CO2 does not split, instead hydrogen sulphide splits and acts as a hydrogen donor to CO2 to form carbohydrates and molecular sulphur is released as one of the products. 𝑃𝐸𝑃 𝑐𝑎𝑠𝑒  6CO2 + 12H2 S →  C6 H12 O6 + 6H2 O + 12S  This observation on photosynthetic bacteria led Van Niel to propose above given hypothesis."
Mention the initial fixation in C4 pathway.,(i) Initial fixation of CO2 occurs in mesophyll cells. (ii) The primary acceptor of CO2 is phosphoenol pyruvate or PEP. It combines with CO2 in the presence of PEP carboxylase to form oxaloacetic acid or oxaloacetate. PEP + CO2 + H2 O → Oxalo-acetic acid + H3 PO4 (iii) Oraloacetic acid is reduced to malic acid or transaminated to form aspartic acid. 
Differentiate between Photosystem-I and Photosystem-II.,"S. No.  Photosystem-I  (i)  The system te lorated in the non-appressed part of grana  Photoystem-II Photoystem II is present in the appresaed part present of grana thylakoids  (ii) (iii)  thylakoids as well as stroma thylakoid"" Its photocentre is P700. It is not connected with photolysin of water.  Its photocentre is P680. Photoystem-II is connected with photolytic osidation of waler. "
What is the law of limiting factor? Explain. ,"Law of limiting Factor: (i) It was proposed by F.F. Blackmann (1905). (ii) It states that ""if a chemical process is affected by more than one factor, then its rate will be determined by the factor which is nearest to its minimal value; it is the factor that directly atfects process as its quantity is changed’’. (iii) The rate of photosynthesis is affected mainly by the concentration of CO2 light intensity and the temperature. (iv) As the light intensity is increased, the rate of photosynthesis increases proportionately until some other factor like CO2 or temperature may become limiting. (v) Similarly, if the concentration of CO2 is increased, the rate of photosynthesis increases until light may become a limiting factor"
(i) Which pathway prevents photorespiration in plants? Explain it. (ii) What is the role of RuBisCo?   ,"(i) C, pathway or Hatch-Slack pathway prevents photorespiration in plants as these plants are adapted to dry tropical regions 𝐸. 𝑔. of C4 plants are sugarcane, maize, sorghum, pearl millet etc. in these plants, the vascular bundles are surrounded by large sized bundle sheath cells which are arranged is a wreath-like manner (Kranz - wreath). The anatomy of such leaves are called as Kranz Anatomy. (ii) RuBisCo catalyses the carboxylation of RuBP to form an unstable 6C compound which breaks up into two 3C compound 𝑖. 𝑒. PGA Here the enzyme RuBisCo acts an carboxylase. At high temperature RuBP acts as oxygenase to form 4C compound OAA.3  "
