questions,answers
"A train travels at a speed of 60 km/hr for 0·52 hr, at 30 km/h for the next 0·24 hr and then at 70 km/h for the next 0·71h. What is the average speed of the train ? "," In the first case, the train travels at a speed of 60 km/h for a time of 0·52 h. Now, Speed = distance time = 60 km/hr Distance = 60 × 0·52 = 31·2 km  In the second case, the train travels at a speed of 30 km/h for a time of 0·24 hr. 2πr = 176 2 × 22 × r = 176 Now, Speed = r = 28 m After 6 min, the body would have covered 1 1 rounds. Hence if it begins its motion from A, it will reach till B after 6 min. Total displacement after 6 min = AB = 28 × 2 = 56 m "
"Plot velocity-time graph for a body whose initial velocity is 5 m/s and is moving with a retardation of 1 m/s2. Also calculate the distance covered by it. distance time = 30 km/hr Distance = 30 × 0·24 = 7·2 km  In the third case, the train travels at a speed of 70 km/h for a time of 0·71 hr. Now, Speed = distance time = 70 km/hr Distance = 70 × 0·71 = 49·7 km From equation 1, 2 & 3 we get, Total distance travelled =  km = 88·1 km. Total time taken =  hr = 1·47 hr.  Average speed","Graph : Total distance travelled Total time taken =  km/hr v = 5 m/s Hence, Average speed = 59·9 km/hr "
" Name the quantity which is measured by the area occupied below the velocity - time graph.  A mechanic strikes a nail with hammer moving with a velocity of 20 m/s. The hammer comes to rest in 0·02 s after striking the nail. Calculate the acceleration of the nail.   An artificial satellite is moving in a circular orbit of radius 36,000 km. Calculate its speed if it takes 24 hours to revolve around the earth. ", Displacement.  u = 20 m/s; v = 0; a=  t = – 1000 m/s2  1 + 2 2π r t t = 0·02 s V = = 2·62 km/s 
"The velocity-time graph of an object is shown in the following figure : v Velocit y  speed  time  Time  v  State the kind of motion that object has, from A to B and from B to C.  Identify the part of graph where the object has zero acceleration. Give reasons for your answer. t Graph 1 speed   Identify the part of graph where the object has negative acceleration. Give reasons for your answer.  time  t Graph 2", Uniform motion from A to B and non-uniform motion from B to C. v  AB because velocity remains constant from A to B.  BC because velocity decreases from B to C. 		 1 + 1 + 1 speed 
 Draw the velocity time graph to show :  the change in velocity of a freely falling body. 		 the change in velocity of a body thrown vertically upwards.  Comment on the kind of motion of the body while :  it comes down  it goes up.  t Graph 3, Increasing with time   Uniform   Non-uniform  
 State a condition under which a body moves in such a way that the magnitude of its average velocity is equal to its average speed.  A train starting from rest moves with a uniform acceleration of 0·2 m/s2 for 5 minutes. Calculate the final velocity and the distance travelled in this time. v  v , time   t   t     Motion is uniformly accelerated when it goes vertically downwards. 		 Motion is with uniform negative acceleration when it goes up. 1 + 1 + 1 
"Given below are few speed-time graphs for motion of objects moving along a straight line. Which of these graphs represent the motion of the body whose speed is :  increasing with time,  uniform,  nonuniform. "," When a body moves along a straight line.  Acceleration a = 0·2 m/s2, Initial velocity u = 0 Time t = 5 minutes = 300 s Final velocity v = ? or a =  t v v = 60 m/s s = ut + at  Detailed Answer : = 9000 m = 9 km  1 + 1 + 1 Time  Distance  Speed "
A cyclist moving along a circular path of radius 63 m completes three rounds in 3 minutes. Calculate :  The total distance covered by him during this time.  Net displacement of the cyclist.  The speed of the cyclist.  distance 30 , Total distance covered s = 2πr ×t s = 2πr × 3 = 1188 m Distance covered Time taken = 6·6 m/s  1 + 1 + 1 
"The distance moved by a student at different intervals of time, while walking to school, is given in the table below : Time from the starting point  Distance moved  Draw the distance-time graph for the motion of the student indicating the scale chosen. What does the shape of the graph suggest about the type of motion ? ",Distance  time 
"Study the speed time graph of a car alongside and answer the following questions : speed  Speed = From point A to point C, the student moves with constant speed and from point O to A with positive acceleration.  		Displacement = zero  time  Scale : 1 cm = 20 m/s on Y axis 1 cm = 20 sec on X axis  What type of motion is represented by OA ?  Find acceleration from B to C.  Calculate the distance covered by the body from A to B. Give reasons for your answer. ", Uniform motion S2 S1  a = V – u 0 – 60 = –3 m/s2 t   D = s × t = 60 ×  = 2400 m t1 Time   t2 Motion type : Uniform motion.  
"The velocity – time graph shows the motion of a cyclist. Find  its acceleration,  its velocity after 20 s and  the distance covered by the cyclist in 15 seconds. Give reasons for your answers. v ", a = 0 because velocity is constant.  v = 20 m/s  s = v × t = 300 m  t  
