question,answer,context
Describe the various parts of a cell.,"Parts of the Cell : The basic components of a cell are :  Cell membrane  Cytoplasm  Nucleus.  Cell membrane : The cytoplasm and nucleus are enclosed within the cell membrane. It is also called plasma membrane. It separates cell from another cell and from the surrounding medium. It is porous in nature and allows movement of substance or material both inward and outward.  Cytoplasm : It is the jelly like substance present in between the cell membrane and the nucleus. Various other components, or organelles of cells are present in the cytoplasm. These are mitochondria, golgi bodies, ribosomes etc.  Nucleus : It is an important component of the cell. It is generally spherical and located in the centre of the cell. It is surrounded by nuclear membrane. It is porous in nature. It has a smaller spherical body called nucleolus. The nucleus contains thread like structures called chromosomes. They carry genes and help in transferring the characteristics from parents to offsprings.","The basic components of a cell are cell membrane, cytoplasm and nucleus (Fig. 8.7). The cytoplasm and nucleus are enclosed within the cell membrane, also called the plasma membrane. The membrane separates cells from one another and also the cell from the surrounding medium. The plasma membrane is porous and allows the 93
 Cytoplasm It is the jelly-like substance present between the cell membrane and the nucleus. Various other components, or organelles, of cells are present in the cytoplasm. These are mitochondria, golgi bodies, ribosomes, etc. You will learn about them in later classes.
 Nucleus, in addition to its role in inheritance, acts as control centre of the activities of the cell. The entire content of a living cell is known as protoplasm. It includes the cytoplasm and the nucleus. Protoplasm is called the living substance of the cell.
 Nucleus It is an important component of the living cell. It is generally spherical and located in the centre of the cell. It can be stained and seen easily with the help of a microscope. Nucleus is separated from the cytoplasm by a membrane called the nuclear membrane. This membrane is also porous and allows the movement of materials between the cytoplasm and the inside of the nucleus. With a microscope of higher magnification, we can see a smaller spherical body in the nucleus. It is called the nucleolus. In addition, nucleus contains thread-like structures called chromosomes. These carry genes and help in inheritance or transfer of characters from the parents to the offspring. The chromosomes can be seen only when the cell divides.
 "
What do you mean by protected area ? Explain it with examples.,"Protected area is the area where our flora and fauna and their habitats are protected. They are called sanctuaries, national parks and biosphere reserves. Plantation, cultivation, grazing, felling trees hunting and poaching are prohibited there. Sanctuary : Areas where animals are protected from any disturbance to them and their habitat. National Parks : Areas reserved for wildlife where they can freely use the habitats and natural resources. Biosphere Reserves : Large areas for protected land for conservation of wild- life, plant and animal resources and traditional life of the tribals living in the area.","To protect our flora and fauna and their habitats, protected areas called wildlife sanctuaries, national parks and biosphere reserves have been earmarked. Plantation, cultivation, grazing, felling trees, hunting and poaching are prohibited there. Wildlife Sanctuary : Areas where animals are protected from any disturbance to them and their habitat. National Park : Areas reserved for wild life where they can freely use the habitats and natural resources. Biosphere Reserve : Large areas of protected land for conservation of wild life, plant and animal resources and traditional life of the tribals living in the area. SCIENCE
 2021–22
 agencies also take care of the forests and animals. The government lays down rules, methods and policies to protect and conserve them. Wildlife sanctuaries, national parks, biosphere reserves etc., are protected areas for conservation of plants and animals present in that area.
 "
List the various causes for loss of biodiversity .,"Various causes of loss of biodiversity : 1. Increase in population. 2. Deforestation. 3. Over grazing. 4. Pollution of air, water and soil 5. Habitat destruction 6. Hunting and killing of animals.","Activity 7.4 List the factors disturbing the biodiversity of your area. Some of these factors and human activities may disturb the biodiversity unknowingly. List these human activities. How can these be checked? Discuss in your class and write a brief report in your notebook.
 "
Why should biodiversity should be conserved ? Discuss in detail. ,"Biodiversity should be conserved because many countless direct economic benefits can be derived from it such as food, fire wood, fibre construction material, industrial products, and products of medicinal importance. It is our moral duty to take care for their well being and pass on our biological legacy in good order to our future generations.","Why should we conserve biodiversity?
 "
Write a short note about planets of thesolar system.,"There are eight planets in our solar system.  Mercury  : It is nearest to the Sun. It is the smallest planet of our solar system. It is very difficult to visualized because it is near to the Sun. It has no satellite.  Venus  : It is nearest to the Earth. It is the brightest planet. It is also called as morning and evening star due to its appearance. It also has no moon or satellite. It rotates from East to West.  Earth  : The earth is the only planet where life exists. It has special environmental conditions, right distance from the Sun, so has right temperature, presence of water and blanket of ozone that makes life possible here.  Mars  : It is the first planet outside the orbit of the Earth. It appears reddish, so is called red planet. It has two small natural satellites.  Jupiter  : It is the largest planet. It rotates very rapidly on its axis. It has large number of satellites. It also has faint rings and large moons.  Saturn  : Saturn is yellowish in colour. It has beautiful rings. It has large number of satellites. It is least dense, density is less than water.  Uranus and Neptune : They are outermost planets of our solar system. Uranus rotates East to West, and has high rotation speed.  5","The Sun and the celestial bodies which revolve around it form the solar system. It consists of large number of bodies such as planets, comets, asteroids and meteors. The gravitational attraction between the Sun and these objects keeps them revolving around it. The Earth, as you know, also revolves around the Sun. It is a member of the solar system. It is a planet. There are seven other planets that revolve around the Sun. The eight planets in their order of distance from the Sun are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus and Neptune. Figure 17.17 shows a schematic view of the solar system.
 I have read that there are nine planets in the solar system
 I have read that there are nine planets in the solar system
 Till 2006 there were nine planets in the solar system. Pluto was the farthest planet from the Sun. In 2006, the International Astronomical Union (IAU) adopted a new definition of a planet. Pluto does not fit this definition. It is no longer a planet of the solar system.
 (Fig. 17.24). As a result, in its orbital motion it appears to roll on its side. The first four planets, Mercury, Venus, Earth and Mars are much nearer the Sun than the other four planets. They are called the inner planets. The inner planets have very few moons. The planets outside the orbit of Mars, namely Jupiter, Saturn, Uranus and Neptune are much farther off than the inner planets. They are called the outer planets. They have a ring system around them. The outer planets have large number of moons.
 "
How can noise pollution be controlled ?,"Presence of excessive noise in the surrounding may cause noise pollution, which is harmful to human health. Here are some measures to limit noise pollution : — Noise producing industries should be setup away from residential areas. — Silencing devices must be installed in aircraft engines, transport vehicles, industrial machines and heavy appliances. Use of automobile horn should be minimized. TV and music system should be run at low volumes. Trees must be planted along the sides of the roads and around buildings to cut down the sounds reaching the residents.","What are the Harms of Noise Pollution? Do you know that presence of excessive noise in the surroundings may cause many health related problems. Lack of sleep, hypertension (high bloodpressure), anxiety and many more health disorders may be caused by noise pollution. A person who is exposed to a loud sound continuously may get temporary or even permanent impairment of hearing. Measures to Limit Noise Pollution To control noise, we must control the sources of noise. How can this be achieved? For this, silencing devices
 must be installed in air craft engines, transport vehicles, industrial machines and home appliances. How can the noise pollution be controlled in a residential area? All n o i s y o p e r a t i o n s m u s t b e conducted away from any residential area. Noise producing industries should be set up away from such areas. Use of automobile horns should be minimised. TV and music systems should be run at low volumes. Trees must be planted along the roads and around buildings to cut down on the sounds reaching the residents, thus reducing the harmful effects of noise pollution.
 must be installed in air craft engines, transport vehicles, industrial machines and home appliances. How can the noise pollution be controlled in a residential area? All n o i s y o p e r a t i o n s m u s t b e conducted away from any residential area. Noise producing industries should be set up away from such areas. Use of automobile horns should be minimised. TV and music systems should be run at low volumes. Trees must be planted along the roads and around buildings to cut down on the sounds reaching the residents, thus reducing the harmful effects of noise pollution.
 "
Discuss various systems of irrigation.,"The supply of water to crops at different intervals is called irrigation. Various systems of irrigation are :  Traditional methods : The water available in wells, lakes and canals is lifted up by :  Moat ;  Chain pump  Dhekli and;  Rahat  Pumps are commonly used for lifting water.  Modern methods :  Sprinkler system : This system is more useful on uneven land. The perpendicular pipes, having rotating nozzles on top, are jointed to the main pipeline at regular intervals. When water flows through main pipes, it gets sprinkled on the crop as if it is raining.  Drip system : In this system water falls drop by drop just at the position of the roots. It is the best technique for watering fruit plants, garden and trees.","Modern Methods of Irrigation Modern methods of irrigation help us to use water economically. The main methods used are as follows: (i) Sprinkler System: This system is more useful on the uneven land where sufficient water is not available. The perpendicular pipes, having rotating nozzles on top, are joined to the main pipeline at regular intervals. When water is allowed to flow through the main pipe under pressure with the help of a pump, it escapes from the rotating nozzles. It gets sprinkled on the crop as if it is raining. Sprinkler is very useful for lawns, coffee plantation and several other crops [Fig. 1.5 (a)].
 Fig. 1.5 (a) : Sprinkler system
 (ii) Drip system : In this system, the water falls drop by drop directly near the roots. So it is called drip system. It is the best technique for watering fruit plants, gardens and trees [Fig. 1.5(b)]. Water is not wasted at all. It is a boon in regions where availability of water is poor.
 "
Explain the main tools used to prepare soil.,"Main tools used to prepare soil are as follows :  Plough : This implement is made of wood and is drawn by a pair of bulls or other animals. It is used for tilling the soil, adding manure, removing the weeds, scraping of soil etc.  Hoe : It is a simple tool that is used for removing weeds and for loosening the soil.  Cultivator : Ploughing in done by tractordriver cultivator. It uses same labour and time.","turning and loosening of soil is very important for cultivation of crops. The process of loosening and turning of the soil is called tilling or ploughing. This is done by using a plough. Ploughs are made of wood or iron. If the soil is very dry, it may need watering before ploughing. The ploughed field may have big clumps of soil called crumbs. It is necessary to break these crumbs. Levelling the field is beneficial for sowing as well as for irrigation. Levelling of soil is done with the help of a leveller. Sometimes, manure is added to the soil before tilling. This helps in proper mixing of manure with soil. The soil is moistened before sowing. Agricultural Implements Before sowing the seeds, it is necessary to break soil clumps to get better yield. This is done with the help of various tools. The main tools used for this purpose are the plough, hoe and cultivator.
 Plough : This is being used since ancient times for tilling the soil, adding fertilisers to the crop, removing the weeds and turning the soil. This is made of wood and is drawn by a pair of bulls or other animals (horses and camels). It contains a strong triangular iron strip called ploughshare. The main part of the plough is a long log of wood which is called a ploughshaft. There is a handle at one end of the shaft. The other end is attached to a beam which is placed on the bulls’ necks. One pair of bulls and a man can easily operate the plough [Fig. 1.1 (a)]. The indigenous wooden plough is increasingly being replaced by iron ploughs nowadays. Hoe : It is a simple tool which is used for removing weeds and for loosening the soil. It has a long rod of wood or iron. A strong, broad and bent plate of iron is fixed to one of its ends and
 Plough : This is being used since ancient times for tilling the soil, adding fertilisers to the crop, removing the weeds and turning the soil. This is made of wood and is drawn by a pair of bulls or other animals (horses and camels). It contains a strong triangular iron strip called ploughshare. The main part of the plough is a long log of wood which is called a ploughshaft. There is a handle at one end of the shaft. The other end is attached to a beam which is placed on the bulls’ necks. One pair of bulls and a man can easily operate the plough [Fig. 1.1 (a)]. The indigenous wooden plough is increasingly being replaced by iron ploughs nowadays. Hoe : It is a simple tool which is used for removing weeds and for loosening the soil. It has a long rod of wood or iron. A strong, broad and bent plate of iron is fixed to one of its ends and
 "
Discuss all the chemical properties of  metal and  non-metals.,"Ans..  Chemical Properties of Metals :  Metals react with oxygen to produce oxides which are alkaline in nature. e.g.,  Magnesium +  Oxygen   Magnesium oxide.  Metallic oxides produce bases by reacting with water differently. Na2O + H2O  2NaOH  (Sodium oxide) hydroxide) Metals react with acid to produce hydrogen gas. 2HCl + 2Na  2NaCl + H2  (Sodium (Hydrogen chloride) gas) chloride)   More reactive metals displace the less reactive metals from their compounds in an aqueous solution. Zn CuSO4    ZnSO4 Cu    Chemical Properties of Non-metals  Non-metals react with oxygen to produce oxides which are acidic in nature. S + O2  SO2 SO2 + H2O  H2SO3  Non-metals do not react with water.  Non-metals do not show displacement reactions.","4.2 Chemical Properties of Metals and Non-metals
 "
Experimentally explain that pressure is exerted by liquid and gases on the wall of the containers.,"Pressure exerted by liquid and gases on the wall of container can be explained by the following experiments. Take a plastic bottle. Fix a cylindrical glass tube  near its bottom. Make sure that the water does not leak from the joint. Cover the mouth of glass tube with a thin rubber sheet. Fill the bottle upto half with water. The bulging of the rubber sheet in the case indicates that water exerts pressure on the sides of container or we can say that liquid exerts pressure on the walls of container. In the case of gas, when we inflate a balloon the balloon will be filled with air and air exerts pressure and its shape has changed. So we find that gases, too, exert pressure on the walls of their container.","Can you now say that liquids exert pressure on the walls of the container? Do gases also exert pressure? Do they also exert pressure on the walls of their containers? Let us find out.
 "
What are contact and non-contact forces ? Explain briefly with suitable examples.,"Forces can be of two types : 1. Contact forces. 2. Non-contact forces.  Contact forces : The forces that come into play when two objects come in contact with each other.  Muscular force : The force which is exerted due to action of muscles is known as the muscular force. e.g., running, bending, walking etc.  Frictional Force : The force respoonsible for changing the state of motion of an object. Equal and opposite forces are being exerted on an object when its surface comes in contact with other surface. e.g., a car or scooter comes to rest.  Non-contact forces : The forces that can be exerted from a distance without establishing a contact are called the noncontact forces.  Magnetic force : Force exerted by a magnet on another magnet or magnetic substance like iron is called magnetic force.  Electrostatic force : Force exerted by a charged body on another charged body or uncharged body is called electrostatic force. e.g., If we rub a comb with hair and bring it near some small bits of paper it attracts the bits of paper towards itself. This is electrostatic force.  Force of gravity : The earth pulls every freely falling object towards its centre. The force exerted by the Earth is called the force of gravity.","Since muscular force can be applied only when it is in contact with an object, it is also called a contact force. Are there other types of contact forces? Let us find out. Friction
 "
What is a Gene ? What are its functions.,Gene is a unit of inheritance in living organisms. It controls the transfer of hereditary characteristics from parents to offsprings.,"Gene is a unit of inheritance in living organisms. It controls the transfer of a hereditary characteristic from parents to offspring. This means that your parents pass some of their characteristics on to you. If your father has brown eyes, you may also have brown eyes. If your mother has curly hair, you might also end up having curly hair. However, the different combination of genes from parents result in different characteristics.
 "
Describe the various parts of a cell.,"Parts of the Cell : The basic components of a cell are :  Cell membrane  Cytoplasm  Nucleus.  Cell membrane : The cytoplasm and nucleus are enclosed within the cell membrane. It is also called plasma membrane. It separates cell from another cell and from the surrounding medium. It is porous in nature and allows movement of substance or material both inward and outward.  Cytoplasm : It is the jelly like substance present in between the cell membrane and the nucleus. Various other components, or organelles of cells are present in the cytoplasm. These are mitochondria, golgi bodies, ribosomes etc.  Nucleus : It is an important component of the cell. It is generally spherical and located in the centre of the cell. It is surrounded by nuclear membrane. It is porous in nature. It has a smaller spherical body called nucleolus. The nucleus contains thread like structures called chromosomes. They carry genes and help in transferring the characteristics from parents to offsprings.","The basic components of a cell are cell membrane, cytoplasm and nucleus (Fig. 8.7). The cytoplasm and nucleus are enclosed within the cell membrane, also called the plasma membrane. The membrane separates cells from one another and also the cell from the surrounding medium. The plasma membrane is porous and allows the 93
 Cytoplasm It is the jelly-like substance present between the cell membrane and the nucleus. Various other components, or organelles, of cells are present in the cytoplasm. These are mitochondria, golgi bodies, ribosomes, etc. You will learn about them in later classes.
 Nucleus, in addition to its role in inheritance, acts as control centre of the activities of the cell. The entire content of a living cell is known as protoplasm. It includes the cytoplasm and the nucleus. Protoplasm is called the living substance of the cell.
 Nucleus It is an important component of the living cell. It is generally spherical and located in the centre of the cell. It can be stained and seen easily with the help of a microscope. Nucleus is separated from the cytoplasm by a membrane called the nuclear membrane. This membrane is also porous and allows the movement of materials between the cytoplasm and the inside of the nucleus. With a microscope of higher magnification, we can see a smaller spherical body in the nucleus. It is called the nucleolus. In addition, nucleus contains thread-like structures called chromosomes. These carry genes and help in inheritance or transfer of characters from the parents to the offspring. The chromosomes can be seen only when the cell divides.
 "
Plastic is not environment friendly. Explain.,"Plastic is a non-biodegradable substance, so it cannot be decomposed. It is creating a great problem for environment. While burning it gives lots of poisonous gases and takes a long time to degrade This pollution is a major threat to our environment.  Polyethene bags are also a big threat to our environment. They are non-biodegradable substances. When people throw peels of vegetables and left over food items in plastic bags they are eaten by animals such as cows. The plastic material chokes the respiratory system of these animals or forms a lining in their stomach and can be the cause of their death.  The polybags carelessly thrown here and there are responsible for clogging the drains. Carelessly the wrappers of chips, biscuits etc.     are thrown here and there on picnic spots and roads which all create pollution in our environment. Plastic waste when dumped in water, causes water pollution. Aquatic animals consume these plastics and die. Hence, the plastic is not environment friendly.","Since plastic takes several years to decompose, it is not environment friendly. It causes environmental pollution. Besides, the burning process in the synthetic material is quite slow and it does not get completely burnt easily. In the process it releases lots of poisonous fumes into the atmosphere causing air pollution. How can this problem be solved? Have you ever seen a garbage dump where animals are eating garbage? In the process of eating the food waste they swallow materials like polythene bags and wrappers of food. Can you imagine the consequences? The plastic material chokes the respiratory system of these animals, or forms a lining in their stomachs and can be the cause of their death. The polybags carelessly thrown here and there are responsible for clogging the drains, too. Sometimes we are very careless and throw the wrappers of chips, biscuits and other eatables on the road or in parks or picnic places. Should we not think twice before doing so ? As a responsible citizen what measures do you suggest to keep public places clean and free of plastic?
 Avoid the use of plastics as far as possible. Make use of bags made of cotton or jute when you go for shopping. The biodegradable and nonbiodegradable wastes should be collected separately and disposed off separately. Practise this in your homes. Can you suggest some other ways in which you can contribute towards reducing the use of plastic materials? It is better to recycle plastic waste. Most of the thermoplastics can be recycled. Make a list of items that can be recycled. However, during recycling certain colouring agents are added. This limits its usage especially for storage of food. As a responsible citizen remember the 5 R principle. Reduce, Reuse, Recycle, Recover and Refuse. Develop habits which are environment friendly. Fibre-wise Ü Ü Ü
 The waste created by plastics is not environment friendly. On burning, plastics release poisonous gases. On dumping in the ground they may take years to degenerate. This is because of their non-biodegradable nature.
 "
‘Plastic as material of choice’. Explain with suitable examples.,"Plastic is a material of choice. It is also a polymer like the synthetic fibre. It can be used easily as follows. Plastic is easily moulded, i.e., can be shaped in any form. It can be recycled, reused, coloured, melted, rolled into sheets or made into wires. Plastics are strong, light weight and durable. Plastic containers seem to be the most convenient. They are easy to carry.","3.5 Plastics as Materials of Choice Today if we think of storing a food item, water, milk, pickles, dry food etc., plastic containers seem most convenient. This is because of their light weight, lower price, good strength and easy handling. Being lighter as compared to metals, plastics are used in cars, aircrafts and spacecrafts, too. The list is endless if we start counting articles like slippers, furniture, decoration pieces, etc. Now, let us discuss the characteristic properties of plastics. Plastic is Non-reactive You know that metals like iron get rusted when left exposed to moisture and air. But plastics do not react with water and air. They are not corroded easily. That is why they are used to store various kinds of material, including many chemicals. Plastic is Light, Strong and Durable
 "
Give examples to show that friction is both a friend and a foe.,"Friction is a friend because :  we can not write with pen or pencil, if there is no friction.  we are unable to write on the black board with a chalk.  if an object starts moving, it would never stop.  the vehicles cannot be started or stopped.  we cannot fix a nail on the wall or tie a knot without friction Friction as foe because :  it wears out materials whether they are screws, ball bearings.  the shoes wear out due to friction.  friction also produces heat. When a machine is operated, heat is generated that causes wastage of energy.  the tyres of cars, buses and trucks etc also wear out due to friction.  Friction reduces the speed due to which more force is required.","Friction is important for many of our activities.
 "
Discuss the various ways to reduce the friction.,"Friction may be reduced in the following ways :  Polishing the surface : We polish the rubbing surfaces to reduce their unevenness and make them smooth.  Lubricating the surface : To reduce friction in order to increase efficiency when oil, grease or graphite is applied between the moving parts of a machine, a thin layer is formed there and moving surfaces do not directly rub against each other. These substances are lubricants which reduce the friction.  Using wheels and ball bearings : By using wheels and ball bearing we convert sliding friction into rolling friction. This reduces friction between the two contact surfaces and helps us to save energy, effort and time.  Streamlining : Objects are to given special shapes, such as streamlined body to aeroplanes. Their bodies shapes them and make them lose less energy in overcoming friction. Hence, all vehicles are designed to have shapes that reduce fluid friction.","friction in order to increase efficiency. When oil, grease or graphite is applied between the moving part of a machine, a thin layer is formed there and moving surfaces do not directly rub against each other (Fig. 12.13). Interlocking of irregularities is avoided to a great extent. Movement becomes smooth. The substances which reduce friction are called lubricants. In some machines, it may not be advisable to use oil as lubricant. An air cushion between the moving parts is used to reduce friction. Surface 2
 In many machines, friction is reduced by using ball bearings.
 Ü
 Fluid friction can be minimised by giving suitable shapes to bodies moving in fluids.
 "
