question,answer,context
"Nitrogen (atomic number 7) and phosphorus (atomic number 15) belong to group 15 of the periodic table. Write the electronic configuration of these two elements. Which of these will be more electronegative and why ?  [Board Term II, Set (2016), 2012]",(i) Nitrogen : K shell-2 L shell-5 Phosphorus : K shell-2 L shell-8 M shell-5 ½ (ii) Phosphorus will be less electronegative because its electrons are further away from the nucleus and thus nucleus can be easily lost. ,"Phosphorus (P)
 "
"The atomic radii of three elements A, B and C of a periodic table are 186 pm, 104 pm and 143 pm respectively. Giving a reason, arrange these elements in the increasing order of atomic numbers in the period. [Board Term II, Set (2024), 2012]","Order of atomic number of element A < C < B. Because atomic size generally decreases along a period, so B has the highest atomic number followed by C and A. ","5.2.1 Achievements of Mendeléev’s Periodic Table While developing the Periodic Table, there were a few instances where Mendeléev had to place an element with a slightly greater atomic mass before an element with a slightly lower atomic mass. The sequence was inverted so that elements with similar properties could be grouped together. For example, cobalt (atomic mass 58.9) appeared before nickel (atomic mass 58.7). Looking at Table 5.4, can you find out one more such anomaly? Further, Mendeléev left some gaps in his Periodic Table. Instead of looking upon these gaps as defects, Mendeléev boldly predicted the existence of some elements that had not been discovered at that time. Mendeléev named them by prefixing a Sanskrit numeral, Eka (one) to the name of preceding element in the same group. For instance, scandium, gallium and germanium, discovered later, have properties 83
 "
"(i) Atomic radius of hydrogen is 37 pm. Express it in metres. (ii) How does atomic size vary in a group and in a period ? [Board Term II, Set (2015), 2012]",(i) 1 pm = 10–12 m. Atomic radius = 37 × 10–12 m. (ii) In a group atomic size : Increases down the group. In a period atomic size : decreases in moving from left to right.  ½,"Atomic size: The term atomic size refers to the radius of an atom. The atomic size may be visualised as the distance between the centre of the nucleus and the outermost shell of an isolated atom. The atomic radius of hydrogen atom is 37 pm (picometre, 1 pm = 10–12m). Let us study the variation of atomic size in a group and in a period.
 "
"(i) Element ‘Y’ with atomic number 3 combines with element ‘A’ with atomic number 17. What would be the formula of the compound ? (ii) What is the electronic configuration of an element with atomic number 10 ? What will be its valency ? [Board Term II, Set (2022), 2012]","(i) Electronic configuration of element ‘Y’ with atomic number 3 = 2, 1 Element ‘A’ with atomic number 17 = 2, 8, 7 Formula of the compound : YA. (ii) Electronic configuration of element configuration of the element with atomic number 10 = 2, 8 ½ Valency : Zero. ","Table 3.3 Electronic configurations of some elements Type of element
 "
"Three elements X, Y and Z belong to 17th group but 2nd, 3rd and 4th period respectively. Number of valence electrons in Y is 7. Find the number of valence electrons in X and Z. [Board Term II, Set (2015), 2012]",It will be 7 in X as well as in Z. The reason being that number of electrons in the outermost shell in the elements in same group is same.  1,"You will find that all these elements contain the same number of valence electrons. Similarly, you will find that the elements present in any one group have the same number of valence electrons. For example, elements fluorine (F) and chlorine (Cl), belong to group 17, how many electrons do fluorine and chlorine have in their outermost shells? Hence, we can say that groups in the Periodic Table signify an identical outershell electronic configuration. On the other hand, the number of shells increases as we go down the group. There is an anomaly when it comes to the position of hydrogen because it can be placed either in group 1 or group 17 in the first period. Can you say why?
 "
"Na, Mg, Al and P belong to 3rd period but are placed in first, second, thirteenth and fifteenth group. Number of shells occupied in Mg is three. What is the number of occupied shells in Na, Al and P. Give reasons for your answer. [Board Term II, Set (2017) 2012]","It is three in Na, Al and P. Elements with the same number of occupied shells are placed in same period. ","If you look at the Modern Periodic Table (5.6), you will find that the elements Li, Be, B, C, N, O, F, and Ne are present in the second period. Write down their electronic configurations. Do these elements also contain the same number of valence electrons? Do they contain the same number of shells?
 You will find that these elements of second period do not have the same number of valence electrons, but they contain the same number of shells. You also observe that the number of valence shell electrons increases by one unit, as the atomic number increases by one unit on moving from left to right in a period. Or we can say that atoms of different elements with the same number of occupied shells are placed in the same period. Na, Mg, Al, Si, P, S, Cl and Ar belong to the third period of the Modern Periodic Table, since the electrons in the atoms of these elements are filled in K, L and M shells. Write the electronic configuration of these elements and confirm the above statement. Each period marks a new electronic shell getting filled. 87
 You will find that these elements of second period do not have the same number of valence electrons, but they contain the same number of shells. You also observe that the number of valence shell electrons increases by one unit, as the atomic number increases by one unit on moving from left to right in a period. Or we can say that atoms of different elements with the same number of occupied shells are placed in the same period. Na, Mg, Al, Si, P, S, Cl and Ar belong to the third period of the Modern Periodic Table, since the electrons in the atoms of these elements are filled in K, L and M shells. Write the electronic configuration of these elements and confirm the above statement. Each period marks a new electronic shell getting filled. 87
 "
"Arrange the following elements in the descending order of atomic size and give a reason for your answer. Mg, Cl, P, Ar. (Atomic numbers of the above elements are 12, 17, 15, 18 respectively) [Board Term II, Set (2009), 2012]","Mg, P, Cl, Ar. Increase in atomic number means increase in nuclear charge which tends to pull the electrons closer to the nucleus and reduces the size of the atom.  1","You will see that the atomic size increases down the group. This is because new shells are being added as we go down the group. This increases the distance between the outermost electrons and the nucleus so that the atomic size increases in spite of the increase in nuclear charge. Metallic and Non-metallic Properties
 "
"Out of the elements X and Y, which has bigger atomic radius ? Give reason to justify your answer. (i) X has atomic number 18 and atomic mass 40. (ii) Y has atomic number 20 and atomic mass 40. [Board Term II, Set (2020), 2012]",Radius of Y is bigger than that of X. In ‘X’ the number of shells is three while in Y it is four. 1,"Atomic size: The term atomic size refers to the radius of an atom. The atomic size may be visualised as the distance between the centre of the nucleus and the outermost shell of an isolated atom. The atomic radius of hydrogen atom is 37 pm (picometre, 1 pm = 10–12m). Let us study the variation of atomic size in a group and in a period.
 "
"The position of three elements X, Y and Z in the periodic table are shown below : (i) Which type of ion, cation or anion, will be formed by element X ? (ii) Which element, Y or Z, has the atom of comparatively larger size ? Give reason in each case. [Board Term II, Set (2036), 2012] Group 1 Group 2","(i) The valency of X is one. It has tendency to lose one electron. Therefore, X will form cation. (ii) Y ; because atomic radius decreases across a period due to increase in the electrostatic force between electrons and nucleus. ","As the effective nuclear charge acting on the valence shell electrons increases across a period, the tendency to lose electrons will decrease. Down the group, the effective nuclear charge experienced by valence
 "
"(i) How does the tendency to gain electrons change as we go down the group ? Give reason. (ii) Given below is a part of the periodic table. How does the valency vary, as we move vertically downward from Li to Fr. Give reason. [Board Term II, Set (2021), 2012] Li Be Na Rb Cs Fr Ra","(i)Tendency to gain electrons decreases on moving down the group because with increase in size, effective ‘+ve’ nuclear charge decreases. ½ + ½ (ii) Valency remains constant as we move downwards. Elements of the same group have the same number of valence electrons. ","As the effective nuclear charge acting on the valence shell electrons increases across a period, the tendency to lose electrons will decrease. Down the group, the effective nuclear charge experienced by valence
 "
"Two elements X and Y have atomic numbers 12 and 16 respectively. To which period of the modern periodic table do these two elements belong ? What type of bond will be formed between them and why ? [Board Term II, Set (2023), 2012]","Electronic configuration of element X, atomic number 12 = 2, 8, 2 Electronic configuration of element Y, atomic numbers 16 = 2, 8, 6 Both have three shells, so they belong to period 3. They will form ionic bond as X will form electropositive ion and Y will form electronegative ion. ","You will find that these elements of second period do not have the same number of valence electrons, but they contain the same number of shells. You also observe that the number of valence shell electrons increases by one unit, as the atomic number increases by one unit on moving from left to right in a period. Or we can say that atoms of different elements with the same number of occupied shells are placed in the same period. Na, Mg, Al, Si, P, S, Cl and Ar belong to the third period of the Modern Periodic Table, since the electrons in the atoms of these elements are filled in K, L and M shells. Write the electronic configuration of these elements and confirm the above statement. Each period marks a new electronic shell getting filled. 87
 "
"The atomic number of elements A, B, C, D and E are given below[Board Term II, Set (2025), 2012] Element Atomic no. From the above table, answer the following questions : (i) Which two elements are chemically similar ? (ii) Which is an inert gas ? (iii) Which element belongs to 3rd period of periodic table ? (iv) Which element among these is a non-metal ?",(i) C and D (ii) B 		(iii) C (iv) A,"(c) (d)
 "
Given below are atomic radii of same elements of second period. Element Atomic Radii in pm Arrange these elements in the increasing order of their atomic number. Give reason for your answer. ,"B, C, N, O. In a period, as the atomic number increases, size of the atom decreases. This is because increase in nuclear charge tends to pull electrons closer to nucleus and reduces the size of the atom. ","You will see that the atomic radius decreases in moving from left to right along a period. This is due to an increase in nuclear charge which tends to pull the electrons closer to the nucleus and reduces the size of the atom.
 "
"(i) An element has electronic configuration 2, 8, 6. Explain its position in the periodic table. (ii) Size of sodium atom is bigger than that of hydrogen atom. Why ? [Board Term II, Set (2036), 2012]",(i) Third period and group 16. (ii) Size increases down the group as new shells are added.,"You will find that these elements of second period do not have the same number of valence electrons, but they contain the same number of shells. You also observe that the number of valence shell electrons increases by one unit, as the atomic number increases by one unit on moving from left to right in a period. Or we can say that atoms of different elements with the same number of occupied shells are placed in the same period. Na, Mg, Al, Si, P, S, Cl and Ar belong to the third period of the Modern Periodic Table, since the electrons in the atoms of these elements are filled in K, L and M shells. Write the electronic configuration of these elements and confirm the above statement. Each period marks a new electronic shell getting filled. 87
 You will see that the atomic size increases down the group. This is because new shells are being added as we go down the group. This increases the distance between the outermost electrons and the nucleus so that the atomic size increases in spite of the increase in nuclear charge. Metallic and Non-metallic Properties
 Activity 5.9 n n n
 Examine elements of the third period and classify them as metals and non-metals. On which side of the Periodic Table do you find the metals? On which side of the Periodic Table do you find the non-metals?
 "
What is meant by atomic radius ? Explain why it decreases across a period ? ,The distance from centre of nucleus to outermost shell of an atom is atomic radius. Atomic radius decreases across a period because electron is added in the same shell. So attraction between nucleus and valence shell increases due to which outermost shell is pulled in closer to the nucleus.  1 + 2,"You will see that the atomic radius decreases in moving from left to right along a period. This is due to an increase in nuclear charge which tends to pull the electrons closer to the nucleus and reduces the size of the atom.
 "
"How does the atomic radius of the elements change on going (i) from left to right in a period, and (ii) down a group in the Modern Periodic Table ? Give reason in support of your answer.",(i) Atomic radius decreases Reason : Nuclear charge increases which tends to pull the electrons closer to the nucleus. (ii) Atomic radius increases Reason : Number of shells increases on going down the group. ,"You will see that the atomic radius decreases in moving from left to right along a period. This is due to an increase in nuclear charge which tends to pull the electrons closer to the nucleus and reduces the size of the atom.
 "
Write the names given to the vertical columns and horizontal rows in the Modern Periodic Table. How does the metallic character of elements vary on moving down a vertical column ? How does the size of atomic radius vary on moving left to right in a horizontal row ? Give reason in support of your answer in the above two cases. ,"Vertical Column — Groups Horizontal Rows — Period Metallic character increases Reason : Ability to lose electrons increases on moving down the group due to increases in distance between the nucleus and the valence electrons/decrease in the attraction between the nucleus and the valence electrons. Atomic radius decreases () Reason : The nuclear charge increases on moving from left to right across a period resulting in increase in the attraction between the nucleus and the valence electrons.  Detailed Answer : In the modern periodic table, there are 18 vertical columns known as Groups and 7 horizontal rows known as Periods. Metallic character increases on moving down a group in the Modern Periodic table. As we move down the group, the electrostatic attraction between the nucleus and the outermost electron decreases due to increase in the distance between them. This happens because; on moving down the group a new shell a added. So, the valence electron can be easily lost by the element, thereby metallic character increases on moving down a group. The size of atomic radius decreases on moving left of right in a horizontal row. When, we move across a period, the number of electrons in the same shell increases. This leads to greater electrostatic attraction between the nucleus and the outermost electron. This increased attraction pulls the outermost electron closer to the nucleus, thereby decreasing the atomic size.","You will see that the atomic size increases down the group. This is because new shells are being added as we go down the group. This increases the distance between the outermost electrons and the nucleus so that the atomic size increases in spite of the increase in nuclear charge. Metallic and Non-metallic Properties
 "
(i) Name the element with atomic number 17. (ii) To which period does it belong ? (iii) To which group does it belong ? (iv) Write its electronic configuration. ,"(i) Chlorine (ii) 3rd period (iii) 17th group (iv) 2, 8, 7.  ½","Examine elements of the third period and classify them as metals and non-metals. On which side of the Periodic Table do you find the metals? On which side of the Periodic Table do you find the non-metals?
 3
 3
 "
Calcium is an element with atomic number 20. Stating reason for each of the following questions : (i) Is calcium a metal or non-metal ? (ii) Will its atomic radius be larger or smaller than that of potassium with atomic number 19 ? (iii) Write the formula of its oxide. ,"(i) It is a metal. Since it has two electrons in its outermost shell/ two valence electrons, which it can lose easily. ½ (ii) K (19) is placed before Ca (20) in the same period/ fourth period. Since the atomic radius decreases along a period, the atomic radius of calcium is smaller than that of potassium. (iii) The formula of oxide of calcium is CaO, because the valency of calcium as well as that of oxygen is 2.  ½+½","You will find that these elements of second period do not have the same number of valence electrons, but they contain the same number of shells. You also observe that the number of valence shell electrons increases by one unit, as the atomic number increases by one unit on moving from left to right in a period. Or we can say that atoms of different elements with the same number of occupied shells are placed in the same period. Na, Mg, Al, Si, P, S, Cl and Ar belong to the third period of the Modern Periodic Table, since the electrons in the atoms of these elements are filled in K, L and M shells. Write the electronic configuration of these elements and confirm the above statement. Each period marks a new electronic shell getting filled. 87
 "
"An element ‘M’ with electronic configuration (2, 8, 2) combines separately with NO3–, SO42– and PO43– radicals. Write the formula of the three compounds so formed. To which group and period of the modern periodic table does the element ‘M’ belong ? Will ‘M’ form covalent or ionic compounds? Give reason to justify your answer. ","(i) The electronic configuration (2, 8, 2) of the element ‘M’ suggests that it belongs to group 2 and period 3 of the modern periodic table and its valency is 2. (ii) The chemical formula of the compounds are : M (NO3)2 / Mg (NO3)2; MSO4 / MgSO4; M3 (PO4)2 / Mg3 (PO4)2. (iii) ‘M’ will form ionic compounds by losing two electrons.  ½","E X E R C I S E S 1. Which of the following statements is not a correct statement about the trends when going from left to right across the periods of periodic Table. (a) The elements become less metallic in nature. (b) The number of valence electrons increases. (c) The atoms lose their electrons more easily. (d) The oxides become more acidic. 2. Element X forms a chloride with the formula XCl2, which is a solid with a high melting point. X would most likely be in the same group of the Periodic Table as (a) Na (b) Mg (c) AI (d) Si 3. Which element has (a) two shells, both of which are completely filled with electrons? (b) the electronic configuration 2, 8, 2? (c) a total of three shells, with four electrons in its valence shell? (d) a total of two shells, with three electrons in its valence shell? (e) twice as many electrons in its second shell as in its first shell? 4. (a) What property do all elements in the same column of the Periodic Table as boron have in common? (b) What property do all elements in the same column of the Periodic Table as fluorine have in common? 5. An atom has electronic configuration 2, 8, 7. (a) What is the atomic number of this element? (b) To which of the following elements would it be chemically similar? (Atomic numbers are given in parentheses.) N(7) F(9) P(15) Ar(18)
 "
Two elements ‘A’ and ‘B’ belong to the 3rd period of Modern periodic table and are in group 2 and 13 respectively. Compare their following characteristics in tabular form : (i) Number of electrons in their atoms (ii) Size of their atoms (iii) Their tendencies to lose electrons (iv) The formula of their oxides (v) Their metallic character (vi) The formula of their chlorides. ,Sr. No. (i) (ii) Characteristics Number of electrons in their atoms Size of their atoms 4 or 12 or 5 or 13 or 21 Bigger Smaller (iii) Their tendencies to More Less lose electrons (iv) The formula of B 2 O3 their oxides (v) Their metallic More Less character metallic metallic (vi) The formula of ACl2 BCl3 their chlorides  6 × ½ = 3,"Name (a) three elements that have a single electron in their outermost shells. (b) two elements that have two electrons in their outermost shells. (c) three elements with filled outermost shells.
 "
Name any two elements of group one and write their electronic configurations. What similarity do you observe in their electronic configurations ? Write the formula of oxide of any of the above said element.,"(i) Two elements of group 1 are Na, K / Sodium, potassium. Electronic configurations Na = 2,8,1; K = 2,8,8,1 (ii) Similarity : Both have one valence electron / One electron in outermost shell. (iii) Oxide – Na2O / K2O. ","Table 3.3 Electronic configurations of some elements Type of element
 Element
 "
An element ‘X’ (Atomic number = 20) burns in the presence of oxygen to form a basic oxide. (i) Identify the element and write its electronic configuration. (ii) State its group number and period number in the Modern Periodic Table. (iii) Write a balanced chemical equation for the reaction when this oxide is dissolved in water. ,"(i) X(20)--- 2, 8, 8, 2. It is calcium. (ii) Second group, fourth period. (iii) CaO + H2O → Ca(OH)2 ","Calcium (Ca)
 "
"An element ‘X’ belongs to third period and second group of the Modern Periodic Table. (i) Write its electronic configuration. (ii) Is it a metal or non-metal ? Why ? (iii) Write the formula of the compound formed when ‘X’ reacts with an element (a) Y of electronic configuration 2, 6 and (b) Z with electronic configuration 2, 8, 7. ","(i) Electronic Configuration − 2,8,2. (ii) Metal, as it can easily lose electrons (from outer most orbit) (iii) X Y Compound – XY XZ2 ","E X E R C I S E S 1. Which of the following statements is not a correct statement about the trends when going from left to right across the periods of periodic Table. (a) The elements become less metallic in nature. (b) The number of valence electrons increases. (c) The atoms lose their electrons more easily. (d) The oxides become more acidic. 2. Element X forms a chloride with the formula XCl2, which is a solid with a high melting point. X would most likely be in the same group of the Periodic Table as (a) Na (b) Mg (c) AI (d) Si 3. Which element has (a) two shells, both of which are completely filled with electrons? (b) the electronic configuration 2, 8, 2? (c) a total of three shells, with four electrons in its valence shell? (d) a total of two shells, with three electrons in its valence shell? (e) twice as many electrons in its second shell as in its first shell? 4. (a) What property do all elements in the same column of the Periodic Table as boron have in common? (b) What property do all elements in the same column of the Periodic Table as fluorine have in common? 5. An atom has electronic configuration 2, 8, 7. (a) What is the atomic number of this element? (b) To which of the following elements would it be chemically similar? (Atomic numbers are given in parentheses.) N(7) F(9) P(15) Ar(18)
 "
"The atomic number of an element ‘X’ is 19. (i) Write its electronic configuration. (ii) To which period of the Modern Periodic Table does it belong and what is its valency ? (iii) If ‘X’ burns in oxygen to form its oxide, what will be its nature – acidic, basic or neutral ? (iv) Write balanced chemical equation for the reaction when this oxide is dissolved in water. ","(i) Electronic Configuration of X(19) − 2,8, 8, 1. ½ (ii) Fourth Period, Valency 1. (iii) Basic oxide (X2O). (iv) X2O + H2O ¾® 2 XOH. ","E X E R C I S E S 1. Which of the following statements is not a correct statement about the trends when going from left to right across the periods of periodic Table. (a) The elements become less metallic in nature. (b) The number of valence electrons increases. (c) The atoms lose their electrons more easily. (d) The oxides become more acidic. 2. Element X forms a chloride with the formula XCl2, which is a solid with a high melting point. X would most likely be in the same group of the Periodic Table as (a) Na (b) Mg (c) AI (d) Si 3. Which element has (a) two shells, both of which are completely filled with electrons? (b) the electronic configuration 2, 8, 2? (c) a total of three shells, with four electrons in its valence shell? (d) a total of two shells, with three electrons in its valence shell? (e) twice as many electrons in its second shell as in its first shell? 4. (a) What property do all elements in the same column of the Periodic Table as boron have in common? (b) What property do all elements in the same column of the Periodic Table as fluorine have in common? 5. An atom has electronic configuration 2, 8, 7. (a) What is the atomic number of this element? (b) To which of the following elements would it be chemically similar? (Atomic numbers are given in parentheses.) N(7) F(9) P(15) Ar(18)
 "
An element ‘X’ belongs to 3rd period and group 16 of the Modern Periodic Table. (i) Determine the number of valence electrons and the valency of ‘X’. (ii) Molecular formula of the compound when ‘X’ reacts with hydrogen and write its electron dot structure. (iii) Name the element ‘X’ and state whether it is metallic or non-metallic. ,"(i) Electronic configuration of X = 2,8,6. Valence electrons = 6. Valency = 8-6= 2. (ii) Formula with hydrogen- H2X or H2S (iii) Sulphur; non-metal. ","5.2.2 Limitations of Mendeléev’s Classification Electronic configuration of Compounds Compounds hydrogen resembles that of alkali of H of Na metals. Like alkali metals, hydrogen combines with HCl NaCl halogens, oxygen and sulphur H2O Na2O to form compounds having similar formulae, as shown in H2S Na2S the examples here. On the other hand, just like halogens, hydrogen also exists as diatomic molecules and it combines with metals and non-metals to form covalent compounds.
 "
"An element ‘X’ has mass number 35 and number of neutrons 18. Write atomic number and electronic configuration of ‘X’. Also write group number, period number and valency of ‘X’. ","Atomic number of X = Mass number of X – No of neutrons ½ Therefore, Electronic configuration of X = 2, 8, 7 Group number =17 Period = 3 Valency = 8 – 7 = 1  ","Atomic mass
 Group B element
 Atomic mass
 Atomic Mass
 "
"Three elements ‘X’, ‘Y’ and ‘Z’ have atomic numbers 7, 8 and 9 respectively. (i) State their positions (Group number and period number both) in the Modern Periodic Table. (ii) Arrange these elements in the decreasing order of their atomic radii. (iii) Write the formula of the compound formed when ‘X’ combines with ‘Z’. ","(i) X (7) = 2,5 Group 15; Period 2 Y(8 ) = 2,6 Group 16; Period 2 Z(9) = 2,7 Group 17; Period 2 (ii) X> Y>Z (iii) XZ3 ","15
 "
"The position of eight elements in the modern periodic table is given below where atomic numbers of elements are given in the parenthesis. Period No. Li(3) Be(4) Na(11) Mg(12) K(19) Ca(20) Rb(37) Sr(38) (i) Write the electronic configuration of Ca. (ii) Predict the number of valence electrons in Rb. (iii) What is the number of shells in Sr ? (iv) Predict whether K is a metal or a non-metal. (v) Which one of these elements has the largest atom in size ? (vi) Arrange Be, Ca, Mg and Rb in the increasing order of the size of their respective atoms. ","(i) Ca = 2, 8, 8, 2 (ii) Valence electrons in Rb = 1 (iii) Five (iv) Metal (v) Rb is biggest in size (vi) Be < Mg < Ca < Rb. ","Mg  → Mg 2+ + 2e – 2, 8, 2
 2, 8 (Magnesium cation)
 "
"Na, Mg and Al are the elements of the same period of modern periodic table having one, two and three valence electrons respectively. Which of these elements (i) has the largest atomic radius, (ii) is least reactive ? Justify your answer stating reason for each case. ","(i) Na/Sodium. Reason : The atomic size decreases from left to right due to the increase in the nuclear charge. (ii) Al/Aluminium. Reason : The tendency to lose electrons decreases from left to right.  1½ + 1½ Detailed Answer : (i) Na will have the largest atomic radius as atomic size goes on decreasing along a period from left to right. It is due to increase in nuclear charge (number of protons in nucleus) which pulls the electrons towards it, i.e., force of attraction between nucleus and valence electrons increases, therefore atomic size decreases. (ii) Al is least reactive because reactivity of an element depends upon the ability of its atoms to donate or accept electrons. Tendency to lose electrons along a period generally decreases with decrease in atomic size, i.e., the force of attraction between the valence electrons and the nucleus increases, therefore electrons cannot be removed easily.","You will see that the atomic radius decreases in moving from left to right along a period. This is due to an increase in nuclear charge which tends to pull the electrons closer to the nucleus and reduces the size of the atom.
 "
