question,answer,context
Why were women not educated educated in India in the early part of the nineteenth century ? Give any two reasons. , This was because of the superstitions and myths that prevailed in the society.  Conservative Hindus believed that a literate girl would be widowed and Muslims feared that educated women would be corrupted by reading Urdu romances. ,"8.1 Women and Print Lives and feelings of women began to be written in particularly vivid and intense ways. Women’s reading, therefore, increased enormously in middle-class homes. Liberal husbands and fathers began educating their womenfolk at home, and sent them to schools when women’s schools were set up in the cities and towns after the mid-nineteenth century. Many journals began carrying writings by women, and explained why women should be educated. They also carried a syllabus and attached suitable reading matter which could be used for home-based schooling.
 India and the Contemporary World
 But not all families were liberal. Conservative Hindus believed that a literate girl would be widowed and Muslims feared that educated women would be corrupted by reading Urdu romances. Sometimes, rebel women defied such prohibition. We know the story of a girl in a conservative Muslim family of north India who secretly learnt to read and write in Urdu. Her family wanted her to read only the Arabic Quran which she did not understand. So she insisted on learning to read a language that was her own. In East Bengal, in the early nineteenth century, Rashsundari Debi, a young married girl in a very orthodox household, learnt to read in the secrecy of her kitchen. Later, she wrote her autobiography Amar Jiban which was published in 1876. It was the first full-length autobiography published in the Bengali language.
 But not all families were liberal. Conservative Hindus believed that a literate girl would be widowed and Muslims feared that educated women would be corrupted by reading Urdu romances. Sometimes, rebel women defied such prohibition. We know the story of a girl in a conservative Muslim family of north India who secretly learnt to read and write in Urdu. Her family wanted her to read only the Arabic Quran which she did not understand. So she insisted on learning to read a language that was her own. In East Bengal, in the early nineteenth century, Rashsundari Debi, a young married girl in a very orthodox household, learnt to read in the secrecy of her kitchen. Later, she wrote her autobiography Amar Jiban which was published in 1876. It was the first full-length autobiography published in the Bengali language.
 Fig. 18 – The cover page of Indian Charivari. The Indian Charivari was one of the many journals of caricature and satire published in the late nineteenth century. Notice that the imperial British figure is positioned right at the centre. He is authoritative and imperial; telling the natives what is to be done. The natives sit on either side of him, servile and submissive. The Indians are being shown a copy of Punch, the British journal of cartoons and satire. You can almost hear the British master say – ‘This is the model, produce Indian versions of it.’
 Since social reforms and novels had already created a great interest in women’s lives and emotions, there was also an interest in what women would have to say about their own lives. From the 1860s, a few Bengali women like Kailashbashini Debi wrote books highlighting the experiences of women – about how women were imprisoned at home, kept in ignorance, forced to do hard domestic labour and treated unjustly by the very people they served. In the Source E 1880s, in present-day Maharashtra, Tarabai Shinde and Pandita In 1926, Begum Rokeya Sakhawat Hossein, a Ramabai wrote with passionate anger about the miserable lives noted educationist and literary figure, strongly condemned men for withholding education from of upper-caste Hindu women, especially widows. A woman in a women in the name of religion as she addressed Tamil novel expressed what reading meant to women who were the Bengal Women’s Education Conference: so greatly confined by social regulations: ‘For various reasons, my ‘The opponents of female education say that world is small … More than half my life’s happiness has come women will become unruly … Fie! They call from books …’ themselves Muslims and yet go against the basic While Urdu, Tamil, Bengali and Marathi print culture had developed early, Hindi printing began seriously only from the 1870s. Soon, a large segment of it was devoted to the education of women. In 124 2020-21
 "
"For what purpose did Ram Chaddha, publish ‘Istri Dharm Vichar’ ? "," In Punjab, a similar folk literature about discussing women issues was widely printed from the early 20 th century.  Ram Chaddha published the fast selling ‘Istri Dharm Vichar’ to teach women how to be obedient wives.","This was a time of intense controversies between social and religious reformers and the Hindu orthodoxy over matters like widow immolation, monotheism, Brahmanical priesthood and idolatry. In Bengal, as the debate developed, tracts and newspapers proliferated, circulating a variety of arguments. To reach a wider audience, the ideas were printed in the everyday, spoken language of ordinary people. Rammohun Roy published the Sambad Kaumudi from 1821 and the Hindu orthodoxy commissioned the Samachar Chandrika to oppose his opinions. From 1822, two Persian newspapers were published, Jam-i-Jahan Nama and Shamsul Akhbar. In the same year, a Gujarati newspaper, the Bombay Samachar, made its appearance.
 the Ramcharitmanas of Tulsidas, a sixteenth-century text, came out from Calcutta in 1810. By the mid-nineteenth century, cheap lithographic editions flooded north Indian markets. From the 1880s, the Naval Kishore Press at Lucknow and the Shri Venkateshwar Press in Bombay published numerous religious texts in vernaculars. In their printed and portable form, these could be read easily by the faithful at any place and time. They could also be read out to large groups of illiterate men and women. Religious texts, therefore, reached a very wide circle of people, encouraging discussions, debates and controversies within and among different religions. Print did not only stimulate the publication of conflicting opinions amongst communities, but it also connected communities and people in different parts of India. Newspapers conveyed news from one place to another, creating pan-Indian identities. Source D Why Newspapers? ‘Krishnaji Trimbuck Ranade inhabitant of Poona intends to publish a Newspaper in the Marathi Language with a view of affording useful information on every topic of local interest. It will be open for free discussion on subjects of general utility, scientific investigation and the speculations connected with the antiquities, statistics, curiosities, history and geography of the country and of the Deccan especially… the patronage and support of all interested in the diffusion of knowledge and Welfare of the People is earnestly solicited.’
 But not all families were liberal. Conservative Hindus believed that a literate girl would be widowed and Muslims feared that educated women would be corrupted by reading Urdu romances. Sometimes, rebel women defied such prohibition. We know the story of a girl in a conservative Muslim family of north India who secretly learnt to read and write in Urdu. Her family wanted her to read only the Arabic Quran which she did not understand. So she insisted on learning to read a language that was her own. In East Bengal, in the early nineteenth century, Rashsundari Debi, a young married girl in a very orthodox household, learnt to read in the secrecy of her kitchen. Later, she wrote her autobiography Amar Jiban which was published in 1876. It was the first full-length autobiography published in the Bengali language.
 Fig. 18 – The cover page of Indian Charivari. The Indian Charivari was one of the many journals of caricature and satire published in the late nineteenth century. Notice that the imperial British figure is positioned right at the centre. He is authoritative and imperial; telling the natives what is to be done. The natives sit on either side of him, servile and submissive. The Indians are being shown a copy of Punch, the British journal of cartoons and satire. You can almost hear the British master say – ‘This is the model, produce Indian versions of it.’
 Since social reforms and novels had already created a great interest in women’s lives and emotions, there was also an interest in what women would have to say about their own lives. From the 1860s, a few Bengali women like Kailashbashini Debi wrote books highlighting the experiences of women – about how women were imprisoned at home, kept in ignorance, forced to do hard domestic labour and treated unjustly by the very people they served. In the Source E 1880s, in present-day Maharashtra, Tarabai Shinde and Pandita In 1926, Begum Rokeya Sakhawat Hossein, a Ramabai wrote with passionate anger about the miserable lives noted educationist and literary figure, strongly condemned men for withholding education from of upper-caste Hindu women, especially widows. A woman in a women in the name of religion as she addressed Tamil novel expressed what reading meant to women who were the Bengal Women’s Education Conference: so greatly confined by social regulations: ‘For various reasons, my ‘The opponents of female education say that world is small … More than half my life’s happiness has come women will become unruly … Fie! They call from books …’ themselves Muslims and yet go against the basic While Urdu, Tamil, Bengali and Marathi print culture had developed early, Hindi printing began seriously only from the 1870s. Soon, a large segment of it was devoted to the education of women. In 124 2020-21
 the early twentieth century, journals, written for and sometimes edited by women, became extremely popular. They discussed issues like women’s education, widowhood, widow remarriage and the national movement. Some of them offered household and fashion lessons to women and brought entertainment through short stories and serialised novels. In Punjab, too, a similar folk literature was widely printed from the early twentieth century. Ram Chaddha published the fast-selling Istri Dharm Vichar to teach women how to be obedient wives. The Khalsa Tract Society published cheap booklets with a similar message. Many of these were in the form of dialogues about the qualities of a good woman.
 "
Examine the role of missionaries in the growth of press in India. , The printing press first came to Goa in Western India through Portuguese missionaries in mid 16th century.  Jesuit priests learnt Konkani Konkani and printed several texts and nearly 50 books were printed in Konkani.  Catholic priests printed the first Tamil book in 1579 at Cochin.  The first Malayalam Malayalam book was printed printed in 1713.  The Dutch Protestant missionaries had printed 32   Tamil texts. ,"6.2 Print Comes to India The printing press first came to Goa with Portuguese missionaries in the mid-sixteenth century. Jesuit priests learnt Konkani and printed several tracts. By 1674, about 50 books had been printed in the Konkani and in Kanara languages. Catholic priests printed the first Tamil book in 1579 at Cochin, and in 1713 the first Malayalam book was printed by them. By 1710, Dutch Protestant missionaries had printed 32 Tamil texts, many of them translations of older works.
 "
Explain the new visual culture in print which developed in the nineteenth century. ," With the setting up of an increasing number of printing presses, visual images could be easily reproduced in multiple copies.  Painters like Raja Ravi Verma produced images for mass circulation.  Cheap prints and calendars were easily available in the bazaar. By the 1870s, caricatures and cartoons were also being published in journals and newspapers commenting on social and political issues. ","8 New Forms of Publication Printing created an appetite for new kinds of writing. As more and more people could now read, they wanted to see their own lives, experiences, emotions and relationships reflected in what they read. The novel, a literary firm which had developed in Europe, ideally catered to this need. It soon acquired distinctively Indian forms and styles. For readers, it opened up new worlds of experience, and gave a vivid sense of the diversity of human lives. Other new literary forms also entered the world of reading – lyrics, short stories, essays about social and political matters. In different ways, they reinforced the new emphasis on human lives and intimate feelings, about the political and social rules that shaped such things. By the end of the nineteenth century, a new visual culture was taking shape. With the setting up of an increasing number of printing presses, visual images could be easily reproduced in multiple copies. Painters like Raja Ravi Varma produced images for mass circulation. Poor wood engravers who made woodblocks set up shop near the letterpresses, and were employed by print shops. Cheap prints and calendars, easily available in the bazaar, could be bought even by the poor to decorate the walls of their homes or places of work. These prints began shaping popular ideas about modernity and tradition, religion and politics, and society and culture.
 Print Culture
 By the 1870s, caricatures and cartoons were being published in journals and newspapers, commenting on social and political issues. Some caricatures ridiculed the educated Indians’ fascination with Western tastes and clothes, while others expressed the fear of social change. There were imperial caricatures lampooning nationalists, as well as nationalist cartoons criticising imperial rule.
 By the 1870s, caricatures and cartoons were being published in journals and newspapers, commenting on social and political issues. Some caricatures ridiculed the educated Indians’ fascination with Western tastes and clothes, while others expressed the fear of social change. There were imperial caricatures lampooning nationalists, as well as nationalist cartoons criticising imperial rule.
 "
Describe any three methods by which printed books became more accessible to common  people.,"Three methods by which printed books became more accessible to common people :  Very cheap books were were brought in Madras town and sold on the cross roads, allo wing poor people travelling to markets to buy them.  Mill workers set up libraries, e.g., in Bombay.  Libraries were located mostly in cities and in prosperous villages. ","3.1 A New Reading Public With the printing press, a new reading public emerged. Printing reduced the cost of books. The time and labour required to produce each book came down, and multiple copies could be produced with greater ease. Books flooded the market, reaching out to an ever-growing readership.
 Activity You are a bookseller advertising the availability of new cheap printed books. Design a poster for your shop window.
 But the transition was not so simple. Books could be read only by the literate, and the rates of literacy in most European countries were very low till the twentieth century. How, then, could publishers persuade the common people to welcome the printed book? To do this, they had to keep in mind the wider reach of the printed work: even those who did not read could certainly enjoy listening to books being read out. So printers began publishing popular ballads and folk tales, and such books would be profusely illustrated with pictures. These were then sung and recited at gatherings in villages and in taverns in towns. Oral culture thus entered print and printed material was orally transmitted. The line that separated the oral and reading cultures became blurred. And the hearing public and reading public became intermingled.
 But the transition was not so simple. Books could be read only by the literate, and the rates of literacy in most European countries were very low till the twentieth century. How, then, could publishers persuade the common people to welcome the printed book? To do this, they had to keep in mind the wider reach of the printed work: even those who did not read could certainly enjoy listening to books being read out. So printers began publishing popular ballads and folk tales, and such books would be profusely illustrated with pictures. These were then sung and recited at gatherings in villages and in taverns in towns. Oral culture thus entered print and printed material was orally transmitted. The line that separated the oral and reading cultures became blurred. And the hearing public and reading public became intermingled.
 "
Explain the role of print in the religious reforms reforms in India.," From the early 19 th century, there were intense debates around religious issues. Different groups confronted the changes happening within colonial society in different ways and offered a variety of new interpretations of the beliefs of different religions.  Some criticised existing existing practices and campaigned for reform, while others countered the arguments of reformers. These debates were carried out in public and in print.  Printed tracts and newspaper not only spread the new ideas, but they shaped the nature of the debate.  A wider public could now participate in these public discussions and express their views. New ideas emerged through these clashes of opinions.  ","7 Religious Reform and Public Debates From the early nineteenth century, as you know, there were intense debates around religious issues. Different groups confronted the changes happening within colonial society in different ways, and offered a variety of new interpretations of the beliefs of different religions. Some criticised existing practices and campaigned for reform, while others countered the arguments of reformers. These debates were carried out in public and in print. Printed tracts and newspapers not only spread the new ideas, but they shaped the nature of the debate. A wider public could now participate in these public discussions and express their views. New ideas emerged through these clashes of opinions.
 "
Print did not only stimulate the publications of conflicting opinions among different communities but also connected them in 19 th century India. Explain.," From early 19th century, there were heated debates around religious issues. Debates were carried out in public and in print.  Printed tracts and newspapers spread new ideas and shaped the nature of debate. A wider public could participate in these public discussions. New ideas emerged through clash of opinions.  Intense controversies between social and religious reformers and Hindu orthodoxy over issues like widow immolation, monotheism, idolatry etc. arose.  In Bengal as the debate developed, tracts and newspaper proliferated, circulating a variety of arguments.  Rammohan Roy published ‘Sambad Kaumudi’ in 1821 and Hindu orthodoxy commissioned Samachar Chandrika. Newspapers conveyed news   from one place to another.","This was a time of intense controversies between social and religious reformers and the Hindu orthodoxy over matters like widow immolation, monotheism, Brahmanical priesthood and idolatry. In Bengal, as the debate developed, tracts and newspapers proliferated, circulating a variety of arguments. To reach a wider audience, the ideas were printed in the everyday, spoken language of ordinary people. Rammohun Roy published the Sambad Kaumudi from 1821 and the Hindu orthodoxy commissioned the Samachar Chandrika to oppose his opinions. From 1822, two Persian newspapers were published, Jam-i-Jahan Nama and Shamsul Akhbar. In the same year, a Gujarati newspaper, the Bombay Samachar, made its appearance.
 the Ramcharitmanas of Tulsidas, a sixteenth-century text, came out from Calcutta in 1810. By the mid-nineteenth century, cheap lithographic editions flooded north Indian markets. From the 1880s, the Naval Kishore Press at Lucknow and the Shri Venkateshwar Press in Bombay published numerous religious texts in vernaculars. In their printed and portable form, these could be read easily by the faithful at any place and time. They could also be read out to large groups of illiterate men and women. Religious texts, therefore, reached a very wide circle of people, encouraging discussions, debates and controversies within and among different religions. Print did not only stimulate the publication of conflicting opinions amongst communities, but it also connected communities and people in different parts of India. Newspapers conveyed news from one place to another, creating pan-Indian identities. Source D Why Newspapers? ‘Krishnaji Trimbuck Ranade inhabitant of Poona intends to publish a Newspaper in the Marathi Language with a view of affording useful information on every topic of local interest. It will be open for free discussion on subjects of general utility, scientific investigation and the speculations connected with the antiquities, statistics, curiosities, history and geography of the country and of the Deccan especially… the patronage and support of all interested in the diffusion of knowledge and Welfare of the People is earnestly solicited.’
 "
What were Mahatma Gandhi‘s views on women‘s participation in the national movements ? ," According to Gandhiji, woman is companion of man and gifted with equal rights of freedom and liberty.  Woman is more fit than man to take exploration and bolder action in non-violence.  Woman is the better half of humanity, not the  weaker sex.","How were liberty and equality for women to be defined? The liberal politician Carl Welcker, an elected member of the Frankfurt Parliament, expressed the following views: ‘Nature has created men and women to carry out different functions … Man, the stronger, the bolder and freer of the two, has been designated as protector of the family, its provider, meant for public tasks in the domain of law, production, defence. Woman, the weaker, dependent and timid, requires the protection of man. Her sphere is the home, the care of the children, the nurturing of the family … Do we require any further proof that given such differences, equality between the sexes would only endanger harmony and destroy the dignity of the family?’ Louise Otto-Peters (1819-95) was a political activist who founded a women’s journal and subsequently a feminist political association. The first issue of her newspaper (21 April 1849) carried the following editorial: ‘Let us ask how many men, possessed by thoughts of living and dying for the sake of Liberty, would be prepared to fight for the freedom of the entire people, of all human beings? When asked this question, they would all too easily respond with a “Yes!”, though their untiring efforts are intended for the benefit of only one half of humanity – men. But Liberty is indivisible! Free men therefore must not tolerate to be surrounded by the unfree …’ An anonymous reader of the same newspaper sent the following letter to the editor on 25 June 1850: ‘It is indeed ridiculous and unreasonable to deny women political rights even though they enjoy the right to property which they make use of. They perform functions and assume responsibilities without however getting the benefits that accrue to men for the same … Why this injustice? Is it not a disgrace that even the stupidest cattle-herder possesses the right to vote, simply because he is a man, whereas highly talented women owning considerable property are excluded from this right, even though they contribute so much to the maintenance of the state?’
 "
Explain any three features of the Peasant Movement organized in Awadh in the second decade of 20th century. ," In the second decade of 20th century, a Peasant Movement started against exploitation of talukdars and landlords.  The movement was led by Baba Ramchandra who was earlier a Sanyasi.  The peasants through this movement demanded reduction of revenue, abolition of ‘begar’ and social boycott of oppressive landlords. 1 × 3 =3. ","which were developing in different parts of India in the years after the war. In Awadh, peasants were led by Baba Ramchandra – a sanyasi who had earlier been to Fiji as an indentured labourer. The movement here was against talukdars and landlords who demanded from peasants exorbitantly high rents and a variety of other cesses. Peasants had to do begar and work at landlords’ farms without any payment. As tenants they had no security of tenure, being regularly evicted so that they could acquire no right over the leased land. The peasant movement demanded reduction of revenue, abolition of begar, and social boycott of oppressive landlords. In many places nai – dhobi bandhs were organised by panchayats to deprive landlords of the services of even barbers and washermen. In June 1920, Jawaharlal Nehru began going around the villages in Awadh, talking to the villagers, and trying to understand their grievances. By October, the Oudh Kisan Sabha was set up headed by Jawaharlal Nehru, Baba Ramchandra and a few others. Within a month, over 300 branches had been set up in the villages around the region. So when the NonCooperation Movement began the following year, the effort of the Congress was to integrate the Awadh peasant struggle into the wider struggle. The peasant movement, however, developed in forms that the Congress leadership was unhappy with. As the movement spread in 1921, the houses of talukdars and merchants were attacked, bazaars were looted, and grain hoards were taken over. In many places local leaders told peasants that Gandhiji had declared that no taxes were to be paid and land was to be redistributed among the poor. The name of the Mahatma was being invoked to sanction all action and aspirations.
 "
What were the demands of the Peasant Movement? Explain any two. What contribution did Jawaharlal Nehru make to this movement ? , Demands of the Peasant Movement were :  Reduction of revenue.  Abolition of begar.  Social boycott of oppressive landlords.  3  Jawahar Lal Nehru’s contribution to the movement was : He went around villages to understand the   grievances of the villagers. Oudh Kisan Sabha was set up and within a month 300 branches were set up.,"which were developing in different parts of India in the years after the war. In Awadh, peasants were led by Baba Ramchandra – a sanyasi who had earlier been to Fiji as an indentured labourer. The movement here was against talukdars and landlords who demanded from peasants exorbitantly high rents and a variety of other cesses. Peasants had to do begar and work at landlords’ farms without any payment. As tenants they had no security of tenure, being regularly evicted so that they could acquire no right over the leased land. The peasant movement demanded reduction of revenue, abolition of begar, and social boycott of oppressive landlords. In many places nai – dhobi bandhs were organised by panchayats to deprive landlords of the services of even barbers and washermen. In June 1920, Jawaharlal Nehru began going around the villages in Awadh, talking to the villagers, and trying to understand their grievances. By October, the Oudh Kisan Sabha was set up headed by Jawaharlal Nehru, Baba Ramchandra and a few others. Within a month, over 300 branches had been set up in the villages around the region. So when the NonCooperation Movement began the following year, the effort of the Congress was to integrate the Awadh peasant struggle into the wider struggle. The peasant movement, however, developed in forms that the Congress leadership was unhappy with. As the movement spread in 1921, the houses of talukdars and merchants were attacked, bazaars were looted, and grain hoards were taken over. In many places local leaders told peasants that Gandhiji had declared that no taxes were to be paid and land was to be redistributed among the poor. The name of the Mahatma was being invoked to sanction all action and aspirations.
 "
What was the limitations of the Civil Disobedience Movement ? ,Refer to of Q. 2 of HOTS Questions.,"Discuss
 2. Discuss the Salt March to make clear why it was an effective symbol of resistance against colonialism. 3. Imagine you are a woman participating in the Civil Disobedience Movement. Explain what the experience meant to your life.
 Discuss
 Discuss
 Discuss
 Discuss
 "
"Who had designed the ‘Swaraj Flag’ in Explain the main features of this ‘Swaraj Flag’.  Which flag did Gandhiji design in 1921 ? Mention its special features. [Board Term–II, (Set-KCG34U9 ) 2016, 14]"," In 1921, Gandhiji had designed the Swaraj flag.  It was a tricolour  flag and had a spinning wheel in the centre representing the Gandhian ideal of self-help.  Carrying the flag, holding it aloft, during marches became a symbol of defiance. ","revival. In Madras, Natesa Sastri published a massive four-volume collection of Tamil folk tales, The Folklore of Southern India. He believed that folklore was national literature; it was ‘the most trustworthy manifestation of people’s real thoughts and characteristics’. As the national movement developed, nationalist leaders became more and more aware of such icons and symbols in unifying people and inspiring in them a feeling of nationalism. During the Swadeshi movement in Bengal, a tricolour flag (red, green and yellow) was designed. It had eight lotuses representing eight provinces of British India, and a crescent moon, representing Hindus and Muslims. By 1921, Gandhiji had designed the Swaraj flag. It was again a tricolour (red, green and white) and had a spinning wheel in the centre, representing the Gandhian ideal of self-help. Carrying the flag, holding it aloft, during marches became a symbol of defiance.
 "
What type of flag was designed during the ‘Swadeshi Movement’ in Bengal ? Explain its main features. ,"During the “Swadeshi Movement” in Bengal the flag designed was a Tricolour Flag. The two features of the flag were :  The colour of the flag was-Red, Green and Yellow.  It had eight lotuses representing eight provinces in British India.  It had a crescent moon representing Hindus and Muslims.  1 + 2 = 3 ","revival. In Madras, Natesa Sastri published a massive four-volume collection of Tamil folk tales, The Folklore of Southern India. He believed that folklore was national literature; it was ‘the most trustworthy manifestation of people’s real thoughts and characteristics’. As the national movement developed, nationalist leaders became more and more aware of such icons and symbols in unifying people and inspiring in them a feeling of nationalism. During the Swadeshi movement in Bengal, a tricolour flag (red, green and yellow) was designed. It had eight lotuses representing eight provinces of British India, and a crescent moon, representing Hindus and Muslims. By 1921, Gandhiji had designed the Swaraj flag. It was again a tricolour (red, green and white) and had a spinning wheel in the centre, representing the Gandhian ideal of self-help. Carrying the flag, holding it aloft, during marches became a symbol of defiance.
 "
How had revolutionaries revolutionaries spread their their ideas in many European States after 1815 ? Explain with example.   ," After 1815, many liberal nationalists went underground for the fear of repression like Giuseppe Mazzini, an Italian revolutionary who founded two underground societies; first Young Italy in Marseilles and then Young Europe in Berne. Following the footsteps of Mazzini, many secret societies were Set-up in Germany, France, Switzerland and Poland.  Romanticism was a cultural movement which sought to develop a particular form of nationalist sentiment. The Romantics used folk songs, folk poetry and folk dances to popularize the true spirit of the nation. For example : Karol Kurpinski celebrated the national struggle through his operas and music in Poland. He turned folk dances; like polonaise and mazurka into nationalist symbols.  Language also played an important role in developing nationalist sentiments. For example : It was mainly used as a weapon of national resistance when Polish language was forced out of schools and the Russian language was imposed everywhere in Poland.","3.1 The Romantic Imagination and National Feeling The development of nationalism did not come about only through wars and territorial expansion. Culture played an important role in creating the idea of the nation: art and poetry, stories and music helped express and shape nationalist feelings. Let us look at Romanticism, a cultural movement which sought to develop a particular form of nationalist sentiment. Romantic artists and poets generally criticised the glorification of reason and science 13 2020-21
 "
Describe the role of Giuseppe Mazzini as an Italian revolutionary. ,"The role of Giuseppe Mazzini as an Italian revolutionary :  He founded two secret societies—Young Italy in Marseilles and Young Europe in Berne.  Members of these societies were like-minded young men from Poland, France, Italy and German states.  Mazzini’s relentless opposition to monarchy and his vision of democratic republic frightened the conservatives.","During the years following 1815, the fear of repression drove many liberal-nationalists underground. Secret societies sprang up in many European states to train revolutionaries and spread their ideas. To be revolutionary at this time meant a commitment to oppose monarchical forms that had been established after the Vienna Congress, and to fight for liberty and freedom. Most of these revolutionaries also saw the creation of nation-states as a necessary part of this struggle for freedom. One such individual was the Italian revolutionary Giuseppe Mazzini. Born in Genoa in 1807, he became a member of the secret society of the Carbonari. As a young man of 24, he was sent into exile in 1831 for attempting a revolution in Liguria. He subsequently founded two more underground societies, first, Young Italy in Marseilles, and then, Young Europe in Berne, whose members were like-minded young men from Poland, France, Italy and the German states. Mazzini believed that God had intended nations to be the natural units of mankind. So Italy could not continue to be a patchwork of small states and kingdoms. It had to be forged into a single unified republic within a wider alliance of nations. This unification alone could be the basis of Italian liberty. Following his model, secret societies were set up in Germany, France, Switzerland and Poland. Mazzini’s relentless opposition to monarchy and his vision of democratic republics frightened the conservatives. Metternich described him as ‘the most dangerous enemy of our social order’.
 12 2020-21
 Fig. 7 — Giuseppe Mazzini and the founding of Young Europe in Berne 1833. Print by Giacomo Mantegazza.
 "
What were the effects of revolutionary revolutionary upheaval in France in 1830 ? ,The effects of revolutionary upheaval in France in 1830 were :  The Bourbon dynasty which was restored in 1815 was overthrown by liberal revolutionaries.  A constitutional monarchy was installed with Louis Philippe as its head.  An uprising was seen in Brussels which led to Belgium breaking away from the United Kingdom of Netherlands. ,"3 The Age of Revolutions: 1830-1848 As conservative regimes tried to consolidate their power, liberalism and nationalism came to be increasingly associated with revolution in many regions of Europe such as the Italian and German states, the provinces of the Ottoman Empire, Ireland and Poland. These revolutions were led by the liberal-nationalists belonging to the educated middle-class elite, among whom were professors, schoolteachers, clerks and members of the commercial middle classes. The first upheaval took place in France in July 1830. The Bourbon kings who had been restored to power during the conservative reaction after 1815, were now overthrown by liberal revolutionaries who installed a constitutional monarchy with Louis Philippe at its head. ‘When France sneezes,’ Metternich once remarked, ‘the rest of Europe catches cold.’ The July Revolution sparked an uprising in Brussels which led to Belgium breaking away from the United Kingdom of the Netherlands.
 "
"Define the term Romanticism. How did it facilitate the promotion of nationalist sentiment?  How did Romanticism pave the way for Nationalism in Europe ? Explain. [Board Term-II, (Set-680 ","Romanticism was a cultural movement which sought to develop a particular form of nationalists sentiments in the following ways :  Critical approach towards reason and science : Romantic artists criticized the glorification of reason and science and focused on emotions, intuitions and mystical feelings.  Folk culture as the spirit of the nation : Johann Gottfried Herder claimed that through folk songs, folk poetry and folk dances, the true spirit of nation could be popularised.  Emphasis on vernacular language : They gave emphasis on vernacular language to recover the national spirit and to carry the modern nationalist message to large audience who were mostly illiterate.","3.1 The Romantic Imagination and National Feeling The development of nationalism did not come about only through wars and territorial expansion. Culture played an important role in creating the idea of the nation: art and poetry, stories and music helped express and shape nationalist feelings. Let us look at Romanticism, a cultural movement which sought to develop a particular form of nationalist sentiment. Romantic artists and poets generally criticised the glorification of reason and science 13 2020-21
 "
"Explain the role of languages in developing the national sentiments in Europe. [Board Term-II, (Set-06/  C1) 2011]","Languages played an important role in developing the nationalist sentiments.  When Russia occupied Poland, the Polish language was banned, and it was replaced by the Russian language.  Many members of the clergy in Poland began to use language as a weapon of national resistance.  The use of Polish came to be seen as a symbol of the struggle against the Russian dominance. 1 × 3 = 3","The emphasis on vernacular language and the collection of local folklore was not just to recover an ancient national spirit, but also to carry the modern nationalist message to large audiences who were mostly illiterate. This was especially so in the case of Poland, which had been partitioned at the end of the eighteenth century by the Great Powers – Russia, Prussia and Austria. Even though Poland no longer existed as an independent territory, national feelings were kept alive through music and language. Karol Kurpinski, for example, celebrated the national struggle through his operas and music, turning folk dances like the polonaise and mazurka into nationalist symbols. Language too played an important role in developing nationalist sentiments. After Russian occupation, the Polish language was forced out of schools and the Russian language was imposed everywhere. In 1831, an armed rebellion against Russian rule took place which was ultimately crushed. Following this, many members of the clergy in Poland began to use language as a weapon of national resistance. Polish was used for Church gatherings and all religious instruction. As a result, a large number of priests and bishops were put in jail or sent to Siberia by the Russian authorities as punishment for their refusal to preach in Russian. The use of Polish came to be seen as a symbol of the struggle against Russian dominance.
 "
“The decade of 1830 had brought great economic hardship in Europe.” Support the statement with arguments. ,Refer to of Q. 4 Long Answer Type Questions.  1 × 3 = 3,"Box 3
 "
“The development of nationalism did not come about only through wars and territorial expansion. Culture played an important role in creating the idea of the nation.” Elaborate upon the statement.  “Culture had played an important role in the development of nationalism in Europe during eighteenth and nineteenth centuries.” Support the statement with examples.  How did culture play an important role in creating the idea of the ‘nation’ in Europe ?  Explain. Give three examples to show the influence of culture on the growth of nationalism in Europe. ,Refer to of Q. 3 Long Answer Type Questions.  1 × 3 = 3,"Box 3
 "
