question,answer,context
What are the methods of passage of substances across the cell membrane?,"The passage of substances across the cell membrane occurs by three methods :  (i) Passive transport: It is a mode of membrane transport which occurs without the expenditure of cell energy. Passive transport occurs by diffusion or osmosis. Neutral solutes may move across the membrane by the process of simple diffusion along the concentration gradient. Osmosis is a special type of diffusion in which only water molecules migrate across a semipermeable membrane from the area of high concentration to the area of low concentration. (ii) Active transport: It is the movement of materials across the membrane against the concentration gradient. This often leads to accumulation of substances at a higher concentration within the cell than outside. Energy is required for such a process, which is usually provided by ATP. There are certain proteins in the membrane, which acts as a carrier molecules or carrier proteins. It has a binding site for the substrate. This transports the carrier bound substrate to other side of the membrane. (iii) Bulk transport: It includes exocytosis and endocytosis, which are the processes for active cellular extrusion and intake respectively of such materials that cannot pass through the unbroken plasma membrane. Both the processes involve movement and folding of the membrane, which depends on its fluidity and mobility.","11.1.3 Active Transport Active transport uses energy to transport and pump molecules against a concentration gradient. Active transport is carried out by specific membrane-proteins. Hence different proteins in the membrane play a major role in both active as well as passive transport. Pumps are proteins that use energy to carry substances across the cell membrane. These pumps can transport substances from a low concentration to a high concentration (‘uphill’ transport). Transport rate reaches a maximum when all the protein transporters are being used or are saturated. Like enzymes the carrier protein is very specific in what it carries across the membrane. These proteins are sensitive to inhibitors that react with protein side chains.
 11.1.4 Comparison of Different Transport Processes Table 11.1 gives a comparison of the different transport mechanisms. Proteins in the membrane are responsible for facilitated diffusion and active transport and hence show common characterstics of being highly selective; they are liable to saturate, respond to inhibitors and are under hormonal regulation. But diffusion whether facilitated or not – take place only along a gradient and do not use energy.
 "
Explain the structure of ribosome? Name two organelles of the cytoplasm in which they are found.,"Ribosomes: (i) These are granular organelles which are not enclosed by any membrane. (ii) These are found either in free state in the cytoplasm or attached to the endoplasmic reticulum. (iii) The ribosomes found in mitochondrial matrix and chloroplast stroma are of 70S type. (iv) Ribosomes are commonly called as cell engines as they are the sites of protein synthesis.  𝑜 𝑜 to 250 in diameter. Ribosomes are composed of roughly equal amount of protein and RNA. (v) under electron microscope, they appear as spherical bodies of about 150  (vi) The ribosomes consist of two unequal sized units arranged on top of each other. The eukaryotic cells have large ribosomes than prokaryotic cells. (vii) The prokaryotic ribosomes are 70S while the eukaryotic ribosomes are 80S type. 70S ribosomes have two sub-units 50S and 30S while 80S ribosome have larger 60S and smaller 40S subunit.","8.5.6 Ribosomes Ribosomes are the granular structures first observed under the electron microscope as dense particles by George Palade (1953). They are composed of ribonucleic acid (RNA) and proteins and are not surrounded by any membrane. The eukaryotic ribosomes are 80S while the prokaryotic ribosomes are 70S. Each ribosome has two subunits, larger and smaller subunits (Fig 8.9). The two subunits of 80S ribosomes are 60S and 40S while that of 70S ribosomes are 50S and 30S. Here ‘S’ (Svedberg’s Unit) stands for the sedimentation coefficient; it is indirectly a measure of density and size. Both 70S and Figure 8.9 Ribosome 80S ribosomes are composed of two subunits.
 "
What are the three structural elements of endoplasmic reticulum ? Explain in brief.,"ER is an inner connected system of membrane- bound channels in the cytoplasm of the cells. There are three structural elements of ER : (i) Cisternae: The cisternae are broad flat membrane bound space arranged parallel to each other to form lamellae. e.g., Pancreas and liver cells. (ii) Vesicles: The vesicles are spherical spaces (25-500 nm in diameter). (iii) Tubules: The tubules are less small and branched tubular spaces found in cells which synthesize steroids and are 50-100 nm in diameter. ","8.5.3.1 The Endoplasmic Reticulum (ER) Electron microscopic studies of eukaryotic cells reveal the presence of a network or reticulum of tiny tubular structures scattered in the cytoplasm that is called the endoplasmic reticulum (ER) (Figure 8.5). Hence, ER divides the intracellular space into two distinct compartments, i.e., luminal (inside ER) and extra luminal (cytoplasm) compartments. The ER often shows ribosomes attached to their outer surface. The endoplasmic reticulun bearing ribosomes on their surface is called rough endoplasmic reticulum (RER). In the absence of ribosomes they appear smooth and are called smooth endoplasmic reticulum (SER). RER is frequently observed in the cells actively involved in protein synthesis and secretion. They are extensive and continuous with the outer membrane of the nucleus. The smooth endoplasmic reticulum is the major site for synthesis of lipid. In animal cells lipid-like steroidal hormones are synthesised in SER.
 "
Describe the ultrastructure of mitochondria with diagram.   ,"Ultrastructure: (i) A mitochondrion is enclosed by a double membrane envelope, outer and inner membrane, which are separated by a narrow fluid filled space called the outer compartment or peri-mitochondrial space. (ii) The outer membrane is smooth and is permeable to small molecules. (iii) The inner membrane is infolded i nto the matrix as incomplete partitions called cristae.  (iv) The cristae bear numerous small tennis racket like particles called elementary particles, Fo – F1 particles or oxysomes. Each oxysome has a head, a stalk and a base. (v) The enzymes of electron transport are located in the inner membrane in contact with elementary particles. (vi) The Fo – F1 combination function as ATP synthetase. (vii) The matrix possess single circular DNA molecule, a few RNA molecules, 70S type ribosomes. (viii) Mitochondria was first observed by Kolliker and the name mitochondria was given by C. Benda For diagram Refer to SAQ-II, Q.2.","Figure 8.7 Structure of mitochondrion (Longitudinal section)
 membrane-bound structure with the outer membrane and the inner membrane dividing its lumen distinctly into two aqueous compartments, i.e., the outer compartment and the inner compartment. The inner compartment is filled with a dense homogeneous substance called the matrix. The outer membrane forms the continuous limiting boundary of the organelle. The inner membrane forms a number of infoldings called the cristae (sing.: crista) towards the matrix (Figure 8.7). The cristae increase the surface area. The two membranes have their own specific enzymes associated with the mitochondrial function. Mitochondria are the sites of aerobic respiration. They produce cellular energy in the form of ATP, hence they are called ‘power houses’ of the cell. The matrix also possesses single circular DNA molecule, a few RNA molecules, ribosomes (70S) and the components required for the synthesis of proteins. The mitochondria divide by fission.
 membrane-bound structure with the outer membrane and the inner membrane dividing its lumen distinctly into two aqueous compartments, i.e., the outer compartment and the inner compartment. The inner compartment is filled with a dense homogeneous substance called the matrix. The outer membrane forms the continuous limiting boundary of the organelle. The inner membrane forms a number of infoldings called the cristae (sing.: crista) towards the matrix (Figure 8.7). The cristae increase the surface area. The two membranes have their own specific enzymes associated with the mitochondrial function. Mitochondria are the sites of aerobic respiration. They produce cellular energy in the form of ATP, hence they are called ‘power houses’ of the cell. The matrix also possesses single circular DNA molecule, a few RNA molecules, ribosomes (70S) and the components required for the synthesis of proteins. The mitochondria divide by fission.
 "
Describe the ultrastructure and function of Golgi apparatus.,"Ultrastructure of Golgi apparatus: (i) The structure of Golgi apparatus appears to be complex. Under the electron microscope, the structure appears as stacks of flattened sacs (cisternae) which are bounded by a membrane having a smooth surface. (ii) These are often connected with flattened sacs or vesicles of various shape and size. Functions of Golgi apparatus : (i) Secretion: It has been established that the cells that perform secretory functions have well developed Golgi apparatus. The secretion may be in the form of lipids, enzymes, hormones, etc. (ii) Cell wall formation in plants : In plants, dictyosomes are known to synthesize pectin and some carbohydrates necessary for the formation of the cell walls. (iv) Acrosome formation: During spermatogenesis, Golgi apparatus forms the acrosome. (v) Lysosome formation : It has been established that secretory vesicles or primary lysosomes are produced from the sacs of the Glogi apparatus. (vi) Membrane transformation: Golgi bodies are also involved in the transformation of one type of membrane into another type. (vii) Storage, condensation and packaging of the materials: The Golgi bodies are involved in storage, condensation, packaging and transfer of materials. ","8.5.3.2 Golgi apparatus Camillo Golgi (1898) first observed densely stained reticular structures near the nucleus. These were later named Golgi bodies after him. They consist of many flat, disc-shaped sacs or cisternae of 0.5µm to 1.0µm diameter (Figure 8.6). These are stacked parallel to each other. Varied number of cisternae are present in a Golgi complex. The Golgi cisternae are concentrically arranged near the nucleus with distinct convex cis or the forming
 2021-22
 Figure 8.6 Golgi apparatus
 face and concave trans or the maturing face. The cis and the trans faces of the organelle are entirely different, but interconnected. The golgi apparatus principally performs the function of packaging materials, to be delivered either to the intra-cellular targets or secreted outside the cell. Materials to be packaged in the form of vesicles from the ER fuse with the cis face of the golgi apparatus and move towards the maturing face. This explains, why the golgi apparatus remains in close association with the endoplasmic reticulum. A number of proteins synthesised by ribosomes on the endoplasmic reticulum are modified in the cisternae of the golgi apparatus before they are released from its trans face. Golgi apparatus is the important site of formation of glycoproteins and glycolipids. 8.5.3.3 Lysosomes These are membrane bound vesicular structures formed by the process of packaging in the golgi apparatus. The isolated lysosomal vesicles have been found to be very rich in almost all types of hydrolytic enzymes (hydrolases – lipases, proteases, carbohydrases) optimally active at the acidic pH. These enzymes are capable of digesting carbohydrates, proteins, lipids and nucleic acids. 8.5.3.4 Vacuoles The vacuole is the membrane-bound space found in the cytoplasm. It contains water, sap, excretory product and other materials not useful for the cell. The vacuole is bound by a single membrane called tonoplast. In plant cells the vacuoles can occupy up to 90 per cent of the volume of the cell. In plants, the tonoplast facilitates the transport of a number of ions and other materials against concentration gradients into the vacuole, hence their concentration is significantly higher in the vacuole than in the cytoplasm. In Amoeba the contractile vacuole is important for osmoregulation and excretion. In many cells, as in protists, food vacuoles are formed by engulfing the food particles.
 "
What are plastids? How are they classified?,"Plastids are semi-autonomous organelles having DNA and double membrane envelope which store or synthesize various types of organic compounds. Depending upon their colour, plastids are of three types: (i) Leucoplast: They are colourless plastids of varied shapes and sizes with stored nutrients occurs near the nucleus and possess internal lamellae. Leucoplast are of three types: starch containing amyloplast, fats storing elaioplast and proteins bearing proteinoplast. Grana and photosynthetic pigments are absent in leucoplast. (ii) Chromoplast: These are coloured plastids with reddish and yellow colours because of the presence of carotenoid pigments. The pigments are often found in crystallised state so that the shape of the plastids can be like needles, spindles or irregular. These provide colour to many flowers for attracting pollinating insects. They are also the site of synthesis of membrane lipids. (iii) Chloroplast: They are green plastids which possess photosynthetic pigments, chlorophyll and carotenoids, and take part in the synthesis of food from inorganic raw materials in the presence of radiation energy.","8.5.5 Plastids Plastids are found in all plant cells and in euglenoides. These are easily observed under the microscope as they are large. They bear some specific pigments, thus imparting specific colours to the plants. Based on the type of pigments plastids can be classified into chloroplasts, chromoplasts and leucoplasts. The chloroplasts contain chlorophyll and carotenoid pigments which are responsible for trapping light energy essential for photosynthesis. In the chromoplasts fat soluble carotenoid pigments like carotene, xanthophylls and others are present. This gives the part of the plant a yellow, orange or red colour. The leucoplasts are the colourless plastids of varied shapes and sizes with stored nutrients: Amyloplasts store carbohydrates (starch), e.g., potato; elaioplasts store oils and fats whereas
 "
Who proposed the fluid mosaic model of plasma membrane? Describe the fluid mosaic model of plasma membrane with the help of labelled diagram.  Describe the composition of cell membrane as suggested by Singer and Nicolson.  Describe the fluid mosaic model of plasma membrane with the help of labelled diagram. ,"Fluid mosaic model: (i) Fluid mosaic model was proposed by Singer and Nicolson.  (ii) According to this model, there is a central lipid bilayer of phospholipids with their polar head group towards the outside and the non-polar tails pointing inwards. (iij) Some proteins which are embedded in the lipid layer are called integral or intrinsic proteins and they cannot be separated from the membrane. (iv) There are large globular integral proteins which project beyond the lipid layer on both the sides are believed to have channels through which water-soluble materials can pass across. (v) Superficially attached proteins are called extrinsic. or peripheral proteins and can be easily removed. (vi) Some membrane lipids and integral proteins remains bound to oligosaccharides which project into the extracellular fluid and influence the manner in which cells interact with one another. ","8.5.1 Cell Membrane The detailed structure of the membrane was studied only after the advent of the electron microscope in the 1950s. Meanwhile, chemical studies on the cell membrane, especially in human red blood cells (RBCs), enabled the scientists to deduce the possible structure of plasma membrane. These studies showed that the cell membrane is mainly composed of lipids and proteins. The major lipids are phospholipids that are arranged in a bilayer. Also, the lipids are arranged within the membrane with the polar head towards the outer sides and the hydrophobic tails towards the inner part.This ensures that the nonpolar tail of saturated hydrocarbons is protected from the aqueous environment (Figure 8.4). In addition to phospholipids membrane also contains cholesterol. Later, biochemical investigation clearly revealed that the cell membranes also possess protein and carbohydrate. The ratio of protein and lipid varies considerably in different cell types. In human beings, the membrane of the erythrocyte has approximately 52 per cent protein and 40 per cent lipids. Depending on the ease of extraction, membrane proteins can be classified as integral and peripheral. Peripheral proteins lie on the surface of membrane while the integral proteins are partially or totally buried in the membrane. Sugar
 Peripheral Protein Phospholipid bilayer
 Peripheral Protein Phospholipid bilayer
 Cholesterol Figure 8.4 Fluid mosaic model of plasma membrane
 An improved model of the structure of cell membrane was proposed by Singer and Nicolson (1972) widely accepted as fluid mosaic model (Figure 8.4). According to this, the quasi-fluid nature of lipid enables lateral movement of proteins within the overall bilayer. This ability to move within the membrane is measured as its fluidity. The fluid nature of the membrane is also important from the point of view of functions like cell growth, formation of intercellular junctions, secretion, endocytosis, cell division etc. One of the most important functions of the plasma membrane is the transport of the molecules across it. The membrane is selectively permeable to some molecules present on either side of it. Many molecules can move briefly across the membrane without any requirement of energy and this is called the passive transport. Neutral solutes may move across the membrane by the process of simple diffusion along the concentration gradient, i.e., from higher concentration to the lower. Water may also move across this membrane from higher to lower concentration. Movement of water by diffusion is called osmosis. As the polar molecules cannot pass through the nonpolar lipid bilayer, they require a carrier protein of the membrane to facilitate their transport across the membrane. A few ions or molecules are transported across the membrane against their concentration gradient, i.e., from lower to the higher concentration. Such a transport is an energy dependent process, in which ATP is utilised and is called active transport, e.g., Na+/K+ Pump.
 "
Describe the ultra-structure of a cilium or flagellum. Draw a diagram of cilia to show its different parts.,"Cilium and flagellum: (i) Cilia and flagella have fundamentally the same structures. Each cilium or flagellum consists of eleven microtubules. (ii) These microtubules are arranged in two radii. Of these, nine are doublets. These are situated at the periphery and the remaining two are single microtubules situated in the centre. (iii) The microtubules are enclosed in a cytoplasmic matrix to form an axial filament. (iv) The outer tubules are 360  𝑜 in diameter and are composed of two sub-units.  (v) These are found around the cylinder. The central microtubules are enclosed in a common sheath. (vi) From the centre arise nine secondary filaments These are connected with tubules of the outer doublets.  ","Figure 8.10 Section of cilia/flagella showing different parts : (a) Electron micrograph (b) Diagrammatic representation of internal structure
 8.5.8 Cilia and Flagella Cilia (sing.: cilium) and flagella (sing.: flagellum) are hair-like outgrowths of the cell membrane. Cilia are small structures which work like oars, causing the movement of either the cell or the surrounding fluid. Flagella are comparatively longer and responsible for cell movement. The prokaryotic bacteria also possess flagella but these are structurally different from that of the eukaryotic flagella. The electron microscopic study of a cilium or the flagellum show that they are covered with plasma membrane. Their core called the axoneme, possesses a number of microtubules running parallel to the long axis. The axoneme usually has nine doublets of radially arranged peripheral microtubules, and a pair of centrally located microtubules. Such an arrangement of axonemal microtubules is referred to as the 9+2 array (Figure 8.10). The central tubules are connected by bridges and is also enclosed by a central sheath, which is connected to one of the tubules of each peripheral doublets by a radial spoke. Thus, there are nine radial spokes. The peripheral doublets are also interconnected by linkers. Both the cilium and flagellum emerge from centriole-like structure called the basal bodies.
 8.5.8 Cilia and Flagella Cilia (sing.: cilium) and flagella (sing.: flagellum) are hair-like outgrowths of the cell membrane. Cilia are small structures which work like oars, causing the movement of either the cell or the surrounding fluid. Flagella are comparatively longer and responsible for cell movement. The prokaryotic bacteria also possess flagella but these are structurally different from that of the eukaryotic flagella. The electron microscopic study of a cilium or the flagellum show that they are covered with plasma membrane. Their core called the axoneme, possesses a number of microtubules running parallel to the long axis. The axoneme usually has nine doublets of radially arranged peripheral microtubules, and a pair of centrally located microtubules. Such an arrangement of axonemal microtubules is referred to as the 9+2 array (Figure 8.10). The central tubules are connected by bridges and is also enclosed by a central sheath, which is connected to one of the tubules of each peripheral doublets by a radial spoke. Thus, there are nine radial spokes. The peripheral doublets are also interconnected by linkers. Both the cilium and flagellum emerge from centriole-like structure called the basal bodies.
 "
"Explain the following in short:    (i) Nephridium, (ii) Hirudin, (iii) Parapodia, (iv) Mantle, (v) Ctenidia,","S.No (i)  Chordates A notochord is present at some stage in the life of chorodates.  Non-Chordates Notochord is not present at any stage in the life.  (ii)  Central nervous system is dorsal and hollow.  (iii)  Gill slits are present in the pharynx either in the embryo or adult. Tail is present at some stage in the life of the chordates. If present RBCs contain respiratory pigment (haemoglobin).  Central nervous system is ventral and solid. Gill slits are absent.  (iv) (v)  Tail is absent. If haemoglobin is present, it is found in the blood plasma. RBCs are absent.  (Any five)","hollow nerve cord and paired pharyngeal gill slits (Figure 4.16). These are bilaterally symmetrical, triploblastic, coelomate with organ-system level of organisation. They possess a post anal tail and a closed circulatory system. Table 4.1 presents a comparison of salient features of chordates and non-chordates.
 "
Classify sub-phylum Vertebrata using flow diagram.,"(i) Differences between Bony fishes and Cartilaginous fishes:  S. No. (i) (ii) (iii) (iv)  Bony fishes  Cartilaginous fishes They are called Chondrichthyes. Their endoskeleton is cartilaginous. There are about 600 species known. All are marine forms.  (v)  They are called Osteichthyes. Their endoskeleton is bony. There are about 25,000 species known. They are found both in sea and fresh water. They have swim bladder.  (vi)  Gills are covered by Opercula.  They have five pairs of gills. Operculum absent.  (vii)  E.g., Salmon, Catla, Rohu, Bombay duck.  E.g., Skates and Rays, Scolidon, Electric ray.  Swim bladder absent  (Any five) (ii) Differences between exoskeleton and endoskeleton: S.No. (i)  Exoskeleton It is hard protective covering present over the body of many animals,  Endoskeleton It is formed within the body of vertebrates.  (ii)  It is formed by the deposition of hard protective material on the surface of body. Invertebrate's scales, nails, claws and feathers are exoskeleton.  It is formed of hard bone and cartilage.  (iii)  It helps in protection, has covering functions, and helps in quick movement.  It forms frame work of the body. It provides shape and posture to the body. It protects delicate organs of body and helps in movement. ","(b) Figure 4.19 Example of Cartilaginous fishes : (a) Scoliodon (b) Pristis
 "
Give the salient features of class Cyclostomata.,"(i) They are found in a variety of habitats like Polar ice caps, deserts, mountains, forests, grasslands and dark caves. Some of them are also adapted to fly or live in water. (ii) They have milk producing mammary glands to nourish their young ones. (iii) They possess two pairs of limbs which are adapted for walking, running, climbing, burrowing, swimming or flying. (iv) They possess hair on the skin. (v) External ears or pinnae are present. (vi) They possess different types of teeth in the jaw. (vii) The heart is four-chambered. They are homoiothermous (viii) They respire through lungs. (ix) Sexes are separate and fertilisation is internal. (x) They are viviparous with few exception and development is direct.s  ","lungs. Air sacs connected to lungs supplement respiration. Sexes are separate. Fertilisation is internal. They are oviparous and development is direct. Examples : Corvus (Crow), Columba (Pigeon), Psittacula (Parrot), Struthio (Ostrich), Pavo (Peacock), Aptenodytes (Penguin), Neophron (Vulture). 4.2.11.7
 Class – Mammalia
 They are found in a variety of habitats – polar ice caps, deserts, mountains, forests, grasslands and dark caves. Some of them have adapted to fly or live in water. The most unique mammalian characteristic is the presence of milk producing glands (mammary glands) by which the young ones are nourished. They have two pairs of limbs, adapted for walking, running, climbing, burrowing, swimming or flying (Figure 4.24). The skin of
 They are found in a variety of habitats – polar ice caps, deserts, mountains, forests, grasslands and dark caves. Some of them have adapted to fly or live in water. The most unique mammalian characteristic is the presence of milk producing glands (mammary glands) by which the young ones are nourished. They have two pairs of limbs, adapted for walking, running, climbing, burrowing, swimming or flying (Figure 4.24). The skin of
 (c) (a)
 (d) (b) Figure 4.24 Some mammals : (a) Ornithorhynchus (b) Macropus (c) Pteropus (d) Balaenoptera
 "
Explain Van Niel experiment on purple and green sulphur bacteria.,"Van Niel on his studies with purple and green sulphur bacteria doemonstrated that photosynthesis is a light dependent reaction in which hydrogen from an oxidisable compound reduces CO2 to form sugar. 2H2 A + CO2 →  𝑙𝑖𝑔ℎ𝑡  2A + CH2 O  In Green plants, HO is the hydrogen donor and is oxidised to O2 In green sulphur bacteria, when H2 O instead of HO was used as hydrogen donor no O2 was evolved. He inferred that O2 evolved by green plants come from H2 O but not from C O2","where [CH2O] represented a carbohydrate (e.g., glucose, a six-carbon sugar). A milestone contribution to the understanding of photosynthesis was that made by a microbiologist, Cornelius van Niel (1897-1985), who, based on his studies of purple and green bacteria, demonstrated that photosynthesis is essentially a light-dependent reaction in which hydrogen from a suitable oxidisable compound reduces carbon dioxide to carbohydrates. This can be expressed by: Light 2H2 A + CO2  → 2 A + CH2 O + H2 O
 In green plants H2O is the hydrogen donor and is oxidised to O2. Some organisms do not release O2 during photosynthesis. When H2S, instead is the hydrogen donor for purple and green sulphur bacteria, the ‘oxidation’ product is sulphur or sulphate depending on the organism and not O2. Hence, he inferred that the O2 evolved by the green plant comes from H2O, not from carbon dioxide. This was later proved by using radioisotopic techniques. The correct equation, that would represent the overall process of photosynthesis is therefore: Light 6CO2 + 12H2 O  → C6 H12 O6 + 6H2 O + 6O2
 "
Explain the photochemical phase of photosyn-thesis. What is the light reaction product. ,"The photochemical phase : this phase of involve all those events which require sunlight. A photon absorbed by the molecules of the trapping or harvesting aone of P'S Iand PS II pass their energy to their respective reacion centre.  For pigment system 1 the light energy is gathered by cholorphyill a, and posibly by chlerophyll b, while for PS II ight energy is gathered by chlorophyll a, chlorophyll b and phycobillins. Arnon et al (1954) discovered that in addition to carrying out Hill reaction the choloroplast also synthesize ATP in presence of light from ADP and inorganic phosphate. This process is called as photophosphorylation. ","Light reactions or the ‘Photochemical’ phase include light absorption, water splitting, oxygen Primary acceptor release, and the formation of high-energy chemical intermediates, ATP and NADPH. Several protein complexes are involved in the process. The pigments are organised into two discrete photochemical light harvesting complexes (LHC) within the Photosystem I (PS Reaction Photon I) and Photosystem II (PS II). These are named centre in the sequence of their discovery, and not in the sequence in which they function during the Pigment light reaction. The LHC are made up of molecules hundreds of pigment molecules bound to proteins. Each photosystem has all the pigments (except one molecule of chlorophyll a) forming a light harvesting system also called antennae Figure 13.4 The light harvesting complex (Figure 13.4). These pigments help to make photosynthesis more efficient by absorbing different wavelengths of light. The single chlorophyll a molecule forms the reaction centre. The reaction centre is different in both the photosystems. In PS I the reaction centre chlorophyll a has an absorption peak at 700 nm, hence is called P700, while in PS II it has absorption maxima at 680 nm, and is called P680.
 "
Under high concentration of 𝐎𝟐 RuBP binds with 𝐎𝟐 and forms one molecule of phosphoglycerate and phosphoglycolate.,"Non-cyclic photophosphorylation: (i) It takes place in the grana of chloroplasts. (ii) The process initiates with excitation of special types of chlorophyll molecules P680 and P700 (The letter Pstands for pigment and the figures for the wavelength of light at which these molecules absorb). (iii) P 680 and P700, molecules of chlorophyll form the reaction centres or photocentres. (iv) The accessory pigments and other chlorophyll molecules harvest the solar energy and pass it on to the reaction centres. (v) Thus, a photon absorbed anywhere in the molecules harvest the solar energy and pass its on to the P680 molecule. (vi) The cluster of pigment molecules which transfer their energy to P 680 absorb at or below the wavelength of 680 nm. (vii) Together with P 680 they form the photosystem II or PS II. Similarly P700 forms photosystem I or PS I along with pigment molecules which absorb at or below 700 nm. (viii) When P680 acquires a sufficient quantum of energy, it emits an electron, This electron with high potential energy moves down an electron transport chain and during this process ATP is formed. (ix) The electron lost from P 680 is ultimately compensated by P700 which transfers it to ferredoxin (an iron-containing protein). In turn, ferredoxin transfers the electron to NADP to generate NADPH. (x) As synthesis of ATP occurs in light and the process is not cyclic 𝑖. 𝑒., the same not coming back to the oxidised photosystem or in other words, it needs a constant su of water molecules to be oxidised and NADP to be reduced, the process is called non-cyclic photophosphorylation.","Light reactions or the ‘Photochemical’ phase include light absorption, water splitting, oxygen Primary acceptor release, and the formation of high-energy chemical intermediates, ATP and NADPH. Several protein complexes are involved in the process. The pigments are organised into two discrete photochemical light harvesting complexes (LHC) within the Photosystem I (PS Reaction Photon I) and Photosystem II (PS II). These are named centre in the sequence of their discovery, and not in the sequence in which they function during the Pigment light reaction. The LHC are made up of molecules hundreds of pigment molecules bound to proteins. Each photosystem has all the pigments (except one molecule of chlorophyll a) forming a light harvesting system also called antennae Figure 13.4 The light harvesting complex (Figure 13.4). These pigments help to make photosynthesis more efficient by absorbing different wavelengths of light. The single chlorophyll a molecule forms the reaction centre. The reaction centre is different in both the photosystems. In PS I the reaction centre chlorophyll a has an absorption peak at 700 nm, hence is called P700, while in PS II it has absorption maxima at 680 nm, and is called P680.
 13.6 THE ELECTRON TRANSPORT In photosystem II the reaction centre chlorophyll a absorbs 680 nm wavelength of red light causing electrons to become excited and jump into an orbit farther from the atomic nucleus. These electrons are picked up by an electron acceptor which passes them to an electrons transport
 ATP is synthesised by cells (in mitochondria and Photosystem I chloroplasts) is named phosphorylation. Photophosphorylation is the synthesis of ATP from ADP and inorganic phosphate in the presence of e - acceptor light. When the two photosystems work in a Light series, first PS II and then the PS I, a process called non-cyclic photo-phosphorylation occurs. The two photosystems are connected through an Electron electron transport chain, as seen earlier – in the transport system Z scheme. Both ATP and NADPH + H + are synthesised by this kind of electron flow (Figure 13.5). When only PS I is functional, the electron is Chlorophyll P 700 circulated within the photosystem and the phosphorylation occurs due to cyclic flow of Figure 13.6 Cyclic photophosphorylation electrons (Figure 13.6). A possible location where this could be happening is in the stroma lamellae. While the membrane or lamellae of the grana have both PS I and PS II the stroma lamellae membranes lack PS II as well as NADP reductase enzyme. The excited electron does not pass on to NADP+ but is cycled back to the PS I complex through the electron transport chain (Figure 13.6). The cyclic flow hence, results only in the synthesis of ATP, but not of NADPH + H+. Cyclic photophosphorylation also occurs when only light of wavelengths beyond 680 nm are available for excitation.
 "
