question,answer,context
(i) Some dinosaurs had feathers but could not fly using these feathers. Why ? (ii) What are inherited and acquired traits ? (iii) What is a sex chromosome ?,"(i) The evolution of feathers in certain dinosaurs had nothing to do with flight. In them, the feathers carried out the function of providing insulation in cold weather. (ii) Inherited traits are characters that are transferred from one generation to another. Acquired traits on the other hand are developed during the life time of an individual and cannot usually be transferred to future generations. (iii) Sex chromosome is either a pair of chromosomes, usually designated X or Y, in the germ cells of most animals, that combine to determine the sex and sexlinked characteristics of an individual.","Variations arising during the process of reproduction can be inherited. These variations may lead to increased survival of the individuals. Sexually reproducing individuals have two copies of genes for the same trait. If the copies are not identical, the trait that gets expressed is called the dominant trait and the other is called the recessive trait. Traits in one individual may be inherited separately, giving rise to new combinations of traits in the offspring of sexual reproduction. Sex is determined by different factors in various species. In human beings, the sex of the child depends on whether the paternal chromosome is X (for girls) or Y (for boys). Variations in the species may confer survival advantages or merely contribute to the genetic drift. Changes in the non-reproductive tissues caused by environmental factors are not inheritable. Speciation may take place when variation is combined with geographical isolation. Evolutionary relationships are traced in the classification of organisms. Tracing common ancestors back in time leads us to the idea that at some point of time, non-living material must have given rise to life. Evolution can be worked out by the study of not just living species, but also fossils. Complex organs may have evolved because of the survival advantage of even the intermediate stages. Organs or features may be adapted to new functions during the course of evolution. For example, feathers are thought to have been initially evolved for warmth and later adapted for flight.
 "
Write any five ways in which the locals and tribal are dependent on the forest ?,"(i) The local people obtain large quantities of firewood, timber and thatch from the forests. (ii) Bamboo is used to make slats for huts and baskets for collecting and storing food materials. (iii) Implements for agriculture, fishing and hunting are largely made of wood. (iv) Forests are sites for fishing and hunting. (v) Also they gather fruits, nuts and medicines from the forests.","Make a list of forest produce that you use. What do you think a person living near a forest would use? What do you think a person living in a forest would use? Discuss with your classmates how these needs differ or do not differ and the reasons for the same.
 We all use various forest produce. But our dependency on forest resources varies. Some of us have access to alternatives, some do not. When we consider the conservation of forests, we need to look at the stakeholders who are – (i) the people who live in or around forests are dependent on forest produce for various aspects of their life (see Fig. 16.2). (ii) the Forest Department of the Government which owns the land and controls the resources from forests. (iii) the industrialists – from those who use ‘tendu’ leaves to make bidis to the ones with paper mills – who use various forest produce, but are not dependent on the forests in any one area. (iv) the wildlife and nature enthusiasts who want to conserve nature in its pristine form.
 Let us take a look at what each of these groups needs/gets out of the forests. The local people need large quantities of firewood, small timber and thatch. Bamboo is used to make slats for huts, and baskets for collecting and storing food materials. Implements for agriculture, fishing and hunting are largely made of wood, also forests are sites for fishing and hunting. In addition to the people gathering fruits, nuts and medicines from the forests, their cattle also graze in forest areas or feed on the fodder which is collected from forests. Do you think such use of forest resources would lead to the exhaustion of these resources? Do not forget that before the British came and took over most of our forest areas, people had been living in these forests for centuries. They had developed practices to ensure that the resources were used in a sustainable manner. After the British took control of the forests (which they exploited ruthlessly for their own purposes), these people were forced to depend on much smaller areas and forest resources started becoming over-exploited to some extent. The Forest Department in independent India took over from the British but local knowledge and local needs continued to be ignored in the management practices. Thus vast tracts of forests have been converted to monocultures of pine, teak or eucalyptus. In order to plant these trees, huge areas are first cleared of all vegetation. This destroys a large amount of biodiversity in the area. Not only this, the varied needs of the local people – leaves for fodder, herbs for medicines, fruits and nuts for food – can no longer be met from such forests. Such plantations are useful for the industries to access specific products and are an important source of revenue for the Forest Department. Do you know how many industries are based on forest produce? A short count reveals timber, paper, lac and sports equipment. Industries would consider the forest as merely a source of raw material for its factories. And huge interest-groups lobby the government for access to these raw materials at artificially low rates. Since these industries have a greater reach than the local people, they are not interested in the sustainability of the forest in one particular area. For example, after cutting down all the teak trees in one area, they will get their teak from a forest farther away. They do not have any stake in ensuring that one particular area should yield an optimal amount of some produce for all generations to come. What do you think will stop the local people in behaving in a similar manner?
 Activity 16.7 n n
 Find out about any two forest produce that are the basis for an industry. Discuss whether this industry is sustainable in the long run. Or do we need to control our consumption of these products?
 "
(i) Why is reusing even better than recycling ? List any two reasons. (ii) Give any three examples of human activities leading to destruction of forests.,"(i) Reusing is even better than recycling because the process of recycling uses some energy. In the ‘reuse’ strategy, you simply use things again and again, without using any energy for generating something new. () () (ii) (a) Clearing of forest land for agriculture. (b) Building of roads through forests. (c) Falling of large number of trees for furniture.","This means that you use less. You save electricity by switching off unnecessary lights and fans. You save water by repairing leaky taps. Do not waste food. Can you think of other things that you can reduce the usage of ? This is actually even better than recycling because the process of recycling uses some energy. In the ‘reuse’ strategy, you simply use things again and again. Instead of throwing away used envelopes, you can reverse it and use it again. The plastic bottles in which you buy various food-items like jam or pickle can be used for storing things in the kitchen. What other items can we reuse?
 Recycle:
 This means that you collect plastic, paper, glass and metal items and recycle these materials to make required things instead of synthesising or extracting fresh plastic, paper, glass or metal. In order to recycle, we first need to segregate our wastes so that the material that can be recycled is not dumped along with other wastes. Does your village/town/ city have a mechanism in place for recycling these materials?
 "
"(i) By 1983, what was the value of the previously worthless Sal forests in the Arabari forest range of Midnapore district ? (ii) Name the way to capture the rain water when it rains, store that water above ground or charge the underground and use it latter. (iii) Write any three negative effects caused by deforestation.","(i) By 1983, the value of the previously worthless Sal forests in the Arabari forest range of Midnapore district was estimated to be about 12.5 crores. (ii) Rain water harvesting. (iii) (a) Reduced availability of forest products. (b) Deterioration in the quality of soil. (c) Reduction in the sources of water.","sal forests of Arabari underwent a remarkable recovery – by 1983, a previously worthless forest was valued Rs 12.5 crores.
 "
What is multiple fission ? How does it occur in an organism ? Explain briefly. Name one organism which exhibits this type of reproduction. ,"In multiple fission, the nucleus divides several times simultaneously or successively into a number of daughter nuclei and then the cytoplasm divides into as many cells as there are nuclei. It is the common form of asexual reproduction in certain acellular organisms. Plasmodium, Chlamydomonas, Algae (Any one)","these structures. Other single-celled organisms, such as the malarial parasite, Plasmodium, divide into many daughter cells simultaneously by multiple fission. Yeast, on the other hand, can put out small buds that separate and grow further, as we saw in Activity 8.1.
 "
What is meant by speciation ? List four factors that could lead to speciation. Which of these cannot be a major factor in the speciation of a self-pollinating plant species. Give reason to justify your answer.  What is speciation ? List four factors that could lead to speciation. Which of these cannot be a major factor in the speciation of a selfpollinating plant species ? Explain. ,(i) Speciation : The process of formation of a new species from a pre-existing one. (ii) Four factors : Genetic drift Mutation / Drastic change in the genes or DNA Natural selection Geographical isolation (iii) Geographical isolation cannot be a major factor in the speciation of a self-pollinating plant species. 1 (iv) Reason : Physical barrier cannot be created in selfpollinating plants.,"What factors could lead to the rise of a new species?
 2.
 Will geographical isolation be a major factor in the speciation of a selfpollinating plant species? Why or why not?
 Will geographical isolation be a major factor in the speciation of a selfpollinating plant species? Why or why not?
 3.
 Will geographical isolation be a major factor in the speciation of an organism that reproduces asexually? Why or why not?
 "
What is speciation ? What are the factors that lead to speciation ? Explain any two factors. ,"(a) It is an evolutionary process by which new species arise. Factors : 			(i) Geographical isolation 			(ii) Genetic drift 			(iii) Natural selection (b) (Any two with explanation) (i)		 Genetic Drift : It is the random change in the frequency of alleles in a population over successive generations due to sampling error in the gametes. Each new generation differs from its parental generation with regard to the allele frequencies simply because of random variation in the distribution of gametes. This process is more rapid in smaller population, hence genetic drift can cause less of genetic diversity if there are no counteracting factors. 1½ (ii)		 Natural Selection : It is the process, according to Darwin, which brings about the evolution of new species of animals and plants. Darwin found that variations existed between individuals of the population and concluded that disease, competition and other forces acting on the population eliminated those individuals which are less well adapted to their environment. The surviving population would pass the hereditary advantageous characteristic to their offsprings.  1½+1½","progeny beetles are green. Crows cannot see green-coloured beetles on the green leaves of the bushes, and therefore cannot eat them. What happens then? The progeny of green beetles is not eaten, while the progeny of red beetles continues to be eaten. As a result, there are more and more green beetles than red ones in the beetle population. In a second situation, again, a colour variation arises during reproduction, but now it results in a beetle that is blue in colour instead of red. This beetle can also pass the colour on to its progeny, so that all its progeny beetles are blue. Crows can see blue-coloured beetles in the green leaves of the bushes as well as they can see red ones, and therefore can eat them. What happens initially? In the population, as it expands, there are a few blue beetles, but most are red. But at this point, an elephant comes by, and stamps on the bushes where the beetles live. This kills most of the beetles. By chance, the few beetles that have survived are mostly blue. The beetle population slowly expands again, but now, the beetles in the population are mostly blue. It is obvious that in both situations, what started out as a rare variation came to be a common characteristic in the population. In other words, the frequency of an inherited trait changed over generations. Since genes control traits, we can say that the frequency of certain genes in a population changed over generations. This is the essence of the idea of evolution. But there are interesting differences, too, in the two situations. In the first case, the variation became common because it gave a survival advantage. In other words, it was naturally selected. We can see that the natural selection is exerted by the crows. The more crows there are, the more red beetles would be eaten, and the more the proportion of green beetles in the population would be. Thus, natural selection is directing evolution in the beetle population. It results in adaptations in the beetle population to fit their environment better. In the second situation, the colour change gave no survival advantage. Instead, it was simply a matter of accidental survival of beetles of one colour that changed the common characteristic of the resultant population. The elephant would not have caused such major havoc in the beetle population if the beetle population had been very large. So, accidents in small populations can change the frequency of some genes in a population, even if they give no survival advantage. This is the notion of genetic drift, which provides diversity without any adaptations. Now consider a third situation. In this, as the beetle population begins to expand, the bushes start suffering from a plant disease. The amount of leaf material for the beetles is reduced. The beetles are poorly nourished as a result. The average weight of adult beetles decreases from what it used to be when leaves were plentiful, but there is no genetic change occurring. After a few years and a few beetle generations of such scarcity, the plant disease is eliminated. There is a lot of leaf food. At this time, what would we expect the weight of the beetles to be?
 "
(a) How does speciation take place ? (b) Define the term gene. (c) The gene for red hair is recessive to the gene for black hair. What will be the hair colour of a child if he inherits a gene for red colour from his mother and a gene for black hair from his father ? Express with the help of flow chart.,"(a) Speciation may take place by : (i) Migration (ii) Natural selection (iii) Mutation (iv) Genetic Drift (b) Segment of DNA which is functional and are made of nucleic acids and protein. (Any other definition) (c) Given, Red hair-Mother-Recessive \ bb Black hair-Father-Dominant \ BB Parents F1 Father BB/Bb Bb (Black) Mother Bb/bb Thus, the child will have black hair.","Variations arising during the process of reproduction can be inherited. These variations may lead to increased survival of the individuals. Sexually reproducing individuals have two copies of genes for the same trait. If the copies are not identical, the trait that gets expressed is called the dominant trait and the other is called the recessive trait. Traits in one individual may be inherited separately, giving rise to new combinations of traits in the offspring of sexual reproduction. Sex is determined by different factors in various species. In human beings, the sex of the child depends on whether the paternal chromosome is X (for girls) or Y (for boys). Variations in the species may confer survival advantages or merely contribute to the genetic drift. Changes in the non-reproductive tissues caused by environmental factors are not inheritable. Speciation may take place when variation is combined with geographical isolation. Evolutionary relationships are traced in the classification of organisms. Tracing common ancestors back in time leads us to the idea that at some point of time, non-living material must have given rise to life. Evolution can be worked out by the study of not just living species, but also fossils. Complex organs may have evolved because of the survival advantage of even the intermediate stages. Organs or features may be adapted to new functions during the course of evolution. For example, feathers are thought to have been initially evolved for warmth and later adapted for flight.
 "
What are fossils ? How are they formed ? List two methods of determining the age of fossils. Explain in brief the importance of fossils in deciding the evolutionary relationships.  Explain the importance of fossils in deciding evolutionary relationships. ,"(i) Fossils : The remains/impression of dead / decayed plants / animals. (ii) Formation of fossils : Formed when dead organisms are compressed under high pressure deep under the soil. (iii) Determination of age of fossil—Two methods : 		(i) Relative method, 		(ii) Carbon dating method. (iv) The presence of fossilized remains of the organisms is the evidence of existence of the organisms millions of years ago, out of which some have become extinct. (v) Fossil also helps in the determination of the connecting links between various groups and their origin from the primitive ones.","How do we know how old the fossils are? There are two components to this estimation. One is relative. If we dig into the earth and start finding fossils, it is reasonable to suppose that the fossils we find closer to the surface are more recent than the fossils we find in deeper layers. The second way of dating fossils is by detecting the ratios of different isotopes of the same element in the fossil material. It would be interesting to find out exactly how this method works!
 How do fossils form layer by layer? Let us start 100 million years ago. Some invertebrates on the sea-bed die, and are buried in the sand. More sand accumulates, and sandstone forms under pressure.
 "
What evidence do we have for the origin of life from inanimate matter ? ,"J.B.S. Haldane suggested that life must have developed from the simple inorganic molecules which were present on earth soon after it was formed. He speculated that the conditions on earth at that time could have given rise to more complex organic molecules that were necessary for life. The first primitive organisms would arise from further chemical synthesis. Later, Stanley L. Miller and Harold C. Urey conducted experiment to find out about the origin of organic molecules. They assembled an atmosphere similar to that thought to exist on early earth (molecules like ammonia, methane and hydrogen sulphide, but no oxygen over water). This was maintained at a temperature just below 100ºC and sparks were passed through the mixture of gases to stimulate lightning. At the end of a week, 15% of the carbon had been converted to simple compounds of carbon including amino acids which make up protein molecules. 1","Organic compounds The two characteristic features seen in carbon, that is, tetravalency and catenation, put together give rise to a large number of compounds. Many have the same non-carbon atom or group of atoms attached to different carbon chains. These compounds were initially extracted from natural substances and it was thought that these carbon compounds or organic compounds could only be formed within a living system. That is, it was postulated that a ‘vital force’ was necessary for their synthesis. Friedrich Wöhler disproved this in 1828 by preparing urea from ammonium cyanate. But carbon compounds, except for carbides, oxides of carbon, carbonate and hydrogencarbonate salts continue to be studied under organic chemistry.
 4.2.1 Saturated and Unsaturated Carbon Compounds We have already seen the structure of methane. Another compound formed between carbon and hydrogen is ethane with a formula of C2H6. In order to arrive at the structure of simple carbon compounds, the first step is to link the carbon atoms together with a single bond (Fig. 4.6a) and then use the hydrogen atoms to satisfy the remaining valencies of carbon (Fig. 4.6b). For example, the structure of ethane is arrived in the following steps – C—C
 J.B.S. Haldane, a British scientist (who became a citizen of India later), suggested in 1929 that life must have developed from the simple inorganic molecules which were present on earth soon after it was formed. He speculated that the conditions on earth at that time, which were far from the conditions we see today, could have given rise to more complex organic molecules that were necessary for life. The first primitive organisms would arise from further chemical synthesis. How did these organic molecules arise? An answer was suggested by the experiment conducted by Stanley L. Miller and Harold C. Urey in 1953. They assembled an atmosphere similar to that thought to exist on early earth (this had molecules like ammonia, methane and hydrogen sulphide, but no oxygen) over water. This was maintained at a temperature just below 100°C and sparks were passed through the mixture of gases to simulate lightning. At the end of a week, 15% of the carbon (from methane) had been converted to simple compounds of carbon including amino acids which make up protein molecules. So, can life arise afresh on earth even now?
 "
"A particular species ‘X’ has more common characteristics with species ‘Y’, whereas another species ‘Z’ has less common characteristics with species ‘Y’. Which two species are more closely related ? Why ? On what basis are the eukaryotic organisms further classified ? Why is this basis important ? What is the importance of homologous organs ?","Species ‘X’ is more closely related with species ‘Y’. 1 The more closely related species will have more characteristics in common. Hence species X and Y are closely related. Eukaryotic organisms are further classified on the basis of whether they are unicellular or multicellular. This basis marks a very fundamental difference in body design, because of specialisation of cell types and tissues. Homologous organs help to identify an evolutionary relationship between apparently different species. This is how life originated from inanimate matter.","Some basic characteristics will be shared by most organisms. The cell is the basic unit of life in all organisms. The characteristics in the next level of classification would be shared by most, but not all organisms. A basic characteristic of cell design that differs among different organisms is whether the cell has a nucleus. Bacterial cells do not, while the cells of most other organisms do. Among organisms with nucleated cells, which ones are unicellular and which ones multi-cellular? That property marks a very basic difference in body design, because of specialisation of cell types and tissues. Among multi-cellular organisms, whether they can undertake photosynthesis or not will provide the next level of classification. Among the multi-cellular organisms that cannot do photosynthesis, whether the skeleton is inside the body or around the body will mark another fundamental design difference. We can see that, even in these few questions that we have asked, a hierarchy is developing that allows us to make classification groups. The more characteristics two species will have in common, the more closely they are related. And the more closely they are related, the more recently they will have had a common ancestor. An example will help. A brother and a sister are closely related. They have common ancestors in the first generation before them, namely, their parents. A girl and her first cousin are also related, but less than the girl and her brother. This is because cousins have common ancestors, their grandparents, in the second generation before them, not in the first one. We can now appreciate that classification of species is in fact a reflection of their evolutionary relationship. We can thus build up small groups of species with recent common ancestors, then super-groups of these groups with more distant common ancestors, and so on. In theory, we can keep going backwards like this until we come to the notion of a single species at the very beginning of evolutionary time. If that is the case, then at some point in the history of the earth, non-living material must have given rise to life. There are many theories about how this might have happened. It would be interesting to come up with theories of our own!
 "
"(i) Define corrosion. (ii) What is corrosion of iron called ? (iii) How will you recognise the corrosion of silver ? (iv) Why corrosion of iron is a serious problem ? (v) How can we prevent corrosion of iron ?   (i) Define corrosion, what name is given to the corrosion of iron ? () (ii) Name the colour of coating formed on silver and copper articles, when exposed to air ? (iii) List two damages caused by corrosion and suggest how corrosion can be prevented. ","(i) Correct definition. (ii) rusting. (iii) Silver - black, copper - green. (iv) Destruction of Car bodies, bridges, railing, etc (Any two) (v) Painting, alloying, greasing etc (Any two)  5 Detailed Answer : (i) Corrosion is a process in which metals, are deteriorated by action of air, moisture, chemicals etc. (iii) Corrosion of iron is called Rusting. (iii) Silver turns black as it reacts with H2S present in air and form a layer of Ag2S. (iv) Corrosion of iron is a serious problem because it leads to wastage of tonnes of iron every year and lot of money is spent to repair or replace it. (v) The iron articles should be painted.","The rusting of iron can be prevented by painting, oiling, greasing, galvanising, chrome plating, anodising or making alloys. Galvanisation is a method of protecting steel and iron from rusting by coating them with a thin layer of zinc. The galvanised article is protected against rusting even if the zinc coating is broken. Can you reason this out? Alloying is a very good method of improving the properties of a metal. We can get the desired properties by this method. For example, iron is the most widely used metal. But it is never used in its pure state. This is because pure iron is very soft and stretches easily when hot. But, if it is mixed with a small amount of carbon (about 0.05 %), it becomes hard and strong. When iron is mixed with nickel and chromium, we get stainless steel, which is hard and does not rust. Thus, if iron is mixed with some other substance, its properties change. In fact, the properties of any metal can be changed if it is mixed with some other substance. The substance added may be a metal or a non-metal. An alloy is a homogeneous mixture of two or more metals, or a metal and a nonmetal. It is prepared by first melting the primary metal, and then, dissolving the other elements in it in definite proportions. It is then cooled to room temperature.
 "
(a) Explain the term ‘’rancidity.’’ Name the type of chemical reaction responsible for causing rancidity and define it. (b) Write three methods for preventing rancidity of food. ,"(a) When fats and oils are oxidised, the food becomes rancid i.e., their smell and taste changes. The type of chemical reaction is oxidation. Definition : Rancidity is the process of slow oxidation of oil and fat present in the food materials resulting in the production of foul odour and taste in them. (b) Methods to prevent Rancidity : (i) Refrigeration of cooked food at low temperatures. (ii) Packing of food materials in air tight containers. (iii) By adding antioxidants e.g., BHA (Butylated hydroxyanisole)","1.3.2 Rancidity Have you ever tasted or smelt the fat/oil containing food materials left for a long time? When fats and oils are oxidised, they become rancid and their smell and taste change. Usually substances which prevent oxidation (antioxidants) are added to foods containing fats and oil. Keeping food in air tight containers helps to slow down oxidation. Do you know that chips manufacturers usually flush bags of chips with gas such as nitrogen to prevent the chips from getting oxidised ?
 "
(a) Most of the metals acquire a dull surface when exposed to air. Name the chemical phenomenon responsible for this process. (b) State the conditions under which the iron articles get rusted. Design an activity to investigate the conditions necessary for rusting. Suggest any two methods to prevent rusting of iron. ,"(a) Corrosion. (b) Conditions are – air and moisture. Activity : Take three test-tubes. Place clean iron nails in each test-tube. (i) Pour some water in test-tube 1, cork it. (ii) Pour water (boiled/distilled) in test-tube 2, add some oil and cork it. (iii) Put some anhydrous calcium chloride in test-tube 3 and cork it. (iv) After 2-3 days, we observe that the nails in test-tube 1 get rusted because they are exposed to air and water both, while nail in test-tube 2 and 3 do not get rusted. This shows rusting of iron takes place in the presence of air and moisture, both. Methods to prevent rusting : Alloying, galvanization, painting, lubrication (Any two).","Take three test tubes and place clean iron nails in each of them. Label these test tubes A, B and C. Pour some water in test tube A and cork it. Pour boiled distilled water in test tube B, add about 1 mL of oil and cork it. The oil will float on water and prevent the air from dissolving in the water. Put some anhydrous calcium chloride in test tube C and cork it. Anhydrous calcium chloride will absorb the moisture, if any, from the air. Leave these test tubes for a few days and then observe (Fig. 3.13).
 You will observe that iron nails rust in test tube A, but they do not rust in test tubes B and C. In the test tube A, the nails are exposed to both air and water. In the test tube B, the nails are exposed to only water, and the nails in test tube C are exposed to dry air. What does this tell us about the conditions under which iron articles rust?
 You will observe that iron nails rust in test tube A, but they do not rust in test tubes B and C. In the test tube A, the nails are exposed to both air and water. In the test tube B, the nails are exposed to only water, and the nails in test tube C are exposed to dry air. What does this tell us about the conditions under which iron articles rust?
 Figure 3.13 Investigating the conditions under which iron rusts. In tube A, both air and water are present. In tube B, there is no air dissolved in the water. In tube C, the air is dry.
 "
"(a) Write one equation each for decomposition reaction when energy is supplied in the form of : (i) heat, (ii) light. (b) Account for the following :  (i) Paint is applied on iron articles. 		(ii) Oil and fat containing food items are flushed with nitrogen. 		(iii) When an iron nails kept in copper sulphate solution, blue colour of the solution fades and iron nails becomes brownish. [Board Term-I Set (C1), 2010]","(a) (i) CaCO3(s) → CaO(s) + CO2(g) (ii) 2AgBr Sunlight → 2Ag + Br2 (b) (i) To protect the iron articles from corrosion. When iron articles are exposed to moist air, corrosion takes place. When the surface is covered by paint, it is not exposed to moist air. 		(ii) To flush out any air or oxygen present in the packet. In the absence of oxygen, food items will not get rancid. 		(iii) Since iron is more reactive than copper, it displaces copper from copper sulphate solution and the blue colour of solution fades. Due to the deposition of copper on iron nail, iron nail become brownish.","Figure 1.8 (a) Iron nails dipped in copper sulphate solution
 Take three iron nails and clean them by rubbing with sand paper. Take two test tubes marked as (A) and (B). In each test tube, take about 10 mL copper sulphate solution. Tie two iron nails with a thread and immerse them carefully in the copper sulphate solution in test tube B for about 20 minutes [Fig. 1.8 (a)]. Keep one iron nail aside for comparison. After 20 minutes, take out the iron nails from the copper sulphate solution. Compare the intensity of the blue colour of copper sulphate solutions in test tubes (A) and (B) [Fig. 1.8 (b)]. Also, compare the colour of the iron nails dipped in the copper sulphate solution with the one kept aside [Fig. 1.8 (b)].
 Why does the iron nail become brownish in colour and the blue colour of copper sulphate solution fades? The following chemical reaction takes place in this Activity– Fe(s) + CuSO4(aq) → (Copper sulphate)
 "
"(i) Account for the following : 		(a) White silver chloride turns grey in sunlight. 		(b) Brown coloured copper powder on heating in air turns into black coloured substance. (ii) What do you mean by :  		(a) Displacement reaction 		(b) Reduction reaction 		(c) Combination reaction ? Write balanced chemical equation. [Board Term-I Set (C2), 2010]","(i) (a) Due to the decomposition of silver chloride into silver and chlorine by sunlight Sunlight 			 2AgCl → 2Ag + Cl2 		(b) Due to the oxidation of copper powder to copper oxide, brown colour turns into black 1 → 2CuO(s) 			 2Cu(s) + O2(g)  (ii) (a) A chemical reaction in which the more reactive element displaces the less reactive element from its compound is called displacement reaction. → ZnSO4(aq) + Cu(s) 1 			 CuSO4(aq) + Zn(s)  		(b) A chemical reaction in which hydrogen is added or oxygen is removed is called reduction reaction. → Zn + CO 			 ZnO + C  		(c) Combination reaction is a reaction in which two or more than two substances combine and form a single substance. → Ca(OH)2 + Heat 			 CaO + H2O  ","Let us discuss some more examples of combination reactions. (i) Burning of coal C(s) + O2(g) → CO2(g) (ii)
 "
"(i) Solid calcium oxide was taken in a container and water was added slowly to it : (a) Write the observation, (b) Write the chemical formula of the product formed. (ii) What happens when carbon dioxide gas is bubbled through lime water : (a) In small amount, 		(b) In excess ? (iii) Why do you apply paint on iron articles ? [Board Term-I Set (C2), 2010]","(i) (a) Calcium oxide reacts vigorously with water and releases a large amount of heat. 		(b) Calcium hydroxide (Slaked lime) i.e., Ca(OH)2 is formed. (ii) (a) In small amount, solution becomes milky due to the formation of calcium carbonate. Or → CaCO3 + H2O. Ca(OH)2 + CO2  		(b) In excess Milkiness disappears because calcium carbonate changes to calcium hydrogen carbonate which is colourless in nature. → Ca(HCO3)2 CaCO3 + H2O + CO2  Colourless (iii) Paint forms a protective coating on the surface of iron. So that oxygen and moisture present in the air cannot have a direct contact with iron. ","Calcium oxide reacts vigorously with water to produce slaked lime (calcium hydroxide) releasing a large amount of heat. CaO(s)
 "
"(i) What happens chemically when quick lime is added to water ? (ii) Balance the following chemical equation → MnCl2 + Cl2 + H2O MnO2 + HCl  (iii) What is decomposition reaction ? Explain it with suitable example. [Board Term-I Set (C1), 2010] ",(i) Quick lime reacts with water vigorously to produce slaked lime releasing a large amount of heat. → Ca(OH)2(aq) CaO(s) + H2O(l)  (Quick lime) (Slaked lime) → MnCl2 + 2H2O + Cl2 (ii) MnO2 + 4HCl  (iii) A simple reactant breaks down to give simpler products and the process is known as decomposition reaction. Example : CaCO3(s) Heat CaO(s) + CO2(g) (Quick lime) ,"Figure 1.3 Formation of slaked lime by the reaction of calcium oxide with water
 Take a small amount of calcium oxide or quick lime in a beaker. Slowly add water to this. Touch the beaker as shown in Fig. 1.3. Do you feel any change in temperature?
 Calcium oxide reacts vigorously with water to produce slaked lime (calcium hydroxide) releasing a large amount of heat. CaO(s)
 Calcium oxide reacts vigorously with water to produce slaked lime (calcium hydroxide) releasing a large amount of heat. CaO(s)
 "
"Define the following :  (i) Food chain, (ii) Trophic level, (iii) Producers, (iv) Parasites, (v) Non-biodegradable substances.","(i) Food chain : A succession of organisms in an ecological community that constitutes a continuation of food energy from one organism to another as each consumer is a lower member and in turn is preyed upon by a higher member is called a food chain. (ii) Trophic level : Each step or level of the food chain is called trophic level. (iii) Producers : Producers are organisms like plants and blue green algae that produce complex organic compound from simple inorganic molecules using energy from sunlight in presence of chlorophyll. 1 (iv) Parasites : An organism that lives on or in another organism, obtain nourishment and protection while offering no benefit in return is called a parasite. 1 (v) Non-biodegradable substance are substances that cannot be broken down by biological processes. 1","We have seen in earlier classes that organisms can be grouped as producers, consumers and decomposers according to the manner in which they obtain their sustenance from the environment. Let us recall what we have learnt through the self sustaining ecosystem created by us above. Which organisms can make organic compounds like sugar and starch from inorganic substances using the radiant energy of the Sun in the presence of chlorophyll? All green plants and certain bacteria which can produce food by photosynthesis come under this category and are called the producers. Organisms depend on the producers either directly or indirectly for their sustenance? These organisms which consume the food produced, either directly from producers or indirectly by feeding on other consumers are the consumers. Consumers can be classed variously as herbivores, carnivores, omnivores and parasites. Can you give examples for each of these categories of consumers? n Imagine the situation where you do not clean the aquarium and some fish and plants have died. Have you ever thought what happens when an organism dies? The microorganisms, comprising bacteria and fungi, break-down the dead remains and waste products of organisms. These microorganisms are the decomposers as they break-down the complex organic substances into simple inorganic substances that go into the soil and are used up once more by the plants. What will happen to the garbage, and dead animals and plants in their absence? Will the natural replenishment of the soil take place, even if decomposers are not there?
 "
Name the following : (i) Organisms feeding on animal and plant food. (ii) Organisms breaking down wastes of living beings. (iii) The organisms occupying the first trophic level of any food chain. (iv) A complex network of many interconnected food chains and feeding relationships. (v) The cumulative increase in the concentrations of a persistent substance in successively higher levels of the food chain.,"(i) Omnivores, (ii) Decomposers, (iii) Producers, () (iv) Food web, (v) Biological magnification. ","2. Which of the following constitute a food-chain? (a)
 "
"Give any two examples of each : (i) Organisms occupying the first trophic level, (ii) Carnivores (iii) Biodegradable wastes of humans (iv) Ecosystem (v) Abiotic factors of an ecosystem","(i)Trees, Shrubs, (ii) Lion, Cheetah, (iii) Used and torn paper, broken pieces of wooden furniture. (iv) Forest, Garden, (v) Temperature, rainfall. ","E X E R C I S E S 1. Which of the following groups contain only biodegradable items? (a)
 Grass, flowers and leather
 Grass, flowers and leather
 (b)
 Grass, wood and plastic
 "
