questions,answers
 Write chemical equations.  When carbon dioxide gas is passed through lime water.  When excess of carbon dioxide gas is passed through lime water.  List two natural forms of calcium carbonate.  → CaCO3 + H2O,  Ca2 + CO2  → CaCO3 +  Ca2 + CO2  H2O → Ca2  CaCO3 + H2O + CO2   Aragonite and calcite
Identify the type of each of the following reactions. Also write balanced chemical equation for each.  The reaction mixture becomes warm.  An insoluble substance is formed. , Exothermic Reaction → Ca2 CaO + H2O   Double displacement reaction. → BaSO4 + 2NaCl 1½ + 1½ BaCl2 + Na2SO4  
 Solution of a substance ‘X’ is used for testing carbon dioxide. Write the equation of the reaction of ‘X’ with carbon dioxide.  How is ‘X’ obtained ? Write chemical equation. , Substance X-Calcium Hydroxide. → CaCO3 + H2O Ca2 + CO2    Calcium hydroxide is obtained by reaction of calcium oxide and water. → Ca2 + Heat 1 + 2 CaO + H2O 
What happens when :  Dilute hydrochloric acid is added to solid sodium carbonate.  Quicklime is treated with water.  Sodium chloride solution is added to lead nitrate solution. Also write the chemical equation in each case.  → 2NaCl +, Na2CO3 + 2HCl  H2O + CO2 → Ca2 + Heat  CaO + H2O  → PbCl2 +  Pb2 + NaCl  2NaNO3 
Write the chemical equation of the reaction with an example each in which the following change has taken place :  Change in colour  Change in temperature  Formation of precipitate. ," Change in colour : Reaction between lead nitrate solution and potassium iodide solution. → PbI2 + 2KNO3 Pb2 + 2KI  In this reaction, colour changes from colourless to yellow.  Change in temperature : Action of dilute sulphuric acid on zinc. → ZnSO4 + H2 Zn + H2SO4  In this reaction, heat is evolved  Formation of precipitate : Action of barium chloride on sodium sulphate. → BaSO4 + 2NaCl BaCl2 + Na2SO4  ppt.  1+1+1"
Complete and balance the following chemical equations :  CaCO3 + HCl  Al + HCl  MnO2 + HCl  → CaCl2 + H2O, CaCO3 + 2HCl  + CO2 → 2AlCl3 + 3H2  2Al + 6HCl  → MnCl2 + 2H2O +  MnO2 + 4HCl  Cl2 1+1+1 
Write balanced chemical equations for the following reactions :  dilute sulphuric acid reacts with aluminium powder.  dilute hydrochloric acid reacts with sodium carbonate.  Carbon-dioxide is passed through lime water.  → Al23 + 3H2, 2Al + 3H2SO4  → 2NaCl + H2O + CO2  Na2CO3 + 2HCl  → CaCO3 + H2O  Ca2 + CO2  
Balance the following chemical equations and state whether they are exothermic or endothermic :  Na + H2O → NaOH + H2  FeSO4 → Fe2O3 + SO2 + SO3 , 2Na + 2H2O → 2NaOH + H2 It is an exothermic reaction. → Fe2O3 + SO2 + SO3  2FeSO4  It is an endothermic reaction.
Write the chemical equations involved in the following chemical reactions :  White washing.  Black and white photography. ," In white washing, quicklime reacts with water to form slaked lime. CaO + H2O → Ca2 + Heat Quick lime Slaked lime  Silver bromide, when exposed to light decomposes to silver and bromine. Sunlight 2 AgBr → 2 Ag +   Br2   1½ + 1½"
2 g of ferrous sulphate crystals are heated in a boiling tube.  State the colour of ferrous sulphate crystals both before heating and after heating.  Name the gases produced during heating.  Write the chemical equation for the reaction. , Before heating : Pale green After heating : Brown or reddish brown.  SO2 and SO3.  2FeSO4 Heat → Fe2O3 + SO2 + SO3 
