questions,answers
What is meant by chloride shift ? Where does it occur in human body ? What is its utility ?,Chloride shift : The diffusion of Cl ions from blood plasma into the RBCs is known as chloride shift. It occurs from plasma to RBCs (erythrocytes) in human body. Utility of chloride shift: To maintain ionic balance and electrochemical neutrality.
Why vigorous exercise sometimes result in muscular pain?,"Anaerobic respiration also occurs in some tissues of aerobically respiring animals, as they do not get the required supply of oxygen at that time. Skeletal muscles produce lactic acid from glucose during vigorous exercise, because they do not immediately get as much oxygen as it is necessary for their work. This results in muscular pain."
What do you understand by artificial respiration ?,"(i) Persons who have stopped breathing may be subjected to artificial respiration. (ii) Most common method of artificial respiration is mouth to mouth breathing. (iii) In this method, the operator lifts the patients neck by placing a hand below it. The operator then closes the nostrils of the patient with fingers. The operator keeps his own mouth in front of patient's mouth and blows air into the mouth of the patient, then he releases the patients mouth to allow expiration by his lungs. (iv) This procedure should be repeated 10-15 times per minute."
Explain how CO 2 produced during oxidation of carbohydrate in the muscles of our heart is released into the atmosphere.,"CO2 in the plasma is absorbed by RBC as a physical solution. It is transported as carbonic acid, bicarbonates and carbonic haemoglobin. It is then carried to the heart and from there it is taken to the pulmonary artery and then to the lungs. Dissociation takes place in the alveoli and the CO 2 is finally, exhaled through the nostrils."
Why is haemoglobin called conjugated protein ? What happens to the molecule at high and low partial pressure of oxygen ?,"Haemoglobin is called conjugated protein because it consists of a basic protein globulin and a non-protein called haem. The haemoglobin, when exposed to high partial pressure of  oxygen, combines with it to form oxyhaemoglobin, which carries four molecules of oxygen loosely bound to the four Fe2+ ions. When this oxyhaemoglobin reaches the tissues where there is low oxygen pressure, oxyhaemoglobin dissociates into oxygen and deoxyhemoglobin."
What happens to the leg muscle of an athlete who runs a marathon race ?,"While running a marathon race, the internal muscle respires anaerobically as they do not get the required increased supply of oxygen at that time. This results in the deposition of lactic acid in them. As a result of the lactic acid deposition, the leg muscles feel cramps. Lactic acid, thus produced will be oxidised later by other tissues."
Write short notes on mountain sickness.,"On mountain-tops about 8000ft. above from the sea level, one has difficulty in breathing due to considerable decrease in the oxygen in the air. Consequently, the alveolar pO 2 reduces and oxygen cannot be diffused into the blood. Thus, the process of oxygenation of blood progressively gets decreased to such an extent that the person develops mountain sickness. It produces a number of symptoms like breathlessness, headache, dizziness, nausea, vomiting and a bluishness of skin, nails and lips. This is because of lack of adequate oxygen. People suffering from heart ailment or blood pressure should not go to such a height.  "
Stomach is the right place where hydrochloric acid is required to be secreted in the gastric juice. Describe any three points to justify this statement.,Absorption of fat: (i) Digested fat is absorbed in the small intestine. (ii) Fatty acids and glycerol being insoluble cannot be absorbed into the blood. (iii) They are first incorporated into small droplets called micells which move into the intestinal mucosa. (iv) They are reformed into small coated fat globules called chylomicrons
"Write notes on: (1) ulcers, and (2) constipation.","(i) Pepsinogen: Pepsinogen becomes activated as soon as the food reaches the stomach i.e., as soon as the secretion of HCI takes place. It acts most effectively within the pH range of 1.6-3.2. (ii) PrCarboxypeptidase: Trypsin activates carboxy-peptidase. (iii) Rennin: It is secreted as prorennin but HCl present in the gastric juice converts inactive prorennin into active rennin. (iv) Trypsinogen and Chymotrypsinogen: These are inactive enzymes until they come in contact with enteropeptidase(intestinal enzyme) which converts them into active trypsin and chymotrypsin."
"Complete the following table:    Enzyme  Substrate  Site of action  (a)…………….  Proteins  Stomach  Product after digestion Proteoses, peptones  Typsin  Proteoses & peptones  Duodenum  (b)…………….  Lipase  Fats  Small intestine  (c)…………….  (d)……………  Nucleotides  Small intestine  Nucleosides  Maltase  (e)……………….  Small intestine  Glucose  Dipeptidase  (f)……………….  Small intestine  Amino acids ","Enzyme  Substrate  Site of action  (a) Pepsin  Proteins  Stomach  Product after digestion Proteoses,peptones  Typsin  Proteoses &peptones  Duodenum  (b) Dipeptides  Lipase  Fats  Small intestine  (c) Fatty acids+Glycerol  (d) Nucleotidase  Nucleotides  Small intestine  Nucleosides  Maltase  (e) Maltose  Small intestine  Glucose  Dipeptidase  (f) Dipeptides  Small intestine  Amino acids "
You have eaten boiled rice for lunch. Make a list of enzymes that will act upon the rice and the changes it will undergo before being absorbed in the small intestine.,The protein hydrolyzing enzymes are known as proteases. These proteases are secreted in inactive form and are called proenzymes. If these are secreted in active form these proenzymes would hydrolyze cellular and extra cellular proteins of the individual itself. Pepsin and rennin are secreted in inactive forms - pepsinogen and prorennin. These are activated at the sites of their action in stomach by optimal pH or by specific proteases.  
What is water potential? What is the relationship between water potential with solute potential and pressure? ,"Water potential: It is the difference in the free energy and chemical potential per unit molal volume of water in a solution over its pure state at the same temperature and pressure. Chemical potential of pure water at normal temperature and pressure is zero. It is denoted by Ψ w. Solute potential: All solutions have lower water potential than their pure form. Thus the water potential is inversely proportional to solute concentration, because free energy of water decreases. Pressure potential: Pressure potential or turgor pressure is the pressure exerted by protoplast on cell wall. Pressure potential is + 𝑣𝑒 and denoted by Ψ p.= Ψ θ.= Ψ c."
How many types of membrane are found on the basis of their permeability?,(i) Impermeable membrane: These do not allow the passage of substances through them. (ii) Permeable membrane : These allow the passage of all types of substances through them. (iii) Semi-permeable membrane : These are the membrane which permit the movement of only solvent molecules. (iv) Differentially permeable membrane : These membrane allow selective passage of solutes through them. (Any three)
What are the factors controlling osmosis?,The factors controlling osmosis are as follows : (i) Presence of a semipermeable membrane. (ii) Concentration gradient of dissolved solute on the two sides of the semi-permeable membrane. (iii) Difference in pressure. 
Give an account of imbibition.,"Imbibition : (i) Imbibition is a special type of diffusion. In this process, water is absorbed by solids and colloids, causing an enormous increase in volume. (ii) It is the phenomenon of adsorption of water or any other liquid by the solid particles of a substance without forming a solution. (iii) Imbibition is along the concentration gradient and depends upon affinity between adsorbent and liquid being adsorbed."
Write a short note on plasmolysis ?,"It is the process of shrinkage of protoplasm in a cell, away from its cell wall and toward the center. It occurs because of the movement of water from the intracellular space to the outer-cellular space. This happens when the plant cell is placed in a hypertonic solution that is solution having more solute concentration than the cell cytoplasm. This causes the water to move out of the cell (endosmosis) and toward the solution. The cytoplasm of the cell shrinks and the cell is said to be plasmolysed."
Differentiate between turgor pressure and osmotic pressure.,S.No. (i)  (ii)  (iii)  Turgor pressre It is the pressure (hydrostatic) which develops in the cell due to the osmotic entry of water into it. Turgor pressure maintains the shape and size of plant parts. A fully turgid cell has maximum turgor pressure. It is designated as TP.  Osmotic pressure It is the actual pressure which develops in a solution if it is separated from the water of semipermeable membrane. Osmotic pressure is measured by bar and it is equal to the osmotic potential having a positive value. It is designated as OP. 
What do you understand by mass or bulk flow ?,"Mass flow is the movement of substance in bulk from one point to another as a result of pressure difference between the two points. In mass flow all the substances dissolved or suspended in solution travel at the same pace, which is different from diffusion where substances move independently according to their concentration gradient."
Distinguish between the following: (i) Exosmosis and Endosmosis. (ii) Plasmolysis and Deplasmolysis. (iii) Active and Passive Transport. ,"(i) S.No. Endosmosis (i) It is the movement of water molecules from the cell to the exterior.  Endosmosis It is the movement of water molecules into the cell from outside.  (ii)  It takes place when a cell is placed in a hypertonic solution.  It takes place when a cell is placed in a hypotonic solution.  (iii)  Turgor pressure on the cell wall decreases, e.g., crenation of RBCs when kept in concentrated sugar solution.  Turgor pressure on the cell wall increases, e.g., swelling of raisins when placed in water.  (ii) S.No. Plasmolysis (i) It is the shrinkage of the protoplast of the cell from its cell wall.  Deplasmolysis It is the It is the swelling of the cytoplasm of a plasmolyzed cell.  (ii)  It takes place when a cell is placed in a hypertonic solution.  It takes place when a cell is placed in a hypotonic solution.  (iii)  It takes place due to exosmosis e.g., when grapes are placed in honey.  It takes place due to endosmosis. e.g., swelling of raisins when placed in water.  (iii) S.No. Active Transport (i) This is a rapid process.  Passive Transport This is a slow process.  (ii)  Energy is needed.  No need of energy.  (iii)  It is a vital process.  It is a physical process.  (iv)  Movement in one direction only.  Movement in both direction.  (v)  Requires carrier proteins.  Does not require carrier proteins.  (vi)  Movement of metabolites against concentration gradient.  Movement of metabolites along concentration gradient. "
What is imbibition ? State two conditions essential for imbibition. 2008]  [NCT- ,Imbibition is the diffusion of water along a gradient into an adsorbent. Two conditions necessary for imbibition are: (i) Water potential gradient between the surface of the adsorbent and the liquid imbibed.  (ii) Affinity between the adsorbent and the imbibed liquid.
How does the structure of stomata help in its opening and closing.,"The immediate cause of the opening and closing of the stomata is a change in the turgidity of the guard cells. The inner wall of each guard cell, towards the pore is thick and elastic whereas the outerwall is thin. When turgidity increases within the two guard cells flanking each stomatal pore, the thin outer walls bulge out and force the inner walls into a crescent shape. The opening and closing of the stoma is also aided due to the orientation of the microfibrils in the cell walls of the guard cells. Cellulose microfibrils are oriented radially rather than longitudinals making it easier for the stoma to open."
How do rise in temperature and wind velocity affect transpiration ? Write any two adaptations shown by plants to reduce transpiration.,"(i) Temperature: If the temperature is more, the rate of transpiration increases. An increase in the temperature of leaf increases the rate of transpiration. (ii) Wind velocity : During high wind, the transpiration becomes very active because the water vapour around the leaves is instantly removed. At very high wind velocity, the stomata are closed because of rapid loss of water from the guard cells and the rate of transpiration is declined. Two adaptations shown by plants to reduce transpiration are: (i) Reduction in the surface of leaves: The leaves are modified into spines, hence no transpiration takes place. (ii) Sunken stomata : In some, the stomata get sunk. This also reduces the rate of transpiration. e.g., Nerium and Agave."
What are the functions of turgor pressure ? Write the significance of turgor pressure.,Functions of turgor pressure are : (i) It keeps the cells and their organelles stretched. (ii) It provides support to non-woody tissues like parenchyma. (iii) Turgor pressure is essential for cell enlargement during growth. (iv) It keeps the leaves fully expanded and property oriented to light. (v) The opening and closing of stomata are caused by gain and loss of turgidity. (Any three)
State the various features of leaves that increase or decrease transpiration.,"(i) The lower surface of a dorsoventral dicotyledonous leaf possesses greater number of stomata. In an isobilateral / monocot leaf, the number of stomata are equal on both of its surfaces. (ii) The transpiration from a leaf depends on thickness of stationary layer of air/boundary  layer that is in immediate contact with leaf. (iii) It depends on surface features of the leaf such as hardness of the leaf surface as well as wind speed. (iv) The thinner the boundary layer, the greater is transpiration. (v) There must be diffusion gradient between boundary layer and atmosphere on one side and stomatal cavity on the other side for transpiration. (Any three)"
What is guttation ? How it is affected by root pressure ?,"The process of exudation of liquid drops from the margins of the leaves through hydathodes is called guttation. (a) When root pressure is high and transpiration is low, herbaceous plants may loose small quantities of water in the form of drops. (b) The rate of guttation increases with the decrease in root pressure due to less absorption of water.  "
(i) Draw the labelled diagram of a nephron. (ii) What is the role of Henle’s loop?,(i)  (ii) Loop of Henle plays a significant role in the maintenance of high osmolality of medullary interstitial fluid.
What are nephrons? Describe the types of nephrons.,"Nephrons are the structural and functional units of the kidneys. On the basis of location, the nephrons are of two types: (i) Juxta-medullary nephron: Their glomeruli are found in the inner margins of the cortex. The loop of Henle lie deep into the medulla. They are associated with vasa recta. They control plasma volume when water supply is short. (ii) Cortical nephrons: They mainly lie in the renal cortex. Their glomeruli are found in the outer cortex. The loops of Henle are short and extend to short distance of medulla. They do not have vasa recta."
What are the functions performed by kidneys?,Kidneys perform following functions: (i) It removes metabolic waste products. (ii) It regulates the water content of body fluids. (iii) It regulates pH of body fluids.  (iv) It regulates the chemical composition of body fluids by removal of substances which are in excess of immediate requirements.
Describe glomerular filtration in human nephrons.,"The glomerular capillaries are narrower than the afferent renal arterioles, therefore the blood pressure in the glomerular capillaries becomes very high and there is continuous process of ultrafiltration through the semi-permeable glomerular capillaries. Filtration of blood occurs through three layers: (i) The endothelium of glomerular blood vessels. (ii) The epithelium of Bowman's capsule and (iii) The basement membrane between the two layers. The epithelial cells of Bowman's capsule called podocytes are arranged intricately so as to leave minute spaces called filtration slits. The glomerular filtrate and blood plasma are similar except that glomerular filtrate does not have proteins and fats."
State the various parts of a nephron. Give functions of each part of nephron.,"Table showing functions of different parts of a nephron in the formation of urine in mammals. S. No.  Parts of Nephron  Functions  (i)  Glomerulus  Glomerular  (ii)  Proximal convoluted tubule  (iii)  Henle’s Loop (a) Descending limb (b) Ascending limb  (iv)  Distal tubule and collecting tubules  Selective reabsorption by active transport and Reabsorption by diffusion. Reabsorption Diffusion Osmosis and Diffusion Reabsorption (active transport)  Substances removed Water, urea, uric acid, amino acids glucose, and creatinine. Reabsorption of glucose amino acids, sodium, potassium, chlorides, water, etc. NaCl H2O Urea, K+ Na+ and ClSodium ions  Secretion by DCT  K+ ions  Active Transport  K+, H+, Uric acid, NH3, etc.  Tubular secretion by active transport  Pigments and drugs. "
Distinguish between: Nephridia and Nephron.,"S. No. (i)  (ii)  Nephridia These are delicate, small coiled, complicated tubes performing excretion and are found in earth worm. They collect the waste from the body and pass them outside the animal through small openings.  Nephron It is the functional unit of kidney in vertebrates.  It is highly convoluted, delicate tubular structure. Made up cup shaped body called Bowman’s capsule. A tuft of capillaries lies in the Bowman’s capsule. The remaining part is divided into a coiled proximal convoluted tubule, loop of Henle and a distal convoluted tubule. "
How is glomerular filtrate hypertonic and hypotonic in descending and ascending limb of loop of Henle respectively? What is the effect of ADH on collecting tubules?,"Counter current system is found in two limbs of loop of Henle. The ascending limb transports Na+ and some urea into surrounding medullary tissue. It is impermeable to water. So it makes urine dilute or hypotonic. The walls of descending limbs are permeable of water and salt, so Na+ and water from surrounding fluid are absorbed. Thus the contents of urine become hypertonic. ADH (Antidiuretic Hormone): ADH is secreted when the osmotic pressure of blood increases due to excess loss of water from the body. The hormone renders the walls of distal convoluted tubule, collecting tubule (CT) and collecting duct of a nephron permeable to water and increases the reabsorption of water into the surrounding tissues and particular capillaries. The urine becomes hyperosmotic and less in volume and water is conserved in the body.  "
How fall and rise in blood calcium stimulates secretion of parathyroid?,Parathyroid is under the feedback control of blood calcium level. A fall in blood calcium stimulates them to secrete parathormone. A rise in blood calcium inhibits parathormone secretion from them.
Why pituitary gland is called as master gland?,"(i) The pituitary is called ""Master Endocrine Gland"" because of number of hormones it produces and the control it exercises over other endocrine gland. (ii) It itself is under the control of the releasing- hormones secreted by the hypothalamus of the brain. Thus, there is a chain of orders : the hypothalamus directs the pituitary output, which controls the secretion of hormones by other endocrine glands."
What is Addison's disease? What are its symptoms?,"Hyposecretory disorder of the adrenal cortex or destruction of adrenal cortex in diseases such as tuberculosis leads to deficit of both glucocorticoids and mineralocorticoids. This condition is known as Addison's disease. Persons with Addison's disease tend to lose weight, their blood glucose and sodium levels drop and potassium levels rise.  "
What are the conditions required for growth?,"Growth is influenced by a number of conditions which are as follows: (i) Water is required for cell elongation, maintenance of turgidity of growing cells and providing medium for enzyme action. (ii) Oxygen is essential for aerobic respiration and hence availability of energy for biosynthetic activity. (iii) Nutrients are raw materials for synthesis of protoplasm, as well as the source of energy. (iv) Light is required for tissue differentiation, synthesis of photosynthetic pigments and photosynthesis. (v) The optimum temperature for proper growth is 28-30°C (vi) Environmental signals such as light &gravity also affect certain stages of growth."
Draw a diagram to show the sigmoid growth curve and write the names of the three phases in it.  What does a sigmoid growth curve represent?,The three phases of growth are: (i) Lag phase: Growth is slow in the initial stage (ii) Exponential period of growth: It is second phase of maximum growth. (iii) Stationary phase: When the nutrients become limiting growth slows down. 
Discuss the statement: The growth is measurable.   ,"The growth is measurable: (i) The growth (at a cellular level) is basically a consequence of increase in the amount of protoplasm. (ii) We cannot measure growth directly, it is measured by some quantity that is more or less proportional to it. So the growth is measured by a variety of parameters like increase in fresh weight; dry weight; length; area; volume and cell number etc. (iii) One single maize root apical meristem may give rise to more than 17,500 new cells per hour. (iv) The cell in a watermelon can increase in size by upto 3,50,000 times. (v) Therefore, growth may be expressed as increase in cell number or as increase in size of cell. (vi) The growth of a pollen tube is measured in terms of length. (vii) An increase in surface area denotes growth in a dorsiventral leaf or dicot leaf."
Distinguish between plant and animal growth.,"S. No.  Plant growth  Animal growth  (i)  Plant growth occurs in only meristematic zones. Plant growth is constructed in a modular fashion. Development is open-ended and their structure are never complete. Firstly growth is uniform but later it becomes irregular.  In animal growth, almost all the cells increase in size. Embryonic growth is completed quite early, but mature size may be reached at specific periods.  The growth is unrestricted and diffused. The freshly formed seedling cannot be called a miniature plant.  The growth is restricted and not diffused.  (ii)  (iii)  (iv) (v)  Animals grow in a synchronous and well defined way.  The young animal looks like a miniature version of the adult. "
What is differentiation? How can you distinguish between dedifferentiation and redifferentiation ?,"The cells which are derived from root apical meristem and shoot apical meristem differentiate and mature to perform specific functions. This act leading to maturation is termed as differentiation. During this, the cells undergo a few major structural changes both in their cell walls and protoplasm. (i) In plants, the living differentiated cells can regain the capacity to divide mitotically under certain conditions. The sum of events are termed as dedifferentiation. A dedifferentiated tissue  can act as meristem. e.g., interfasicular vascular cambium, cork cambium and wound meristem. (ii) The product of dedifferentiated cells or tissues which lose the ability to divide are called redifferentiated cells and the term is known as redifferentiation. Secondary xylem and econdary phloem that form interfasicular vascular cambium, secondary cortex and cork are the examples of redifferentiated tissues."
Q. 6 Why is ABA known as 'stress hormone'? Mention any two functions of this hormone. How are they antagonistic to gibberellins? ,"Abscisic acid is also called as stress hormone because the synthesis of abscissic acid is stimulated by drought, water logging and other adverse environmental conditions. It is produced in many parts of the plants but more abundantly inside the chloroplast of green cells. Abscisic acid owes its name to its role in the abscission of plant leaves. In preparation for winter, ABA is produced in terminal buds. This slows plant growth and directs leaf primordia to devlop scales to protect the dormant buds during the cold season. They are antagonistic to gibberellins as gibberellins promotes stem elongation while abscisics acid acts as growth inhibitor."
Define plant hormone. In how many groups does plant growth regulators are classified?,"A plant hormone is a chemical substance produced naturally in plants which is translocated to another region for regulating one or more physiological reaction, when present in low concentration. Based on functions, plant growth regulators are broadly divided into two groups. (i) Growth Promoters: Such plant growth regulators are involved in growth promoting activities such as cell division, cell enlargement, pattern formation etc. These include auxins, gibberellins and cytokinins. (ii) Growth Inhibitors: Such PGRs are involved in various growth inhibiting activities such as promotion of dormancy and abscission. These indude abscisic acid and ethylene."
Name the plant hormone which was discovered from fungus. Give its any functions. Give four major roles of Gibberellins as a plant growth regulator. ,Gibberellin plant hormone was discovered from the fungus Gibberella fujikuroi. Its four functions are: (i) Bolting and flowering. (ii) Stem elongation and fruit elongation. (iii) Parthenocarpy. (iv) Early seed production. 
What is abscissic acid and why it is called as stress hormone ?,"Abscisic acid is a mildly acidic growth hormone, which functions as a general growth inhibitor by counteracting other hormones or reactions mediated by them. Abscisic acid is also called as stress hormone because the synthesis of abscisic acid is stimulated by drought, water logging and other adverse environmental conditions. It is produced in many parts of the plants but more abundantly inside the chloroplasts of green cells."
"What is the effect of each of the following on germination of seeds: (i) Abscisic acid, (ii) Gibberellin","(i) Abscisic acid (ABA): It is known as growth inhibitor. It is synthesised in leaves and transported to other parts of the plants by phloem. It promotes the dormancy of seeds. ABA inhibits seed germination. The dormancy of seeds is due to abscissic acid. It usually interacts with other plant growth regulators. Dormant seeds germinate when ABA is overcomed by Gibberellins. (ii) During seed germination, especially of cereals, gibberellins stimulates the production of some mRNA and hydrolytic enzymes like amylases, lipases, ribonucleases and proteases. The enzyme solubilises the reserve food of the seed which is then transferred to the embryo axis for its growth."
What is the importance of photoperiodism ?,"Importance of photoperiodism: (i) Photoperiodism determines the season in which a particular plant shall come to flower. (ii) Knowledge of photoperiodic effect is useful in keeping some plants in vegetative growth, to obtain higher yield of tubers, rhizomes etc., or keep the plant in reproductive stage. (iii) The phenomenon has helped the plant breeders in effecting cross-breeding in plants. (iv) A plant can be made to flower throughout the year under greenhouse conditions if a favourable photoperiod is provided to it."
What are the factors which govern the appearance of reproductive phase of flowering in angiosperms?,The factors which govern the appearance of reproductive phase of flowering in angiosperms are: (i) Completion of juvenile phase and attainment of adult phase. (ii) Exposure to suitable day length. (iii) Proper temperature. 
What are the requirements of vernalization ?,The requirements of vernalization are: (i) Low temperature is required which is usually 0-5°C. (ii) Period of low temperature treatment. (iii) Actively dividing cells. (iv) Water is required for perceiving the stimulus of vernalization (v) Aerobic respiration and proper nourishment.
Distinguish between auxins and gibberellins.,"S.NO  Auxins  Gibberellins  (i)  Induce rooting.  Do not induce rooting.  (ii)  Show apical dominance.  Do not show apical dominance.  (iii)  Are gibbane-ringed  (iv)  Have single/double unsaturated ringed structure. No bolting.  (v)  Transportation is only basipetal.  (vi)  Genetically dwarf shoots are unable to undergo elongation by its application.  Transportation is acropetal and basipetal both. By its application, the genetically dwarf shoots undergo elongation.  Bolting occurs. "
What do you understand by abscission ? How does it occur in plants ?,(i) Gibberellins: Stem elongation. Abscissic acid: Acts as a growth inhibitor. (ii) Cytokinin: Counteract the dominance of apical buds. Ethylene : Causes apical dominance and fruit ripening. (iii) Auxin: It inhibits the above functions. Ethylene: It breaks seed and bud dormancy and induces respiration rate during fruit ripening.
What is the significance of vernalization?,"The significance of vernalization are: (i) It can help in shortening the juvenile or vegetative period of plant and bring about early flowering. It is not only applicable to temperate plants but also to tropical plants. e.g, wheat, rice. (ii) It increases yield, resistance to cold and diseases."
Differentiate between short day plants and long day plants.,S.No (i)  (ii) (iii) (iv) (vi)  Short day Plants (SPD) Plants flower under photoperiods of less than critical day length. Interruption during light period does not inhibit flowering. Flowering is inhibited if long dark period is interrupted midway by a flash of light. Long continuous and uninterrupted dark period is critical for flowering. Several plants flower under continuous dark if light is supplemented with sucrose.  Long day plants (LDP) Plants flower under photoperiods of more than critical day length. Interruption during light period inhibits Flowering. Flowering occurs if dark period is interrupted by light. Light period is critical for flowering. Several plants flower under continuous light. The dark period is not at all required.  
List any four salient features of Watson-Crick model of DNA. ,"Four salient features of Watson and Crick model are: (i) DNA molecule consist of two polynucleotide chains, which are coiled like a rope in helical fashion. So the two strands form a double helix’. (ii) The two strands of a Polynucleotides are antiparallel i.e., run in the opposite direction. The backbone is formed by the sugar-phosphate-sugar chain with the nitrogenous bases projected inside. (iii) Each DNA helix has alternate minor and major groove having width of 12  𝑜 𝑜 and 22  respectively. (iv) The distance between two consecutive spirals is 34  𝑜 Thus, between two consecutive  spirals, 10 nucleotides can be adjusted."
What are glycans? How are they formed?,Complex carbohydrates or polysaccharides are called as glycans. They are long chains formed by polymerisation of large number of monosaccharide monomers and are joined by glycosidic bonds with loss of water. 
What are the uses of inulin?,(i) It is a storage polysaccharide in roots of Dahlia and related plants. (ii) it is used in testing kidney function.
