questions,answers
Where does glycolysis occur in cell? Describe the sequence of reactions in it. Mention the end product. ,"Glycolysis: Glycolysis means ""the splitting of sugar"". A glucose molecule is converted into 2 molecules of pyruvic acid during glycolysis. It occurs in cytoplasm of the cell. Sequence of reactions is Glycolysis: Step 1: The enzyme hexokinase phosphorylates (adds a phosphate group to) glucose in the cell's cytoplasm. In the process, a phosphate group from ATP is transferred to glucose producing glucose 6-phosphate.  Step 2: The enzyme phosphohexo seisomerase converts glucose 6-phosphate into its isomer fructose 6-phosphate.  Step 3: The enzyme phosphofructokinase uses another ATP molecule to transfer a phosphate group to from fructose 1, 6-phosphate. Step 4: The enzyme aldolase splits fructose 1, 6 bisphosphate into two sugars that are isomers of each other. These two sugars are dihydroxyacetone phosphate and glyceraldehyde phosphate.  Step 5: The enzyme triose phosphate isomerase rapidly inter-converts the molecules dihydroxyacetone phosphate into glyceraldehyde 3-phosphate. Glyceraldehyde 3-phosphate is removed as soon as it is formed to be used in the next step of glycolysis.  Step 6: The enzyme triose phosphate dehydrogenase serves two functions in this step. First the enzyme transfers a hydrogen (H-) from glyceraldehyde phosphate to the oxidizing agent nicotinamide adenine dinucleotide (NAD +) to form NADH. Next triose phosphate dehydrogenase adds a phosphate (P) from the cytosol to the oxidized glyceraldehyde phosphate to form 1, 3-bisphosphoglycerate. This occurs for both molecules of glyceraldehyde 3-phosphate produced in step 5.  Step 7: The enzyme phosphoglycerokinase transfers a P from 1,3-bisphosphoglycerate to a molecule of ADP to form ATP This happens for each molecule of 1,3-bisphosphoglycerate. The process yields two 3-phosphoglycerate molecules and two ATP molecules. Step 8: The enzyme phosphoglyceromutase relocates the P from 3-phosphoglycerate from the third carbon to the second carbon to form 2-phosphoglycerate.  Step 9: The enzyme enolase removes a molecule of water from 2- phosphoglycerate to form phosphoenolpyruvate (PEP). This happens for  Step 10: The enzyme pyruvate kinase transfers a P from PEP to ADP to form pyruvate and ATP. This happens for each molecule of phosphoenolpyruvate + pyruvate kinase+2 ADP2 molecules of pyruvate +2ATP. End products are 2 pyruvate molecules and 2 ATP molecules. "
Schematically represent the steps of glycolysis.  ,
What is pentose phosphate pathway? Explain the process.,"(i) It is also called as hexose monophosphate shunt, because this pathway occurs in presence of oxygen, and involves direct oxidation of glucose-6-phosphate.  (ii) In PPP for every six molecules of glucose, one is completely oxidised to CO 2 and H2O, while the other five are regenerated. Oxidation of glucose is linked to the formation of NADPH2. (iii) Glucose is phosphorylated to glucose 6-phosphate by ATP. (iv) Glucose 6-PO4 undergoes two dehydrogenation through a number of intermediates to yield ribulose-5-phosphate, two molecules of NADPH + H+ and a molecule of CO 2. (v) Complete oxidation of a molecule of glucose produces 12 molecules of NADPH+H +, which is equivalent to 36 ATP molecules. (vi) Thus, the energy released in the oxidation of glucose via this pathway is almost equal to that of common pathway that liberates 38 ATP molecules per molecule of glucose. Pentose phosphate pathway occurs in cytoplasm but takes the help of mitochondria for producing ATP.  "
Name and explain the three stages of cell cycle associated with interphase.  Describe the phases of cell cycle with suitable diagram.    Explain the events occurring during the cell cycle of a somatic cell. ,"Cell cycle : The three stages of cell cycle are :(i) G 1 phase, (ii) G2 phase, (ii) s phase or synthesis phase and (iii) G2 phase. The resting stage or stage between two mitotic divisions (that is at the end of prophase and beginning of prophase) is called interphase. The interphase is the longest part of mitotic cycle taking a long time for its completion. It itself consists of three phases: (i) G1 Phase : (Post-Mitotic Gap 1) (a) It includes synthesis and organization of the substrate and enzyme necessary for DNA synthesis. (b) It is marked by the transcription of r-RNA, t-RNA, m-RNA and synthesis of different protein. (c) Enlargement of nucleus. (d) Pooling of nucleotide and protein from the neighbouring cell into dividing cell. (e) The chromosomes lie in the form of more or less loosely coiled thread. (ii) S-Phase (Synthetic phase): (a) The chromosome replicate and the DNA content doubles. Each chromosome comes to have two chromatin thread. (iii) G2 Phase (Pre-Mitotic Gap 2): (a) It is the stage when rate and amount of protein synthesis is maximum. (b) It is the post DNA synthesis phase during which all the metabolic activities concerning growth of cytoplasm and its constituent cell organelle and macro-molecules are formed. (c) Highly extended coiling of chromosome marks starting of prophase. "
Enumerate the events that occur in mitosis of cell division with diagram.,"Mitosis is divided into the following four stages: (i) Prophase: (a) Chromatin material shortens and condenses into thread like structures called chromosomes. (b) Each chromosome consists of two chromatids joined at a point called centromere. (c) At the end of the prophase, the nucleolus and nuclear membrane disappear. The cellular protein content condenses into a spindle.  (ii) Metaphase: (a) A bipolar, anastral spindle develops in the cell (b) The chromosomes appear short and thick., each having two chromatids.  (c) The chromatids become clear and get attached to the poles by spindle fibres at their centromeres. (d) Chromosomes become arranged at the equator of the spindle. (iii) Anaphase: (a) The centromeres split into two and the fibres pull the daughter centromeres to the opposite poles. (b) The daughter chromosomes (with separated chromatids) appear V, J, L and I shaped depending upon the position of centromere. (iv) Telophase: (a) The chromosomes reach the poles of the cell, uncoil, lengthen and lose the ability to be seen clearly. (b) The spindle fibres disintegrate. (c) Nuclear membrane and nucleolus reappear and two daughter nuclei appear at opposite poles (v) Karyokinesis is followed by cytokinesis where the following events takes place: (a) Cell plate formation takes place between the two daughter nuclei. (b) Two daughter cells are formed. "
(i) Write a note on significance of meiosis. (ii) Differentiate between anaphase I of meiosis and Anaphase of mitosis. (iii) What do you understand by Synapsis? In which stage of Prophase-I you observe it. ,"(i) Formation of gametes, Genetic variability Maintenance of chromosomal number (ii) Anaphase of mitosis Centromeres and chromatids separate; chromatids moves to opposite poles due to shortening of spindle fibres. Anaphase I of meiosis: Homologous chromosomes separate while chromatids remain associated at their centromeres. (iii) Pairing of homologous chomosomes is synapsis. It is observed during zygotene stage."
How many types of meiosis are there ? Explain.,"Depending upon the stage, when meiosis occurs, the meiosis is of three types : Gametic, zygotic and sporic. (i) Gametic or terminal meiosis : In most animals and some lower plants, meiosis takes place during the formation of gametes (gametogenesis). Such a meiosis is described as gametic or terminal meiosis. When two gametes fuse in fertilization, the diploid zygote is formed. Gametic meiosis results in diplontic life cycle. (ii) Zygotic or initial meiosis: In some lower plants meiosis takes place in the zygote and the resulting organisms are haploid. It is called zygotic or initial meiosis. Organisms having zygotic meiosis have haplontic life cycle. (iii) Sporic or intermediate meiosis: In most of the plants, meiosis occurs at the time of sporogenesis. It is called sporic or intermediate meiosis. Spore gives rise to a new gametophytic phase in the life cycle. The gametophyte produces gametes. The life of plant is said to be diplo-haplontic because of the presence of diploid and haploid multicellular phases."
Describe briefly the two phases of meiotic division.   ,"Two phases of meiotic division: (i) Meiotic cell division is divided into two phasesMeiosis I and Meiosis II. (ii) In the meiotic I division, the homologous chromosomes pair to form bivalents. Exchange of genetic material takes place. (iii) The chromosomes now separate and get distributed into daughter cells. (iv) Prophase I is divided into five sub-stages : Leptotene, Zygotene, Pachytene, Diplotene and Diakinesis. (v) During Metaphase I, the bivalents get arranged on equatorial plate with their arms on the plate but the centromere is directed towards opposite pole. It is followed by Anaphase I.  (vi) Now the homologous chromosomes repel each other, and move to the opposite poles with both their chromatids. (vii) In this way each pole gets half the chromosomes number of the parent cell. (viii) In telophase I, the nuclear envelope and nucleolus again appear. Meiosis II is quite similar to mitosis. (ix) The centromere of each chromosome breaks, separating the chromatids, one each to a daughter cell.  (x) The meiotic cell division maintains the chromosome number of a species. (xi) As a result of meiotic division, the four daughter cells are formed with half the chromosome number (haploid) in each cell."
What is the significance of meiosis?,Significance of Meiosis: (i) Formation of gametes: Meiosis produces gametes that are essential for sexual reproduction. (ii) Maintenance of chromosome number: Meiosis maintains the chromosome number constant in sexually reproducing organisms. It is essential since the chromosome number is doubled after fertilization. (iii) Introduction of variation: Meiosis introduces variation in the organisms due to crossing over and random distribution of paternal and maternal chromosomes. (iv) Mutations: Chromosomal and genomatic: mutations can take place by irregularities of meiotic divisions. Some of the mutations may be advantageous to the organism and are perpetuated by natural selection. (v) Genetic information: It switches on genetic information for the development of gametes or gametophyte and switches off the sporophytic information. (vi) Evidence of basic relationship of organisms: Details of meiosis are essentially similar in the majority of organisms showing their basic similarities and relationship
Describe the sub-phases of prophase I of meiosis I    Describe prophase-I in detail with diagrams.   ,"Prophase I of meiosis I : It is more complicated and prolonged as compared to the similar stag of mitosis. It may be divided into the five sub- phases (i) Leptotene or leptonema: (a) It is the first stage of meiotic division following the interphase. (b) The chromatin fibres of interphase nucleus gets shorten and elongated, chromosomes become clear. (ii) Zygotene or zygonema: (a) The homologous chromosomes come to lie side by side and get attached laterally due to the development of nucleoprotein between them. This pairing of homologous chromosomes is called synapsis or syndesis. (d) On account of synapsis, chromosomes form pairs or bivalent. The number of bivalents is half number of the chromosomes. (iii) Pachytene or pachynema: (a) The paired chromosomes or bivalent become short and thick. The chromatids of each paired chromosome slightly separate and become visible. Thus, each bivalent or chromosome pair is made up of actually four chromatids, two of each chromosome. (b) Each group of four chromatids, is referred as tetrad. During pachytene, exchange of the corresponding segments of non-sister chromatids of homologous chromosomes, occurs. This process is called crossing over. (c) After crossing over, the two chromatids of a chromosome become dissimilar.  (iv) Diplotene or Diplonema : (a) The nucleoprotein fusion complex of the synapsed chromosomes dissolves. (b) The homologous chromosomes tart separating except in the region of crossing over. (c) The points of attachment between the homologous chromosomes are called chiasmata. (v) Diakinesis: (a) This is marked by terminalisation of chiasmata. During this phase the chromosomes are fully condensed and the meiotic spindle is assembled to prepare the homologous chromosomes for separation. The nucleolus/ nucleoli disappear and Nuclear envelope breaks down into vesicles. "
Explain meiosis II in an animal cell.,"Meiosis II happen in the two haploid nuclei simultaneously. (i) Prophase II: It takes short time. Spindle formation begins and the chromosomes become short. Two chromatids are joined to a single centromere. Nuclear membrane and nucleolus disintegrate. (ii) Metaphase II : At the equator, the chromosomes lie and spindle is formed. The centromere of every chromosome is joined to the spindle fibre. Then centromere also divides. (iii) Anaphase II : The daughter chromosomes are formed. Chromatids move towards their poles with the spindle fibres.  (iv) Telophase II: Reaching at the poles chromosomes form nuclei which are haploid (N) daughter nuclei. Again nuclear membrane is constructed. Nucleolus is clearly visible.  Cytokinesis: The cytokinesis occurs and four daughter cells are formed which are haploid (N). It may occur once or twice (i.e., in Meiosis I and Meiosis or only after the meiosis Ⅱ cell division).  "
Explain the structure of human lungs in detail.,"(i) The lungs are soft, spongy and elastic organs, pinkish in colour. (ii) The upper most portion of lungs is called the apex and the inferior portion is called the base. (iii) The left lung is smaller than the right lung. (iv) Each lung is enclosed by two membranes called the 𝑝𝑙𝑒𝑢𝑟𝑎. (v) The outer membrane is called parietal pleura and the inner membrane is known as visceral pleura. (vi) A narrow space between the two pleura is filled with pleural fluid. (vii) The left lung has two lobes: superior and inferior lobes. (viii) The right lung has three lobes: superior, middle and inferior lobe. (ix) The trachea at its lower bifurcates into a pair of primary bronchi which enter the right and left lungs. (x) As soon as primary branches enters each lung it divides to form secondary bronchi.  (xi) These bronchi also have cartilaginous rings. (xii) The tertiary bronchi sub-divides into smaller branches, the bronchioles. (xiii) Each terminal bronchioles give rise to a number of very thin, irregular walled and vascularised bag like structures called alveoli.  Fig. Tracheal division upto tertiary bronchi"
Why is it not healthy to breath in a closed room in winters where a large number of persons are sitting near an angithi ?,In a closed room there is no provision of fresh air coming into the room. The oxygen already present in the air of that room shall be gradually consumed. Moreover if more number of people are sitting in that room the percentage of oxygen will go on decreasing and the percentage of carbon dioxide will go on increasing by continuous use of oxygen during respiration. If in such a room there is angithi also then it is positively harmful for the persons sitting in the room. It is because burning of coal or wood in the angithi would consume oxygen very rapidly. Also it produce poisonous gases like carbon monoxide in addition to carbon dioxide.
Give a detail account on respiratory capacities.,"The quantities of air the lungs can receive, hold or expel under different conditions are called pulmonary volumes. Many pulmonary volumes are collectively known as respiratory capacities. (i) Inspiratory Capacity (IC): It is the total volume of air that can be inhaled after a normal expiration. It includes tidal volume plus the inspiratory reserve volume. (IC = TV + IRV). It is normal about 3000 to 3500 ml of air. (ii) Functional Residual Capacity (FRC) : When a person breathes normally the amount which remains in the lung after normal expiration is called functional residual capacity. It is  the sum total of residual volume and the expiratory reserve volume (FRC RV+ERV). It is about 2500 ml of air. (iii) Vital Capacity (VC) : It is the amount of air which one can inhale and exhale after a forced expiration and after a forced inspiration respectively. It varies from 3.5-4.5 litres in a normal adult person. It is the sum total of TV, IRV and ERV. (iv) Total Lung Capacity (TLC): It is the total amount of air present in the lungs, and the respiratory passage after a maximum inspiration. It is the sum of the vital capacity and the residual volume. (TLC = VC + RV). It is 5000 to 6000 ml."
"Explain why the following things happen: (i) The more oxygen is released from oxyhaemoglobin in a more active tissue than in a less active one. (ii) Oxygenation of blood promotes the release of carbon dioxide from the blood in the lungs. (iii) Oxygen leaves the blood from tissue capillaries, out carbon dioxide enters the blood in tissue capillaries. (iv) Erythrocytes can carry out anaerobic metabolism only. (v) Gaseous exchanges continue in the lungs. without interruption even during expiration.","(i) The more oxygen is released from oxyhaemoglobin in a more active tissue because its partial oxygen pressure is lower than the least active tissue. The lower pO 2 in the active tissue causes the dissociation of oxyhaemoglobin to release sufficient oxygen required by the tissues. (ii) The CO 2 from the tissue is carried in the blood in three different forms; bicarbonate in plasma and erythrocytes, carbamino-haemoglobin in erythrocytes and small amounts of dissolved carbon dioxide in plasma. On reaching the lungs blood is oxygenated. It donates H+ which joins bicarbonate (HCOs) to form carbonic acid. This carbonic acid cleaves into H2Oand CO2 by carbonic anhydrase. In this way the CO 2 is released from the carbaminohaemoglobin. The oxygen affinity of haemoglobin also gets enhanced with the fall in the blood pCO 2 resulting from the elimination of CO 2 from the blood in the lungs. (iii) The blood in the tissue capillaries contains higher pO2 than the tissue fluid. So, oxygen is released from oxyhaemoglobin and diffuse from the capillary blood to the tissue fluid and finally to the cells to the tissue fluid to raise its pCO 2 than the capillary blood. This enables carbon dioxide to diffuse from the tissue fluid to the capillary blood. (iv) Erythrocytes lack mitochondria and respiratory enzymes to perform the process of aerobic respiration. Therefore, they undergo anaerobic respiration to carry out anaerobic metabolism only. (v) Gaseous exchange continues in the lungs continuously because some air remains inside the lungs even after deepest exhalation. This air is called as residual volume which never get drived out and this is sufficient to proceed gaseous exchange without any interruption. "
What is a respiratory centre ? What is its use in the process of respiration ?,"Respiration is controlled by a respiratory centre located in the floor of the medulla oblongata of the brain. The centre is bilateral and its two halves are connected together by commissural neurons. The sides of this centre are connected with motor respiratory neurons. The nerve cells of the centre are connected with the breathing apparatus forming a reflex arc. These nerve cells are sensitive to chemical composition of blood. Half of the respiratory centre is an inspiratory centre and the other half is an expiratory centre. These two centres control the entire breathing in man with his knowledge about it. Dorsal respiratory group, ventral respiratory group and pneumotaxic groups act as respiratory centres in the brain.  "
Explain the histology of human gut.,The alimentary canal consists of four basic layers. From the outer surface inward to the lumen (cavity) the layers are as follows: (i) Serosa: (a) It is the outer most layer made up of a thin mesothelium with some connective tissues. (ii) Muscularis: (a) It is composed of outer longitudinal and inner circular muscle fibres. (b) In the stomach an additional layer of oblique muscle fibres is found inner to the circular muscle fibres. (iii) Submucosa: It consists of loose connective tissue richly supplied with blood and lymphatic vessels and in some areas with glands. (iv) Mucosa: It is named so because it secretes mucus to lubricate the inner lining of the gut. 
Explain the types and functions of glands associated with alimentary canal.,"Glands associated with alimentary canal are: (1) Salivary glands: A salivary gland may be defined as any cell or organ which discharges a secretion into the oral cavity. Human salivary glands are classified into two categories: major salivary glands and minor salivary glands. (a) Major Salivary glands: In man the major salivary glands are three pairs: parotid, sublingual and submandibular glands. (i) Parotid glands: These are the largest salivary glands which are situated near the ears. Their ducts open into the oral cavity near the upper second molars. The duct of parotid gland is called Stenson’s duct.  (ii) Sublingual glands: These are small-sized salivary glands which are located beneath the tongue and their ducts are called sublingual ducts or ducts of Rivinus. (iii) Submandibular glands: These are medium sized salivary glands which are located at the angles of the lower jaw. Their ducts open into the oral cavity near the lower central incisors. The duct of submandibular gland is called Wharton's duct. The parotid salivary glands secrete much of salivary amylase. (b) Minor salivary glands: There are numerous small glands situated in the mucous membrane of the lips (libial glands), Cheeks (buccal glands), tongue lingual glands) and palate (palatine glands). The secretions of these glands help to keep the mouth moist and provide a protective and lubricant coat of mucus. The fluids secreted by major and minor salivary glands constitute saliva. (2) Gastric glands: These are numerous microscopic, tubular glands formed by the epithelium of the stomach. The following types of cells are present in the epithelium of the gastric glands. (i) Peptic cells: (= chief or Zymogenic or Zymogen cells). They are usually basal in location and secrete gastric digestive enzymes as proenzymes or zymogens; pepsinogen and prorennin. (ii) Oxyntic cells: They are large and are most numerous on the side walls of the gastric glands They secrete hydrochloric acid and Castle’s intrinsic factor. (iii) Mucous cells: They are present between other types of cells and secrete mucus. (3) Liver: It is the largest gland of the body which secrete heparin (anticoagulant). It also produces bile. (4) Pancreas: It is a soft lobulated pinkish gland which secretes two major hormones: (i) Insulin, (ii) Glucagon. (5) Intestinal gland: These are formed by the surface epithelium of small intestine. These are of two types: (i) Crypts of Lieberkuhn which secrete mucus and digestive enzymes. (ii) Brunner's gland found in duodenum which secretes mucus."
"Differentiate between duodenum, jejunum and ileum.","(i) Coagulation of milk in the alimentary canal: (a) When the food or milk reaches stomach, the protein digestion starts. (b) Pepsin stimulates the digestion of proteins in milk (casein). HCl activates pepsinogen into pepsin. (c) It hydrolyses soluble casein into paracasein which gets precipitated as calcium paracaseinate to make solid curd i.e., coagulation of milk. (d) There is a milk-coagulating enzyme called rennin which is found in calf gastric juice.  (e) Rennin is secreted as pro-rennin (inactive state) but in presence of HCl it is hydrolysed into active rennin. (f) Rennin hydrolyses casein into paracasein leading to milk coagulation. (ii) Digestion of starch in the alimentary canal: (a) In man and most of the other mammals, digestion starts in mouth or buccal cavity. (b) There are three pairs of salivary glands present in the mouth. These glands secrete a alkaline fluid called saliva. (c) The crushed food is mixed with saliva and is converted into a pulpy mass called bolus. (d) Saliva contains enzyme ptyalin (salivary amylase) which acts on cooked starches (polysaccharides) changing them to the disaccharide maltose. (e) Optimum pH for this reaction is 6.8. As soon as the food reaches the stomach, the ptyalin stops because of the acidic, reaction of gastric juice, pH 1.5 to 1.8. The stomach contents entering the duodenum are now called as chyme. (f) When acid chyme passes into the small intestine it is mixed first with the pancreatic juice and bile and then with the intestinal juice. (g) Pancreatic juice contains enzyme amylase which converts all digestible polysaccharides (starches) not affected by ptyalin to disaccharides (sugars). (h) Intestinal juice also contains amylase, sucrase, maltase and lactase. (i) These enzymes convert disaccharide into monosaccharides and hence digestion starch is completed."
Mention the pathways for absorption.,"There are two pathways for absorption i.e., (i) Water, mineral salts, water soluble vitamins, monosaccharides and amino acids are carried to the liver by the hepatic portal system. From the liver, these materials finally enter the blood stream. (ii) Fatty acids, glycerol, steroids and fats soluble vitamins are absorbed by lymphatic system and then carried into the blood stream. Chyle  (iii) Amino acids and simple sugars  → "
