questions,answers
What happens when the membrane of a nerve cell carries out a sodium pump?,"(i) The membrane is in resting potential (−80𝑚𝑉). (ii) There is more Na+ ions on outside of axon membrane of ECF then inside of axon  membrane. (iii) K+ ions move out and the membrane is positively charged outside and negatively charged inside. (iv) When stimulus is applied, the axon membrane becomes negatively charged outside and positively charged inside. (v) Depolarized points becomes repolarized and Na+ ions move to outside while K+ ions inside. (vi) The process involves expelling out Na+ ions and drawing in K+ ions concentration."
Sensory cells of an eye are called as rod cells and cone cells. Why? What are these concerned with?,"The rods and cones are the modified forms of the sensory cells and their names are due to their shapes. (i) The rods mainly enable the animal to see in the darkness, therefore, rods are present in large number in nocturnal animals. (ii) The cones are chiefly concerned with the distinction in colour and light vision during day time.  "
In how many ways does the growth of living system can be quantitatively compared?,"The quantitative comparisons can be done in two ways: (i) Absolute growth rate: It is the measurement and the comparison of total growth per unit time. (ii) Relative growth rate: It is growth of system per unit time expressed on a common basis, e.g., per unit initial parameter."
How can you raise Pfr value in Soyabean plant? What is the effect of raised Pfr value?,Soyabean is a short day plant : The Pfr form of phytochrome is converted in Pr form by exposure of red light (wavelength 660 nm). The Pfr form is considered as the biologically active form of phytochrome. Germination and other phytochrome controlled processes are promoted by Pfr.
In most plants the terminal bud suppresses the development of lateral buds. What is this phenomenon called? Name the phytohormone that can promote the phenomenon.,"In most plants the terminal bud suppresses the development of lateral buds. This phenomenon is called apical dominance. Auxins are the phytohormones which can promote this phenomenon in plants. Example, NAA and 2, 4-D etc.  "
"If you grow a potted plant that initially weighed 200 and eventually weighed 50 kg, would you expect the soil in the pot to change weight? Explain.","(i) The soil in the pot will change its weight due to accumulation of minerals, fertilizers, capillary and hygroscopic water and the micro-organisms. (ii) The plants increase its weight due to manufacturing of food during photosynthesis. (iii) Plant depends largely on air, water and soil organisms in the soil of pot to fulfil its need. (iv) This results in the growth of plant by increasing the weight of soil in the pot.  "
How Cellular respiration resembles combustion?,Cellular respiration resembles combustion in the following ways: (i) Breakdown of complex organic substances. (ii) Utilization of carbon dioxide. (iii) Release of energy.  
What is stomatal periodicity? What are the categories of stomata?,"Stomatal periodicity is the rate of opening and closing of stomata during day and night. Stomata usually open during day and close during night. There are three categories of stomata : (i) Barley or cereal type : They are dumb-bell shaped. The stomata usually open during the day for a few hours. (ii) Leuceme or alfalfa type : They open during day and close during night under mesophytic conditions. In succulents, the stomata remain closed during the day. They open only during night. (iii) Potato Type : Under mesophytic conditions, the stomata can remain open through day and night but close down for different periods and at various times under less water availability.  "
What are the unique features of metabolic pathway ?,The metabolic pathway has following unique features : (i) The interlinked metabolic traffic is very smooth and without a single mishap under healthy conditions. (ii) Every chemical reaction of the metabolic pathway is a catalysed reaction. (iii) The catalysts which hastens the rate of a given metabolic conversion are proteins. The protein which possess catalytic power are called enzymes.
Describe the role of DNA in the life of an organism.,"Role of DNA in the life of an organism: (i) DNA is known as the master molecule of the organism. It is the vehicle of the heredity and store house of all informations required for the growth, differentiation etc. (ii) This information in deoxyribose nucleic acid is contained in the form of blue print. (iii) It gives message to the cell for duplication and transcription. This message is used for protein synthesis by the cells."
"Define and explain the ""Living State"".","Living State: The living state is a non-equilibrium steady-state to be able to perform work. (i) The living process is a constant effort to prevent falling into equilibrium and is achieved by energy input. (ii) The metabolism provides a mechanism for the production of energy. (iii) The living state and metabolism are synonymous, without metabolism there cannot exist a living state. (iv) A living organism works continuously so it cannot afford to reach equilibrium because a system at equilibrium cannot perform the work.  "
Why is it not healthy to breath in a closed room for a very long time?,"In a closed room, there is no provision of fresh air coming into the room. The oxygen already present in the air of that room shall be gradually consumed. If more number of people are sitting in a room the percentage of oxygen will go on decreasing and the percentage of carbon dioxide would go on increasing. Thus it is not a healthy sign to breath in a closed room for a very long time.  "
What is spireme stage?,It is the name of early prophase when elongated chromosomes occurs in overlapped condition like a ball of wool without their ends being visible.
What is the importance of nucleoplasmic index?,(i) Nucleoplasmic index regulates the cell division after cell has reached a particular size. (ii) It helps in maintaining ratio between the nucleus and the cytoplasm.
What is midbody? How does it occur?,The central equatorial part of spindle gets changed into dense fibrous and vascular structure called midbody. (i) Microfilaments collect in the middle region of the cell below the cell membrane. This causes the cell membrane to invaginate. (ii) The furrow deepens centripetally and finally divide the parent cells into two daughter cells.
What do you understand by interphase?,(i) Interphase is a series of changes that occur in a newly formed cell and its nucleus before it becomes capable of division again. (ii) It is also called intermitosis. It is non-dividing state of the cell and its nucleus is called interphase nucleus.
What is homotypic division? What is its main function?,The division which maintain the number of chromosomes produced at the end of reduction division is called homotypic or equational division. Meiosis II stage is known as homotypic division.  
