questions,answers
Define angle of deviation. Why do different components of white light split up into spectrum when it passes through a triangular glass prism ? Show the angle of deviation for red colour when white light passes through a prism. ,The angle between the extended incident ray and the emergent ray is called the angle of deviation. This is because the different colours travel through a glass prism at different speeds. Deviation of red light Visible light Angular spread Screen
Name the phenomenon responsible for the early sunrise and delayed sunset. Explain with the help of a diagram the reason why the sun is visible to us about 2 minutes before the actual sun-rise and about 2 minutes after the actual sunset. ,"l Atmospheric refraction. Apparent position of the sun Horizon Observer Earth Atmosphere The sun is visible to us about 2 minutes before the actual sunrise, and about 2 minutes after the actual sunset because of atmospheric refraction."
Name the phenomenon associated with the following :  The sky appear blue.  Formation of a rainbow in the sky.  Twinkling of stars. ,  Atmospheric refraction 		 Scattering of light   Dispersion 		 Refraction 		 Total internal reflection   Atmospheric refraction 		 Change in the density of the atmosphere due to temperature and other conditions.
 Define power of a lens and write its SI unit., Reciprocal of focal length expressed in metres is called power. SI unit is dioptre.
State Snell’s law of refraction of light. Express it mathematically. Write the relationship between absolute refraction index of a medium and speed of light in vacuum. ,"The ratio of sine of angle of incidence to the sin of angle of refraction is a constant, for the light of a given colour and for the given pair of media. sin i = constant sin r Speed of ligh in air/vacuum c nm = Speed of light in the medium vm  2"
State the difference in colours of the sun observed during sunrise/sunset and noon. Give explanation for each ? sunset ? Draw a labelled diagram to explain these phenomena. ,"The sun rays have to travel through a larger atmospheric distance. As λb < λr, most of the blue light and shorter wavelengths are removed by scattering. Only red colour, which is least scattered is received by our eye and appears to come from sun. Hence the appearance of sun at sunset or sunrise or full noon near the horizon may look reddish."
Why does the sun appear reddish early in the morning ? Will this phenomenon be observed by an observer on the moon ? Justify your answer with a reason.  Why does the sun appear reddish early in the morning ? ,"Early in the morning, the sun is near the horizon, sunlight reaches us after travelling a longer distance through thick layers of atmosphere. Thus most of the blue light and shorter wavelengths are scattered away by the particles in the atmosphere. The light that reaches us is of longer wavelengths giving a reddish appearance. This phenomenon will not be observed by an observer on the moon. Because of the absence of atmosphere on the moon.  ½"
What is meant by advance sunrise and delayed sunset ?,"Due to atmospheric refraction, the sun is visible to us about two minutes before the actual sun-rise and about two minutes after the actual sun-set. 1  2"
Enlist at least six phenomena observed in nature subsequent to the scattering of light.,The various phenomena observed in nature due to scattering of light are the following :  Sun appears red near the horizons  and white when seen overhead.  Bluish colour of the sky.  Visible path of light as it enters a dark room.  Danger signals or stop signals are usually red.  Blueness of distant mountains.  Sunlight filtering through clouds.
Explain in brief the reason for each of the  following :  The sun appears reddish during sun-rise.  At noon the sun appears white.  To an astronaut the sky appears dark instead of blue. ," During morning, sun rays travel large distances in the earth’s atmosphere, and in this process the shorter wavelengths scatter away and only large wave length  reaches us.  At noon, sun is overhead and light rays travel comparatively smaller distance and only little of blue / violet light scatter, so sun appears white. 1  No atmosphere in outer space for scattering, so sky appears dark. "
 “Stars seem higher than they actually are”  “The sky appears dark to passengers flying at very high altitudes” Justify these statements with reason. ," Light coming from the stars are supposed to travel in a straight line. But the refractive index of air is not same throughout. It changes as hot air is rarer than cold air. So refraction takes place. In this case, starlight continuously travels from a rarer medium to a denser medium. Hence, it continuously bends towards the normal. The continuous bending of starlight towards the normal results in a rise of the apparent position of the star.  Scattering of light take place because of the particles present in atmosphere. At high altitude due to absence of atmosphere scattering of light do not take place and hence sky appears dark to passengers flying at high altitude. "
Describe an activity to show that the colours of white light splitted by a glass prism can be recombined to get white light by another identical glass-prism. Also draw ray diagram to show the recombination of the spectrum of white light. ,"Description of activity : When a glass prism is used to obtain a spectrum of sunlight, a second identical prism in an inverted position with respect to the first position will allow all the colours of spectrum to recombine. Thus a beam of white light will emerge from the other side of the second prism. For Diagram See Topic 2, S.A.T.Q.II .  1½ "
Explain in brief the reason for each of the following :   Advanced sun-rise  Delayed sun-set  Twinkling of stars,"Ans. Advanced sun-rise : When the sun is slightly below the horizon, light rays coming from the sun travel from the rarer to denser medium layers of air because of atmospheric refraction of light, light appears to come from a higher position above the horizon. Thus the sun appear earlier than actual sun rise.  Delayed sun-set : Same reason as similar refraction occurs at the sunset. Apparent position of the Sun Observer Horizon  Atmosphere  Twinkling of stars : The light coming from the stars gets refracted several times before reaching the observers eye. Due to change in physical condition of the atmosphere the light sometimes reaches the observer and sometimes it doesn’t, hence they appear to twinkle. "
Why does the sun seem to rise two minutes before the actual sunrise and set two minutes after the actual sunset ? Explain with the help of labelled diagram. ,"The Sun is visible to us two minutes before the sunrise and two minutes after the sunset because of the bending of the light due to atmospheric refraction. The actual sunrise takes place when the Sun is just above the horizon. But due to atmospheric refraction of light, we see the Sun about two minutes before it is actually above the horizon. When the Sun is slightly below the horizon, its light moves from less dense air to more dense air and gets refracted towards the normal. Because of this atmospheric refraction, the Sun appears to be above the horizon when it is actually slightly below the horizon. It is also due to atmospheric refraction that we can still see the Sun for about two minutes even after it has set below the horizon. Actual position of the sun  Atmospheric refraction As seen from the earth"
Explain giving reason why the sky appears blue to an observer from the surface of the earth ? What will the colour of the sky be for an astronaut staying in the international space station orbiting the earth ? Justify your answer giving reason. ,"Sunlight reaches the Earth’s atmosphere and is scattered in all directions by the gases and particles in the air. Blue light is scattered more than the other colours because it has the shortest wavelength. This is why the sky appears blue to an observer from the surface of the Earth. For an astronaut staying in the international space station orbiting the Earth, the colour of the sky will be black because the light reaching it does not scatter. Earth"
"Explain with the help of labelled diagram, the cause of twinkling of stars.","Light coming from the stars undergoes refraction on entering the Earth’s atmosphere. This refraction continues until it reaches the Earth’s surface. This happens because of uneven heating of atmospheric air. Hence, the atmospheric air has changing refractive index at various altitudes. In this case, starlight continuously travels from a rarer medium to a denser medium. Hence, it continuously bends towards the normal. Apparent position Refractive index increases with decrease in altitude Real position The refractive index of air medium gradually increases with a decrease in altitude. The continuous bending of starlight towards the normal results in a slight rise of the apparent position of the star. Apparent position Real position Refractive index of air increasing Since the physical conditions of the Earth’s atmosphere keeps changing, the apparent position of the star is not stationary. The star changes its position continuously, which makes it twinkle. This happens because starlight travels a very large distance before reaching the observer. However, the path varies continuously because of uneven atmospheric conditions. Hence, the stars seem to be fluctuating, sometimes appearing brighter and sometimes fainter. All this together, gives rise to the twinkling effect of stars. The sun appears to be above the horizon l l"
