questions,answers
Write symbols of cation and anion present in MgO. Why do ionic compounds have higher melting points ? [Board Term-I Set (41) 2012],Cation : Mg++ Anion : O– – Ionic compounds have high melting point because cations and anions are held by strong electrostatic force of attraction and considerable amount of energy is required to break the strong inter ionic forces.  1
Name a metal/non-metal : (i) Which makes iron hard and strong ? (ii) Which is alloyed with any other metal to make an amalgam ? (iii) Which is used to galvanise iron articles ? (iv) Whose articles when exposed to air form a black coating ?  METALS AND NON-METALS,(i) Carbon (ii) Mercury (iii) Zinc (iv) Silver 
A metal ‘M’ is found in nature as its carbonate. It is used in the galvanization of iron. Identify ‘M’ and name its ore. How will you convert this ore into free metal ? ,Zinc Ore of zinc is zinc blend (ZnS). Sulphide ore is heated below its melting point in the presence of air to convert it into metal oxide. It is called Roasting. Roasting 2ZnS(s) + 3O2(s) → 2ZnO(s) + 2SO2(g) Reduction of oxide ore : It is the process of conversion of metal oxide ore into metal. It can be done by heating the oxides. ZnO(s) + C(s) → Zn(s) + CO(g)
Name one metal each which is extracted by : (i) Reduction with carbon (ii) Electrolytic reduction (iii) Reduction with aluminium (iv) Reduction with heat alone ,(i) Zinc (ii) Aluminium (iii) Manganese (iv) Mercury 
What are the constituents of Solder alloy ? Which property of Solder makes it suitable for welding electrical wires ? ,Constituents of solder alloy are Lead and Tin. Solder has low melting point to electrically connect components together. It is frequently used to join wires to leads of components such as switches or to join components of all kinds to a printed circuit boards.
An aluminium cane is used to store ferrous sulphate solution. It is observed that in few days holes appeared in the cane. Explain the observation and write the chemical equation to support your answer. [Board Term-I Set (C2) 2010],"It is a displacement reaction. Aluminium is more reactive than iron. So, Fe is displaced by Al and aluminium sulphate is formed and iron is precipitated. 3FeSO4 + 2Al → Al2(SO4)3 + 3Fe."
Write chemical equations that show aluminium oxide reacts with acid as well as base. [Board Term-I Set (52) 2012] → 2AlCl3 + 3H2O,(i) Al2O3 + 6HCl  → 2NaAlO2 + H2O. (ii) Al2O3 + 2NaOH  
State two ways to prevent the rusting of Iron. ,"Galvanising is a method of rust prevention. The iron or steel object is coated in a thin layer of Zinc. This stops oxygen and water reaching the metal underneath. By applying oil, grease or paint, the surface becomes water proof and the moisture and oxygen does not come in direct contact of Iron."
"Describe briefly the method to obtain mercury from Cinnabar. Write the chemical equation for the reactions involved in the process. [Board Term-I, Set (43) 2012]","When cinnabar (HgS) is heated in the presence of air, it is first converted into mercuric oxide. Heat 2HgS + 3O2  → 2HgO + SO 2 (air) Mercuric oxide is then reduced to mercury on further heating. Heat 2HgO  → 2Hg + O2 "
You must have seen tarnished Copper vessels being cleaned with lemon or tamarind juice. Explain why these sour substances are effective in cleaning the vessels. ,In tarnished copper vessel there is a layer formed due to Corrosion which is basic in nature which get dissolved in the lemon or tamarind juice which are acidic in nature. Copper reacts with moist carbon dioxide in air to form copper vessel which loses its shiny brown surface forming a green layer of copper Carbonate. The Citric acid present in the lemon dissolves this layer and clean the copper vessel.
Corrosion is a serious problem. Every year an enormous amount of money is spend to replace damaged iron. What steps can be taken to prevent this damage ?,"The rusting of iron can be prevented by painting, oiling, greasing, galvanizing, chrome plating, anodising or making alloys."
"Differentiate roasting and calcination process giving one example of each. [Board Term-I, Set (C1, A2) 2010]",Roasting : Sulphide ore is strongly heated in the presence of air and is converted into metal oxide. Heat 2ZnS + 2O2  → 2ZnO + 2SO2 ↑ Calcination : Carbonate ore when heated strongly in the absence of air is converted into metal oxide. Heat ZnCO3  → ZnO + CO2 ↑
"Define (i) mineral (ii) ore. Aluminium occurs in combined state whereas gold is found in free state in nature. Why ? [Board Term-I, Set (36) 2012]","The elements or compounds which occur naturally in the earth’s crust are known as minerals. The mineral from which a particular metal can be profitably extracted is called ore. Gold is very less reactive whereas aluminium is a very reactive element. Therefore, aluminium reacts with other elements or compounds more than gold. Thus, aluminium occurs in combined state while gold occurs in free state."
What is meant by corrosion ? (i) Why do aluminium sheets not corrode easily. (ii) Why is copper vessel covered with a green coating in rainy season ? ,"(i) Slow eating of metals due to attack of atmospheric gases so as to convert the metal into its oxide, sulphide or carbonate etc. is called corrosion. (ii) A protective layer is formed on its surface to prevent it from corrosion (Al2O3) (iii) Formation of copper oxide on it from direct contact with air and moisture i.e., due to corrosion in copper. "
Define alloys. List the properties of alloys that make them useful over pure metals ? Explain this fact with suitable examples. [Board Term-I Set (86) 2012],"Alloys are homogeneous mixture of two or more metals or a metal and a non-metal that cannot be separated into their components by physical methods. (i) The electrical conductivity. (ii) Melting point of an alloy is less than that of a pure metal. e.g., Brass and Bronze are not good conductors of electricity whereas copper is used in making electrical circuit. e.g., Solder has a low melting point. "
Describe electrolytic refining of copper with chemical equations. Draw a well labelled diagram for it.   (),"Electrolytic Refining : This method is widely used as purification of metals like zinc (Zn), copper (Cu), aluminium (Al), chromium (Cr), tin (Sn), lead (Pb), nickel (Ni) and gold (Au). In this process, impure metal is used as anode, a strip of pure metal is used as cathode and soluble salt of metal is used as electrolyte. On passing electric current through the electrolyte, cations move towards cathode, gain electrons and pure metal gets deposited on cathode. In electrolytic refining of copper, the impurities left behind at anode called anode mud contains valuable metals such as gold and silver which can be recovered in the native state. Cathode (Pure metal) Anode (Impure metal) Solution of metal salt (Electrolyte) Anode mud Electrolytic refining (Electrolytic refining of copper with explanation)  3"
"Give reasons : (i) Sodium metal is kept in kerosene oil.  (ii) Platinum, gold and silver are used to make jewellery. (iii) Tarnished copper vessels are cleaned. ","(i) Na, K, Li etc. are very reactive so these metals react vigorously with atmospheric oxygen to form oxides. Storing them in oil prevents their oxidation. (ii) Platinum, gold and silver are least reactive, so they are not corroded by air and water easily. (iii) Copper vessels get tarnished by reacting with air and water, due to which a layer is formed mainly contains black copper oxide and green copper hydroxide which is basic in nature. The citric acid in lemon dissolves this layer and washes off easily."
Compound X and aluminium are used to join railway tracks. (a) Identify the compound X (b) Name the reaction (c) Write down its reaction. ,"(a) X is Fe2O3 i.e., Iron (III) Oxide (b) The reaction involved is thermite reaction or aluminothermy. METALS AND NON-METALS (c) Fe2O3(s) + 2Al(s) → Al2O3 (s) + 2Fe(s) + Heat Ferric oxide Aluminium Aluminium Iron Oxide"
A metal that exists as a liquid at room temperature is obtained by heating its sulphide in the presence of air. Identify the metal and its ore and give the reaction involved.,"Mercury is the only metal that exists as liquid at room temperature. It can be obtained by heating Cinnabar (HgS), the sulphide ore of mercury. When the ore (Cinnabar ore) is heated in the air, it is first converted into mercuric oxide (HgO). After that Mercuric oxide is reduced to mercury on further heating."
(i) ‘‘Sodium is a highly reactive metal and it cannot be obtained from its oxide by heating with carbon.’’ Give reason. (ii) How can sodium be obtained from sodium chloride ? ,(i) Metallic compounds like sodium cannot be reduced by carbon or any other reducing agent due to their high affinity with oxygen. (ii) Sodium is obtained from sodium chloride by electrolytic reduction. Sodium chloride in molten form is electrolysed. Sodium is deposited at cathode and chlorine is liberated at anode. At cathode : Na+ + e– —→ Na At anode : 2Cl– —→ Cl2 + 2e–
"(i) Explain the formation of ionic compound CaO with electron dot structure. Atomic number of calcium and oxygen are 20 and 8 respectively. (ii) Name the constituent metals of bronze. [Board Term-I Set (18), 2012]","(i) Calcium (20) – 2, 8, 8, 2 Ca Oxygen (8) – 2, 6 (Ca2+) O (ii) Constituents metals of bronze – copper, tin.  "
What happens when : (a) ZnCO3 is heated in the absence of Oxygen ? (b) a mixture of Cu2O and Cu2S is heated ? ,(a) ZnO (s) and CO2(g) are formed. ZnCO3 → ZnO + CO2 (b) Cu(s) and Sulphur dioxide will be formed. 2 Cu2O + Cu2S → 6Cu + SO2
"Zinc is a metal found in the middle of the activity series of metals. In nature, it is found as a carbonate ore, ZnCO3. Mention the steps carried out for its extraction from the ore. Support with equations. ",Calcination : Heating the ore strongly in limited amount of oxygen. Heat ZnCO3 → ZnO + CO2 Reduction : Converting ZnO to Zn with the help of carbon. ZnO + C → Zn + CO 
"Which method will you use to reduce the following ? (i) Oxides of less reactive metals (ii) Oxides of moderately reactive metals (iii) Oxides of highly reactive metals. Explain by giving a suitable example. [Board Term-I Set (38), 2012]","(i) Self reduction Heat 2HgO  → 2Hg + O2 Heat 2Cu 2O + Cu 2S  → 6Cu + SO2 (ii) Reduction using carbon ZnO + C → Zn + CO Sometimes, some highly reactive metals are used as reducing agents. e.g., 3MnO2 + 4Al → 3Mn + 2Al2O3 + heat or Fe2O3 + 2Al → 2Fe + Al2O3 + heat  ×Cl (iii) Electrolytic reduction e.g., Na, Mg and Ca are obtained by electrolysis of their molten chlorides. "
"Give reasons for the following : (i) Ionic compounds have high melting point and boiling point. (ii) Ionic compounds conduct electricity in molten state. (iii) Ionic compounds are solids at room temperature and are somewhat hard. [Board Term-I, Set (31), 2012]","(i) A large amount of energy is required to break the strong inter-ionic attraction. (ii) When ionic compounds is present in molten state, crystal structure deforms and they can easily conduct electricity with the mobile ions. (iii) Due to the strong force of attraction between the positive and negative ions. "
What is cinnabar ? How is a metal extracted from cinnabar ? Explain briefly. ,"Cinnabar (HgS) is an ore of mercury. When Cinnabar, HgS is heated in air, it is first converted into HgO, HgO is then reduced to Hg on further heating. → 2HgO + 2SO2 2HgS + 3O2  → 2Hg + O2 2HgO   Detailed Answer : Cinnabar (HgS) is an ore of Mercury. The metals being less reactive can be obtained by reducing their oxides to metals by heating alone. So, when Cinnabar is heated in air, it first changes into its oxide and then into mercury metal. Heat → 2HgO(s) + 2SO2(g) 2HgS(s) + 3O2(g)  (Cinnabar) (from air) Mercury oxide Sulphur dioxide 2HgO(s) 2Hg(l) O2(g) Mercuric (II) oxide Mercury metal Oxygen"
"In a thermite reaction, a compound of iron reacts with a metal : (i) Name the metal used in this reaction. (ii) After completion of this reaction, a metal is obtained in the molten state. Identify the metal. (iii) Represent this reaction in the form of a balanced chemical equation. (iv) Mention the most common use of this reaction. ",(i) Aluminium (Al) (ii) Iron (Fe) (iii) Fe2O3 + 2Al → 2Fe + Al2O3 + Heat. (iv) Use : To join railway tracks or cracked machine parts.  1
"Zinc is the metal which lies in the middle of the activity series. This metal is extracted from its sulphide ore. Outline the steps involved in the process of extraction of zinc metal with the help of balanced chemical equation for each step. [Board Term-I Set (48), 2012]",Steps : (i) Roasting : Sulphide ores are converted into oxides by heating strongly in the presence of excess air. 1 Heat 2ZnS + 3O2 → 2ZnO + 2SO2 (ii) Reduction : Metal oxides are then reduced to the corresponding metal by using suitable reducing agent (carbon). → Zn + CO ZnO + C  
