,questions,answers
28,Q. 18. Write one difference between sexual and asexual mode of reproduction. Which species is likely to have better chances of survival – the one reproducing asexually or the one reproducing sexually ? Justify your answer. ,"Ans. Sexual reproduction involves the fusion of the male and the female gamete. This fusion allows the formation of new variants by the combination of the DNA from two (usually) different members of the species. The variations allow the individuals to adapt under varied environmental conditions for better chances of survival. However, it is not always necessary that the offspring produced due to sexual reproduction has better chances of survival. Under some circumstances, asexual reproduction is more advantageous for certain organisms. For example, some individuals who do not move from one place to another and are well settled in their environment. Also, asexual reproduction is a fast and a quick mode of reproduction which does not consume much time and energy as compared to sexual reproduction. 2"
29,Q. 19. DNA content has the tendency to double itself during sexual reproduction due to combining of the genetic materials from two parents. How can the problem of DNA doubling be solved to maintain the consistency of the genetic material throughout the species ? ,Ans. (i) Germ-cells from two individuals combine. (ii) Chromosome number and DNA content is halved in special linkage cells in specialized organs. (iii) Takes place in reproductive cells maintaining the DNA content. 
30,Q. 20. List four points of significance of reproductive health in a society. Name any two areas related to reproductive health which have improved over the past 50 years in our country. ,"Ans. Four points of significance of reproductive health are : (i) It helps the person to lead a normal life. (ii) Its helps in the awareness of sexually transmitted diseases. (iii) It helps in improving the reproductive life (iv) It also help in controlling population. Significance - prevent STDS, Advantage of small family, less mortality among newborns, Reduces the cases of maternal mortality."
31,Q. 21. (i) Mention two secondary sexual characters in human male. (ii) Why testis in male body are extra-abdominal ? (iii) Write the dual purpose served by urethra in males ?,"Ans. (i) Hair growth on face, chest, armpit and genital area / body becomes muscular / voice becomes deep and coarse / penis occasionally begins to become enlarged and erect. (ii) Formation of sperms needs lower temperature than the normal body temperature. Hence, testis lie outside the body cavity in the scrotum. (iii) Urethra is a common duct for the passage of both urine and semen. (Any two) [Board Term II, Set (2024) 2012]"
32,Q. 22. (i) State any two changes seen in boys at the time of puberty. (ii) Define implantation and fertilization. ,Ans. (i) Boys begin to have thick hair growth on the face. Their voice begins to crack. (ii) Implantation is the process of fixing of zygote to the uterine wall. Fertilization is the union of male and female gamete to form a zygote.
33,"Q. 23. Explain the following : (i) Testes and Ovaries are considered as the primary sex organs. (ii) Advantage of seed production in plant. (iii) Vas deferens is long in human male. [Board Term II, Set (2036), 2012]","Ans. (i) Both produces gametes and sex hormones. 1 (ii) Contains body plant (embryo) which maintains the species of a particular plant. (iii) To carry sperm from testes, which enter penis for their release.  1"
34,"Q. 24. Write two example each of sexually transmitted diseases caused by (i) virus, (ii) bacteria. Explain how the transmission of such diseases be prevented ?","Ans. Disease caused by virus—AIDS, Genital Warts. Disease caused by bacteria—Gonorrhea, Syphilis. 1 Prevention of Diseases : (i) By use of devices made of plastic, metal or a combination of the two which is inserted into uterus. (ii) By using contraceptive devices (iii) By educating people and maintaining hygiene (iv) By avoiding multiple sexes.  1"
35,Q. 25. List three techniques that have been developed to prevent pregnancy. Which one of these techniques is not meant for males ? How does the use of these techniques have a direct impact on the health and prosperity of a family ?,"Ans.  HOW DO ORGANISMS REPRODUCE ? Three techniques that have been developed to prevent pregnancy are : (i) Barrier method : Physical methods such as condom, diaphragm and cervical caps are used to prevent entry of sperms in females. (ii) Chemical methods : Drugs such as oral pills and vaginal pills are used by females. (iii) Surgical methods such as vasectomy in males and tubectomy in females. Chemical techniques are not meant for males. The use of these techniques helps in controlling population explosion thus providing better living conditions. It helps in keeping proper gap between siblings thus gives better health to mother as well as children. 1+1+1"
36,Q. 26. What is contraception ? Name any two methods. How does the use of these methods have a direct effect on the health and prosperity of a family ? State any three points. ,"Ans.  Contraception : Any method which prevents conception/ pregnancy is called contraception. ½  Barrier Method, Chemical Method, Surgical Method (any two) ½ + ½  Health of women (mother) is maintained, Parents can give more attention to their children/ family, More resources may be made available for improvement of standard of living (or any other relevant point) (any three) ½ × 3 "
37,Q. 27. Name the two types of mammalian gametes. How are these different from each other ? Name the type of reproduction they are involved in. Write the advantage of this type of reproduction. ,Ans. Male gamete : sperm Female gamete : ovum/egg Sperms are motile and produced by male individual ova/eggs are non-motile and produced by female individual Sexual reproduction Advantage : Generates more variations 
38,Q. 28. Suggest three contraceptive methods to control the size of human population which is essential for the health and prosperity of a country. State the basic principle involved in each.  ,"Ans. Three methods of contraception— (i) Barrier method or mechanical method/ Condom/ Diaphragm, to prevent the meeting of sperms and ova. (ii) Chemical method/ Oral pills—Changes the hormonal balance of the female partner so that the eggs are not released. (iii) Surgical method–to block the vas deferens in males/ vasectomy or the fallopian tube (oviduct) in females/ tubectomy, to prevent the transfer of sperms or egg and hence no fertilization takes place. (iv) IUCDs/ Loop or the copper-T placed in the uterus, to prevent pregnancy. (Any three) 		 3 × ½ + ½ = 3"
39,Q. 29. List any four methods of contraceptions used by humans. How does their use have a direct effect on the health and prosperity of a family. ,"Ans. (a) Four methods (i) Mechanical or barrier method Or Male or female condoms. (ii) Use of hormonal preparations Or Oral Pills/ipill/Saheli. (iii) Use of loop or copper T Or IUCD. (iv) Surgical method Or tubectomy/vasectomy  Effect on health and prosperity : (i) Health of women is maintained. (ii) Parents can give more attention to children. (iii) More resources can be made available. (Any two) ½ × 2  Detailed Answer : The four methods of contraceptions used by humans are : (i) Mechanical barrier method. (ii) Chemical methods (iii) Oral Pills (iv) Surgical methods Sexual act always has the potential to pregnancy. Pregnancy makes major demand on the body and mind of woman and if she is not ready, her health will be adversely affected. Contraceptive methods help in avoiding pregnancy and also help in keeping gaps between two children so that women’s body recovers. These methods help in limiting number of children one or two."
40,Q. 30. List four methods of contraception used by humans. Justify the following statement : “The use of contraceptive methods has a direct effect on the health and prosperity of a family.”  List any four methods of contraception used by humans. How does their use have a direct effect on the health and prosperity of a family ?  What are the different methods of contraception? ,"Ans. Following are the four methods of contraception used by humans : (i) Natural method (ii) Barrier method (iii) Oral contraceptives (iv) Implants and surgical methods Effects of contraception on the health and prosperity of a family : (i) It helps in preventing unwanted pregnancies. (ii) It prevents the chances of frequent pregnancies, which otherwise affect the health of females. (iii) It helps in family planning by controlling the number of children in a family, thus reducing the chances of poverty. (iv) It also reduces the chances of transmission of sexually transmitted diseases such as AIDS. In this way, birth control methods play an important role in the health and prosperity of a family. 1 + 2"
41,"Q. 3. State one function of each of the following parts of human male reproductive system. (i) Vas deferens, (ii) Testes, (iii) Prostate gland. ",Ans. (i) Vas Deferens : It helps in the passage of sperms. (ii) Testes : It produces sperms and male sex hormone— testosterone. (iii) Prostate gland : It secretes alkaline fluid which is discharged into the urethra. It protects sperms from acidity of male urethra.
