questions,answers
Why are forest considered “biodiversity hot spots“? List two ways in which an individual can contribute effectively to the management of forests and wildlife ? ,"Biodiversity is measured by the number of different life forms found in an area. In a forest, various species are available which include bacteria, fungi, ferns, plants, nematodes, insects, birds, reptiles and mammals. Forests are therefore, called biodiversity hot spots. An individual can contribute in management of forest and wildlife by  Avoiding cutting of forest and killing of wildlife.  Educating people about the importance of forest and wildlife in our life. "
Mention the steps taken by West Bengal Government to protect badly degraded Sal forests. ," Involvement of local people by giving them employment in sericulture and harvesting operation.  Allowing collection of fuel, wood and fodder on payment of normal fee. "
What damage is caused to forests by the following:  Building rest houses for tourist in national parks.  Grazing domestic animals in national parks. ," Disturbance in natural habitat. Waste disposal, restriction in movement, poaching / hunting.  Ecological imbalance less food for herbivores, overgrazing might result in loss of habitat. 1+1 "
List four measures that can be taken to conserve forests. ,Four measures taken to conserve forest are :  Deforestation should be banned.  Forest resources should be used in an environmentally and developmentally sound manner.  We should use natural resources cautiously.  Afforestation should be done. 
Everyone of us can do something to reduce our personal consumption of various natural resources. List four such activities based on 3–R approach. , By switching off unnecessary light and fans to save electricity.  By repairing leaky taps to save water.  Not to dump the materials that can be recycled like paper.  Plastic bottles of food items can be used to store things. 
 Why do we need to manage our resources carefully ?  Why management of natural resources requires a long term perspective ?," Our natural resources are limited. With the rapid increase in human population, due to improvement in health care the demand for all resources is increasing.  Management of natural resources requires long term perspective to fulfil the needs and aspiration of future generation."
List four causes of damage to forests. ," By the local people for the fulfilment of their daily needs.  By industrialists–deforestation for industrial needs.  Deforestation for developmental projects – building, roads, dams etc.  By tourists or in making arrangements for tourists.  ½"
List two problems that may arise by planting trees of single variety over vast tracts of a forest. , Loss of biodiversity.  Varied needs of the local people can no longer be met.  Degradation of soil.  1 + 1 
“Industrialisation has adversely deteriorated the environment.” Give four reasons in support of this statement. , Air / water / noise / soil pollution.  Loss of biodiversity because of deforestation.  Nuclear radiation emitted by nuclear power plants.  Acid rain / global warming. 
List four disadvantages of burning fossil fuels. ," Air pollution is caused by burning of fossil fuels.  CO2 produced by burning fossil fuels produces greenhouse effect.  They are non-renewable sources of energy.  The oxides of carbon, nitrogen and sulphur that are released on burning fossil fuels are acidic oxides which lead to acid rain. "
Why must we conserve our forests ? List any three causes for deforestation to take place. ,We must conserve our forest because :  They are source of raw materials for our industries.  They provide us with wood to make furniture and buildings.  They are source of medicine.  They provide firewood and food.  1½ Causes of deforestation are :  Overgrazing  Building roads and dams  Natural calamities like forest fire.  1½ 
How does recycling of waste materials help in ecological balance ?,Recycling of waste materials can help in maintaining ecological balance in the following ways :  By recycling the biodegradable wastes the nutrients present in them are returned to the nutrients pool of the environment like water and soil. These are reabsorbed by plants and utilised e.g. biogas from cow dung provide large amount of energy and the residue acts as a good manure.  Certain non-biodegradable waste like rubber and plastic pose serious disposal problems. Such substances can be recycled to manufacture usable articles. e.g. recycling of used polythene and aluminium foils.
What change can you make in your habits to become more environment friendly ?,"The change in our habits that can be made to become more environment friendly are as follows :  Save water by repairing the leaked taps.  Switch off unnecessary light and fans.  Say ‘No‘ to plastic bags, disposable plastic cups.  Reuse the things again and again.  1+1+1"
Suggest three ways to maintain a balance between environment and development to survive. ,The three ways to maintain a balance between environment and development to survive are :  Forest resources should be used in an environmentally and developmentally sound manner.  Instead of using non-renewable natural resources use of renewable natural resources should be preferred.  Waste water generated by industries should be recycled.
