questions,answers
Nitrogen  and phosphorus  belong to group 15 of the periodic table. Write the electronic configuration of these two elements. Which of these will be more electronegative and why ?  , Nitrogen : K shell-2 L shell-5 Phosphorus : K shell-2 L shell-8 M shell-5 ½  Phosphorus will be less electronegative because its electrons are further away from the nucleus and thus nucleus can be easily lost. 
"The atomic radii of three elements A, B and C of a periodic table are 186 pm, 104 pm and 143 pm respectively. Giving a reason, arrange these elements in the increasing order of atomic numbers in the period. ","Order of atomic number of element A < C < B. Because atomic size generally decreases along a period, so B has the highest atomic number followed by C and A. "
 Atomic radius of hydrogen is 37 pm. Express it in metres.  How does atomic size vary in a group and in a period ? , 1 pm = 10–12 m. Atomic radius = 37 × 10–12 m.  In a group atomic size : Increases down the group. In a period atomic size : decreases in moving from left to right.  ½
 Element ‘Y’ with atomic number 3 combines with element ‘A’ with atomic number 17. What would be the formula of the compound ?  What is the electronic configuration of an element with atomic number 10 ? What will be its valency ? ," Electronic configuration of element ‘Y’ with atomic number 3 = 2, 1 Element ‘A’ with atomic number 17 = 2, 8, 7 Formula of the compound : YA.  Electronic configuration of element configuration of the element with atomic number 10 = 2, 8 ½ Valency : Zero. "
"Three elements X, Y and Z belong to 17th group but 2nd, 3rd and 4th period respectively. Number of valence electrons in Y is 7. Find the number of valence electrons in X and Z. ",It will be 7 in X as well as in Z. The reason being that number of electrons in the outermost shell in the elements in same group is same.  1
"Na, Mg, Al and P belong to 3rd period but are placed in first, second, thirteenth and fifteenth group. Number of shells occupied in Mg is three. What is the number of occupied shells in Na, Al and P. Give reasons for your answer. ","It is three in Na, Al and P. Elements with the same number of occupied shells are placed in same period. "
"Arrange the following elements in the descending order of atomic size and give a reason for your answer. Mg, Cl, P, Ar.  ","Mg, P, Cl, Ar. Increase in atomic number means increase in nuclear charge which tends to pull the electrons closer to the nucleus and reduces the size of the atom.  1"
"Out of the elements X and Y, which has bigger atomic radius ? Give reason to justify your answer.  X has atomic number 18 and atomic mass 40.  Y has atomic number 20 and atomic mass 40. ",Radius of Y is bigger than that of X. In ‘X’ the number of shells is three while in Y it is four. 1
"The position of three elements X, Y and Z in the periodic table are shown below :  Which type of ion, cation or anion, will be formed by element X ?  Which element, Y or Z, has the atom of comparatively larger size ? Give reason in each case.  Group 1 Group 2"," The valency of X is one. It has tendency to lose one electron. Therefore, X will form cation.  Y ; because atomic radius decreases across a period due to increase in the electrostatic force between electrons and nucleus. "
" How does the tendency to gain electrons change as we go down the group ? Give reason.  Given below is a part of the periodic table. How does the valency vary, as we move vertically downward from Li to Fr. Give reason.  Li Be Na Rb Cs Fr Ra","Tendency to gain electrons decreases on moving down the group because with increase in size, effective ‘+ve’ nuclear charge decreases. ½ + ½  Valency remains constant as we move downwards. Elements of the same group have the same number of valence electrons. "
Two elements X and Y have atomic numbers 12 and 16 respectively. To which period of the modern periodic table do these two elements belong ? What type of bond will be formed between them and why ? ,"Electronic configuration of element X, atomic number 12 = 2, 8, 2 Electronic configuration of element Y, atomic numbers 16 = 2, 8, 6 Both have three shells, so they belong to period 3. They will form ionic bond as X will form electropositive ion and Y will form electronegative ion. "
"The atomic number of elements A, B, C, D and E are given below Element Atomic no. From the above table, answer the following questions :  Which two elements are chemically similar ?  Which is an inert gas ?  Which element belongs to 3rd period of periodic table ?  Which element among these is a non-metal ?", C and D  B 		 C  A
Given below are atomic radii of same elements of second period. Element Atomic Radii in pm Arrange these elements in the increasing order of their atomic number. Give reason for your answer. ,"B, C, N, O. In a period, as the atomic number increases, size of the atom decreases. This is because increase in nuclear charge tends to pull electrons closer to nucleus and reduces the size of the atom. "
" An element has electronic configuration 2, 8, 6. Explain its position in the periodic table.  Size of sodium atom is bigger than that of hydrogen atom. Why ? ", Third period and group 16.  Size increases down the group as new shells are added.
What is meant by atomic radius ? Explain why it decreases across a period ? ,The distance from centre of nucleus to outermost shell of an atom is atomic radius. Atomic radius decreases across a period because electron is added in the same shell. So attraction between nucleus and valence shell increases due to which outermost shell is pulled in closer to the nucleus.  1 + 2
"How does the atomic radius of the elements change on going  from left to right in a period, and  down a group in the Modern Periodic Table ? Give reason in support of your answer.", Atomic radius decreases Reason : Nuclear charge increases which tends to pull the electrons closer to the nucleus.  Atomic radius increases Reason : Number of shells increases on going down the group. 
Write the names given to the vertical columns and horizontal rows in the Modern Periodic Table. How does the metallic character of elements vary on moving down a vertical column ? How does the size of atomic radius vary on moving left to right in a horizontal row ? Give reason in support of your answer in the above two cases. ,"Vertical Column — Groups Horizontal Rows — Period Metallic character increases Reason : Ability to lose electrons increases on moving down the group due to increases in distance between the nucleus and the valence electrons/decrease in the attraction between the nucleus and the valence electrons. Atomic radius decreases  Reason : The nuclear charge increases on moving from left to right across a period resulting in increase in the attraction between the nucleus and the valence electrons.  Detailed Answer : In the modern periodic table, there are 18 vertical columns known as Groups and 7 horizontal rows known as Periods. Metallic character increases on moving down a group in the Modern Periodic table. As we move down the group, the electrostatic attraction between the nucleus and the outermost electron decreases due to increase in the distance between them. This happens because; on moving down the group a new shell a added. So, the valence electron can be easily lost by the element, thereby metallic character increases on moving down a group. The size of atomic radius decreases on moving left of right in a horizontal row. When, we move across a period, the number of electrons in the same shell increases. This leads to greater electrostatic attraction between the nucleus and the outermost electron. This increased attraction pulls the outermost electron closer to the nucleus, thereby decreasing the atomic size."
 Name the element with atomic number 17.  To which period does it belong ?  To which group does it belong ?  Write its electronic configuration. ," Chlorine  3rd period  17th group  2, 8, 7.  ½"
Calcium is an element with atomic number 20. Stating reason for each of the following questions :  Is calcium a metal or non-metal ?  Will its atomic radius be larger or smaller than that of potassium with atomic number 19 ?  Write the formula of its oxide. ," It is a metal. Since it has two electrons in its outermost shell/ two valence electrons, which it can lose easily. ½  K  is placed before Ca  in the same period/ fourth period. Since the atomic radius decreases along a period, the atomic radius of calcium is smaller than that of potassium.  The formula of oxide of calcium is CaO, because the valency of calcium as well as that of oxygen is 2.  ½+½"
"An element ‘M’ with electronic configuration  combines separately with NO3–, SO42– and PO43– radicals. Write the formula of the three compounds so formed. To which group and period of the modern periodic table does the element ‘M’ belong ? Will ‘M’ form covalent or ionic compounds? Give reason to justify your answer. ", The electronic configuration  of the element ‘M’ suggests that it belongs to group 2 and period 3 of the modern periodic table and its valency is 2.  The chemical formula of the compounds are : M 2 / Mg 2; MSO4 / MgSO4; M3 2 / Mg3 2.  ‘M’ will form ionic compounds by losing two electrons.  ½
Two elements ‘A’ and ‘B’ belong to the 3rd period of Modern periodic table and are in group 2 and 13 respectively. Compare their following characteristics in tabular form :  Number of electrons in their atoms  Size of their atoms  Their tendencies to lose electrons  The formula of their oxides  Their metallic character  The formula of their chlorides. ,Sr. No.   Characteristics Number of electrons in their atoms Size of their atoms 4 or 12 or 5 or 13 or 21 Bigger Smaller  Their tendencies to More Less lose electrons  The formula of B 2 O3 their oxides  Their metallic More Less character metallic metallic  The formula of ACl2 BCl3 their chlorides  6 × ½ = 3
Name any two elements of group one and write their electronic configurations. What similarity do you observe in their electronic configurations ? Write the formula of oxide of any of the above said element.," Two elements of group 1 are Na, K / Sodium, potassium. Electronic configurations Na = 2,8,1; K = 2,8,8,1  Similarity : Both have one valence electron / One electron in outermost shell.  Oxide – Na2O / K2O. "
An element ‘X’  burns in the presence of oxygen to form a basic oxide.  Identify the element and write its electronic configuration.  State its group number and period number in the Modern Periodic Table.  Write a balanced chemical equation for the reaction when this oxide is dissolved in water. ," X--- 2, 8, 8, 2. It is calcium.  Second group, fourth period.  CaO + H2O → Ca2 "
"An element ‘X’ belongs to third period and second group of the Modern Periodic Table.  Write its electronic configuration.  Is it a metal or non-metal ? Why ?  Write the formula of the compound formed when ‘X’ reacts with an element  Y of electronic configuration 2, 6 and  Z with electronic configuration 2, 8, 7. "," Electronic Configuration − 2,8,2.  Metal, as it can easily lose electrons   X Y Compound – XY XZ2 "
"The atomic number of an element ‘X’ is 19.  Write its electronic configuration.  To which period of the Modern Periodic Table does it belong and what is its valency ?  If ‘X’ burns in oxygen to form its oxide, what will be its nature – acidic, basic or neutral ?  Write balanced chemical equation for the reaction when this oxide is dissolved in water. "," Electronic Configuration of X − 2,8, 8, 1. ½  Fourth Period, Valency 1.  Basic oxide .  X2O + H2O ¾® 2 XOH. "
An element ‘X’ belongs to 3rd period and group 16 of the Modern Periodic Table.  Determine the number of valence electrons and the valency of ‘X’.  Molecular formula of the compound when ‘X’ reacts with hydrogen and write its electron dot structure.  Name the element ‘X’ and state whether it is metallic or non-metallic. ," Electronic configuration of X = 2,8,6. Valence electrons = 6. Valency = 8-6= 2.  Formula with hydrogen- H2X or H2S  Sulphur; non-metal. "
"An element ‘X’ has mass number 35 and number of neutrons 18. Write atomic number and electronic configuration of ‘X’. Also write group number, period number and valency of ‘X’. ","Atomic number of X = Mass number of X – No of neutrons ½ Therefore, Electronic configuration of X = 2, 8, 7 Group number =17 Period = 3 Valency = 8 – 7 = 1  "
"Three elements ‘X’, ‘Y’ and ‘Z’ have atomic numbers 7, 8 and 9 respectively.  State their positions  in the Modern Periodic Table.  Arrange these elements in the decreasing order of their atomic radii.  Write the formula of the compound formed when ‘X’ combines with ‘Z’. "," X  = 2,5 Group 15; Period 2 Y = 2,6 Group 16; Period 2 Z = 2,7 Group 17; Period 2  X> Y>Z  XZ3 "
"The position of eight elements in the modern periodic table is given below where atomic numbers of elements are given in the parenthesis. Period No. Li Be Na Mg K Ca Rb Sr  Write the electronic configuration of Ca.  Predict the number of valence electrons in Rb.  What is the number of shells in Sr ?  Predict whether K is a metal or a non-metal.  Which one of these elements has the largest atom in size ?  Arrange Be, Ca, Mg and Rb in the increasing order of the size of their respective atoms. "," Ca = 2, 8, 8, 2  Valence electrons in Rb = 1  Five  Metal  Rb is biggest in size  Be < Mg < Ca < Rb. "
"Na, Mg and Al are the elements of the same period of modern periodic table having one, two and three valence electrons respectively. Which of these elements  has the largest atomic radius,  is least reactive ? Justify your answer stating reason for each case. "," Na/Sodium. Reason : The atomic size decreases from left to right due to the increase in the nuclear charge.  Al/Aluminium. Reason : The tendency to lose electrons decreases from left to right.  1½ + 1½ Detailed Answer :  Na will have the largest atomic radius as atomic size goes on decreasing along a period from left to right. It is due to increase in nuclear charge  which pulls the electrons towards it, i.e., force of attraction between nucleus and valence electrons increases, therefore atomic size decreases.  Al is least reactive because reactivity of an element depends upon the ability of its atoms to donate or accept electrons. Tendency to lose electrons along a period generally decreases with decrease in atomic size, i.e., the force of attraction between the valence electrons and the nucleus increases, therefore electrons cannot be removed easily."
"Four elements A, B, C and D have atomic numbers 12, 13, 14 and 15 respectively. Answer the following questions giving reasons :  What is the number of valence electrons and valency of D ?  Which of them will have largest atomic radii ?  Which of these elements will form the most basic oxide ? ", Valence electrons in ‘D’ = 5 and Valency of ‘D’ = 3.  ‘A’ will have largest atomic radii because atomic radius decreases across a period from left to right. 1  ‘A’ will form the most basic oxide as it is most metallic.  1
“Electronegativity is the case of gaining electrons”.  Which type of elements will have high electronegativity ?  How does electronegativity change as we move  across a period  down a group ? , Non-metals   Increases  Decreases   1 + 1 + 1
Two elements ‘P‘ and ‘Q‘ belong to the same period of the modern periodic table and are in Group –1 and Group –2 respectively. Compare their following characteristics in tabular form :  The number of electrons in their atoms  The sizes of their atoms  Their metallic characters  Their tendencies to lose electrons  The formula of their oxides  The formula of their chlorides ,"Sr. No.  Property No. of electrons in the atom   Size of the atom Bigger  Metallic character More metallic Less metallic  Tendency to lose electrons More Less  Formula of oxides P2 O  Smaller Formula of PCl QCl2 chlorides Note : For parts  and  examples using symbols of elements may also be accepted.  Detailed Answer :  P has 1 valence electron, Q has 2 valence electrons.  ‘P‘ is bigger than ‘Q‘.  ‘P‘ is more metallic than ‘Q‘.  ‘P‘ has more tendency to lose electrons than ‘Q‘.  P2O and QO are formula of their oxides.  P Cl and Q Cl2 are formula of their chlorides."
"From the following elements : Be, 9F, 19K, 20Ca  Select the element having one electron in the outermost shell.  Two elements of the same group. Write the formula and mention the nature of the compound formed by the union of 19K and element X . "," The elements which have one electron in the outermost shell are K = 2, 8, 8, 1  Two elements of the same group are Beryllium  and Calcium . Be = 2, 2 Ca Formula of element K and element X : 		Both elements K and X have valency one So, K K1X1 = KX/KCl 		It is an electrovalent compound. "
The atomic number of an element ‘X’ is 20.  Determine the position of the element ‘X’ in the periodic table.  Write the formula of the compound formed when ‘X’ reacts/combines with another element ‘Y’ .  What would be the nature  of the compound formed ? Justify your answer. ,"Electronic configuration = 2, 8, 8, 2.  ‘X’ is present in the 2nd group and 4th period of the periodic table.  XY.  Basic because X is a metal and the oxides of metals are basic in nature ."
An element ‘X’ is placed in the 3rd group and 3rd period of the Modern Periodic Table. Answer the following questions stating reason for your answer in each case :  Write the electronic configuration of the element ‘X’.  Write the formula of the compound formed when the element ‘X’ reacts with another element ‘Y’ of atomic number 17.  Will the oxide of this element be acidic or basic ? ,"Since the information given in the question is inaccurate, full marks are to be awarded to every candidate."
"In the following table, the positions of six elements A, B, C, D, E and F are given as they are in the Modern Periodic Table : Group→ Period↓ On the basis of the above table, answer the following questions :  Name the element which forms only covalent compounds.  Name the element which is a metal with valency three.  Name the element which is a non-metal with valency three.  Out of B and C, whose atomic radius is bigger and why ?  Write the common name for the family to which the elements D and F belong. "," E  B  C  B, because atomic radius decreases from left to right due to increase in the nuclear charge.  Noble gases."
"The elements 4Be, 12Mg and 20Ca each having two valence electrons in their valence shells are in periods 2, 3 and 4 respectively of the modern periodic table. Answer the following questions associated with these elements, giving reason in each case,  In which group should they be?  Which one of them is least reactive ?  Which one of them has the largest atomic size ? ", They all belong to group 2 because all three have 2 electrons in their outermost shell.  Be is least reactive because it has 2 shells and due to more nuclear change it is not easy to take electrons from it.  Ca is the element having largest atomic radius because it has 4 shells. 
"Four elements P, Q, R and S belong to the third period of the Modern Periodic Table and have respectively 1, 3, 5 and 7 electrons in their outermost shells. Write the electronic configurations of Q and R and determine their valencies. Write the molecular formula of the compound formed when P and S combine. ","Electronic configuration of Q = 2, 8, 3 Valency of Q = 3 Electronic Configuration of R = 2, 8, 5 Valency of R = 8 – 5 = 3 Electronic configuration of P = 2, 8, 1 Electronic configuration of S = 2, 8, 7 Formula : PS/NaCl"
"Based on the group valency of elements state the formula for the following giving justification for each :  Oxides of 1st group elements,  Halides of the elements of group 13, and  Compounds formed when an element of group 2 combines with, an element of group 16. ","Valency of group 1 elements = 1 Valency of oxygen = 2 Oxides of group 1 elements : Formula of the oxides of group 1 is M2O, where M is the group 1 element and O is oxygen.  Valency of group 13 elements = 3 Valency of halogens = 1 Halides of group 13 elements : Formula of the halides of group 13 is MX3, where M is the group 13 element and X is halogen.  Valency of group 2 elements = 2 Valency of group 16 elements = 2 Compounds of group 2 and group 16 elements : Formula of the compounds of group 2 and 16 is MN, where M is the group 2 element and N is the group 16 element."
"Study the following table in which positions of six elements A, B, C, D, E and F are shown as they are in the modern periodic table : Gr oup Period ↓ On the basis of the above table, answer the following questions :  Name the element which forms only covalent compounds.  Name the element which is a metal with valency three.  Name the element which is a non-metal with valency three.  Out of D and E, which is bigger is size and why ?  Write the common name for the family to which the elements C and F belong. "," Element E will form covalent compounds by sharing its four valence electrons.  Element D is a metal with valency three.  Element B is a non-metal with valency three.  We know that the size of elements decreases on moving left to right in a period. Therefore, element D is greater than element E.  The name of the family to which elements C and F belong is the noble gas family ."
"The elements Li, Na and K, each having one valence electron, are in period 2, 3 and 4 respectively of modern periodic table.  In which group of the periodic table should they be?  Which one of them is least reactive ?  Which one of them has the largest atomic radius ? Give reason to justify your answer in each case. ",They are in group 1 because all the elements in group have 1 valence electron. They form positively charged ions by losing one electron.  Lithium is least reactive because reactivity of an element depends upon the ability of its atoms to donate or accept electrons.  Potassium will have largest atomic radius due to the addition of a new shell. Atomic size generally increases from top to bottom in a group.
"Four elements P, Q, R and S have atomic numbers 12, 13, 14 and 15 respectively. Answer the following questions giving reasons :  What is the valency of Q ?  Classify these elements as metals and non-metals.  Which of these elements will form the most basic oxide ? ", The valency of Q is 3 as its valence shell has three electrons in it.  Elements P and Q are metals as they have 2 electrons in their valence shell and they are positively charged ions whereas elements R and S are non-metals as they gain electrons to complete their octet.  P and Q will form basic oxides as they are metals.
"Four elements A, B, C and D along with their electronic configuration are given below : Elements Electronic configuration Now answer the following questions :  Which two elements belong to the same period ?  Which two elements belong to the same group ?  Which element out of A and C is more reactive and why ? "," A and B, C and D have same period.  A and C have one valence electron, so they same group.  C is more reactive because C is placed below A in the periodic table and reactivity increases down the group."
Two elements X and Y belong to group 1 and 2 respectively in the same period of the periodic table. Compare these elements with respect to :  number of electrons in their outermost orbit  their valencies  metallic character  their atomic size  formula of their chlorides  formula of their sulphates. , Number of electrons in the outermost orbit of X = 1 and Y = 2.  Valency of X = 1 and Y =2.  Metal X is more metallic than Y.  Atomic size of X is bigger than that of Y.  Chloride XCl ; YCl2  Sulphate X2SO4 ; YSO4 
"From the following part of the periodic table, answer the following questions : Lithium Carbon Oxygen Fluorine  Which is the most reactive metal ?  Name the family of fluorine Q, R, T.  Name one element each of group 2 and 15.  Give the name of the element P placed below carbon.  Compare X and P with respect to the size of atoms.", Z.  Halogens.  Magnesium and nitrogen.  Silicon.  X has bigger size than P because X has less effective nuclear charge.
"An atom has electronic configuration 2, 8, 2.  What is the atomic number of this element ?  What is its valency ?  To which of the following elements would it be chemically similar and why ?  "," 12.  2.  Be. Because Be has two electrons in its valence shell. Given element also has two electrons in its valence shell. Since valence electrons determine the chemical property, hence the given element has same chemical properties as that of Be. "
An element X  reacts with an element Y  to form a compound.  Write the position of these elements in the modern periodic table.  Write the formula of the compound formed. Justify your answer in each case.  ," The position of elements X in the modern periodic table is group number 17 and period number 3. The position of element Y in the modern periodic table is group number 2 and period number 4. Electronic configuration of element X = 2, 8, 7. It has 3 shells so period number 3. Halogens are kept in group 17. Electronic configuration of element Y = 2, 8, 8, 2 It has 4 shells so period number is 4. The valence shell has 2 electrons so the group number is 2.  Formula of the compound : Valency of element Y Valency of element X YX2"
"Given below are some elements of the modern periodic table : Be, 9F, 14Si, 19K, 20Ca.  Select the element that has one electron in the outermost shell and write its electronic configuration.  Select two elements that belong to the same group. give reason for your answer.  Select two elements that belong to the same period. Which one of the two has bigger atomic size ? "," 19K  is the element that has one electron in the outermost shell. Electronic configuration = 2, 8, 8, 1  4Be  and 20Ca  belong to the same group, because they have same number of valence electrons. Be = 2, 2 and Ca = 2, 8, 8, 2  Beryllium  and Fluorine  have same period i.e., second period which has 2 shells  whereas Potassium  and Calcium  also belong to same period i.e., fourth period which have 4 shells ."
"The position of three elements A, B and C in the periodic table are shown below : Groups → Periods ↓ Give reasons to explain the following :  Element ‘A’ is a metal.  Element ‘B’ has larger size than ‘C’.  Element ‘C’ has a valency - 3. "," Element ‘A’ is a metal because it is present in group I  and can lose electron easily.  Element B has larger size than ‘C’ because it has more number of shells than ‘C’. Also, B lies in the third period and has three shells whereas B lies in second period and has two shells.  ‘C’ being an element of 3rd group has three valence electrons, therefore its valency is 3. "
Write the number of period the modern periodic table has. How do the valency and metallic character of elements vary on moving from left to right in a period ? How do the valency and atomic size of elements vary down a group ? ,"There are 7 horizontal rows known as periods, that the modern periodic table has. In periods, the number of valence electrons increases from left to right and due to decrease in atomic size, the force of attraction between the valence electrons and the nucleus increases. Metallic character decreases along the period due to decrease in tendency to lose electrons. Atomic size generally increases from top to bottom in a group due to the addition of a new shell i.e., number of shells goes on increasing down the group."
"Group → Period ↓ Using the given part of the periodic table, answer the following questions with reason :  Name the element having smallest atomic size.  Write electronic configuration of element E.  Identify the elements which have similar physical and chemical properties as the element Y. ", Element — E  K L M  X and Z. 
"Three elements X, Y and Z have atomic numbers 7, 10 and 14 respectively.  Identify the group number of these elements in the periodic table.  Mention one unique feature each of elements Y and Z.  Which of the above two elements belong to the same period ? "," X - 2, 5 : Group 15 Y - 2, 8 : Group 18 Z - 2, 8, 4 : Group 14  Y is a noble gas which is unreactive and has complete outermost shell. Z is metalloid and possesses semi-metal, properties of both metals and non-metals.  X and Y belong to the same period i.e., 2nd period.½ "
