questions,answers
Define water of crystallisation with two examples. How will you prove their existence in the examples given by you ? ,Water of crystallisation is a fixed number of water molecules present in one formula unit of a salt. One formula unit of copper sulphate contains five water molecules . The water molecules which form part of the structure of a crystal are called water of crystallisation. Heat CuSO4.5H2O → CuSO4 + 5H2O  copper sulphate)    * Due to loss of water of crystallisation. CuSO4 + 5H2O ¾® CuSO4.5H2O Anhydrous Water Hydrated copper copper sulphate sulphate   * By adding water
"A sanitary worker uses a white chemical having strong smell of chlorine gas to disinfect the water tank.  Identify the chemical compound, write its chemical formula.  Give chemical equation for its preparation.  Write its two uses other than disinfection. ", Bleaching powder — CaOCl2  Ca2 + Cl2 → CaOCl2 + H2O  Two uses other than disinfection are :  Paper industries  Chemical Industries.  1 + 1 + 1
In one of the industrial processes used for manufacture of sodium hydroxide a gas X is formed as by product. The gas ‘X’ reacts with dry slaked lime to give a compound ‘Y’ which is used as bleaching agent in textile industry.   ," X = Chlorine gas, Y = Calcium oxychloride → CaOCl2 + H2O  Ca2 + Cl2   lime) oxychloride)  1+1+1"
What is meant by water of crystallization ? How many molecules of water are present in hydrated copper sulphate ? Write its formula. What colour change do you observe when it is heated ? ,"Water of crystallization is the fixed number of water molecules present in one formula unit of salt.  Five molecules of water.  Formula — CuSO4.5H2O  When heated, its colour changes from blue to white.  1"
 How chloride of lime chemically differs from calcium chloride ?  What happens when chloride of lime reacts with sulphuric acid ? Write chemical equation involved.  Mention two uses of chloride of lime. , Chemically chloride of lime is known as calcium oxychloride. → CaSO4 +  2CaOCl2 + H2SO4  CaCl2 + 2HClO → HCl +  HClO Hypochlorous acid Nascent oxygen Coloured Substance +   → Colourless.   Bleaching powder is used for bleaching purposes in textile and paper industry and in laundry.  It is also used as a disinfectant for water. 1+1+1
A gas X reacts with lime water and forms a compound Y which is used as bleaching agent in the chemical industry. Identify X and Y. Give the chemical equation of the reaction involved. ,X is Chlorine Y is CaOCl2  used as bleaching agent. Ca2 + Cl2 → CaOCl2 + H2O
"Write the chemical formula of bleaching powder. Write balanced chemical equation involved in the preparation of bleaching powder and write its three uses.  ACIDS, BASES AND SALTS",Chemical formula — CaOCl2 Chemical equation — → CaOCl2 + H2O Ca2 + Cl2  Uses :  For bleaching cotton and linen in textile industry½  As an oxidising agent in a chemical industry.  For disinfecting water. 
 A white powder is an active ingredient of antacids and is used in preparation of baking powder. Name the compound and explain that how it is manufactured. Give chemical equation.  Write a chemical equation to show the effect of heat on this compound. ," Compound is NaHCO3/baking soda/sodium hydrogen carbonate Manufacture - NH3 + NaCl + H2O + CO2 → NH4Cl + NaHCO3 Heat  2 NaHCO3 → Na2CO3 + H2O + CO2  3 Detailed Answer :  The Compound is NaHCO3  Manufacturing Sodium hydrogen carbonate : NH3 + NaCl + H2O + CO2 → NH4Cl+ NaHCO3  On heating, Baking Soda decomposes into Sodium carbonate, water and carbon dioxide. 2NaHCO3 Na2CO3 + H2O + CO2"
‘‘Sodium hydrogen carbonate is a basic salt.’’ Justify the statement. How is it converted into washing soda ? Explain. ,"It is a salt produced by the neutralization reaction between a strong base  and a weak acid , hence it is a basic salt. It is heated strongly to produce sodium carbonate. 2NaHCO ∆ → Na CO + H O + CO Sodium carbonate is recrystallized to produce washing soda. Na2CO3 + 10H2O  → Na2CO3.10H2O "
"A student dropped few pieces of marble in dilute hydrochloric acid, contained in a testtube. The evolved gas was then passed through lime water. What change would be observed in lime water ? What will happen if excess of gas is passed through lime water ? ","CaCO3 + 2HCl ¾® CaCl2 + H2O + CO2 Marble is calcium carbonate and on reacting with HCl releases CO2. Ca2 + CO2 ¾® CaCO3 + H2O   Lime water turns milky due to the formation of white precipitate of CaCO3. On passing excess CO2, milkiness disappears because Ca2 is formed which is soluble in water. CaCO3 + H2O + CO2 ¾® Ca2 Soluble in water "
What happens when a solution of baking soda is heated ? Write chemical equation for the same. Name the product which is responsible for making the bread or cake spongy and fluffy. ,"When baking soda is heated, it decomposes to produce sodium carbonate, water and CO2 gas. 1 → Na2CO3 + H2O + CO2 2NaHCO3 ∆ CO2 gas produced during the reaction makes the cake or bread spongy and fluffy. "
State what happens when :  Gypsum is heated at 373 K.  Blue crystals of copper sulphate are heated.  Excess of carbon dioxide gas is passed through lime water. ," It looses water molecules and become calcium sulphate hemihydrate CaSO4. H2O or plaster of paris.  Blue copper sulphate crystals on heating lose water of crystallisation and become white. When these crystals are left open, will absorb moisture from air and regain blue colour.  On passing CO2 gas through lime water, insoluble calcium carbonate is formed. On passing excess of CO2, soluble calcium bicarbonate is formed. → CaCO3 + H2O Ca2 + CO2  Insoluble → Ca2 CaCO3 + CO2 + H2O  Soluble 1+1+1 "
 Write the chemical formula of each of the following :  Plaster of Paris  Gypsum.  How can plaster of paris be converted into gypsum ?   List any one use of plaster of paris. ,"  CaSO4.  CaSO4.2H2O  By mixing with water → CaSO4.2H2O 1 CaSO4. H2O + 1 H2O   For making toys, for supporting fractured bones. 1 "
"A compound ‘x’ on losing partial crystallization of water gives compound ‘y’ which is used for making chalk and other pottery articles. But when ‘x’ is strongly heated, it gives ‘z’ which is used as drying agent. Identify x, y, z and write the chemical equation.","A commonly used compound for making chalks and other pottery articles is plaster of paris. Its chemical formula is CaSO4.½H2O. It is obtained by CaSO4.2H2O on partial losing water of crystallization by controlled heating at 120°-130°C. When CaSO4.2H2O is strongly heated, it loses whole of water of crystallisation and gives anhydrous calcium sulphate. Thus ‘x’ is CaSO4.2H2O; y is CaSO4.½H2O and ‘z’ is CaSO4. Heat CaSO4 .2H 2O 120° → CaSO4 . H 2O + H 2O −130°C   CaSO4 .2H 2O >130°C → CaSO4 . Heat"
Mention the products produced when an acid reacts with a base. Give equation of an example of the reaction involved. What is this kind of reaction known as ? ,The reaction between an acid and a base that gives a salt and water is known as a neutralisation reaction. Base + Acid ¾® Salt + Water NaOH + HCl ¾® NaCl + H2O
Name the three products of ‘chlor-alkali’ process. Write one commercially or industrially important material each that can be prepared from each of these products. ,"The three products are : Sodium hydroxide , Chlorine  and Hydrogen . NaOH — for soaps and detergents and paper making or artificial fibers. Cl2 — PVC, pesticides, CFCs. H2 — fuels, margarine, NH3 for fertilizers. "
 Crystals of a substance changed their colour on heating in a closed test-tube but regained it after sometime when they were allowed to cool down. Name the substance and write its formula and explain the phenomenon involved.   Name the acid and base that would be used to prepare the following salts :  Potassium sulphate 		 Ammonium chloride. ," Copper sulphate crystals  5 molecules of water are present in one formula unit of copper sulphate. When heated, its loses its water and salt turns white.  Basic Salt : 		 Base — KOH  Acid — H2SO4   Base — NH4OH  ½ Acid — HCl  "
