questions,answers
What changes are observed in the uterus subsequent to implantation of young embryo ? ,The uterine wall thickens that is richly supplied with blood. A special tissue called placenta develops which connects embryo to the uterine wall that provides nutrients and oxygen to it.
"Mention the functions of  placenta,  fallopian tube in the human female reproductive system. ", Placenta :  Helps in the transportation atom of glucose and oxygen from the mother to the embryo.  Waste generated by the embryo is removed by transferring it to the mother’s blood.  Fallopian tube :  Egg is carried from the ovary to the uterus.  Fertilization occurs here. 
How does the embryo get nourishment inside the mother’s body ? ,"The embryo gets nourishment from the mother’s blood with the help of a special tissue called placenta. This is a disc which is embedded in the uterine wall. It contains villi on the embryo’s side of the tissue. On the mother’s side are the blood spaces, which surround the villi. This provides a large surface area for glucose and oxygen to pass from the mother to the embryo. "
List any two contraceptive methods practised only by women. Mention how these methods work ? , Oral pills : Change hormonal balance so eggs are not released.  Loop / Copper-T : Placed in the uterus. Prevent pregnancy by checking the entry of sperms through the vagina. 
What are the benefits of using mechanical barriers during sexual act ? ,Mechanical barriers like condom prevents the sperms from reaching the egg. Thus it is an effective method to avoid pregnancy. It also prevents transmission of infections during sexual act.
Reproduction is one of the most important characteristics of living beings. Give three reasons in support of the statement.,"Detailed Answer : Reproduction is one of the most important characteristics of living beings as it enables them to form offspring and continue their population. Through reproduction, they transfer their genetic information to the next generation. Reproduction ensures their continuity of existence on Earth."
What are the functions of testis in the human male reproductive system ? Why are these located outside the abdominal cavity ? Who is responsible for bringing about changes in appearance seen in boys at the time of puberty? ,"Functions of testis—  Produce sperms.  Produces male hormone/ testosterone.  These are located outside the human body, as sperms need lower temperature than the normal body temperature to mature.  Testosterone.  1"
What is placenta ? Write any two major functions of placenta. ,"A disc shaped organ or special tissue in the uterus of pregnant mammal, nourishing and maintaining the foetus through the umbilical cord. Functions of Placenta :  Provides large surface area for glucose and oxygen to pass from mother to the embryo.  Removal of waste generated in the developing embryo into the mother‘s blood. "
State the changes that take place in the uterus when :  Implantation of embryo has occurred.  Female gamete/egg is not fertilised. ," When implantation of embryo has occurred, the uterine wall thickens and is richly supplied with blood to nourish the growing embryo. 1½  The thick and spongy lining of the uterus slowly breaks and comes out through the vagina as blood and mucus.  Detailed Answers :  When implantation has occurred in uterus of mother, the inner lining of the uterus thickens and is richly supplied with the blood vessels to provide nourishment to the growing embryo.  If the egg is not fertilised, it lives for one day. Since, the thickened uterus lining is no more required; it slowly breaks down and comes out of the vagina as blood and mucous known as menstruation which lasts for about two to eight days."
 Mention the role of the following organs of human male reproductive system :  Testis;  Scrotum;  Vas deferens;  Prostate glands.  What are the two roles of testosterone ? ,"  Testis—To produce male gametes // sperm or male hormone / testosterone.  Scrotum—To provide optimal temperature to testis for the formation of sperm.  Vas deferens—To deliver the sperms to the urinary bladder.  Prostrate glands—To secrete the fluid which provides nutrition and medium for transport of sperms.   Regulates formation of sperms,  brings about the changes in boys during adolescence ½ + ½ "
"Write the functions of the following parts of human female reproductive system :  Ovary,  Fallopian,  Uterus. "," Ovary : Produces egg or female gamete, female sex hormone/ estrogen  Fallopian tube : Transfer of ovum to the uterus, Site for fertilization  Uterus : Site of implantation of zygote, development of embryo. Detailed Answers :  Ovary : It produces eggs  and female sex hormone estrogen and progesterone.  Fallopian Tube : The fallopian tube provides passage for the eggs  to pass into the uterus by ciliary action. It is the site for fertilisation.  Uterus : It receive the fallopian tubes on either side and is capable of undergoing great enlargement. Uterus is the site of implantation of zygote and site of development of embryo."
What is Placenta ? Explain its functions in humans.  What is placenta ? State its function in human female. ,"Placenta is a specialized tissue embedded in the uterine wall. It contains villi on the embryo’s side and blood spaces on the mother’s side. Function—Helps in exchange of nutrients, gases and wastes materials between the mother and embryo/foetus.  3"
What is placenta ? Explain its role in the development of human embryo.  HOW DO ORGANISMS REPRODUCE ?,Placenta is a disc-shaped structure between mother and embryo. Functions :  Provides large surface area for glucose and O2 to pass from mother to embryo.  Removal of wastes from embryo. 
 Write the functions of the following parts of human male reproductive system :  Testis;  Vas deferens;  Urethra;  Prostate.  List any two common pubertal changes that appear in human males. ,"  Testis—Formation of sperm / germ cells // secretion of testosterone  Vas deferens—Delivery of sperms from testis to urethra.  Urethra—Ejaculation of sperms.  Prostrate—Its secretions nourishes the sperms.  Thick hair growth on the face, voice begins to crack, hair growth in armpits.  ½+½ "
State briefly the changes that take place in a fertilized egg till birth of the child in the human female reproductive system. What happens to the egg when it is not fertilized ? ,"Changes in fertilized egg :  Zygote/fertilized egg starts dividing.  Implantation of zygote in the inner uterine wall.  Embryo starts growing with the help of the placenta which results in the development of the child.  Birth of a child as a result of rhythmic contraction of the muscles in the uterus.  When egg is not fertilized, the inner lining of the uterus slowly breaks and comes out through the vagina as blood and mucous "
In the diagram of human male reproductive system given below :  Label the parts A and B.  Name the hormone produced by organ ‘X’. What is the role of this hormone in the human male ?  Mention the name of substances that are transported by tubes.  C and  D.  Bladder," A-Seminal vesicle B-Prostate gland.  Testosterone; controls gamete formation and develops secondary sex organs.   C-Sperms,  D-Sperms/semen and urine.½+½"
 How many eggs are produced every month by either of the ovaries in a human female ? Where does fertilization takes place in the female reproductive system ?  What happens in case the eggs released by the ovary is not fertilized ? ," One egg is produced every month by one of the ovaries. Fertilization takes place in the fallopian tubes.  In case the egg released by the ovaries is not fertilized, it lives for about one day. But since the uterus prepares itself every month to receive a fertilized egg, its lining become thick and spongy. When the egg does not fertilize this lining slowly breaks and come out through the vagina as blood and mucus and is known as menstruation."
Is copy of DNA formed during reproduction identical to the original cell ? Give reason for the support of your answer and explain how DNA copying is beneficial for the species ? ,"No, it cannot be identical to the original cell. It has variation. It becomes the basis for organic evolution.1 + 1 + 1"
Write one difference between sexual and asexual mode of reproduction. Which species is likely to have better chances of survival – the one reproducing asexually or the one reproducing sexually ? Justify your answer. ,"Sexual reproduction involves the fusion of the male and the female gamete. This fusion allows the formation of new variants by the combination of the DNA from two  different members of the species. The variations allow the individuals to adapt under varied environmental conditions for better chances of survival. However, it is not always necessary that the offspring produced due to sexual reproduction has better chances of survival. Under some circumstances, asexual reproduction is more advantageous for certain organisms. For example, some individuals who do not move from one place to another and are well settled in their environment. Also, asexual reproduction is a fast and a quick mode of reproduction which does not consume much time and energy as compared to sexual reproduction. 2"
DNA content has the tendency to double itself during sexual reproduction due to combining of the genetic materials from two parents. How can the problem of DNA doubling be solved to maintain the consistency of the genetic material throughout the species ? , Germ-cells from two individuals combine.  Chromosome number and DNA content is halved in special linkage cells in specialized organs.  Takes place in reproductive cells maintaining the DNA content. 
List four points of significance of reproductive health in a society. Name any two areas related to reproductive health which have improved over the past 50 years in our country. ,"Four points of significance of reproductive health are :  It helps the person to lead a normal life.  Its helps in the awareness of sexually transmitted diseases.  It helps in improving the reproductive life  It also help in controlling population. Significance - prevent STDS, Advantage of small family, less mortality among newborns, Reduces the cases of maternal mortality."
 Mention two secondary sexual characters in human male.  Why testis in male body are extra-abdominal ?  Write the dual purpose served by urethra in males ?," Hair growth on face, chest, armpit and genital area / body becomes muscular / voice becomes deep and coarse / penis occasionally begins to become enlarged and erect.  Formation of sperms needs lower temperature than the normal body temperature. Hence, testis lie outside the body cavity in the scrotum.  Urethra is a common duct for the passage of both urine and semen.  "
 State any two changes seen in boys at the time of puberty.  Define implantation and fertilization. , Boys begin to have thick hair growth on the face. Their voice begins to crack.  Implantation is the process of fixing of zygote to the uterine wall. Fertilization is the union of male and female gamete to form a zygote.
Explain the following :  Testes and Ovaries are considered as the primary sex organs.  Advantage of seed production in plant.  Vas deferens is long in human male. ," Both produces gametes and sex hormones. 1  Contains body plant  which maintains the species of a particular plant.  To carry sperm from testes, which enter penis for their release.  1"
"Write two example each of sexually transmitted diseases caused by  virus,  bacteria. Explain how the transmission of such diseases be prevented ?","Disease caused by virus—AIDS, Genital Warts. Disease caused by bacteria—Gonorrhea, Syphilis. 1 Prevention of Diseases :  By use of devices made of plastic, metal or a combination of the two which is inserted into uterus.  By using contraceptive devices  By educating people and maintaining hygiene  By avoiding multiple sexes.  1"
List three techniques that have been developed to prevent pregnancy. Which one of these techniques is not meant for males ? How does the use of these techniques have a direct impact on the health and prosperity of a family ?," HOW DO ORGANISMS REPRODUCE ? Three techniques that have been developed to prevent pregnancy are :  Barrier method : Physical methods such as condom, diaphragm and cervical caps are used to prevent entry of sperms in females.  Chemical methods : Drugs such as oral pills and vaginal pills are used by females.  Surgical methods such as vasectomy in males and tubectomy in females. Chemical techniques are not meant for males. The use of these techniques helps in controlling population explosion thus providing better living conditions. It helps in keeping proper gap between siblings thus gives better health to mother as well as children. 1+1+1"
What is contraception ? Name any two methods. How does the use of these methods have a direct effect on the health and prosperity of a family ? State any three points. ," Contraception : Any method which prevents conception/ pregnancy is called contraception. ½  Barrier Method, Chemical Method, Surgical Method  ½ + ½  Health of women  is maintained, Parents can give more attention to their children/ family, More resources may be made available for improvement of standard of living   ½ × 3 "
Name the two types of mammalian gametes. How are these different from each other ? Name the type of reproduction they are involved in. Write the advantage of this type of reproduction. ,Male gamete : sperm Female gamete : ovum/egg Sperms are motile and produced by male individual ova/eggs are non-motile and produced by female individual Sexual reproduction Advantage : Generates more variations 
Suggest three contraceptive methods to control the size of human population which is essential for the health and prosperity of a country. State the basic principle involved in each.  ,"Three methods of contraception—  Barrier method or mechanical method/ Condom/ Diaphragm, to prevent the meeting of sperms and ova.  Chemical method/ Oral pills—Changes the hormonal balance of the female partner so that the eggs are not released.  Surgical method–to block the vas deferens in males/ vasectomy or the fallopian tube  in females/ tubectomy, to prevent the transfer of sperms or egg and hence no fertilization takes place.  IUCDs/ Loop or the copper-T placed in the uterus, to prevent pregnancy.  		 3 × ½ + ½ = 3"
List any four methods of contraceptions used by humans. How does their use have a direct effect on the health and prosperity of a family. ," Four methods  Mechanical or barrier method Or Male or female condoms.  Use of hormonal preparations Or Oral Pills/ipill/Saheli.  Use of loop or copper T Or IUCD.  Surgical method Or tubectomy/vasectomy  Effect on health and prosperity :  Health of women is maintained.  Parents can give more attention to children.  More resources can be made available.  ½ × 2  Detailed Answer : The four methods of contraceptions used by humans are :  Mechanical barrier method.  Chemical methods  Oral Pills  Surgical methods Sexual act always has the potential to pregnancy. Pregnancy makes major demand on the body and mind of woman and if she is not ready, her health will be adversely affected. Contraceptive methods help in avoiding pregnancy and also help in keeping gaps between two children so that women’s body recovers. These methods help in limiting number of children one or two."
List four methods of contraception used by humans. Justify the following statement : “The use of contraceptive methods has a direct effect on the health and prosperity of a family.”  List any four methods of contraception used by humans. How does their use have a direct effect on the health and prosperity of a family ?  What are the different methods of contraception? ,"Following are the four methods of contraception used by humans :  Natural method  Barrier method  Oral contraceptives  Implants and surgical methods Effects of contraception on the health and prosperity of a family :  It helps in preventing unwanted pregnancies.  It prevents the chances of frequent pregnancies, which otherwise affect the health of females.  It helps in family planning by controlling the number of children in a family, thus reducing the chances of poverty.  It also reduces the chances of transmission of sexually transmitted diseases such as AIDS. In this way, birth control methods play an important role in the health and prosperity of a family. 1 + 2"
"State one function of each of the following parts of human male reproductive system.  Vas deferens,  Testes,  Prostate gland. ", Vas Deferens : It helps in the passage of sperms.  Testes : It produces sperms and male sex hormone— testosterone.  Prostate gland : It secretes alkaline fluid which is discharged into the urethra. It protects sperms from acidity of male urethra.
