questions,answers
Describe the gametophytic phase exhibited by moss.,"The predominant stage in the life cycle of moss is the gametophyte which consists of two stages: (a) The first stage is the protonema stage which develops directly from a spore; it is a creeping, green branched and flamentous stage. (b) b) The second stage is the leaty stage which develops from the secondary protonema as a lateral bud. The leafy stage consist of upright, slender axes bearing spirally arranged leaves and bears the sex organs."
What are the structure of leaves found in ferns ?,"(i) The laves are large and are called fronds in ferns. (ii) Some ferns have simpie leaves with one blade. (iii) But most ferns have pinnately compound leaves 𝑖. 𝑒., blades are divided into leaflets or pinnae like feather. (iv) The pinnately compound leaves may be unipinnate (leaflets not divided), bipinnate (leaflets subdivided one), tripinnate (leflets divided twice.) (v) Ferns are regarded as ornamental plants because of their graceful compounds leaves."
Explain in brief the structure of prothullas of fern.,Prothallus of Ferns : (1) it is a heart shaped structure. The sex organs are present on the lower surface of the prothallus below the apical notch. (ii) Sex organs are antheridia and archegonia. Prothalhus is produced from the meiopore as gametophyte of fern. (iii) Below the sex organs are rhizoids. (iv) Archegonia are flask shaped but antheridia are globose. (v) Male and female gametes are produced in antheridia and archegonia. 
Explain the nature of sporophylls in pteridophylets.,"The nature of sporophyll in pteridophytes: (i) Sporangia are on the lower surface of the reproductive leaves as yellow or brown spots or sori. (ii) These are arranged like pearls on the lower surface (iii) The spore-bearing leaves are called sporophylls. (iv) The sori bear groups of sporangia, which are full of spores. (v) The plant body exhibits sporophyte and is diploid (2n). (vi) The spores formed after meiosis are haploid (n). (vii) They are dispersed through a special mechanism present in the sporangium."
Write a brief note on cycads and conifers.,"(i) Cycads: Cycads belong to group gymnosperms with an unbranched stem having a crown of palm-like leaves. It has terminal cones. 𝑒. 𝑔. , 𝐶𝑦𝑐𝑎𝑠.  (ii) Conifers: They belong to gymnosperms. They have a monopodial branching, resin canals, small or pointed leaves frequently borne on dwarf shoots and unisexual cones never present on the tips of main branches, 𝑒. 𝑔., 𝑃𝑖𝑛𝑢𝑠 (Pines), 𝐶𝑒𝑑𝑟𝑢𝑠 (Cedar), 𝑃𝑖𝑐𝑒𝑎 (Spruce), 𝐴𝑏𝑖𝑒𝑠 (Fir), 𝑗𝑢𝑛𝑖𝑝𝑒𝑟𝑢𝑠 (Juniper), 𝑇ℎ𝑢𝑗𝑎, 𝐶𝑢𝑝𝑟𝑒𝑠𝑠𝑢𝑠 etc."
Mention the adaptation of seed plants to land.,"Following characters of seed plants made them specially adapted to life on land are: (i) Presence of extensive root system for anchorage and absorption, development of mechanical tissues for support and vascular tissue for long distance transport of sap and food. (ii) Development of pollination, or transfer of microspores to the mega sporophylls. (iii) Replacement of external supply of water for fertilization by the development of pollen tube for carrying sperms to female gamete. (iv) Transformation of megasporangium and production of embryo in the ovule."
Describe the types of roots found in Cycas & Pinus.,"The roots of gymnosperms are generally tap root. In Cycas, the roots are of two typesnormal and coralloid. The coralloid roots are irregular negatively geotropic, devoid of root. These are associated with nitrogen fixing cyanobacteria. In Pinus, besides the normal roots there are the mycorrhizal roots which have fungal association in the form of mycorrhiza."
What do you understand by double fertilization ?,"(i) Double fertilization means the fusion of one male gamete with egg cell and other male gamete with the polar nuclei, this is known as triple fusion.  (ii) When male gamete fuses with egg cell it forms diploid zygote (2n) and when the other male gamete fuses with the polar nuclei (2n) it forms a triploid endosperm (3n). (iii) Endosperm is a female gametophytic tissue which provides nutrition to the embryo."
Name one gymnosperm with each of the following characteristics? (i) Stem is unbranched (ii) Pinnately compound leaves (iii) Stem is dichotomously branched,(i) Cycas (ii) Cycas (iii) Gingko
What are identifying features of angiosperms or flowering plants ?,"Identifying features of angiosperms: (i) Flowering plants show great number of diversite in habit, habitat, forms, duration of life, mode of nutrition, etc. (ii) The plants with stem varying from a few mm to a metre or so in height are termed as herbs, medium sized plants with woody stem are termed as shrubs and tall woody plants are known as tres. (iii) Plants which live for a year, or part of year are termed as annuals; which live for two years are termed as biennials and which live for more than two years are termed as perennials. (iv) Plants which live in extremely dry conditions are termed as xerophytes: plants living in water are termed as hydrophytes and those living in moderate conditions are termed as mesophyies. (v) All flowering plants have roots, stem and leaves. They also produce flowers, seeds and fruits.  "
