questions,answers
What is short circuiting ? State one factor/ condition that can lead to it. Name a device in the household that acts as a safety measure for it. State the principle of its working. ,"Situation in which live and neutral wire come direct contact, abruptly increasing the current the circuit is called short–circuiting. Factor – Insulation of wire is damaged / fault appliance. Safety device – electric fuse. in in in () Electric fuse is an application of Joule’s heating. If there is a current larger than the specified value the temperature of fuse wire increases and it melts to break the electric circuit and stop the flow of unduly high electric current. "
What is short-circuiting of an electric circuit ? An electric motor of 1.5 kW power rating is operated in a domestic electric circuit of current rating 5A. What would happen when it is switched ON ? Give reason for your answer. ,"Situation when live wire and neutral wire come into direct contact, current in the circuit abruptly increases. P = 1.5 × 1000 W = 1500 W P 1500 W = 6.8 A → I= P = VI  220 V Electric current required (6.8 A) is more than the current rating of the circuit, i.e., 5A. Hence the fuse will melt and the electric motor will stop working.  1"
What is earth wire ? How it works in our domestic circuit ? ,"The earth wire gives a safe route for the current if the live wire touches the outer casing. Live wire is A wire carrying electric current. The metallic body is connected to the earth wire, which provides a low resistance-conducting path for the current. It ensures that any leakage of current of the metallic body the appliance will flow to the earth only and the user may not get a severe shock."
(a) Give the significance of the following in a domestic circuit : (i) electric meter (ii) earthing (b) List two precautions that should be taken to avoid overloading. ,(a) (i) Electric meter : It is used to record the consumption of electrical energy in kWh in the circuit. (ii) Earthing : It prevents electric shock. The earthwire is joined to the metal case of the appliance and provides a low resistance conducting path for the current. (b) (i) Too many appliances should not be connected to a single socket. (ii) Fuse of current rating 5A and 15A should be separately used in the domestic circuit. 
"What is the role of fuse, used in series with any electrical appliance ? Why should a fuse with defined rating not be replaced by one with a larger rating ? ","Fuse is used for protecting appliances due to shortcircuiting or overloading. The fuse is rated for a certain maximum current and blows off when a current more than the rated value flows through it. If a fuse is replaced by one with larger ratings, the appliances may get damaged while the protecting fuse does not burn off. This practice of using fuse of improper rating should always be avoided."
List three factors which can cause overloading of domestic electric circuits. ,Three factors which can cause overloading are : (i) When the live wire and the neutral wire come into direct contact. (ii) Accidental hike in the supply voltage. (iii) By connecting too many appliances to a single socket.  1
Write one difference between direct current and alternating current. Which one of the two is mostly produced at power stations in our country ? Name one device which provides alternating current. State one important advantage of using alternating current. ,Direct current does not change its direction with time whereas alternating current reverses its direction periodically. Most power stations produce AC in India/an AC generator. Electric power can be transmitted over long distances without much loss of energy. 
Name the three types of wires used in household circuits. Out of these three which wire is used as a safety measure especially for those appliances that have metallic body. State the colour of insulation used for this wire. How it ensures the safety of the user ? ,"(i) Live wire (ii) Neutral wire (iii) Earth wire Earth wire, colour of insulation – green The metallic body connected to the earth wire keeps its potential to that of the earth’s zero potential and if there is any leakage the user does not get any kind of electric shock. "
Name two electrical appliances of daily use in which electric motor is used. Name and state the principle on which an electric motor works. ,"Electrical appliance – fan, washing machine, mixer. (Any two) 1 Fleming’s Left Hand Rule – It states that ‘‘Stretch the forefinger, the central finger and the thumb of your left hand are mutually perpendicular to each other. If the forefinger shows the direction of the magnetic field and the central finger that of the current then the thumb will point towards the direction of motion of the conductor. "
"Explain the function of fuse in a domestic electric circuit ? An electric oven having power rating 2000 W, 220 V is used in an electric circuit, having a fuse of 5A rating. What is likely to happen when the oven is switched on? Explain. ","It prevents the electric circuits and appliances from possible damage by stopping the flow of unduly high electric current. Here, P = 2000 W, V = 220 V Using P = VI P 2000 I= = 9.09 A. V 220 Since the current flowing through the oven is larger than the fuse rating (5A), the fuse wire melts and breaks the circuit, thus protecting the circuit.  1"
Distinguish between alternating current and direct current. Explain why alternating current is preferred over direct current for transmission over long distances. ,"Alternating Current : If the current changes direction after equal intervals of time, it is called alternating current. The positive and negative polarities of AC are not fixed. Direct Current : If the current always flows in the same direction, it is called direct current. It can be obtained from a cell or a battery. The positive and negative polarities of DC are fixed for long distance transmission. AC is preferred as it caused minimum loss of energy during transmission."
A coil of insulated copper wire is connected to a galvanometer. What would happen if a bar magnet is : (i) Pushed into the coil ? (ii) Withdrawn from inside the coil ? (iii) Held stationary inside the coil ?,"(i) Due to change in magnetic flux linked with coil, the galvanometer shows deflection (say towards right). (ii) Due to change in magnetic flux linked with coil, the galvanometer shows deflection (say towards left opposite to that in case one). (iii) As it is stationary, no change in magnetic flux linked with coil, so galvanometer shows no deflection."
"State the function of a ‘fuse’ in an electric circuit. A circuit has a fuse of 5A. Find the maximum number of 100 W, 220 V lamps that can be used in this circuit. ",It prevents damage to the appliance due to overloading or short circuiting. P 1500 W = 6.8 A 220 V Current rating (Maximum current) = 5A ∴ No of lamps = Current rating Current through one lamp 
It is necessary to connect an earth wire to electric appliances having metallic covers. Why? How will you identify earth wire in household circuit ? ,"The earth wire provides a low resistance conducting path for the current. In case of any leakage of current to the metallic body of any appliance, the earth wire allows the current to flow into the earth and user saved from electric shock. Earth wire has green insulation.  Detailed Answer : The earth wire is connected to a metallic plate deep inside the earth. In this way, the metallic body of appliance is connected to the earth, which provides a low resistance conducting path for electric current. Hence, any leakage of current to the metallic body of appliance keeps the potential to that of earth. The user might not get a severe electric shock on touching such an appliance. Earth wire has green insulation, so it can be identified."
A circuit has a line of 5A. how many lamps of rating 40W; 220 V can simultaneously run on this line safely ?  P 40 W,"When a force conductor carrying current is placed perpendicular to the direction of magnetic field, the magnetic field acting on it is given by Fleming’s left hand rule. Since the direction of current is the same as that of the motion of a positive charge, the direction ot force acting on it when moving perpendicular to the direction of magnetic field is the same as that acting on a current-carrying conductor placed perpendicular to the direction of magnetic field."
Crosses ⊗ represent a uniform magnetic field directed into the paper. A conductor XY moves in the field toward right side. Find the direction of induced current in the conductor. Name the rule you applied. What will be the direction of current if the direction of field and the direction of motion of the conductor both are reversed ? Electron y v ,"(i) Y to X (ii) Fleming’s right hand rule. (iii) The direction of induced current will still be the same i.e., Y to X. "
