questions,answers
"An aluminium cane is used to store ferrous sulphate solution. It is observed that in few days, holes appeared in the cane. Explain the cause for this observation and write the chemical reaction to support your answer. ",Aluminium is more reactive than iron. Aluminium from the walls can react with ferrous sulphate to form its sulphate and iron is precipitated. → Al2(SO4)3 + 3Fe 2FeSO4 + Al 
(i) What would be the colour of the solution when copper oxide and dilute hydrochloric acid are mixed ? (ii) Write a chemical equation which represents that the effect of a base is nullified by an acid and viceversa. ,(i) It is blue green. → NaCl + H2O (ii) NaOH + HCl 
How will you prove that a given salt is a carbonate of a metal ? ,"To salt, add few drops of dilute HCl or H2SO4, if colourless gas is evolved with brisk effervescence and on passing it through lime water, the lime water turns milky, the gas is CO2 and salt is a carbonate of metal."
"(i) What is meant by the term hydrated salt ? (ii) Give two examples of hydrated salt which are white and state their chemical formula. [Board Term-I Set (37), 2012]",(i) Salt that contains water of crystallisation. (ii) Washing soda — Na2CO3.10H2O Gypsum — CaSO4.2H2O 		Plaster of paris — CaSO4. H2O. 
Define water of crystallisation with two examples. How will you prove their existence in the examples given by you ? ,Water of crystallisation is a fixed number of water molecules present in one formula unit of a salt. One formula unit of copper sulphate contains five water molecules (5H2O). The water molecules which form part of the structure of a crystal are called water of crystallisation. Heat CuSO4.5H2O → CuSO4 + 5H2O (Hydrated copper (Anhydrous Water sulphate) copper sulphate) (Goes away) (Blue) (White) * Due to loss of water of crystallisation. CuSO4 + 5H2O ¾® CuSO4.5H2O Anhydrous Water Hydrated copper copper sulphate sulphate (white) (blue) * By adding water
"A sanitary worker uses a white chemical having strong smell of chlorine gas to disinfect the water tank. (i) Identify the chemical compound, write its chemical formula. (ii) Give chemical equation for its preparation. (iii) Write its two uses other than disinfection. ",(i) Bleaching powder — CaOCl2 (ii) Ca(OH)2 + Cl2 → CaOCl2 + H2O (iii) Two uses other than disinfection are : (a) Paper industries (b) Chemical Industries.  1 + 1 + 1
In one of the industrial processes used for manufacture of sodium hydroxide a gas X is formed as by product. The gas ‘X’ reacts with dry slaked lime to give a compound ‘Y’ which is used as bleaching agent in textile industry.   (),"(i) X = Chlorine gas, Y = Calcium oxychloride → CaOCl2 + H2O (ii) Ca(OH)2 + Cl2 (Dry slaked (Chlorine) (Calcium (Water) lime) oxychloride) (Bleaching agent) 1+1+1"
"What is meant by water of crystallization ? How many molecules of water are present in hydrated copper sulphate ? Write its formula. What colour change do you observe when it is heated ? [Board Term-I Set (43), 2012]","Water of crystallization is the fixed number of water molecules present in one formula unit of salt. (i) Five molecules of water. (ii) Formula — CuSO4.5H2O (iii) When heated, its colour changes from blue to white.  1"
(i) How chloride of lime chemically differs from calcium chloride ? (ii) What happens when chloride of lime reacts with sulphuric acid ? Write chemical equation involved. (iii) Mention two uses of chloride of lime. ,(i) Chemically chloride of lime is known as calcium oxychloride. → CaSO4(aq) + (ii) 2CaOCl2(s) + H2SO4(aq)  CaCl2(aq) + 2HClO(aq) → HCl +  HClO Hypochlorous acid Nascent oxygen Coloured Substance +   → Colourless. (iii) (a) Bleaching powder is used for bleaching purposes in textile and paper industry and in laundry. (b) It is also used as a disinfectant for water. 1+1+1
A gas X reacts with lime water and forms a compound Y which is used as bleaching agent in the chemical industry. Identify X and Y. Give the chemical equation of the reaction involved. ,X is Chlorine Y is CaOCl2 (Calcium oxychloride) used as bleaching agent. Ca(OH)2 + Cl2 → CaOCl2 + H2O
"Write the chemical formula of bleaching powder. Write balanced chemical equation involved in the preparation of bleaching powder and write its three uses. [Board Term-I Set (36) 2012] ACIDS, BASES AND SALTS",Chemical formula — CaOCl2 Chemical equation — → CaOCl2 + H2O Ca(OH)2 + Cl2  Uses : (i) For bleaching cotton and linen in textile industry½ (ii) As an oxidising agent in a chemical industry. (iii) For disinfecting water. 
(i) A white powder is an active ingredient of antacids and is used in preparation of baking powder. Name the compound and explain that how it is manufactured. Give chemical equation. (ii) Write a chemical equation to show the effect of heat on this compound. ,"(i) Compound is NaHCO3/baking soda/sodium hydrogen carbonate Manufacture - NH3 + NaCl + H2O + CO2 → NH4Cl + NaHCO3 Heat (ii) 2 NaHCO3 → Na2CO3 + H2O + CO2  3 Detailed Answer : (i) The Compound is NaHCO3 (Sodium hydrogen carbonate)(Commonly known as baking soda) Manufacturing Sodium hydrogen carbonate : NH3 + NaCl + H2O + CO2 → NH4Cl+ NaHCO3 (ii) On heating, Baking Soda decomposes into Sodium carbonate, water and carbon dioxide. 2NaHCO3 Na2CO3 + H2O + CO2"
‘‘Sodium hydrogen carbonate is a basic salt.’’ Justify the statement. How is it converted into washing soda ? Explain. ,"It is a salt produced by the neutralization reaction between a strong base (NaOH) and a weak acid (H2CO3), hence it is a basic salt. It is heated strongly to produce sodium carbonate. 2NaHCO ∆ → Na CO + H O + CO Sodium carbonate is recrystallized to produce washing soda. Na2CO3 + 10H2O  → Na2CO3.10H2O "
"A student dropped few pieces of marble in dilute hydrochloric acid, contained in a testtube. The evolved gas was then passed through lime water. What change would be observed in lime water ? What will happen if excess of gas is passed through lime water ? ","CaCO3 + 2HCl ¾® CaCl2 + H2O + CO2 Marble is calcium carbonate and on reacting with HCl releases CO2. Ca(OH)2 + CO2 ¾® CaCO3 + H2O (Lime water) (White ppt) Lime water turns milky due to the formation of white precipitate of CaCO3. On passing excess CO2, milkiness disappears because Ca(HCO3)2 is formed which is soluble in water. CaCO3 + H2O + CO2 ¾® Ca(HCO3)2 Soluble in water "
What happens when a solution of baking soda is heated ? Write chemical equation for the same. Name the product which is responsible for making the bread or cake spongy and fluffy. ,"When baking soda is heated, it decomposes to produce sodium carbonate, water and CO2 gas. 1 → Na2CO3 + H2O + CO2 2NaHCO3 ∆ CO2 gas produced during the reaction makes the cake or bread spongy and fluffy. "
State what happens when : (i) Gypsum is heated at 373 K. (ii) Blue crystals of copper sulphate are heated. (iii) Excess of carbon dioxide gas is passed through lime water. ,"(i) It looses water molecules and become calcium sulphate hemihydrate CaSO4. H2O or plaster of paris. (ii) Blue copper sulphate crystals on heating lose water of crystallisation and become white. When these crystals are left open, will absorb moisture from air and regain blue colour. (iii) On passing CO2 gas through lime water, insoluble calcium carbonate is formed. On passing excess of CO2, soluble calcium bicarbonate is formed. → CaCO3(s) + H2O(l) Ca(OH)2(aq) + CO2(g)  Insoluble → Ca(HCO3)2(aq) CaCO3(s) + CO2(g) + H2O(l)  Soluble 1+1+1 "
"(i) Write the chemical formula of each of the following : (a) Plaster of Paris (b) Gypsum. (ii) How can plaster of paris be converted into gypsum ?  (iii) List any one use of plaster of paris. [Board Term-I Set (49), 2012]","(i) (a) CaSO4. (b) CaSO4.2H2O (ii) By mixing with water → CaSO4.2H2O 1 CaSO4. H2O + 1 H2O  (iii) For making toys, for supporting fractured bones. 1 "
"A compound ‘x’ on losing partial crystallization of water gives compound ‘y’ which is used for making chalk and other pottery articles. But when ‘x’ is strongly heated, it gives ‘z’ which is used as drying agent. Identify x, y, z and write the chemical equation.","A commonly used compound for making chalks and other pottery articles is plaster of paris. Its chemical formula is CaSO4.½H2O. It is obtained by CaSO4.2H2O on partial losing water of crystallization by controlled heating at 120°-130°C. When CaSO4.2H2O is strongly heated, it loses whole of water of crystallisation and gives anhydrous calcium sulphate. Thus ‘x’ is CaSO4.2H2O; y is CaSO4.½H2O and ‘z’ is CaSO4. Heat CaSO4 .2H 2O 120° → CaSO4 . H 2O + H 2O(g ) −130°C (x) (y) CaSO4 .2H 2O >130°C → CaSO4 . Heat"
Mention the products produced when an acid reacts with a base. Give equation of an example of the reaction involved. What is this kind of reaction known as ? ,The reaction between an acid and a base that gives a salt and water is known as a neutralisation reaction. Base + Acid ¾® Salt + Water NaOH(aq) + HCl(aq) ¾® NaCl(aq) + H2O(l)
Name the three products of ‘chlor-alkali’ process. Write one commercially or industrially important material each that can be prepared from each of these products. ,"The three products are : Sodium hydroxide (NaOH), Chlorine (Cl2) and Hydrogen (H2). NaOH — for soaps and detergents and paper making or artificial fibers. Cl2 — PVC, pesticides, CFCs. H2 — fuels, margarine, NH3 for fertilizers. "
(a) Crystals of a substance changed their colour on heating in a closed test-tube but regained it after sometime when they were allowed to cool down. Name the substance and write its formula and explain the phenomenon involved.  (b) Name the acid and base that would be used to prepare the following salts : (i) Potassium sulphate 		(ii) Ammonium chloride. ,"(a) Copper sulphate crystals (CuSO4.5H2O) 5 molecules of water are present in one formula unit of copper sulphate. When heated, its loses its water and salt turns white. (b) Basic Salt : 		(i) Base — KOH (Potassium hydroxide) Acid — H2SO4 (Sulphuric acid) (ii) Base — NH4OH (Ammonium hydroxide) ½ Acid — HCl (Hydrochloric acid) "
