questions,answers
 Who proposed Modern Periodic Law ?  What was the basis of arranging the elements in it ?  State the Modern Periodic Law. , Henry Moseley  Atomic number  Modern Periodic Law : Properties of elements are the periodic functions of their atomic numbers.  1 + 1 + 1
"State the main aim of classifying elements. Which is the more fundamental property of elements that is used in the development of Modern Periodic Table ? Name and state the law based on this fundamental property. On which side of the periodic table one can find metals, non-metals and metalloids ? ", Aim of classification : Systematic study of the known elements.  Basic property : Atomic number.  Properties of the elements are a periodic function of their atomic numbers.  Metals on the left.  Non–metals on the right.  Metalloids at the border of metals and beginning of non-metals.  6 × ½ = 3 
 Which two criteria did Mendeleev use to classify the elements in his periodic table ?  State Mendeleev’s periodic law.  Why is it not possible to give a fixed position to hydrogen in Mendeleev’s periodic table ? ,  Increasing order of atomic mass as physical properties and similarities in chemical properties of elements.  The formulae and nature of hydrides and oxides formed by elements was treated as basic chemical properties for its classification.  Mendeleev’s Periodic Law : The properties of elements are the periodic function of their atomic masses.  It is because it resembles both with alkali metals as well as halogens.
"Write the main aim of classifying elements. Name the basic property of elements used in the development of Modern Periodic Table. State the Modern Periodic Law. On which side  of the Modern Periodic Table do you find metals, metalloids and non-metals ? ", For systematic and simplified study of elements and their compounds.  Basic property : Atomic Number.  Modern periodic Law : The properties of elements are a periodic function of their atomic number. ½  Metals are found on the left side and centre of the Modern Periodic Table.  Metalloids are found in a zig-zag manner between the metals and the non-metals.  Non-metals are found on the right side of the Modern Periodic Table. 
 What are metalloids ?  Name any four metalloids ? ," Borderline elements which are intermediate in properties between metals and non-metals are called metalloids.  Boron, silicon, germanium and arsenic."
Give an account of the process adopted by Mendeleev for the classification of elements. How did he arrive at “Periodic Law” ? ," When Mendeleev started his work, 63 elements were known. He studied the compounds of these elements with oxygen and hydrogen. He selected hydrogen and oxygen as they are very reactive and formed compounds with most elements. The formulae of the hydrides and oxides formed by an element were treated as one of the basic properties of an element for its classification.  Elements with similar properties were arranged in a group.  Mendeleev observed that elements were automatically arranged in the order of increasing atomic masses."
"How does the tendency of the elements to lose electrons change in the Modern Periodic Table in  a group,  a period and why ? "," Increases down a group. Reason : At each succeeding element down a group the number of shells increases, so the distance of the valence shell from the nucleus increases, the effective nuclear force of attraction decreases on the last shell, so it becomes easy for the atom to lose electrons.  Decreases in a period from left to right. Reason : As the effective nuclear charge on the valence electron increases, the attraction between the valence electron and nucleus increases, so it becomes difficult to lose electrons.  1"
" In Mendeleev’s Periodic Table, the elements were arranged in the increasing order of atomic masses. However, cobalt with atomic mass of 58.93 a.m.u. was placed before nickel having an atomic mass of 58.71 a.m.u. Give reason for the same.  Write the formula of chlorides of Eka-silicon and Eka-aluminium, the elements predicted by Mendeleev. ", It was because elements with similar properties were grouped together and increasing order of atomic mass could not be followed.  Germanium is Eka-silicon. The formula is GeCl4. Gallium is Eka-aluminium. The formula is GaCl3.
An element ‘M’ has atomic number 12.   Write its electronic configuration and valency. Is ‘M’ a metal or a non-metal ? Give reason in support of your answer.  Write the formula and nature  of the oxide of M. ," Electronic Configuration — 2, 8, 2 Valency — 2.  Metal There are two electrons in its outermost shell and it easily loses them to form a positive ion.  M O M2O2 = MO It is a basic oxide."
Write the electronic configuration of two elements P  and Q  and determine their group numbers and period numbers in the Modern Periodic Table. ,"Electronic Configuration of ‘P’ — 2, 8, 7 Group number — 17 Period number — 3rd Period Electronic Configuration of ‘Q‘ — 2, 8, 8, 1 Group number — 1 Period number — 4th Period  1 + 1"
"An element ‘X’ with electronic configuration  combines separately with two radicals, – and 2–.  Is ‘X’ a metal or a non-metal ? Write the nature of its oxide.  Write the formula of the compounds of ’X’ formed by the combination of these radicals. Are these compounds covalent or electrovalent ? "," X is a metal. Nature of its Basic.  X2, XSO4 These compounds are Ionic/electrovalent. 1+1+1"
Consider   the following elements  Ca; K; F; Be  Select :  the element having one electron in the outermost shell.  two element of the same group. Write the number of this group. Write the formula of the compound formed by the union of Ca and the element X.,  K   Be and Ca in same group because both have same number of valence electrons in their outermost shell.  Ca Valency 2 Ca1X2 = CaX2
" Predict which of the following elements will form cation and will form anions ?  Na,  Al,  Cl,  O.  Name two elements that are inert in nature. ", Cations are Na and Al  Anions are Cl and O   Inert elements are He and Ne   1 + 1 + 1
Give an example of :  A metal that is liquid at room temperature.  A non-metal that is liquid at room temperature.  An inert gas  , Mercury  Bromine  Helium or Neon or Argon.  1 + 1 + 1 
" How does the electronic configuration of an atom relates to its position  in the modern periodic table ?   Would you place the two isotopes of chlorine, Cl – 35 and Cl – 37, in different slots because of their different atomic masses or in the same slot because their chemical properties are the same ? Justify your answer. "," In the periodic table, elements are placed according to their electronic configuration. If an element has only one shell in its electronic configuration, it is placed in the first period. If the element has two shells then it is placed in the second period, and so on. Vertical columns in the periodic table are called groups. There are eighteen groups and in a group, all the elements have same number of valence electrons.  They will be placed at the same slot as their atomic number is same, valence electron and valency are same and have same chemical properties. "
An element P  reacts with an element Q  to form a compound. Answer the following questions giving reason : Write the position of P and Q in the Modern Periodic Table.,"Position of P Position of Q Formula Group-2 Because it has 2 valence electrons/ 2, 8, 8, 2 Period-4 Because it has 4 shells/2, 8, Group-17 Because it has 7 valence electrons/ 2, 8, 7 Period-3 Because it has 3 shells/ 2, 8, PQ2 Because valency of P is 2 and that of Q is 1  3"
The atomic number of an element is 20.  Write its electronic configuration and determine its valency.  It it is metal or a non-metal ?  Write the formula of its chloride ?  Is it more reactive or less reactive than Mg  ? Give reason for your answer. ," X-2, 8, 8, 2 Valence electrons- 2 Hence valency is 2  It is a metal  XCl2  It is more reactive than Mg as reactivity increases down the group Mg- III Period And X20 - IV Period"
How could the Modern Periodic Table remove various anomalies of Mendeleev’s Periodic Table?,"Modification in Mendeleev’s Periodic Table : With the adoption of atomic number as the basis of classification of elements, some of the anomalies in the Mendeleev’s Periodic Table now disappeared. These are :  Position of Hydrogen : The atomic number of hydrogen is 1 and hence, it should occupy the first position in group 1 of the periodic Table. But because of its chemical similarity with elements of group 1 and group 17, the position of hydrogen in the periodic table is still not confirmed.  Position of Isotopes : As the isotopes of an element have the same atomic number, they should occupy the same place in the periodic table.  Position of Anomalous Pairs : The position of anomalous pairs of elements i.e., pairs of elements in which the element with the higher atomic mass proceeds the element with lower atomic mass, is also decided. When these elements are arranged according to their atomic number, they occupy their right places in the periodic table."
How does the electronic configuration of an atom related to its position in the modern periodic table ?," The group number of elements having up to two valence electrons is equal to the number of valence electrons.  The group number of elements having more than two valence electrons is equal to the number of valence electrons plus 10. For example : Number of Valence Electrons Group number in Periodic Table  Group number = number of elec2 tron.  Group number = number of electrons + 10.  For those elements, which do not have the same number of valence electrons but same number of shells, the number of shells is equal to the period number to which they belong in the periodic table. For example : 2nd Period : Li Be Ne"
What were the limitations of Newlands law of Octaves ?,"The limitations of Newlands Law of Octaves are :  The law was applicable to elements up to calcium  only.  It contained only 56 elements. Further it was assumed by Newlands that only 56 elements existed in nature and no more elements would be discovered in the future.  In order to fit elements into the table, Newlands adjusted two elements in the same column as fluorine, chlorine and bromine which have very different properties than these elements. Iron, which resembles cobalt and nickel in properties, has been placed differently away from these elements."
